10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,218016,[0 6 4 2 8 9 1 3 5 7],1763401,[4 8 6 9 1 0 2 3 7 5],611099,[1 7 2 3 8 5 4 9 6 0],398735,[1 0 9 2 7 6 8 5 4 3],1015505,[2 8 1 5 4 6 7 9 3 0],1638049,[4 5 7 0 1 6 2 3 9 8],2135492,[5 8 9 4 7 3 6 1 0 2],1302853,[3 6 2 5 7 0 8 1 9 4],1321164,[3 6 8 0 9 5 4 1 2 7],336777,[0 9 3 7 6 4 2 5 8 1]
10,294933,[0 8 3 5 6 7 9 2 4 1],1858607,[5 1 0 8 4 3 9 7 6 2],707683,[1 9 5 3 8 2 7 0 6 4],390042,[1 0 7 4 8 3 9 2 5 6],1358943,[3 7 6 5 2 4 8 1 9 0],1817941,[5 0 1 7 9 4 6 2 8 3],2032927,[5 6 3 2 7 0 4 1 9 8],1452847,[4 0 1 3 9 2 6 5 8 7],1402370,[3 8 7 1 6 4 0 5 2 9],380841,[1 0 5 6 9 7 3 4 8 2]
11,150129,[0 4 7 8 5 1 3 6 9 2],1647251,[4 5 8 7 9 0 2 6 3 1],774105,[2 1 3 7 0 9 5 6 8 4],418253,[1 2 4 9 8 5 0 7 6 3],1138303,[3 1 2 8 9 7 4 0 6 5],1589505,[4 3 5 2 7 9 1 6 8 0],2132465,[5 8 9 0 6 3 4 7 2 1],1525018,[4 1 8 6 0 5 3 9 2 7],1140688,[3 1 4 5 2 8 7 9 0 6],364433,[1 0 2 5 3 9 7 8 6 4]
12,356961,[0 9 7 6 5 4 2 3 8 1],1808897,[4 9 7 8 2 0 5 6 3 1],487132,[1 4 0 7 6 5 2 9 3 8],353100,[0 9 7 1 4 5 6 2 3 8],1302643,[3 6 2 5 1 4 9 0 8 7],1544203,[4 2 3 5 8 1 9 0 7 6],1927268,[5 2 8 3 7 4 9 1 0 6],1470466,[4 0 5 8 2 9 3 7 1 6],1243027,[3 4 8 6 2 5 9 0 7 1],385092,[1 0 6 4 9 2 7 3 5 8]
13,336158,[0 9 3 6 8 2 5 4 1 7],1829063,[5 0 3 9 4 1 8 7 6 2],685372,[1 8 9 7 6 3 0 5 2 4],298310,[0 8 4 2 3 9 6 5 1 7],1306049,[3 6 4 0 9 7 5 8 2 1],1835449,[5 0 6 2 3 7 1 4 9 8],2242641,[6 1 5 9 7 4 2 3 8 0],1361070,[3 7 8 0 4 2 5 1 6 9],1445578,[3 9 7 6 5 2 1 8 0 4],373095,[1 0 4 2 5 3 8 7 9 6]
14,228560,[0 6 7 3 4 8 2 5 1 9],1597037,[4 3 6 9 0 7 1 8 5 2],490372,[1 4 2 5 0 7 3 9 6 8],429626,[1 2 7 3 8 4 0 6 5 9],1317940,[3 6 7 4 2 9 0 8 1 5],1731326,[4 7 9 3 5 6 2 1 0 8],2208681,[6 0 8 2 5 7 3 4 9 1],1469140,[4 0 5 6 3 9 1 8 2 7],1364178,[3 7 8 5 6 0 9 1 2 4],539544,[1 5 4 0 6 3 2 7 8 9]
15,125293,[0 4 1 9 2 3 7 5 8 6],1852192,[5 0 9 4 3 8 6 7 1 2],591848,[1 6 7 4 0 2 5 8 3 9],296805,[0 8 3 9 2 4 7 5 6 1],1051001,[2 9 0 5 7 3 6 8 4 1],1590621,[4 3 5 7 1 0 9 6 8 2],2069005,[5 7 2 4 6 8 3 0 9 1],1608002,[4 3 9 0 5 1 2 7 6 8],1374646,[3 8 0 7 2 4 9 6 1 5],351362,[0 9 6 7 1 2 3 5 4 8]
16,211818,[0 6 3 1 4 2 9 5 7 8],1583124,[4 3 2 0 8 7 6 1 5 9],693433,[1 9 2 6 0 7 3 4 8 5],548714,[1 5 6 9 0 7 2 4 3 8],1180888,[3 2 4 5 0 8 7 9 1 6],1541009,[4 2 1 8 3 7 6 9 5 0],2210316,[6 0 8 4 9 2 5 1 3 7],1347399,[3 7 4 2 5 1 8 6 9 0],1330118,[3 6 9 8 2 1 5 4 0 7],270801,[0 7 6 8 1 5 3 4 9 2]
17,281956,[0 7 9 8 4 5 1 6 2 3],1699922,[4 7 1 3 0 2 5 8 6 9],630009,[1 7 6 0 2 3 5 8 9 4],312569,[0 8 7 1 2 6 5 9 4 3],1008913,[2 8 0 3 4 7 1 5 9 6],1857317,[5 1 0 6 7 8 2 9 4 3],1946201,[5 3 2 1 0 6 8 9 7 4],1467524,[4 0 5 2 3 6 9 7 1 8],1185029,[3 2 5 0 9 4 1 8 7 6],576889,[1 6 3 5 2 7 0 4 9 8]
18,303989,[0 8 5 3 2 4 1 9 7 6],1853521,[5 0 9 7 3 1 2 4 8 6],629181,[1 7 5 8 9 0 6 3 4 2],303265,[0 8 5 2 3 4 1 6 9 7],1355290,[3 7 5 9 2 0 4 8 1 6],1709106,[4 7 3 0 8 5 9 1 2 6],1982933,[5 4 1 6 0 7 2 9 8 3],1422370,[3 9 2 1 6 0 5 8 4 7],1136311,[3 1 2 6 4 5 7 0 9 8],260250,[0 7 4 6 3 8 9 1 2 5]
19,53797,[0 2 4 7 8 3 6 1 9 5],1760670,[4 8 6 2 3 1 5 0 7 9],731699,[2 0 3 4 5 7 6 9 8 1],346113,[0 9 5 6 7 2 3 4 8 1],1081160,[2 9 7 4 5 6 1 3 0 8],1576523,[4 3 0 8 6 7 2 9 5 1],1916043,[5 2 6 1 3 0 4 8 9 7],1347939,[3 7 4 5 0 9 1 6 8 2],1439391,[3 9 6 5 0 8 4 2 7 1],349308,[0 9 6 3 1 8 5 2 4 7]
20,333294,[0 9 3 1 8 5 4 2 6 7],1567700,[4 2 9 0 5 1 8 6 3 7],442465,[1 2 9 7 5 3 0 4 8 6],494385,[1 4 3 0 7 9 5 6 8 2],1069147,[2 9 5 0 8 4 7 1 6 3],1847571,[5 0 8 6 1 4 2 7 9 3],1998617,[5 4 6 3 9 0 7 8 2 1],1511591,[4 1 5 9 3 6 8 7 2 0],1180600,[3 2 4 1 8 5 7 9 0 6],515772,[1 4 8 3 5 0 7 2 6 9]
21,186381,[0 5 6 9 8 1 7 3 4 2],1856661,[5 1 0 4 8 2 9 6 7 3],648429,[1 8 0 6 5 4 9 3 7 2],537506,[1 5 3 7 6 2 0 8 4 9],1015293,[2 8 1 5 0 7 9 4 6 3],1748544,[4 8 2 9 5 1 0 3 6 7],2062397,[5 7 1 2 4 8 0 9 6 3],1276079,[3 5 7 1 2 9 8 6 4 0],1172915,[3 2 0 8 1 5 6 9 7 4],593419,[1 6 7 8 2 0 9 3 5 4]
22,24591,[0 1 6 9 2 8 5 4 7 3],1702969,[4 7 1 9 2 5 0 3 8 6],623217,[1 7 4 6 5 3 2 8 9 0],383509,[1 0 6 2 7 9 5 3 8 4],1110619,[3 0 6 4 7 1 9 2 8 5],1891794,[5 1 9 3 4 8 7 0 2 6],2111780,[5 8 3 0 1 2 9 6 4 7],1279005,[3 5 7 8 2 1 9 4 6 0],1143173,[3 1 4 8 7 5 0 9 6 2],556821,[1 5 8 4 3 0 9 6 7 2]
23,63019,[0 2 6 5 7 1 9 3 8 4],1614026,[4 5 0 2 8 3 1 7 6 9],459621,[1 3 5 2 6 0 9 7 8 4],361113,[0 9 8 5 4 2 3 6 7 1],1367997,[3 7 9 2 8 6 5 1 4 0],1683561,[4 6 8 0 2 7 3 5 9 1],2169522,[5 9 7 3 1 2 8 0 4 6],1518584,[4 1 7 3 0 9 5 6 2 8],1225597,[3 4 5 1 2 6 8 0 9 7],466995,[1 3 6 7 5 8 0 4 9 2]
24,24200,[0 1 6 8 5 7 3 4 2 9],1644075,[4 5 8 1 3 7 0 6 9 2],537482,[1 5 3 7 6 0 2 8 4 9],629875,[1 7 5 9 6 8 4 0 3 2],1238275,[3 4 7 6 8 9 5 0 2 1],1645749,[4 5 8 3 7 2 9 1 6 0],2144199,[5 9 1 4 0 3 7 6 8 2],1296483,[3 6 1 2 8 0 4 7 9 5],1089088,[3 0 1 2 7 8 6 9 4 5],409455,[1 2 3 4 8 0 7 6 9 5]
25,341326,[0 9 4 7 1 3 8 6 2 5],1808746,[4 9 7 8 0 6 2 5 1 3],443395,[1 2 9 8 6 7 5 0 4 3],409363,[1 2 3 4 7 5 9 0 8 6],1070391,[2 9 5 3 6 8 4 1 7 0],1812497,[4 9 8 5 2 0 6 7 3 1],2145888,[5 9 1 7 3 4 0 2 6 8],1331902,[3 7 0 2 9 1 8 6 4 5],1391274,[3 8 5 0 2 9 7 1 4 6],454068,[1 3 4 0 7 9 6 2 5 8]
26,335149,[0 9 3 5 4 8 6 1 7 2],1747215,[4 8 2 6 7 0 5 3 9 1],626544,[1 7 5 3 2 4 0 6 8 9],442823,[1 2 9 8 0 3 7 6 5 4],1015549,[2 8 1 5 4 9 6 0 7 3],1832847,[5 0 4 7 6 8 3 2 9 1],2164236,[5 9 6 2 8 1 4 0 3 7],1429200,[3 9 4 6 0 1 2 5 7 8],1159904,[3 1 8 0 9 7 4 5 2 6],462589,[1 3 5 8 4 9 6 0 7 2]
27,363482,[1 0 2 3 9 4 5 7 6 8],1835550,[5 0 6 2 4 3 7 1 8 9],594789,[1 6 8 0 2 5 9 4 7 3],489683,[1 4 2 3 0 8 6 9 7 5],1247079,[3 4 9 5 0 2 7 6 8 1],1703410,[4 7 1 9 8 0 3 6 2 5],2181252,[6 0 1 8 5 2 7 3 4 9],1436673,[3 9 6 0 4 2 5 7 8 1],1351671,[3 7 5 1 2 9 6 4 8 0],465093,[1 3 6 2 9 7 8 4 5 0]
28,208453,[0 6 2 4 7 1 8 3 9 5],1568656,[4 2 9 1 7 0 6 8 3 5],592271,[1 6 7 4 5 3 9 8 2 0],641809,[1 7 9 3 4 5 0 2 8 6],1045617,[2 8 9 4 1 5 3 6 7 0],1592446,[4 3 5 9 7 1 8 6 0 2],2084872,[5 7 6 4 3 9 2 8 0 1],1521210,[4 1 7 8 6 5 9 0 2 3],1244370,[3 4 8 9 1 6 7 0 2 5],380239,[1 0 5 6 2 8 4 3 9 7]
29,46865,[0 2 3 5 1 7 8 9 6 4],1715619,[4 7 5 2 8 9 0 3 6 1],451859,[1 3 2 7 6 5 4 9 8 0],481007,[1 3 9 5 0 4 8 7 6 2],1247626,[3 4 9 5 7 8 1 6 0 2],1543212,[4 2 3 1 6 0 8 5 7 9],2210122,[6 0 8 4 5 7 2 9 1 3],1275734,[3 5 7 0 9 1 6 4 2 8],1320850,[3 6 8 0 5 1 4 9 2 7],566998,[1 6 0 5 4 9 8 7 2 3]
30,122996,[0 4 1 5 8 9 7 3 2 6],1683016,[4 6 7 9 3 0 5 8 1 2],502026,[1 4 5 7 2 6 9 0 3 8],301800,[0 8 4 9 2 1 3 5 6 7],1316031,[3 6 7 0 8 9 4 2 5 1],1877316,[5 1 6 4 3 2 8 0 7 9],2158929,[5 9 4 2 6 0 3 7 8 1],1372019,[3 8 0 2 6 5 4 9 7 1],1181921,[3 2 4 6 7 1 8 9 5 0],461016,[1 3 5 6 2 9 0 4 7 8]
31,127622,[0 4 2 5 3 7 8 6 1 9],1853092,[5 0 9 6 7 3 1 8 2 4],596312,[1 6 8 3 2 4 5 7 0 9],317809,[0 8 9 1 4 5 2 3 7 6],1019209,[2 8 3 1 6 5 0 4 9 7],1760940,[4 8 6 2 7 3 5 0 1 9],2075920,[5 7 3 9 1 2 6 8 0 4],1613008,[4 5 0 1 3 8 7 9 2 6],1351697,[3 7 5 1 4 0 8 9 6 2],479678,[1 3 9 2 4 5 7 6 0 8]
32,61406,[0 2 6 3 4 8 7 5 1 9],1652042,[4 5 9 7 3 0 1 6 2 8],759617,[2 0 8 7 1 3 6 9 5 4],637813,[1 7 8 4 9 0 5 2 6 3],1307988,[3 6 4 5 7 9 2 0 1 8],1829002,[5 0 3 9 2 7 4 8 1 6],1943468,[5 3 1 7 2 6 9 4 0 8],1506472,[4 1 3 9 2 8 6 7 0 5],1203634,[3 2 8 7 6 1 4 9 0 5],259238,[0 7 4 5 1 3 8 6 2 9]
33,245156,[0 7 1 6 4 9 8 3 2 5],1548193,[4 2 5 1 3 8 0 6 9 7],690591,[1 9 2 0 3 8 6 5 7 4],647687,[1 8 0 5 6 3 9 7 4 2],1244931,[3 4 9 0 1 6 2 7 8 5],1543618,[4 2 3 1 9 6 5 8 0 7],2122403,[5 8 6 0 7 4 2 9 3 1],1364893,[3 7 8 6 5 0 4 1 9 2],1407621,[3 8 9 2 0 1 7 5 6 4],432097,[1 2 7 8 0 9 3 4 6 5]
34,313448,[0 8 7 2 4 1 5 6 3 9],1854752,[5 1 0 2 3 6 7 8 4 9],777591,[2 1 4 3 9 8 6 5 7 0],631679,[1 7 6 3 2 9 8 5 4 0],1191151,[3 2 6 4 5 1 7 0 9 8],1784279,[4 9 2 0 1 8 7 6 5 3],2194976,[6 0 4 5 7 3 2 8 1 9],1467406,[4 0 5 2 1 6 9 8 3 7],1264564,[3 5 2 9 4 0 1 8 6 7],460736,[1 3 5 4 9 6 2 7 0 8]
35,256671,[0 7 3 9 4 8 5 2 6 1],1790239,[4 9 3 1 5 7 2 0 8 6],463644,[1 3 5 9 8 6 4 0 2 7],408733,[1 2 3 0 8 4 7 5 9 6],1038181,[2 8 6 9 7 3 4 0 5 1],1626158,[4 5 2 7 6 1 8 3 0 9],2075154,[5 7 3 8 0 9 6 1 2 4],1391899,[3 8 5 1 2 0 9 4 7 6],1436487,[3 9 6 0 1 7 5 4 8 2],359014,[0 9 8 2 5 6 7 4 1 3]
36,236782,[0 6 8 9 7 1 5 4 2 3],1715174,[4 7 5 2 1 0 8 6 3 9],618613,[1 7 3 8 2 0 6 4 9 5],547573,[1 5 6 7 4 0 8 2 9 3],1049096,[2 9 0 3 1 6 5 7 4 8],1839906,[5 0 7 1 4 6 9 2 3 8],2098875,[5 8 0 4 1 7 2 6 9 3],1491402,[4 0 9 8 3 2 7 1 5 6],1244574,[3 4 8 9 5 2 1 0 6 7],368423,[1 0 3 2 8 4 9 7 6 5]
37,188963,[0 5 7 4 3 8 2 9 6 1],1545812,[4 2 3 7 9 6 8 1 0 5],681286,[1 8 9 2 3 4 7 6 0 5],545005,[1 5 6 0 9 7 4 2 8 3],1072171,[2 9 5 7 0 6 8 1 4 3],1854484,[5 0 9 8 6 1 2 7 3 4],2265223,[6 2 1 5 0 9 4 3 8 7],1609481,[4 3 9 2 5 1 7 8 6 0],1351438,[3 7 5 0 9 8 6 4 1 2],454828,[1 3 4 2 8 5 0 9 6 7]
38,332574,[0 9 2 8 7 4 3 1 5 6],1790574,[4 9 3 1 8 5 2 0 6 7],464207,[1 3 6 0 8 4 9 7 5 2],609206,[1 7 0 9 2 6 5 4 3 8],1105928,[3 0 5 6 1 2 7 8 4 9],1786128,[4 9 2 3 7 5 0 1 6 8],2024941,[5 6 1 8 3 4 7 0 9 2],1433335,[3 9 5 2 7 4 1 0 8 6],1212027,[3 4 0 6 5 2 1 8 9 7],308677,[0 8 6 2 7 3 5 1 9 4]
39,206393,[0 6 1 9 5 8 4 7 3 2],1544496,[4 2 3 6 0 9 1 5 7 8],705321,[1 9 4 8 5 6 2 3 7 0],342731,[0 9 5 1 2 3 6 8 7 4],1033871,[2 8 6 0 9 4 7 5 3 1],1742019,[4 8 1 6 3 9 0 5 7 2],2058040,[5 7 0 3 4 2 8 9 1 6],1357223,[3 7 6 2 0 1 9 8 5 4],1340035,[3 7 1 9 0 8 6 2 5 4],409804,[1 2 3 5 4 0 6 9 7 8]
40,332177,[0 9 2 8 4 1 6 7 5 3],1752341,[4 8 3 6 7 9 0 5 2 1],679158,[1 8 7 6 2 5 3 0 4 9],653576,[1 8 2 6 7 4 3 5 0 9],1049624,[2 9 0 3 7 8 4 5 1 6],1764283,[4 8 7 0 3 2 9 1 6 5],2038913,[5 6 4 3 8 9 2 7 1 0],1272236,[3 5 6 2 9 8 7 1 0 4],1327815,[3 6 9 4 1 0 7 5 8 2],307397,[0 8 5 9 7 4 1 6 3 2]
41,305335,[0 8 5 6 1 4 3 2 9 7],1735705,[4 8 0 3 7 2 1 5 9 6],790961,[2 1 6 9 5 3 7 8 4 0],316581,[0 8 7 6 5 1 9 3 4 2],1182490,[3 2 4 7 5 0 6 9 1 8],1800239,[4 9 6 1 2 8 7 5 3 0],2167947,[5 9 7 1 0 3 2 6 8 4],1511614,[4 1 5 9 3 7 8 6 0 2],1128584,[3 0 9 8 4 7 2 5 1 6],521019,[1 4 9 3 6 8 0 5 7 2]
42,355859,[0 9 7 5 2 4 3 8 6 1],1628072,[4 5 3 0 2 6 7 8 1 9],684772,[1 8 9 7 0 4 2 6 3 5],417081,[1 2 4 8 3 7 5 6 9 0],1106376,[3 0 5 6 7 9 1 2 4 8],1627156,[4 5 2 8 9 6 0 7 1 3],1997904,[5 4 6 2 9 1 0 3 7 8],1554869,[4 2 6 5 7 1 0 9 8 3],1116901,[3 0 7 6 2 5 8 1 9 4],586489,[1 6 5 3 7 4 0 2 9 8]
43,131833,[0 4 3 2 1 8 5 6 9 7],1533051,[4 2 0 3 5 7 1 8 9 6],643584,[1 7 9 5 8 2 0 3 4 6],346943,[0 9 5 7 8 1 6 4 3 2],1323122,[3 6 8 4 7 0 1 5 2 9],1727555,[4 7 8 6 2 1 3 9 5 0],2104296,[5 8 1 4 6 9 0 2 3 7],1287112,[3 5 9 2 6 8 4 7 0 1],1109727,[3 0 6 2 4 8 7 5 9 1],469291,[1 3 7 0 8 6 9 2 5 4]
44,293375,[0 8 3 2 5 7 9 6 4 1],1527553,[4 1 9 0 6 7 2 3 8 5],474935,[1 3 8 2 6 7 9 5 4 0],457146,[1 3 4 7 9 5 8 0 2 6],1069140,[2 9 5 0 8 4 6 1 3 7],1615676,[4 5 0 6 9 8 7 2 1 3],1974375,[5 3 9 7 1 0 6 4 8 2],1312972,[3 6 5 4 7 2 0 9 1 8],1266016,[3 5 4 1 6 0 8 9 2 7],327555,[0 9 1 8 7 5 2 4 6 3]
45,207503,[0 6 2 3 4 1 9 8 7 5],1567507,[4 2 9 0 1 6 8 3 7 5],554666,[1 5 8 0 4 3 2 7 6 9],591836,[1 6 7 3 9 8 5 2 0 4],1322317,[3 6 8 2 5 1 7 0 9 4],1795951,[4 9 5 2 3 1 6 0 8 7],2242296,[6 1 5 9 2 8 0 3 4 7],1411679,[3 9 0 1 6 8 7 5 4 2],1382613,[3 8 2 4 1 7 9 5 6 0],360452,[0 9 8 4 5 6 7 2 1 3]
46,40180,[0 1 9 8 6 7 2 5 3 4],1726765,[4 7 8 5 1 6 3 0 9 2],530873,[1 5 2 4 3 9 7 8 6 0],433761,[1 2 8 0 5 7 4 6 9 3],1323062,[3 6 8 4 5 2 7 1 0 9],1825418,[5 0 3 2 4 9 1 7 6 8],2090528,[5 7 8 6 3 0 2 4 1 9],1482838,[4 0 8 2 5 9 7 6 1 3],1217346,[3 4 1 6 8 5 9 0 2 7],428348,[1 2 6 9 8 4 7 3 0 5]
47,325876,[0 9 1 6 5 7 2 8 3 4],1882724,[5 1 7 4 9 2 8 3 0 6],713262,[1 9 6 4 5 8 2 0 3 7],581597,[1 6 4 3 8 7 0 9 5 2],1184886,[3 2 5 0 8 1 6 4 7 9],1620785,[4 5 1 7 0 6 8 9 3 2],2263332,[6 2 1 0 7 3 8 4 5 9],1298167,[3 6 1 7 0 2 5 4 9 8],1202588,[3 2 8 6 1 5 9 4 0 7],505128,[1 4 6 2 7 5 0 3 8 9]
48,272528,[0 7 8 1 5 2 4 6 3 9],1559301,[4 2 7 3 8 0 9 5 6 1],761451,[2 0 9 1 6 5 3 7 8 4],603262,[1 6 9 5 8 0 7 4 2 3],1050512,[2 9 0 5 1 4 6 7 3 8],1751970,[4 8 3 6 1 7 9 0 2 5],2253916,[6 1 9 2 4 7 0 8 3 5],1547521,[4 2 5 0 6 1 3 7 9 8],1167039,[3 1 9 5 8 2 6 4 7 0],354255,[0 9 7 3 1 2 6 5 8 4]
49,57539,[0 2 5 4 9 6 3 8 7 1],1706769,[4 7 2 6 5 0 3 8 9 1],743059,[2 0 5 6 1 3 9 4 8 7],629071,[1 7 5 8 6 2 3 0 9 4],1345199,[3 7 2 9 1 8 6 5 4 0],1798822,[4 9 5 8 2 0 7 6 1 3],2184995,[6 0 2 5 8 3 4 9 7 1],1439157,[3 9 6 4 7 8 5 1 2 0],1343551,[3 7 2 6 0 4 5 1 9 8],513088,[1 4 7 8 5 6 3 9 0 2]
50,86860,[0 3 2 4 7 9 1 8 5 6],1722356,[4 7 6 8 0 9 5 2 1 3],564763,[1 6 0 2 5 4 9 3 8 7],487280,[1 4 0 7 8 6 3 5 2 9],1025314,[2 8 4 5 0 3 6 9 1 7],1554795,[4 2 6 5 3 8 0 7 9 1],1981316,[5 4 1 0 8 9 7 3 2 6],1480050,[4 0 7 6 5 8 9 1 2 3],1168368,[3 1 9 7 6 4 0 2 5 8],556843,[1 5 8 4 3 2 9 0 7 6]
51,83363,[0 3 1 6 8 7 4 9 5 2],1796482,[4 9 5 3 0 7 2 8 1 6],450857,[1 3 2 6 4 0 8 9 7 5],468033,[1 3 6 9 0 4 5 7 8 2],1346092,[3 7 4 0 6 5 1 9 2 8],1766013,[4 8 7 2 6 5 9 1 3 0],2021094,[5 6 1 0 2 7 4 3 8 9],1450325,[3 9 8 6 2 0 1 7 5 4],1185243,[3 2 5 1 4 0 6 8 9 7],492948,[1 4 2 8 6 9 5 0 3 7]
52,97934,[0 3 5 6 1 2 8 7 4 9],1671918,[4 6 3 8 0 7 2 1 5 9],793051,[2 1 7 4 5 8 9 0 6 3],509225,[1 4 7 0 3 6 8 9 5 2],1141174,[3 1 4 5 9 7 8 6 0 2],1706487,[4 7 2 6 0 8 5 3 9 1],2204583,[6 0 7 3 9 4 5 2 8 1],1307459,[3 6 4 2 9 5 1 8 7 0],1219321,[3 4 1 9 6 0 2 5 8 7],255272,[0 7 3 6 5 2 4 8 1 9]
53,149390,[0 4 7 6 3 9 5 2 1 8],1781804,[4 9 1 5 7 2 8 3 0 6],504764,[1 4 6 2 0 5 9 7 3 8],445045,[1 3 0 5 2 8 7 4 9 6],1042020,[2 8 7 6 1 4 5 0 3 9],1679485,[4 6 7 1 5 8 3 0 9 2],2245019,[6 1 7 4 0 5 3 9 8 2],1551856,[4 2 5 9 3 0 7 8 1 6],1095069,[3 0 2 4 9 6 8 5 7 1],297826,[0 8 4 1 6 9 3 7 2 5]
54,197261,[0 5 9 1 8 7 2 6 4 3],1568634,[4 2 9 1 6 8 7 0 3 5],512812,[1 4 7 8 2 5 0 9 3 6],468278,[1 3 6 9 4 2 7 5 0 8],1253574,[3 5 0 8 1 6 4 2 7 9],1767348,[4 8 7 5 3 9 2 0 1 6],1937223,[5 3 0 4 7 6 8 2 9 1],1277757,[3 5 7 4 6 9 8 1 2 0],1123746,[3 0 8 9 6 4 7 1 2 5],557424,[1 5 8 6 2 3 0 4 7 9]
55,275736,[0 7 8 5 9 6 1 2 3 4],1846635,[5 0 8 3 7 6 1 4 9 2],479905,[1 3 9 2 6 4 0 5 8 7],356841,[0 9 7 6 4 5 2 3 8 1],1359393,[3 7 6 8 0 2 4 5 9 1],1781838,[4 9 1 5 7 6 2 0 3 8],2199790,[6 0 5 4 2 7 9 8 1 3],1372256,[3 8 0 2 9 5 4 6 1 7],1394949,[3 8 5 7 2 4 9 1 6 0],296469,[0 8 3 7 6 4 9 2 5 1]
56,359171,[0 9 8 2 7 1 4 6 5 3],1833099,[5 0 4 7 9 8 1 3 6 2],772685,[2 1 3 5 4 0 6 9 8 7],467143,[1 3 6 7 8 9 2 0 5 4],1127377,[3 0 9 6 7 8 1 2 5 4],1546567,[4 2 3 9 0 1 6 5 8 7],1935681,[5 3 0 1 6 8 4 7 9 2],1282655,[3 5 8 4 2 7 9 6 1 0],1101950,[3 0 4 7 5 9 6 2 1 8],267623,[0 7 6 1 8 2 9 5 4 3]
57,13498,[0 1 4 7 8 5 3 9 2 6],1756890,[4 8 5 6 0 7 9 1 2 3],465559,[1 3 6 4 7 8 2 0 9 5],455642,[1 3 4 5 9 0 2 7 6 8],1355711,[3 7 5 9 8 2 6 4 1 0],1614933,[4 5 0 3 9 7 8 2 6 1],1985593,[5 4 1 9 7 6 0 2 8 3],1311957,[3 6 5 2 0 9 8 4 7 1],1113478,[3 0 6 9 4 8 7 5 1 2],573535,[1 6 2 8 5 4 3 0 9 7]
58,108230,[0 3 7 5 2 9 6 4 1 8],1651668,[4 5 9 6 8 7 2 0 1 3],631765,[1 7 6 3 4 8 5 0 9 2],610664,[1 7 2 3 0 9 5 6 4 8],1020548,[2 8 3 5 4 6 9 1 0 7],1868852,[5 1 3 8 6 7 9 2 0 4],2063481,[5 7 1 3 9 6 2 4 8 0],1326644,[3 6 9 1 5 2 8 4 0 7],1325021,[3 6 8 9 1 7 0 5 4 2],395362,[1 0 8 5 2 7 4 9 3 6]
59,175541,[0 5 3 8 7 9 1 6 4 2],1816527,[5 0 1 4 9 7 6 3 8 2],484367,[1 4 0 2 8 5 9 7 6 3],481109,[1 3 9 5 2 4 0 8 7 6],1113075,[3 0 6 8 9 5 1 4 7 2],1581765,[4 3 1 8 9 2 7 5 6 0],1953613,[5 3 4 7 2 0 8 1 9 6],1266941,[3 5 4 2 7 9 0 8 6 1],1209111,[3 2 9 8 1 7 5 4 6 0],244621,[0 7 1 5 8 4 6 2 9 3]
60,154227,[0 4 8 6 2 3 1 7 9 5],1772843,[4 8 9 6 1 5 2 7 3 0],578196,[1 6 3 8 0 4 7 2 5 9],434245,[1 2 8 3 0 7 6 4 9 5],1174405,[3 2 1 0 4 8 7 5 9 6],1549697,[4 2 5 6 3 0 8 9 7 1],2255782,[6 1 9 5 0 2 8 7 3 4],1325542,[3 6 9 0 1 2 8 7 4 5],1095628,[3 0 2 5 8 4 1 9 6 7],384758,[1 0 6 4 5 3 8 7 2 9]
61,71830,[0 2 8 3 7 5 9 6 1 4],1639252,[4 5 7 1 8 3 0 9 2 6],639840,[1 7 8 9 5 0 2 3 4 6],354041,[0 9 7 2 6 3 5 8 4 1],1026657,[2 8 4 6 9 3 1 5 7 0],1663156,[4 6 1 9 8 5 0 7 2 3],2032220,[5 6 3 1 7 0 9 4 2 8],1313133,[3 6 5 4 8 7 9 1 2 0],1351816,[3 7 5 1 6 0 8 9 2 4],459785,[1 3 5 2 7 6 8 9 4 0]
62,325716,[0 9 1 6 4 3 7 2 5 8],1873775,[5 1 4 8 3 7 9 6 2 0],474222,[1 3 8 0 6 9 4 2 5 7],371720,[1 0 3 8 4 7 5 6 2 9],1023542,[2 8 4 0 6 5 7 3 1 9],1564046,[4 2 8 3 1 7 6 5 0 9],2178844,[6 0 1 4 3 2 5 9 7 8],1595617,[4 3 6 7 0 9 1 2 8 5],1418786,[3 9 1 5 6 2 0 7 4 8],583648,[1 6 4 8 5 7 3 9 0 2]
63,150383,[0 4 7 8 9 1 6 5 3 2],1882536,[5 1 7 4 6 9 0 2 3 8],487156,[1 4 0 7 6 8 2 9 3 5],569472,[1 6 0 9 8 5 2 3 4 7],1043096,[2 8 7 9 5 3 1 4 0 6],1627674,[4 5 2 9 6 8 7 0 1 3],1924842,[5 2 7 9 3 1 8 0 4 6],1361611,[3 7 8 1 0 6 9 2 5 4],1249023,[3 4 9 7 6 2 5 1 8 0],321527,[0 8 9 6 4 2 7 5 3 1]
