2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,62741,[0 2 6 5 1 9 3 8 7 4],1698819,[4 7 1 0 5 9 2 6 8 3],502774,[1 4 5 8 2 7 9 6 0 3],348348,[0 9 6 1 7 8 4 2 3 5],1126058,[3 0 9 4 8 7 1 5 2 6],1719407,[4 7 6 1 0 3 9 8 5 2],2135603,[5 8 9 6 0 4 2 7 3 1],1423600,[3 9 2 5 1 4 7 8 0 6],1241196,[3 4 8 1 9 2 6 0 5 7],304413,[0 8 5 3 7 6 9 2 4 1]
10,65144,[0 2 6 9 4 8 3 5 1 7],1697619,[4 7 0 8 6 9 1 3 5 2],483492,[1 3 9 8 5 0 6 2 4 7],376926,[1 0 4 8 6 2 5 3 7 9],1163791,[3 1 8 9 4 2 5 0 7 6],1699415,[4 7 1 2 3 8 9 6 5 0],2084422,[5 7 6 4 0 1 9 8 2 3],1404699,[3 8 7 5 9 6 0 2 4 1],1190792,[3 2 6 1 9 4 5 7 0 8],277193,[0 7 8 9 6 5 3 4 2 1]
11,45673,[0 2 3 1 6 8 4 5 9 7],1721689,[4 7 6 5 1 3 0 2 9 8],483988,[1 4 0 2 5 6 3 9 7 8],346944,[0 9 5 7 8 2 1 3 4 6],1140761,[3 1 4 5 6 2 8 9 7 0],1687039,[4 6 8 7 0 5 2 1 9 3],2097503,[5 8 0 2 3 1 9 7 6 4],1390767,[3 8 4 9 5 6 2 1 7 0],1232903,[3 4 6 7 2 0 9 8 5 1],303194,[0 8 5 2 1 7 3 6 4 9]
12,59690,[0 2 5 8 9 4 1 6 3 7],1673185,[4 6 3 9 8 1 0 2 7 5],525516,[1 5 0 3 9 4 7 2 6 8],354205,[0 9 7 2 8 5 4 1 6 3],1117244,[3 0 7 6 8 2 9 4 1 5],1736100,[4 8 0 5 2 6 7 1 3 9],2125284,[5 8 6 4 7 3 2 0 1 9],1391710,[3 8 5 0 9 4 7 6 1 2],1211391,[3 4 0 5 6 9 7 2 8 1],288916,[0 8 2 4 3 7 1 9 5 6]
13,22245,[0 1 6 4 9 3 8 5 7 2],1723645,[4 7 6 9 8 3 2 0 5 1],545214,[1 5 6 2 3 7 4 0 8 9],364192,[1 0 2 4 8 9 6 7 3 5],1167539,[3 1 9 6 5 4 2 8 7 0],1681420,[4 6 7 5 1 9 0 8 2 3],2129474,[5 8 7 3 4 6 0 2 1 9],1415943,[3 9 0 8 5 4 6 2 7 1],1215563,[3 4 1 2 5 8 6 9 7 0],286677,[0 8 1 9 2 7 6 4 5 3]
14,23855,[0 1 6 8 2 7 9 5 4 3],1665624,[4 6 2 5 3 1 0 7 8 9],514027,[1 4 7 9 8 3 6 0 5 2],323208,[0 9 1 2 8 5 3 4 6 7],1141140,[3 1 4 5 9 6 7 0 2 8],1726124,[4 7 8 3 2 1 9 5 0 6],2123173,[5 8 6 1 9 0 4 2 7 3],1442489,[3 9 7 1 4 6 5 8 2 0],1206974,[3 2 9 5 4 0 7 6 1 8],297719,[0 8 4 1 5 9 7 6 3 2]
15,16970,[0 1 5 4 7 6 2 8 3 9],1724755,[4 7 8 1 3 9 6 0 5 2],502905,[1 4 5 8 3 9 2 6 7 0],339016,[0 9 4 2 8 1 6 7 3 5],1163945,[3 1 8 9 5 4 6 7 2 0],1712464,[4 7 3 8 2 5 6 9 0 1],2126490,[5 8 6 9 2 4 7 0 1 3],1442222,[3 9 7 1 0 5 6 4 2 8],1184189,[3 2 4 9 7 1 0 8 6 5],263604,[0 7 5 3 1 8 6 2 4 9]
16,66954,[0 2 7 3 9 8 6 1 4 5],1693846,[4 7 0 1 6 3 9 8 2 5],492139,[1 4 2 7 6 0 9 3 8 5],358587,[0 9 8 2 1 4 3 6 7 5],1139703,[3 1 4 0 9 6 7 5 8 2],1721809,[4 7 6 5 2 3 0 1 9 8],2090001,[5 7 8 4 6 3 1 2 9 0],1423133,[3 9 2 4 6 5 0 8 7 1],1185288,[3 2 5 1 4 7 0 6 8 9],325373,[0 9 1 5 8 4 2 7 6 3]
17,51033,[0 2 4 1 9 5 6 7 8 3],1690696,[4 6 9 3 1 0 7 8 2 5],536323,[1 5 3 4 9 2 8 0 7 6],340865,[0 9 4 6 3 5 7 8 2 1],1166238,[3 1 9 4 7 6 2 0 5 8],1731507,[4 7 9 3 8 1 0 5 6 2],2082714,[5 7 6 1 4 9 8 0 2 3],1414483,[3 9 0 6 5 2 8 1 7 4],1219396,[3 4 1 9 6 7 0 8 2 5],298488,[0 8 4 2 6 5 1 3 7 9]
18,36470,[0 1 9 3 6 8 5 4 2 7],1709350,[4 7 3 1 0 6 9 8 2 5],531684,[1 5 2 6 4 8 7 0 3 9],351712,[0 9 6 7 3 8 4 5 1 2],1101967,[3 0 4 7 6 1 5 2 9 8],1679719,[4 6 7 1 9 5 2 0 8 3],2110352,[5 8 2 7 0 3 4 6 1 9],1391735,[3 8 5 0 9 6 7 4 2 1],1200398,[3 2 8 1 4 5 7 6 0 9],289459,[0 8 2 5 1 3 9 4 7 6]
19,33512,[0 1 8 6 5 3 4 7 2 9],1701119,[4 7 1 5 6 9 8 3 2 0],524532,[1 5 0 2 7 3 8 4 6 9],358955,[0 9 8 2 5 3 4 7 6 1],1158297,[3 1 7 8 6 4 2 5 9 0],1669052,[4 6 3 1 0 8 9 5 2 7],2087969,[5 7 8 1 9 4 3 6 2 0],1433011,[3 9 5 2 1 7 8 0 6 4],1249521,[3 4 9 8 2 6 1 5 7 0],311941,[0 8 6 9 2 4 5 1 7 3]
20,50245,[0 2 3 9 7 6 5 1 8 4],1705127,[4 7 2 3 1 5 9 8 6 0],482056,[1 3 9 6 5 0 7 8 2 4],338572,[0 9 4 2 3 6 1 8 5 7],1103101,[3 0 4 9 1 6 7 2 8 5],1688131,[4 6 8 9 3 5 7 0 2 1],2145805,[5 9 1 7 2 6 4 0 8 3],1388014,[3 8 4 2 7 6 9 5 0 1],1190518,[3 2 6 1 5 9 8 7 0 4],316833,[0 8 7 9 1 3 4 5 6 2]
21,19448,[0 1 5 9 2 3 6 7 4 8],1704094,[4 7 2 0 8 6 9 5 1 3],539593,[1 5 4 0 6 8 2 3 9 7],348151,[0 9 6 1 5 3 4 2 8 7],1121163,[3 0 8 5 2 1 4 7 9 6],1720677,[4 7 6 2 8 9 5 1 3 0],2138037,[5 9 0 2 4 8 7 3 6 1],1414213,[3 9 0 6 2 1 7 4 8 5],1252698,[3 5 0 6 9 1 8 2 4 7],266227,[0 7 5 8 6 3 9 1 4 2]
22,75372,[0 2 8 9 6 1 5 3 4 7],1711552,[4 7 3 6 0 9 5 8 1 2],526280,[1 5 0 4 9 7 3 6 2 8],325596,[0 9 1 6 3 4 7 2 5 8],1152434,[3 1 6 7 5 8 0 4 2 9],1728197,[4 7 8 9 1 5 0 6 3 2],2132455,[5 8 9 0 6 3 2 1 7 4],1386517,[3 8 4 0 7 2 6 1 9 5],1217104,[3 4 1 6 5 7 8 9 0 2],270530,[0 7 6 5 8 3 1 4 2 9]
23,53626,[0 2 4 7 5 9 3 8 1 6],1724798,[4 7 8 1 5 2 6 3 0 9],494984,[1 4 3 2 6 9 5 7 0 8],351507,[0 9 6 7 2 3 1 5 8 4],1120740,[3 0 8 4 6 5 7 1 2 9],1711153,[4 7 3 5 6 8 0 1 9 2],2083795,[5 7 6 3 0 9 8 1 4 2],1406605,[3 8 9 0 5 6 4 1 7 2],1208660,[3 2 9 7 6 0 8 4 1 5],272267,[0 7 8 1 2 9 4 6 5 3]
24,50338,[0 2 3 9 8 5 4 7 1 6],1687372,[4 6 8 7 3 2 0 9 1 5],533183,[1 5 2 8 6 0 9 7 4 3],325118,[0 9 1 5 6 3 7 4 2 8],1161739,[3 1 8 5 6 0 9 2 7 4],1732847,[4 7 9 6 5 1 8 3 2 0],2114819,[5 8 3 6 1 4 2 9 7 0],1435317,[3 9 5 7 2 8 6 1 4 0],1209306,[3 2 9 8 5 4 7 0 1 6],315351,[0 8 7 4 9 6 3 2 5 1]
25,43236,[0 2 1 7 3 5 8 4 6 9],1676172,[4 6 5 7 0 1 8 2 3 9],525502,[1 5 0 3 9 2 8 7 4 6],374517,[1 0 4 5 2 9 8 6 7 3],1152979,[3 1 6 8 4 0 9 2 7 5],1666762,[4 6 2 7 9 5 1 8 0 3],2116121,[5 8 3 9 0 2 6 7 4 1],1442017,[3 9 7 0 6 8 1 2 5 4],1253084,[3 5 0 7 4 2 9 6 1 8],261839,[0 7 4 9 5 8 6 3 2 1]
26,38805,[0 1 9 6 8 3 7 4 5 2],1661273,[4 6 1 7 2 9 5 8 3 0],493100,[1 4 2 8 9 0 7 5 3 6],380275,[1 0 5 6 2 9 8 3 7 4],1157960,[3 1 7 8 2 6 4 5 0 9],1718623,[4 7 5 9 8 6 1 0 3 2],2111365,[5 8 2 9 3 6 4 0 7 1],1433391,[3 9 5 2 7 8 4 1 6 0],1200046,[3 2 8 0 7 4 9 6 1 5],318484,[0 8 9 2 4 1 3 7 5 6]
27,66678,[0 2 7 3 6 8 4 1 5 9],1725715,[4 7 8 2 6 9 5 0 3 1],514400,[1 4 8 0 5 7 3 6 2 9],366311,[1 0 2 7 8 5 9 6 4 3],1108798,[3 0 5 9 8 7 6 4 1 2],1709609,[4 7 3 1 5 8 6 9 2 0],2088140,[5 7 8 2 1 0 9 4 3 6],1448303,[3 9 8 2 5 0 7 6 4 1],1249119,[3 4 9 7 8 1 5 2 6 0],289898,[0 8 2 5 6 9 1 4 3 7]
28,34471,[0 1 8 7 9 3 4 2 6 5],1717355,[4 7 5 8 1 2 3 9 6 0],531121,[1 5 2 4 8 0 3 6 9 7],320165,[0 8 9 4 6 1 2 7 5 3],1153872,[3 1 6 9 5 7 0 2 4 8],1689728,[4 6 9 1 8 0 3 5 2 7],2142243,[5 9 1 0 4 2 3 7 8 6],1430359,[3 9 4 7 5 6 1 0 8 2],1224749,[3 4 5 0 1 6 2 9 8 7],268010,[0 7 6 2 3 5 1 8 4 9]
29,22135,[0 1 6 4 8 5 3 2 9 7],1719504,[4 7 6 1 2 3 0 5 8 9],507472,[1 4 6 7 8 9 3 5 0 2],353051,[0 9 7 1 4 2 5 8 6 3],1157106,[3 1 7 6 0 5 9 2 4 8],1713802,[4 7 5 0 2 8 3 9 1 6],2105424,[5 8 1 7 2 3 0 4 6 9],1394732,[3 8 5 7 0 6 9 2 1 4],1193450,[3 2 6 8 5 4 0 7 1 9],280749,[0 7 9 5 8 3 6 2 4 1]
30,31665,[0 1 8 3 9 7 4 5 6 2],1704020,[4 7 2 0 8 1 9 5 3 6],533977,[1 5 2 9 6 8 0 3 7 4],388463,[1 0 7 2 6 3 9 8 5 4],1152287,[3 1 6 7 4 2 9 8 5 0],1730225,[4 7 9 2 0 5 6 8 3 1],2098498,[5 8 0 3 6 4 2 9 1 7],1404961,[3 8 7 6 2 0 1 4 9 5],1211662,[3 4 0 5 9 1 8 7 2 6],269429,[0 7 6 4 2 3 1 9 8 5]
31,13053,[0 1 4 7 2 8 9 5 6 3],1682007,[4 6 7 8 0 5 3 2 9 1],529771,[1 5 2 0 8 7 9 3 6 4],338553,[0 9 4 2 3 5 6 7 8 1],1142424,[3 1 4 7 8 2 0 5 6 9],1678681,[4 6 7 0 5 1 2 3 9 8],2110833,[5 8 2 7 6 1 3 4 9 0],1428320,[3 9 4 2 7 6 1 5 0 8],1200115,[3 2 8 0 7 9 6 1 5 4],278097,[0 7 9 2 3 5 4 6 8 1]
32,44339,[0 2 1 8 6 5 4 9 7 3],1705667,[4 7 2 3 9 8 1 6 5 0],534192,[1 5 2 9 8 6 0 3 4 7],349802,[0 9 6 3 8 1 2 5 4 7],1154170,[3 1 7 0 2 4 6 9 5 8],1719703,[4 7 6 1 3 9 2 0 8 5],2123638,[5 8 6 2 3 9 7 4 0 1],1414725,[3 9 0 6 8 2 7 4 5 1],1199201,[3 2 7 9 5 1 6 8 4 0],260945,[0 7 4 8 3 5 6 9 2 1]
33,22283,[0 1 6 4 9 7 3 8 5 2],1682695,[4 6 7 9 0 3 2 1 8 5],537965,[1 5 3 8 2 0 4 9 7 6],387721,[1 0 6 9 5 2 3 4 8 7],1152321,[3 1 6 7 4 8 2 5 9 0],1689813,[4 6 9 1 8 5 7 2 3 0],2105964,[5 8 1 7 9 4 3 0 2 6],1411807,[3 9 0 1 8 2 5 4 7 6],1191917,[3 2 6 5 4 8 0 9 7 1],257568,[0 7 4 1 8 5 2 3 6 9]
34,28074,[0 1 7 5 9 8 6 2 3 4],1684474,[4 6 8 1 5 2 3 9 0 7],496521,[1 4 3 6 7 8 2 5 9 0],387666,[1 0 6 9 4 5 8 2 3 7],1142490,[3 1 4 7 8 6 9 0 2 5],1675563,[4 6 5 3 1 0 2 8 9 7],2146415,[5 9 1 8 0 6 7 4 3 2],1414146,[3 9 0 6 1 5 8 2 4 7],1210558,[3 4 0 2 5 9 8 7 1 6],270011,[0 7 6 5 1 2 4 9 8 3]
35,44580,[0 2 1 8 9 5 6 3 4 7],1703427,[4 7 1 9 8 2 0 5 6 3],508357,[1 4 6 9 0 3 7 2 8 5],381969,[1 0 5 8 6 2 4 7 9 3],1145430,[3 1 5 2 9 4 6 0 7 8],1707162,[4 7 2 8 0 3 9 1 5 6],2110291,[5 8 2 6 9 4 7 0 3 1],1430078,[3 9 4 7 1 2 6 5 0 8],1188932,[3 2 5 9 1 7 8 4 0 6],287228,[0 8 1 9 7 4 6 3 2 5]
36,76656,[0 2 9 3 5 8 1 4 6 7],1669620,[4 6 3 1 9 5 7 0 2 8],497854,[1 4 3 8 5 7 9 6 0 2],376679,[1 0 4 8 2 9 7 6 5 3],1164869,[3 1 9 0 8 4 2 7 6 5],1672874,[4 6 3 9 2 7 0 5 1 8],2077336,[5 7 4 1 2 0 8 9 3 6],1405734,[3 8 7 9 2 4 1 0 5 6],1202156,[3 2 8 5 6 9 7 1 0 4],290963,[0 8 2 7 1 6 4 9 5 3]
37,54295,[0 2 4 8 5 6 3 1 9 7],1727894,[4 7 8 6 9 0 3 2 1 5],490847,[1 4 2 5 8 3 9 7 6 0],336463,[0 9 3 7 2 8 4 1 6 5],1121703,[3 0 8 5 9 4 6 2 7 1],1711584,[4 7 3 6 1 2 0 5 8 9],2081566,[5 7 6 0 1 3 9 8 2 4],1447716,[3 9 8 1 6 2 5 0 4 7],1217792,[3 4 1 7 5 2 6 8 0 9],324672,[0 9 1 4 8 6 2 3 5 7]
38,34588,[0 1 8 9 2 4 3 7 5 6],1720821,[4 7 6 3 0 1 9 5 8 2],504548,[1 4 6 0 8 5 9 3 2 7],357541,[0 9 7 8 4 3 5 1 6 2],1131618,[3 1 0 6 8 2 9 4 5 7],1714787,[4 7 5 1 6 9 2 8 3 0],2102720,[5 8 1 2 4 7 3 6 0 9],1426033,[3 9 2 8 5 6 0 1 7 4],1189240,[3 2 5 9 7 1 6 8 0 4],260885,[0 7 4 8 3 1 2 9 6 5]
39,73716,[0 2 8 6 4 3 7 1 5 9],1664526,[4 6 2 1 9 0 5 3 7 8],509403,[1 4 7 0 6 2 3 8 9 5],384843,[1 0 6 4 7 2 3 8 9 5],1140482,[3 1 4 5 0 2 6 8 7 9],1724340,[4 7 8 0 9 3 5 1 2 6],2094420,[5 7 9 3 8 2 4 0 1 6],1384082,[3 8 2 6 4 0 1 7 5 9],1230910,[3 4 6 1 7 5 9 8 0 2],262625,[0 7 5 1 8 4 6 9 3 2]
40,28227,[0 1 7 6 3 4 2 8 9 5],1657338,[4 6 0 8 9 1 7 2 3 5],508156,[1 4 6 8 7 5 0 9 2 3],379917,[1 0 5 4 7 9 8 3 6 2],1129564,[3 1 0 2 9 4 5 8 6 7],1682610,[4 6 7 8 9 3 5 0 1 2],2109850,[5 8 2 6 3 0 4 9 1 7],1414591,[3 9 0 6 7 2 4 1 8 5],1186881,[3 2 5 6 4 8 1 7 9 0],318171,[0 8 9 1 7 4 2 5 6 3]
41,16780,[0 1 5 4 3 9 2 8 6 7],1713312,[4 7 3 9 5 6 0 1 2 8],524884,[1 5 0 3 2 4 6 9 7 8],373335,[1 0 4 2 7 3 8 6 9 5],1161464,[3 1 8 5 0 9 4 6 2 7],1720653,[4 7 6 2 8 5 9 1 3 0],2111828,[5 8 3 0 1 6 9 4 2 7],1440911,[3 9 6 8 1 4 7 5 2 0],1231706,[3 4 6 2 8 1 0 7 5 9],319270,[0 8 9 3 4 5 7 6 1 2]
42,48119,[0 2 3 6 8 9 7 5 4 1],1706294,[4 7 2 5 9 0 6 3 1 8],543719,[1 5 4 9 0 8 7 6 3 2],345553,[0 9 5 4 8 6 1 2 7 3],1137382,[3 1 2 7 8 0 9 6 4 5],1690459,[4 6 9 2 8 0 7 1 5 3],2118818,[5 8 4 2 7 9 0 3 1 6],1414814,[3 9 0 7 1 2 6 5 4 8],1219657,[3 4 1 9 8 7 0 2 6 5],288259,[0 8 2 3 5 1 9 4 7 6]
43,77765,[0 2 9 5 1 3 4 8 7 6],1726986,[4 7 8 5 3 2 9 0 1 6],533667,[1 5 2 9 3 4 0 7 8 6],333165,[0 9 3 1 7 4 8 5 6 2],1107460,[3 0 5 8 1 9 2 7 4 6],1734604,[4 8 0 2 3 1 5 9 6 7],2079387,[5 7 4 6 0 2 1 8 9 3],1403287,[3 8 7 4 0 1 5 2 9 6],1234588,[3 4 6 9 7 1 0 8 2 5],285358,[0 8 1 6 3 9 7 5 2 4]
44,39317,[0 1 9 7 5 6 2 8 4 3],1686283,[4 6 8 5 0 2 9 1 7 3],505197,[1 4 6 2 7 9 8 3 5 0],332819,[0 9 3 1 4 6 5 8 7 2],1147500,[3 1 5 7 8 4 6 0 2 9],1674742,[4 6 5 2 0 1 9 8 3 7],2100471,[5 8 0 7 2 9 4 3 6 1],1438746,[3 9 6 4 1 5 8 0 2 7],1200351,[3 2 8 1 0 9 6 5 7 4],295199,[0 8 3 5 9 7 6 4 2 1]
45,56607,[0 2 5 3 7 8 6 4 9 1],1657462,[4 6 0 9 1 2 8 7 3 5],514458,[1 4 8 0 6 2 9 3 5 7],338322,[0 9 4 1 8 3 7 2 5 6],1164260,[3 1 9 0 2 4 8 6 5 7],1693939,[4 7 0 1 8 2 9 3 6 5],2112756,[5 8 3 1 4 2 7 0 6 9],1425727,[3 9 2 8 1 0 5 4 7 6],1198216,[3 2 7 8 1 0 6 9 4 5],278982,[0 7 9 3 4 8 2 1 5 6]
46,80568,[0 2 9 8 7 4 1 3 5 6],1704683,[4 7 2 1 6 8 3 9 5 0],533154,[1 5 2 8 4 9 7 0 3 6],357265,[0 9 7 8 2 3 1 4 6 5],1119899,[3 0 8 2 5 6 4 9 7 1],1673935,[4 6 5 0 9 3 2 1 8 7],2127544,[5 8 7 0 9 3 4 6 1 2],1419412,[3 9 1 6 4 5 0 8 2 7],1244174,[3 4 8 9 0 1 6 5 2 7],282100,[0 7 9 8 5 6 1 4 2 3]
47,81964,[0 3 1 4 9 2 5 8 6 7],1670965,[4 6 3 5 8 7 2 0 9 1],529073,[1 5 0 9 7 8 4 6 3 2],322509,[0 8 9 7 6 3 5 2 4 1],1133043,[3 1 0 8 7 2 4 6 9 5],1732382,[4 7 9 6 0 3 5 2 1 8],2122236,[5 8 6 0 4 2 7 1 3 9],1385979,[3 8 2 9 7 6 0 4 5 1],1192644,[3 2 6 7 4 8 5 0 1 9],259296,[0 7 4 5 1 9 2 3 6 8]
48,64268,[0 2 6 8 3 5 9 4 1 7],1667322,[4 6 2 8 7 1 9 0 3 5],502487,[1 4 5 7 9 2 8 6 3 0],352785,[0 9 6 8 7 5 2 3 4 1],1100057,[3 0 4 2 9 1 7 8 6 5],1682147,[4 6 7 8 1 9 2 5 3 0],2142217,[5 9 1 0 3 8 2 4 7 6],1416998,[3 9 1 2 0 5 7 6 4 8],1213240,[3 4 0 8 1 5 7 9 2 6],298706,[0 8 4 2 9 3 1 6 5 7]
49,59628,[0 2 5 8 7 9 4 1 3 6],1668443,[4 6 3 0 2 8 5 9 7 1],536993,[1 5 3 6 8 9 4 7 2 0],390427,[1 0 7 5 3 6 9 2 8 4],1116822,[3 0 7 6 1 9 4 2 5 8],1674901,[4 6 5 2 1 7 8 0 9 3],2123358,[5 8 6 2 0 7 3 1 4 9],1412794,[3 9 0 4 2 5 6 8 1 7],1209282,[3 2 9 8 5 1 7 0 4 6],269772,[0 7 6 4 8 1 5 2 3 9]
50,34428,[0 1 8 7 6 9 4 2 3 5],1726195,[4 7 8 3 2 9 6 0 5 1],492955,[1 4 2 8 6 9 7 0 5 3],328065,[0 9 2 1 6 8 4 5 7 3],1147793,[3 1 5 8 0 9 6 7 4 2],1694312,[4 7 0 2 3 5 6 8 1 9],2085386,[5 7 6 8 2 1 0 4 3 9],1394815,[3 8 5 7 1 4 2 0 9 6],1250348,[3 5 0 1 7 6 9 4 2 8],309336,[0 8 6 3 5 9 1 2 4 7]
51,46029,[0 2 3 1 9 6 8 5 7 4],1724970,[4 7 8 1 6 5 9 0 2 3],491487,[1 4 2 6 7 8 5 3 9 0],350468,[0 9 6 4 7 3 8 2 1 5],1166725,[3 1 9 5 4 7 6 0 8 2],1697143,[4 7 0 8 1 9 3 2 6 5],2126580,[5 8 6 9 3 2 4 0 1 7],1418980,[3 9 1 5 7 8 0 6 2 4],1182354,[3 2 4 7 0 9 8 1 5 6],301673,[0 8 4 7 9 6 3 5 2 1]
52,39946,[0 1 9 8 4 7 3 6 2 5],1726933,[4 7 8 5 3 0 6 1 9 2],505474,[1 4 6 3 0 5 7 9 2 8],347482,[0 9 5 8 4 6 2 7 1 3],1110142,[3 0 6 2 9 1 8 7 4 5],1733542,[4 7 9 8 5 0 6 3 1 2],2139146,[5 9 0 4 1 3 2 7 6 8],1431644,[3 9 5 0 4 2 8 6 1 7],1226487,[3 4 5 2 6 8 7 1 9 0],307794,[0 8 6 1 4 9 7 2 3 5]
53,36895,[0 1 9 4 3 6 5 2 8 7],1709999,[4 7 3 1 9 8 6 5 2 0],542459,[1 5 4 7 3 6 2 9 8 0],381826,[1 0 5 8 3 9 4 7 2 6],1137499,[3 1 2 7 9 0 8 4 6 5],1668699,[4 6 3 0 7 9 1 5 8 2],2139514,[5 9 0 4 6 2 3 8 1 7],1433851,[3 9 5 4 2 7 8 0 6 1],1248852,[3 4 9 7 5 0 6 1 2 8],312875,[0 8 7 1 5 3 4 9 6 2]
54,61066,[0 2 6 1 8 9 4 7 3 5],1681726,[4 6 7 5 8 1 9 3 0 2],527760,[1 5 0 8 2 3 4 6 7 9],367726,[1 0 2 9 7 4 8 6 3 5],1126156,[3 0 9 5 1 7 2 8 4 6],1710356,[4 7 3 2 5 9 8 1 0 6],2076361,[5 7 3 9 8 0 1 2 6 4],1439772,[3 9 6 5 7 0 4 1 2 8],1196290,[3 2 7 4 6 0 5 9 1 8],290553,[0 8 2 6 5 3 4 7 9 1]
55,40346,[0 2 1 3 4 6 5 8 7 9],1668888,[4 6 3 0 9 5 1 2 7 8],494406,[1 4 3 0 8 2 6 5 7 9],333893,[0 9 3 2 7 5 1 8 6 4],1136049,[3 1 2 5 9 0 6 7 8 4],1698333,[4 7 0 9 6 5 8 2 3 1],2092017,[5 7 9 0 4 3 2 6 8 1],1437509,[3 9 6 1 5 2 0 8 7 4],1219765,[3 4 2 0 1 8 7 5 9 6],307591,[0 8 6 1 3 4 5 2 9 7]
56,60423,[0 2 5 9 8 4 6 3 7 1],1668870,[4 6 3 0 9 2 5 1 7 8],507448,[1 4 6 7 8 5 3 9 0 2],365760,[1 0 2 7 3 4 5 6 8 9],1147604,[3 1 5 7 9 2 8 4 0 6],1676037,[4 6 5 3 8 9 7 1 2 0],2076295,[5 7 3 9 6 2 1 0 8 4],1412967,[3 9 0 4 5 7 6 2 8 1],1234435,[3 4 6 9 2 8 7 0 5 1],288182,[0 8 2 3 4 6 7 5 1 9]
57,31128,[0 1 8 3 4 6 2 5 7 9],1681242,[4 6 7 5 0 2 9 1 3 8],500914,[1 4 5 3 8 2 6 9 0 7],329679,[0 9 2 4 8 3 6 5 7 1],1128033,[3 0 9 7 6 2 4 5 8 1],1695032,[4 7 0 3 2 5 6 8 1 9],2077848,[5 7 4 1 9 3 0 2 6 8],1446023,[3 9 7 8 2 0 6 5 4 1],1196285,[3 2 7 4 6 0 1 9 8 5],301913,[0 8 4 9 2 7 5 6 3 1]
58,50498,[0 2 4 1 3 9 5 7 6 8],1702584,[4 7 1 8 6 2 0 3 5 9],526180,[1 5 0 4 8 9 2 7 3 6],334277,[0 9 3 4 2 7 1 8 6 5],1156910,[3 1 7 5 8 9 4 2 0 6],1687952,[4 6 8 9 2 1 3 5 0 7],2092639,[5 7 9 1 3 6 2 0 8 4],1449060,[3 9 8 4 5 2 6 0 1 7],1205743,[3 2 9 1 6 8 4 0 7 5],289719,[0 8 2 5 4 3 7 6 9 1]
59,16610,[0 1 5 4 2 7 3 8 6 9],1713324,[4 7 3 9 5 6 2 0 1 8],519884,[1 4 9 2 0 5 8 6 3 7],380318,[1 0 5 6 3 4 8 7 2 9],1168513,[3 1 9 7 8 5 0 2 6 4],1698343,[4 7 0 9 6 8 2 1 5 3],2114330,[5 8 3 4 6 2 0 7 1 9],1405858,[3 8 7 9 4 2 1 6 0 5],1219039,[3 4 1 9 0 7 5 2 8 6],257430,[0 7 4 1 6 3 5 2 8 9]
60,18398,[0 1 5 7 6 3 8 4 2 9],1687268,[4 6 8 7 2 3 9 1 0 5],531493,[1 5 2 6 3 0 8 4 9 7],325672,[0 9 1 6 3 8 5 7 2 4],1122142,[3 0 8 6 5 1 9 7 2 4],1695407,[4 7 0 3 8 2 9 6 5 1],2118403,[5 8 4 2 1 3 9 0 7 6],1449608,[3 9 8 5 2 0 4 6 1 7],1232833,[3 4 6 7 1 8 0 2 9 5],260184,[0 7 4 6 3 2 1 5 8 9]
61,18233,[0 1 5 7 3 9 6 8 4 2],1699175,[4 7 1 0 9 6 8 5 3 2],517205,[1 4 8 6 3 0 2 9 7 5],340449,[0 9 4 5 8 1 3 6 7 2],1120887,[3 0 8 4 7 6 5 2 9 1],1684533,[4 6 8 1 5 7 9 2 3 0],2107090,[5 8 2 0 6 1 4 9 3 7],1390959,[3 8 4 9 7 1 5 2 6 0],1194558,[3 2 7 0 1 8 5 4 6 9],294696,[0 8 3 5 2 9 1 4 6 7]
62,37432,[0 1 9 4 8 7 5 6 2 3],1723223,[4 7 6 9 2 0 8 5 3 1],493017,[1 4 2 8 7 5 3 6 9 0],366034,[1 0 2 7 5 4 6 9 3 8],1116642,[3 0 7 5 9 2 8 1 4 6],1702907,[4 7 1 9 0 8 3 6 5 2],2088715,[5 7 8 2 9 6 4 0 3 1],1424353,[3 9 2 6 1 7 0 4 8 5],1202076,[3 2 8 5 6 1 7 0 4 9],281078,[0 7 9 6 3 2 5 4 1 8]
63,16912,[0 1 5 4 6 9 7 8 2 3],1665236,[4 6 2 3 8 9 7 1 0 5],514888,[1 4 8 2 0 7 6 9 3 5],360747,[0 9 8 5 1 3 2 6 7 4],1166718,[3 1 9 5 4 7 2 0 6 8],1705043,[4 7 2 3 0 8 5 9 6 1],2144396,[5 9 1 4 2 8 7 3 0 6],1435542,[3 9 5 7 6 8 1 0 2 4],1236907,[3 4 7 2 9 5 8 0 6 1],289589,[0 8 2 5 3 4 1 9 7 6]
