99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,1487268,[4 0 9 1 6 8 5 2 3 7],1374209,[3 8 0 6 5 7 4 9 2 1],2125729,[5 8 6 7 2 3 0 1 9 4],2278192,[6 2 5 0 1 9 7 8 3 4],2522348,[6 9 4 3 1 5 8 2 0 7],1517817,[4 1 7 2 0 6 5 8 9 3],2233930,[6 1 4 2 8 0 5 9 3 7],345050,[0 9 5 4 2 6 1 7 3 8],3216249,[8 7 6 1 0 2 4 5 9 3],766186,[2 1 0 3 4 9 6 8 5 7]
10,3478878,[9 5 2 1 7 6 3 0 4 8],1725539,[4 7 8 2 5 3 1 9 6 0],1590643,[4 3 5 7 1 2 9 0 8 6],2803741,[7 6 4 2 0 5 8 1 9 3],1959921,[5 3 6 9 0 7 2 4 8 1],1224874,[3 4 5 0 2 6 7 9 1 8],235227,[0 6 8 5 7 2 1 4 9 3],2408661,[6 5 7 9 2 0 8 3 4 1],862440,[2 4 5 0 9 1 3 6 7 8],1511061,[4 1 5 8 7 0 9 3 6 2]
11,1033815,[2 8 6 0 9 1 5 4 7 3],230080,[0 6 7 5 4 2 8 9 1 3],2405416,[6 5 7 1 9 0 4 8 2 3],831608,[2 3 7 0 1 4 6 8 5 9],808120,[2 3 0 5 6 4 8 9 1 7],2661902,[7 3 0 2 1 6 8 5 4 9],2487183,[6 8 5 3 2 4 7 1 9 0],2724438,[7 4 5 3 9 6 1 0 2 8],2408004,[6 5 7 8 2 4 3 0 1 9],1446975,[3 9 8 0 6 1 5 4 7 2]
12,2721591,[7 4 3 9 8 6 2 1 5 0],3026941,[8 3 0 6 1 5 7 2 9 4],2558416,[7 0 4 6 3 1 8 9 2 5],2800772,[7 6 3 5 9 4 8 1 0 2],2594970,[7 1 3 9 0 6 8 2 4 5],1610382,[4 3 9 5 6 8 1 0 2 7],1644611,[4 5 8 2 1 0 6 9 7 3],636840,[1 7 8 3 5 0 2 4 6 9],245596,[0 7 1 8 2 6 3 9 4 5],1442986,[3 9 7 2 0 8 4 6 1 5]
13,1469186,[4 0 5 6 7 2 1 8 3 9],2769949,[7 5 6 4 0 9 3 1 8 2],391548,[1 0 7 6 8 9 4 2 3 5],3351818,[9 2 1 0 4 8 3 6 5 7],2889247,[7 9 5 1 8 0 3 2 6 4],829038,[2 3 6 5 4 8 1 0 7 9],1169925,[3 2 0 1 9 5 8 6 7 4],1410209,[3 8 9 6 4 5 2 7 1 0],2199873,[6 0 5 4 3 2 7 8 9 1],87524,[0 3 2 5 7 4 9 6 1 8]
14,3002759,[8 2 4 7 3 9 6 5 1 0],2446438,[6 7 5 2 8 9 4 3 0 1],2131042,[5 8 7 6 4 3 1 9 0 2],1104885,[3 0 5 2 7 4 9 6 8 1],2771631,[7 5 6 9 2 8 3 1 4 0],199630,[0 5 9 6 2 4 8 7 1 3],2433627,[6 7 2 9 0 3 1 5 8 4],1024236,[2 8 4 1 6 3 7 0 5 9],3221945,[8 7 9 1 6 3 4 5 2 0],1784887,[4 9 2 1 0 3 6 5 8 7]
15,2869867,[7 9 1 3 8 4 6 0 5 2],1912478,[5 2 4 6 1 3 8 7 0 9],2922307,[8 0 4 7 6 3 9 1 5 2],2164030,[5 9 6 2 4 3 8 7 0 1],2396569,[6 5 3 4 7 2 0 1 9 8],3505030,[9 5 8 3 0 4 7 6 1 2],971687,[2 7 0 8 5 3 9 6 4 1],538026,[1 5 3 8 2 6 9 0 4 7],539348,[1 5 4 0 2 7 9 6 3 8],1309853,[3 6 4 9 1 5 0 8 7 2]
16,1348767,[3 7 4 6 1 8 5 2 9 0],181619,[0 5 6 1 3 7 4 9 8 2],3212070,[8 7 5 2 1 3 4 0 6 9],2712187,[7 4 2 0 9 5 8 1 6 3],1225340,[3 4 5 0 9 1 8 6 2 7],1272349,[3 5 6 4 0 9 7 1 8 2],646331,[1 8 0 3 7 2 5 9 6 4],74823,[0 2 8 7 9 4 5 3 6 1],1927102,[5 2 8 3 6 0 9 7 1 4],2075772,[5 7 3 9 0 1 6 2 4 8]
17,470296,[1 3 7 4 2 0 8 9 5 6],1717209,[4 7 5 8 0 1 3 6 9 2],2809671,[7 6 5 3 1 9 4 2 8 0],3305249,[9 0 8 6 4 5 3 7 2 1],159703,[0 4 9 6 7 8 2 1 5 3],3420104,[9 3 7 5 0 8 2 4 1 6],3365835,[9 2 4 7 6 5 0 3 8 1],2186352,[6 0 2 8 5 7 1 3 4 9],3065679,[8 4 0 2 9 3 6 5 7 1],655453,[1 8 3 0 5 2 7 4 9 6]
18,2381250,[6 5 0 4 2 8 9 1 3 7],2964823,[8 1 5 2 7 9 3 0 6 4],314322,[0 8 7 3 5 2 9 1 4 6],1899355,[5 2 0 8 9 7 6 1 4 3],846750,[2 4 0 1 3 6 7 5 8 9],2018258,[5 6 0 4 1 9 2 7 3 8],271382,[0 7 6 8 9 3 4 2 1 5],1145472,[3 1 5 2 9 7 0 4 6 8],1725472,[4 7 8 2 3 9 5 6 0 1],3242999,[8 9 3 4 0 7 6 5 2 1]
19,621141,[1 7 4 2 8 0 9 5 6 3],1255265,[3 5 1 0 6 7 8 9 4 2],2093754,[5 7 9 2 8 6 4 0 1 3],865508,[2 4 5 8 0 6 9 3 1 7],1294088,[3 6 0 8 4 1 5 7 2 9],1727365,[4 7 8 6 0 5 3 1 9 2],2277450,[6 2 4 9 0 7 8 1 3 5],829651,[2 3 6 7 1 8 9 0 5 4],1350546,[3 7 4 9 6 2 8 0 1 5],1390813,[3 8 4 9 6 0 5 1 7 2]
20,638669,[1 7 8 6 0 3 2 9 5 4],2279124,[6 2 5 1 4 8 7 0 3 9],1869928,[5 1 4 0 2 8 7 9 3 6],864471,[2 4 5 6 7 9 3 1 8 0],3127100,[8 5 4 3 1 0 9 6 2 7],2871132,[7 9 1 5 6 0 4 2 3 8],3245774,[8 9 4 0 1 2 6 5 3 7],641447,[1 7 9 2 8 3 6 5 4 0],1552484,[4 2 6 0 3 5 9 7 1 8],1215165,[3 4 1 0 8 5 9 6 7 2]
21,2927262,[8 0 5 7 4 9 2 1 3 6],2713125,[7 4 2 3 1 5 9 6 8 0],2604437,[7 1 5 8 2 6 0 9 4 3],2629222,[7 2 1 6 8 0 9 5 3 4],3186827,[8 7 0 3 1 9 4 6 5 2],1941449,[5 3 1 2 6 8 7 9 4 0],502414,[1 4 5 7 8 6 9 3 0 2],3600190,[9 8 2 3 1 5 7 6 0 4],3444796,[9 4 3 5 2 7 0 8 1 6],3182512,[8 6 9 3 0 7 4 5 1 2]
22,2751878,[7 5 2 0 1 4 8 6 3 9],1268274,[3 5 4 7 2 9 8 0 1 6],2341861,[6 4 0 7 5 3 8 1 9 2],2637145,[7 2 4 1 8 3 0 5 9 6],674542,[1 8 6 7 9 0 5 4 2 3],1379637,[3 8 1 7 0 9 6 4 5 2],3457283,[9 4 6 8 5 3 1 7 2 0],3420356,[9 3 7 5 2 8 6 1 0 4],2027411,[5 6 2 1 9 0 4 8 7 3],2872584,[7 9 1 8 5 2 0 3 4 6]
23,1969173,[5 3 8 6 9 4 7 1 2 0],3452155,[9 4 5 8 3 7 6 0 2 1],2532509,[6 9 7 3 2 1 0 8 5 4],2298117,[6 2 9 8 5 7 4 1 3 0],2097180,[5 8 0 1 7 4 6 2 3 9],572928,[1 6 2 7 8 4 0 3 5 9],3343681,[9 1 8 4 0 2 3 5 7 6],3431025,[9 4 0 7 2 8 3 5 6 1],400975,[1 0 9 5 8 4 3 2 7 6],718311,[1 9 7 4 5 8 3 2 6 0]
24,1198051,[3 2 7 6 9 5 8 0 4 1],3520272,[9 6 2 4 1 7 0 3 5 8],2547920,[7 0 2 5 8 6 3 4 1 9],3141832,[8 5 9 2 4 7 3 6 0 1],3269556,[9 0 1 7 2 4 6 3 5 8],524563,[1 5 0 2 7 4 9 3 8 6],394246,[1 0 8 3 6 4 9 7 2 5],3207409,[8 7 4 2 6 3 0 1 9 5],280783,[0 7 9 5 8 6 2 1 4 3],3238758,[8 9 2 5 1 6 3 0 4 7]
25,2149017,[5 9 2 3 7 4 1 6 8 0],3102095,[8 4 9 3 2 6 7 5 1 0],689905,[1 9 0 8 3 4 2 5 7 6],3416999,[9 3 6 8 5 7 4 2 1 0],2633902,[7 2 3 6 1 0 9 8 4 5],2904073,[8 0 1 3 5 7 2 4 9 6],577291,[1 6 3 5 8 7 9 0 4 2],2051592,[5 6 9 0 3 7 1 2 4 8],2469850,[6 8 2 0 4 1 5 9 3 7],3507048,[9 5 8 6 7 2 0 1 3 4]
26,3135853,[8 5 7 1 3 0 6 2 9 4],369903,[1 0 3 5 8 6 7 4 9 2],180166,[0 5 4 8 2 3 9 7 1 6],1413716,[3 9 0 5 4 8 7 2 1 6],507110,[1 4 6 7 2 9 5 3 0 8],91488,[0 3 4 2 1 7 5 6 8 9],936345,[2 6 1 8 4 9 3 5 7 0],2399887,[6 5 4 1 2 0 7 3 9 8],129398,[0 4 2 7 8 3 6 5 1 9],2787932,[7 6 1 2 0 8 9 4 3 5]
27,1666456,[4 6 2 7 5 0 8 9 1 3],3473008,[9 5 1 0 6 7 4 8 2 3],3234429,[8 9 1 6 2 4 7 3 5 0],3116280,[8 5 2 3 1 0 4 6 7 9],2855228,[7 8 6 3 4 2 9 1 0 5],1351570,[3 7 5 1 2 0 6 9 4 8],1374540,[3 8 0 7 1 5 6 2 4 9],3450373,[9 4 5 6 1 0 7 2 8 3],3590758,[9 8 0 4 1 7 6 5 2 3],754169,[2 0 7 6 4 8 5 9 3 1]
28,742397,[2 0 5 4 1 8 3 9 7 6],307373,[0 8 5 9 7 3 1 6 4 2],1163774,[3 1 8 9 4 0 6 5 2 7],1197217,[3 2 7 5 8 9 0 1 6 4],1770955,[4 8 9 2 5 7 6 0 3 1],3202317,[8 7 3 2 5 9 6 1 4 0],1905617,[5 2 3 0 8 1 7 9 6 4],1429400,[3 9 4 6 1 7 2 5 0 8],2015388,[5 4 9 8 0 7 3 1 2 6],2120516,[5 8 4 7 0 9 6 2 1 3]
29,276264,[0 7 8 6 5 2 1 3 4 9],236497,[0 6 8 9 3 7 1 2 5 4],1398729,[3 8 6 4 7 0 2 5 9 1],2287932,[6 2 7 9 5 0 4 1 3 8],2742060,[7 5 0 1 4 6 8 2 3 9],1953548,[5 3 4 7 1 6 9 2 0 8],3539869,[9 6 7 2 3 8 4 0 5 1],702236,[1 9 4 3 2 8 7 5 0 6],3078559,[8 4 2 7 6 5 1 0 9 3],1738606,[4 8 0 9 6 2 7 5 1 3]
30,2709835,[7 4 1 6 5 9 8 0 3 2],2487998,[6 8 5 4 3 1 7 2 0 9],3029451,[8 3 1 0 6 5 2 7 9 4],2939699,[8 0 9 2 7 4 3 6 5 1],3533638,[9 6 5 0 7 8 4 3 1 2],3555612,[9 7 1 4 3 0 6 2 5 8],207326,[0 6 2 1 9 7 5 4 3 8],1736036,[4 8 0 5 1 9 7 3 2 6],130169,[0 4 2 8 7 6 5 9 3 1],3203423,[8 7 3 5 1 0 9 6 4 2]
31,206501,[0 6 1 9 7 8 2 5 4 3],126322,[0 4 2 1 6 8 5 9 3 7],2203226,[6 0 7 2 1 4 3 8 5 9],2807729,[7 6 5 0 4 8 3 9 2 1],3029880,[8 3 1 2 4 0 5 6 7 9],2853135,[7 8 6 0 5 1 4 3 9 2],3481065,[9 5 2 6 7 8 1 3 4 0],708466,[1 9 5 4 8 7 2 6 0 3],3462412,[9 4 7 8 6 2 0 5 1 3],458305,[1 3 4 9 6 2 0 5 8 7]
32,1045705,[2 8 9 4 3 1 0 5 7 6],3410338,[9 3 5 6 4 2 1 8 0 7],2823274,[7 8 0 2 3 4 5 9 1 6],1704517,[4 7 2 1 5 3 8 0 9 6],2028934,[5 6 2 4 9 7 8 3 0 1],2656104,[7 2 9 0 1 4 3 5 6 8],1385656,[3 8 2 9 5 0 6 7 1 4],2560988,[7 0 5 1 9 4 8 3 2 6],1633341,[4 5 6 0 7 1 9 3 8 2],2938848,[8 0 9 1 6 4 2 3 5 7]
33,741215,[2 0 5 1 6 8 9 7 4 3],142505,[0 4 6 2 9 5 7 8 3 1],1545065,[4 2 3 6 9 5 7 8 1 0],1967685,[5 3 8 2 9 1 7 4 6 0],1984112,[5 4 1 7 8 2 3 6 0 9],3406035,[9 3 4 7 5 6 0 2 8 1],1367997,[3 7 9 2 8 6 5 1 4 0],2309601,[6 3 2 1 8 7 4 5 9 0],2942732,[8 0 9 7 1 5 6 3 2 4],738510,[2 0 4 6 8 3 5 1 7 9]
34,1498492,[4 1 2 5 3 7 0 9 6 8],1940626,[5 3 1 0 4 9 6 8 2 7],477047,[1 3 8 6 5 2 9 7 4 0],3233404,[8 9 1 4 7 0 2 6 3 5],3202220,[8 7 3 2 5 0 9 4 1 6],3603439,[9 8 2 7 5 4 1 0 6 3],260369,[0 7 4 6 5 8 3 9 2 1],1355892,[3 7 6 0 2 1 8 4 5 9],42874,[0 2 1 6 7 4 5 9 3 8],1555084,[4 2 6 5 9 0 1 8 3 7]
35,2192039,[6 0 3 9 4 8 7 5 2 1],1699947,[4 7 1 3 0 5 2 8 9 6],3058046,[8 3 7 6 1 5 4 2 0 9],3341811,[9 1 8 0 4 5 2 6 7 3],3356086,[9 2 1 8 3 4 7 6 0 5],1096496,[3 0 2 6 9 5 4 7 1 8],2138870,[5 9 0 3 6 8 4 2 1 7],328824,[0 9 2 3 7 4 1 5 6 8],87271,[0 3 2 5 4 6 7 1 9 8],3347942,[9 2 0 3 8 5 6 4 1 7]
36,1303105,[3 6 2 5 9 1 0 4 8 7],1143767,[3 1 4 9 6 2 8 7 5 0],1364493,[3 7 8 6 0 5 9 2 4 1],1395067,[3 8 5 7 4 2 9 0 6 1],158931,[0 4 9 5 7 3 1 6 8 2],2323159,[6 3 5 9 4 7 1 0 8 2],2490487,[6 8 7 1 0 2 4 3 9 5],112164,[0 3 8 2 7 6 5 1 4 9],861587,[2 4 3 9 6 8 1 7 5 0],198398,[0 5 9 3 6 2 7 4 1 8]
37,1899205,[5 2 0 8 7 6 4 1 9 3],3515682,[9 6 1 4 8 2 7 0 3 5],35790,[0 1 9 2 7 4 5 3 6 8],136191,[0 4 5 1 2 9 7 6 8 3],1692930,[4 6 9 8 1 5 7 0 2 3],533601,[1 5 2 9 0 7 4 6 8 3],1437054,[3 9 6 0 8 4 2 1 5 7],1351223,[3 7 5 0 8 1 9 6 4 2],2310502,[6 3 2 5 0 1 9 8 4 7],2411829,[6 5 8 3 7 2 9 1 4 0]
38,2995669,[8 2 3 4 6 9 5 0 7 1],1896939,[5 2 0 4 7 9 1 6 8 3],975852,[2 7 1 6 4 0 8 3 5 9],3361608,[9 2 3 8 7 4 0 1 5 6],265719,[0 7 5 8 1 3 6 4 9 2],2537754,[6 9 8 3 4 7 5 0 1 2],790776,[2 1 6 9 3 8 0 4 5 7],2598357,[7 1 4 5 8 9 6 2 3 0],3262983,[8 9 7 2 6 3 4 1 5 0],3442302,[9 4 2 8 7 6 1 0 3 5]
39,3369688,[9 2 5 6 0 7 4 8 1 3],2893185,[7 9 6 0 2 8 3 4 5 1],3089747,[8 4 6 0 2 9 3 7 5 1],3233885,[8 9 1 5 4 0 2 7 6 3],2742296,[7 5 0 1 8 4 3 6 2 9],2019105,[5 6 0 7 2 9 3 4 8 1],490130,[1 4 2 3 8 6 0 7 5 9],2540136,[6 9 8 7 5 4 0 1 2 3],1943026,[5 3 1 6 7 9 2 8 0 4],313856,[0 8 7 2 9 4 3 5 1 6]
40,615558,[1 7 3 0 9 6 4 2 5 8],1296380,[3 6 1 2 7 0 9 5 4 8],127899,[0 4 2 5 7 9 1 6 8 3],2257159,[6 1 9 7 8 4 2 0 5 3],442020,[1 2 9 6 8 4 5 0 3 7],2754393,[7 5 2 4 6 1 3 8 9 0],3215172,[8 7 5 9 3 0 4 1 2 6],487394,[1 4 0 7 9 6 2 5 3 8],1556099,[4 2 6 8 1 5 3 9 7 0],101705,[0 3 6 2 4 7 8 9 5 1]
41,1567962,[4 2 9 0 7 3 8 1 5 6],3051591,[8 3 6 4 1 9 5 2 7 0],3390003,[9 3 0 6 4 1 2 7 8 5],491341,[1 4 2 6 5 7 8 0 9 3],2650313,[7 2 6 8 9 5 3 4 1 0],494883,[1 4 3 2 6 0 5 8 9 7],2634352,[7 2 3 6 8 9 4 5 0 1],1127965,[3 0 9 7 5 6 4 1 8 2],756796,[2 0 8 3 1 7 4 9 5 6],674039,[1 8 6 7 0 9 5 4 3 2]
42,1154719,[3 1 7 0 8 6 4 2 9 5],3539771,[9 6 7 2 3 0 4 8 5 1],1881156,[5 1 7 2 8 3 6 0 4 9],649077,[1 8 0 7 4 9 6 3 5 2],543334,[1 5 4 8 6 7 9 3 0 2],1062448,[2 9 3 7 5 6 4 8 0 1],3460892,[9 4 7 5 6 3 8 1 0 2],2222166,[6 1 0 9 4 2 5 3 7 8],1157867,[3 1 7 8 0 9 4 6 5 2],3097726,[8 4 7 5 2 1 9 6 0 3]
43,1209286,[3 2 9 8 5 1 7 6 0 4],2498809,[6 8 9 5 3 2 0 1 7 4],998831,[2 7 8 1 3 5 9 6 4 0],2536262,[6 9 8 1 4 3 5 2 0 7],1529477,[4 1 9 5 2 7 0 8 6 3],2014401,[5 4 9 6 7 3 1 2 8 0],109856,[0 3 7 8 5 4 2 6 1 9],2160126,[5 9 4 6 1 0 3 2 7 8],3149852,[8 6 0 9 5 4 7 2 1 3],3560730,[9 7 2 4 3 6 8 0 1 5]
44,606217,[1 7 0 3 9 8 2 4 6 5],1128761,[3 0 9 8 6 2 5 7 4 1],1268871,[3 5 4 8 1 9 6 2 7 0],2683784,[7 3 5 4 2 9 1 6 0 8],911322,[2 5 6 8 7 1 9 0 3 4],643195,[1 7 9 5 2 8 6 0 4 3],1144850,[3 1 5 2 0 7 4 8 6 9],2063878,[5 7 1 4 3 9 8 6 0 2],2318813,[6 3 5 0 7 4 1 9 8 2],3010971,[8 2 6 3 9 4 0 5 7 1]
45,2290289,[6 2 8 3 9 5 4 7 1 0],3121958,[8 5 3 4 0 2 7 6 1 9],853895,[2 4 1 5 9 7 8 6 3 0],1146908,[3 1 5 6 9 4 8 2 0 7],1079879,[2 9 7 1 6 8 5 4 3 0],850447,[2 4 0 8 3 1 6 5 9 7],2694044,[7 3 8 4 6 1 9 2 0 5],1042174,[2 8 7 6 3 5 9 4 0 1],3281840,[9 0 4 2 1 7 5 6 3 8],563210,[1 5 9 7 2 4 0 6 3 8]
46,784183,[2 1 5 7 0 9 4 3 8 6],3011410,[8 2 6 4 5 0 3 9 1 7],1972014,[5 3 9 1 8 4 2 0 6 7],971672,[2 7 0 8 5 3 4 6 1 9],987510,[2 7 4 9 5 1 3 0 6 8],1355034,[3 7 5 8 9 6 4 0 1 2],1854112,[5 0 9 8 1 7 4 6 2 3],437487,[1 2 8 7 5 6 4 3 9 0],2510907,[6 9 2 1 4 3 0 7 8 5],3016847,[8 2 7 5 0 3 9 6 4 1]
47,970346,[2 7 0 5 8 3 1 6 4 9],1988461,[5 4 2 6 8 3 7 0 9 1],1239946,[3 4 8 0 1 9 5 7 2 6],71593,[0 2 8 3 5 7 1 4 9 6],67148,[0 2 7 4 3 6 9 5 1 8],2106455,[5 8 1 9 4 6 7 3 2 0],3241586,[8 9 3 1 2 4 0 6 5 7],2064787,[5 7 1 6 8 3 9 0 4 2],2633175,[7 2 3 5 1 0 8 6 9 4],840397,[2 3 8 7 1 4 6 0 9 5]
48,3487707,[9 5 4 0 1 3 2 7 8 6],2031787,[5 6 3 0 9 4 8 1 7 2],1263927,[3 5 2 8 4 7 6 1 9 0],2871563,[7 9 1 6 2 5 3 8 4 0],2275862,[6 2 4 5 9 3 7 1 0 8],3314308,[9 1 2 6 3 4 0 8 5 7],2069040,[5 7 2 4 8 0 1 3 6 9],1702967,[4 7 1 9 2 3 8 6 5 0],2439550,[6 7 4 0 2 5 9 8 1 3],1106364,[3 0 5 6 7 8 4 1 2 9]
49,373531,[1 0 4 2 8 7 9 3 6 5],1717836,[4 7 5 8 9 1 3 0 2 6],15906,[0 1 5 3 2 7 9 4 6 8],1766058,[4 8 7 2 9 0 6 1 3 5],2957627,[8 1 3 7 6 9 2 5 4 0],2131362,[5 8 7 9 1 2 6 0 3 4],1962633,[5 3 7 2 9 1 4 6 8 0],1289425,[3 5 9 7 8 1 0 2 6 4],1910982,[5 2 4 1 0 9 6 3 7 8],653757,[1 8 2 6 9 7 5 3 4 0]
50,510807,[1 4 7 3 5 8 6 2 9 0],323322,[0 9 1 3 2 5 8 4 6 7],213314,[0 6 3 4 2 8 1 7 5 9],3517449,[9 6 1 8 3 0 4 5 7 2],1672904,[4 6 3 9 2 8 1 5 0 7],620441,[1 7 4 0 8 3 6 9 5 2],1429374,[3 9 4 6 1 5 2 0 7 8],193827,[0 5 8 4 2 3 1 7 9 6],2172974,[5 9 8 1 0 2 6 4 3 7],1499237,[4 1 2 6 3 8 0 9 7 5]
51,2814456,[7 6 8 2 9 5 0 1 3 4],1351031,[3 7 5 0 4 6 9 8 2 1],2177198,[5 9 8 7 6 1 3 2 0 4],438983,[1 2 9 0 7 3 8 6 5 4],844304,[2 3 9 5 6 8 1 4 0 7],2088845,[5 7 8 3 1 0 2 9 6 4],2949105,[8 1 2 0 9 7 4 5 6 3],2428165,[6 7 1 8 3 5 4 0 9 2],1721426,[4 7 6 3 9 1 0 5 2 8],2108272,[5 8 2 3 0 9 6 7 1 4]
52,220654,[0 6 4 8 3 7 9 5 1 2],2503924,[6 9 0 7 5 1 2 8 3 4],2928293,[8 0 6 1 2 5 3 9 7 4],1818316,[5 0 1 8 4 7 2 9 3 6],3368189,[9 2 5 3 0 4 1 8 7 6],1829403,[5 0 3 9 8 1 2 6 7 4],1898729,[5 2 0 8 1 7 6 9 4 3],315766,[0 8 7 5 4 2 9 6 1 3],1669745,[4 6 3 2 0 7 8 9 5 1],3402699,[9 3 4 0 8 7 1 5 6 2]
53,1838131,[5 0 6 7 9 4 8 1 3 2],3504631,[9 5 8 2 4 1 3 0 7 6],2376897,[6 4 9 5 1 3 2 7 8 0],3180961,[8 6 9 1 0 2 3 4 7 5],1947910,[5 3 2 6 4 7 9 8 0 1],3273413,[9 0 2 5 4 6 1 8 7 3],2696385,[7 3 8 9 6 5 1 2 4 0],2619770,[7 1 9 6 4 3 0 5 2 8],1934088,[5 2 9 7 1 4 0 3 6 8],2087269,[5 7 8 0 9 6 3 1 4 2]
54,3160192,[8 6 3 0 1 9 5 7 2 4],2729277,[7 4 6 3 5 9 8 1 2 0],2100936,[5 8 0 7 9 6 1 2 3 4],2905326,[8 0 1 5 3 2 6 4 7 9],1422073,[3 9 2 1 0 7 4 5 8 6],2220948,[6 1 0 7 5 9 4 2 3 8],1806803,[4 9 7 3 2 6 1 8 5 0],2644948,[7 2 5 8 4 1 0 9 3 6],1531054,[4 1 9 7 3 6 8 5 0 2],3388085,[9 3 0 2 7 1 4 8 6 5]
55,180930,[0 5 4 9 2 7 8 1 3 6],322503,[0 8 9 7 6 3 4 2 5 1],3330175,[9 1 5 7 2 4 3 0 8 6],1351307,[3 7 5 0 8 9 2 6 4 1],3529744,[9 6 4 2 3 5 7 8 0 1],2775036,[7 5 8 4 1 2 6 0 3 9],1682245,[4 6 7 8 2 5 3 0 9 1],3252987,[8 9 5 3 0 2 1 6 7 4],2153777,[5 9 3 2 4 0 7 8 6 1],2092345,[5 7 9 1 0 3 2 4 8 6]
56,2503428,[6 9 0 5 8 7 3 1 2 4],3378582,[9 2 7 3 4 8 1 0 5 6],2803385,[7 6 4 1 5 3 8 9 2 0],1513269,[4 1 6 2 8 5 9 3 7 0],1242281,[3 4 8 5 2 1 7 9 6 0],853604,[2 4 1 5 7 3 9 6 0 8],1627762,[4 5 2 9 7 6 1 8 0 3],2432440,[6 7 2 5 3 1 8 9 0 4],3156993,[8 6 2 3 7 1 4 5 9 0],2016578,[5 6 0 1 8 9 2 4 3 7]
57,1425249,[3 9 2 7 5 0 4 6 8 1],1680323,[4 6 7 2 8 5 1 9 3 0],912376,[2 5 7 0 3 1 8 9 4 6],1022696,[2 8 3 9 4 5 1 6 0 7],1393293,[3 8 5 4 0 7 9 2 6 1],913739,[2 5 7 3 0 6 4 9 8 1],537749,[1 5 3 7 9 2 0 8 6 4],3567317,[9 7 3 6 4 5 0 8 2 1],2375543,[6 4 9 2 3 0 8 7 5 1],1507721,[4 1 5 2 0 6 8 9 7 3]
58,1217978,[3 4 1 7 6 9 0 5 2 8],554519,[1 5 8 0 2 9 7 6 4 3],2716894,[7 4 3 0 5 8 9 6 1 2],2627817,[7 2 1 4 8 5 3 6 9 0],956837,[2 6 7 8 9 4 0 5 3 1],2409010,[6 5 7 9 8 0 2 4 1 3],686594,[1 9 0 3 6 7 2 5 4 8],1738652,[4 8 0 9 6 5 7 2 1 3],1650398,[4 5 9 3 1 2 7 6 0 8],542690,[1 5 4 7 8 3 0 6 2 9]
59,1216177,[3 4 1 5 0 9 2 6 8 7],839018,[2 3 8 5 1 9 0 6 4 7],1597446,[4 3 6 9 7 0 2 1 5 8],1184762,[3 2 5 0 7 1 4 8 6 9],2953548,[8 1 3 0 2 9 6 4 5 7],583511,[1 6 4 8 3 5 9 7 2 0],1019780,[2 8 3 4 5 0 9 6 1 7],2653143,[7 2 8 3 9 4 5 1 6 0],516053,[1 4 8 3 7 5 0 9 6 2],341906,[0 9 4 7 8 2 1 5 3 6]
60,1643800,[4 5 8 1 0 3 7 9 2 6],2776019,[7 5 8 6 3 2 1 9 4 0],583964,[1 6 4 9 0 3 8 5 2 7],337526,[0 9 3 8 6 5 4 2 1 7],44965,[0 2 1 9 5 7 6 3 8 4],1599213,[4 3 7 2 0 8 9 5 6 1],2773249,[7 5 8 1 6 3 0 2 9 4],2302253,[6 3 0 8 5 4 1 9 7 2],3284466,[9 0 4 6 7 3 8 1 2 5],2559219,[7 0 4 8 3 9 1 5 6 2]
61,3317231,[9 1 3 2 4 6 8 7 5 0],3266308,[9 0 1 2 6 4 3 8 5 7],3179465,[8 6 7 5 9 2 3 4 1 0],3524607,[9 6 3 2 1 7 5 4 8 0],2889752,[7 9 5 2 4 1 3 6 0 8],1057469,[2 9 1 7 6 3 0 8 5 4],1833620,[5 0 4 8 7 1 9 3 2 6],3416369,[9 3 6 7 8 4 2 5 1 0],2180586,[6 0 1 7 5 4 9 2 3 8],2403629,[6 5 4 9 2 1 0 8 7 3]
62,2646702,[7 2 6 0 9 8 3 1 4 5],2050253,[5 6 8 7 3 2 0 9 4 1],2368176,[6 4 7 9 0 8 1 2 3 5],2148315,[5 9 2 1 7 6 0 4 8 3],1261404,[3 5 2 1 9 7 6 0 4 8],880141,[2 4 8 6 3 5 7 0 9 1],1566280,[4 2 8 7 3 1 6 9 0 5],914897,[2 5 7 4 8 0 6 9 3 1],2281843,[6 2 5 8 1 3 9 0 7 4],2444331,[6 7 4 9 8 2 0 3 5 1]
63,3448310,[9 4 5 1 2 8 6 3 0 7],326260,[0 9 1 7 2 8 3 6 4 5],2664067,[7 3 0 6 1 5 9 2 8 4],278558,[0 7 9 2 8 3 5 4 1 6],1622914,[4 5 2 0 1 6 7 9 3 8],293148,[0 8 3 2 1 9 6 4 5 7],1135775,[3 1 2 5 6 8 9 7 4 0],1384691,[3 8 2 7 1 0 5 9 6 4],3355274,[9 2 1 7 0 6 3 5 4 8],1982009,[5 4 1 2 8 7 6 9 3 0]
