10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,356140,[0 9 7 5 4 8 1 6 2 3],1876421,[5 1 6 3 0 9 2 8 7 4],668083,[1 8 5 4 9 2 7 0 6 3],356243,[0 9 7 5 6 4 2 8 3 1],1264953,[3 5 2 9 8 1 4 6 7 0],1615964,[4 5 0 7 3 2 9 6 1 8],2241219,[6 1 5 7 8 9 0 3 4 2],1440211,[3 9 6 7 1 5 8 0 4 2],1316747,[3 6 7 1 8 9 2 5 4 0],514125,[1 4 8 0 2 5 9 6 7 3],362913,[1 0 2 3 4 6 7 8 9 5],1420540,[3 9 1 7 8 6 0 5 2 4],2602773,[7 1 5 3 9 6 8 2 4 0],1436256,[3 9 5 8 6 7 0 1 2 4],2902576,[7 9 8 6 2 0 4 5 1 3],2942164,[8 0 9 6 3 1 2 7 4 5],496153,[1 4 3 6 0 8 2 5 9 7],685439,[1 8 9 7 6 5 4 3 2 0],939126,[2 6 3 4 5 0 7 1 8 9],1783840,[4 9 1 8 5 2 6 7 0 3]
54,287877,[0 8 2 1 7 9 6 4 5 3],1605373,[4 3 8 5 7 0 6 1 9 2],719336,[1 9 7 6 0 4 3 5 2 8],469577,[1 3 7 2 4 0 8 9 6 5],1162288,[3 1 8 6 2 7 5 9 0 4],1582566,[4 3 2 0 1 5 7 6 8 9],2118835,[5 8 4 2 7 9 6 0 3 1],1579476,[4 3 1 5 8 2 7 0 6 9],1362481,[3 7 8 2 4 0 1 5 9 6],328777,[0 9 2 3 6 8 1 4 7 5],526548,[1 5 0 6 3 9 7 2 4 8],1098336,[3 0 2 9 5 8 1 4 6 7],2566160,[7 0 6 2 1 8 4 5 3 9],1206792,[3 2 9 5 0 7 1 4 6 8],2897879,[7 9 6 8 4 5 3 2 1 0],3128157,[8 5 4 6 3 9 7 1 2 0],449832,[1 3 2 4 8 7 0 5 6 9],599673,[1 6 8 9 7 2 3 4 5 0],752297,[2 0 7 3 9 1 6 8 5 4],1712392,[4 7 3 8 1 9 5 6 0 2]
55,249696,[0 7 2 5 8 9 1 3 4 6],1596882,[4 3 6 8 9 1 7 0 2 5],781893,[2 1 5 0 9 7 8 4 6 3],601072,[1 6 9 2 7 8 4 5 0 3],1091498,[3 0 1 6 9 8 2 5 4 7],1586992,[4 3 2 9 0 8 6 7 1 5],1951864,[5 3 4 1 9 6 7 8 0 2],1299679,[3 6 1 9 0 7 4 2 8 5],1378146,[3 8 1 5 0 6 9 2 4 7],259663,[0 7 4 5 6 9 2 1 8 3],577378,[1 6 3 5 9 4 2 8 0 7],1249712,[3 4 9 8 6 1 2 5 0 7],2453452,[6 7 8 5 3 2 0 9 1 4],1473774,[4 0 6 3 9 5 2 1 7 8],2911386,[8 0 2 6 5 4 9 1 3 7],3071579,[8 4 1 5 0 6 3 9 7 2],508411,[1 4 6 9 0 7 8 2 5 3],634910,[1 7 6 9 5 8 3 2 0 4],911661,[2 5 6 9 1 0 8 4 7 3],1565018,[4 2 8 5 6 9 0 3 1 7]
56,132906,[0 4 3 5 7 6 9 1 2 8],1712692,[4 7 3 8 6 2 0 9 1 5],757027,[2 0 8 3 5 6 9 1 7 4],363411,[1 0 2 3 8 6 4 7 9 5],1035714,[2 8 6 4 3 9 7 0 1 5],1681365,[4 6 7 5 1 2 9 3 8 0],2176497,[5 9 8 6 7 2 1 3 4 0],1401556,[3 8 7 0 5 6 1 9 2 4],1206426,[3 2 9 4 6 5 8 0 1 7],487618,[1 4 0 8 3 6 5 9 2 7],368911,[1 0 3 4 6 5 7 2 9 8],1358832,[3 7 6 5 1 8 0 2 4 9],2471029,[6 8 2 1 9 7 4 0 5 3],1287503,[3 5 9 4 1 0 8 7 6 2],2896429,[7 9 6 4 5 8 2 0 3 1],2947127,[8 1 0 7 3 4 9 6 5 2],402510,[1 0 9 8 2 4 5 3 6 7],410249,[1 2 3 5 8 7 6 9 4 0],891205,[2 5 0 8 7 6 4 1 9 3],1742513,[4 8 1 7 0 9 5 6 3 2]
57,81939,[0 3 1 4 8 9 2 6 7 5],1770707,[4 8 9 2 1 7 3 6 5 0],655124,[1 8 2 9 7 3 6 4 0 5],340802,[0 9 4 6 3 1 2 7 5 8],1224572,[3 4 2 9 7 6 8 1 0 5],1697823,[4 7 0 9 1 5 6 3 8 2],2033859,[5 6 3 4 8 9 0 2 7 1],1541927,[4 2 1 9 6 3 8 7 5 0],1313439,[3 6 5 7 1 2 8 4 9 0],242063,[0 7 1 2 4 3 9 8 6 5],420806,[1 2 5 6 4 8 7 3 0 9],1415668,[3 9 0 8 2 4 1 7 5 6],2473462,[6 8 2 7 3 0 9 5 1 4],1376974,[3 8 1 2 5 7 9 6 0 4],2983322,[8 1 9 7 4 0 2 5 3 6],3075350,[8 4 2 1 3 9 6 5 0 7],454423,[1 3 4 2 0 9 6 5 8 7],373861,[1 0 4 3 5 7 8 2 9 6],947978,[2 6 5 0 7 9 1 4 3 8],1622295,[4 5 1 9 2 0 7 6 8 3]
58,334823,[0 9 3 5 1 2 8 7 6 4],1682673,[4 6 7 9 0 2 3 5 8 1],553856,[1 5 7 9 2 4 3 6 0 8],504228,[1 4 6 0 3 9 7 2 5 8],1217429,[3 4 1 6 9 2 0 8 7 5],1806249,[4 9 7 2 6 0 3 5 8 1],2159360,[5 9 4 3 0 7 2 6 1 8],1288580,[3 5 9 6 7 0 8 2 1 4],1315233,[3 6 5 9 7 1 2 4 8 0],277649,[0 7 9 1 5 6 4 8 3 2],404416,[1 2 0 4 8 3 7 9 5 6],1306346,[3 6 4 1 5 2 0 8 7 9],2313795,[6 3 4 0 7 8 1 5 9 2],1549092,[4 2 5 3 7 0 8 1 6 9],3074442,[8 4 2 0 1 5 9 3 6 7],2922726,[8 0 4 9 3 1 5 2 6 7],423857,[1 2 6 0 8 3 7 9 5 4],560279,[1 5 9 2 0 8 7 6 4 3],941671,[2 6 3 8 9 1 4 0 7 5],1768112,[4 8 7 6 5 1 2 3 0 9]
59,164164,[0 5 1 7 2 3 4 9 6 8],1785310,[4 9 2 1 6 5 8 7 0 3],782883,[2 1 5 4 6 0 3 8 9 7],639761,[1 7 8 9 4 2 5 6 3 0],1143313,[3 1 4 8 9 6 0 2 7 5],1741989,[4 8 1 6 3 5 9 2 7 0],1948448,[5 3 2 7 1 0 6 8 4 9],1308011,[3 6 4 5 8 0 2 9 7 1],1169982,[3 2 0 1 9 8 5 4 6 7],584785,[1 6 5 0 3 4 2 7 9 8],541084,[1 5 4 3 7 0 2 9 6 8],1152438,[3 1 6 7 5 8 2 0 4 9],2517320,[6 9 3 4 1 7 2 5 0 8],1454714,[4 0 1 7 5 8 2 6 3 9],2922965,[8 0 4 9 6 1 2 7 5 3],2842031,[7 8 3 9 1 4 6 5 2 0],627105,[1 7 5 3 9 8 2 4 6 0],439499,[1 2 9 3 5 6 4 8 7 0],855704,[2 4 1 8 5 9 3 6 0 7],1825136,[5 0 3 1 9 6 4 7 2 8]
60,168400,[0 5 2 4 9 3 7 8 1 6],1840585,[5 0 7 2 4 3 1 6 9 8],626836,[1 7 5 3 6 8 0 9 2 4],382786,[1 0 5 9 6 8 3 7 2 4],1121457,[3 0 8 5 6 4 2 7 9 1],1616405,[4 5 0 8 1 2 3 9 7 6],1974606,[5 3 9 7 4 0 2 1 6 8],1534340,[4 2 0 6 1 3 9 7 5 8],1224946,[3 4 5 0 2 9 6 8 1 7],296129,[0 8 3 7 2 6 5 9 4 1],282732,[0 8 1 2 7 3 6 4 5 9],1065142,[2 9 4 3 5 0 8 7 1 6],2375281,[6 4 9 2 0 1 3 5 8 7],1444753,[3 9 7 5 4 6 0 1 8 2],3094463,[8 4 6 9 7 0 5 3 2 1],2899219,[7 9 8 1 5 0 6 2 4 3],569128,[1 6 0 9 4 7 5 8 2 3],490573,[1 4 2 5 6 0 8 3 9 7],775694,[2 1 3 9 5 0 7 6 4 8],1672352,[4 6 3 8 7 1 2 5 0 9]
61,214516,[0 6 3 5 9 7 1 8 2 4],1634050,[4 5 6 1 7 0 3 9 2 8],776621,[2 1 4 0 7 9 3 8 6 5],461781,[1 3 5 7 4 0 9 6 8 2],1133496,[3 1 0 9 4 8 2 5 6 7],1665997,[4 6 2 5 9 1 7 0 8 3],2256034,[6 1 9 5 3 2 4 8 0 7],1410185,[3 8 9 6 4 2 5 7 1 0],1420801,[3 9 1 8 4 0 2 5 7 6],273015,[0 7 8 2 3 1 6 5 9 4],280301,[0 7 9 5 2 8 1 6 4 3],1277115,[3 5 7 2 8 6 0 4 9 1],2348470,[6 4 1 9 7 3 8 5 0 2],1282033,[3 5 8 2 6 7 0 1 9 4],3083338,[8 4 3 7 2 5 1 9 0 6],3028433,[8 3 0 9 1 7 5 6 4 2],475721,[1 3 8 4 7 2 6 9 5 0],571911,[1 6 2 5 3 9 7 4 8 0],943253,[2 6 4 1 0 7 3 9 8 5],1820758,[5 0 2 3 8 9 7 6 1 4]
62,234649,[0 6 8 4 9 3 1 2 7 5],1802899,[4 9 6 7 0 1 8 2 5 3],793144,[2 1 7 4 6 5 8 9 0 3],601485,[1 6 9 3 4 2 8 5 7 0],1223981,[3 4 2 8 9 7 0 6 5 1],1572751,[4 3 0 1 6 5 7 2 9 8],1906692,[5 2 3 4 1 0 8 6 7 9],1524491,[4 1 8 5 3 0 6 9 7 2],1353121,[3 7 5 4 2 0 1 6 9 8],348698,[0 9 6 2 3 8 1 5 4 7],497502,[1 4 3 7 9 8 2 0 5 6],1291670,[3 6 0 2 9 8 5 4 1 7],2621672,[7 2 0 3 4 5 6 8 1 9],1486914,[4 0 9 1 2 8 7 3 5 6],2847433,[7 8 4 9 5 3 0 1 6 2],2931708,[8 0 6 5 7 9 3 1 2 4],634625,[1 7 6 9 3 4 5 8 2 0],335731,[0 9 3 6 2 7 8 1 5 4],1012054,[2 8 0 7 5 6 9 4 1 3],1565150,[4 2 8 5 7 9 3 1 0 6]
63,299858,[0 8 4 5 3 9 1 6 2 7],1580586,[4 3 1 7 2 6 9 0 5 8],750624,[2 0 6 9 5 3 1 4 7 8],463954,[1 3 6 0 5 4 7 9 2 8],1233675,[3 4 6 8 2 7 0 5 9 1],1731052,[4 7 9 3 1 5 0 8 2 6],1971274,[5 3 9 0 8 2 4 7 1 6],1449774,[3 9 8 5 4 2 1 0 6 7],1297603,[3 6 1 5 2 4 9 0 8 7],375244,[1 0 4 6 3 2 5 9 7 8],593788,[1 6 7 8 5 2 0 9 3 4],1329772,[3 6 9 7 8 2 0 5 1 4],2422549,[6 7 0 5 4 9 3 1 8 2],1274761,[3 5 6 9 4 0 1 2 8 7],3002274,[8 2 4 6 7 9 5 0 1 3],2920487,[8 0 4 5 2 3 9 7 6 1],568333,[1 6 0 8 4 2 7 3 9 5],683769,[1 8 9 5 6 0 3 4 7 2],824795,[2 3 5 7 6 1 4 9 8 0],1583797,[4 3 2 1 8 5 7 0 9 6]
64,62560,[0 2 6 4 9 3 7 8 1 5],1777974,[4 9 0 7 3 5 2 1 6 8],687976,[1 9 0 5 6 2 7 8 3 4],344317,[0 9 5 3 2 4 7 1 8 6],1026160,[2 8 4 6 1 3 7 9 0 5],1811668,[4 9 8 3 1 2 0 7 5 6],2242876,[6 1 7 0 2 8 3 9 4 5],1438578,[3 9 6 4 0 1 8 2 5 7],1111712,[3 0 6 7 1 4 5 8 2 9],345173,[0 9 5 4 3 6 1 8 7 2],355481,[0 9 7 4 6 2 5 8 3 1],1221948,[3 4 2 6 0 9 7 1 5 8],2610545,[7 1 6 9 5 3 4 8 2 0],1309409,[3 6 4 8 5 7 2 9 1 0],3005014,[8 2 5 1 6 7 9 4 0 3],3021441,[8 2 9 4 3 6 1 5 7 0],409196,[1 2 3 4 5 9 8 6 0 7],465883,[1 3 6 5 0 4 9 2 8 7],1035806,[2 8 6 4 5 7 3 1 0 9],1875092,[5 1 6 0 3 8 9 4 2 7]
65,67879,[0 2 7 5 3 8 4 1 9 6],1784902,[4 9 2 1 0 3 8 7 5 6],590856,[1 6 7 2 5 9 0 3 4 8],486719,[1 4 0 6 9 8 7 5 3 2],1185071,[3 2 5 0 9 6 8 7 4 1],1749626,[4 8 3 1 0 5 2 7 6 9],2118183,[5 8 4 1 9 3 6 2 7 0],1567357,[4 2 8 9 7 1 5 0 6 3],1212699,[3 4 0 7 2 9 1 6 8 5],407923,[1 2 0 9 6 4 8 3 7 5],625725,[1 7 5 2 0 4 9 6 8 3],1324881,[3 6 8 9 0 5 2 4 7 1],2595227,[7 1 3 9 4 8 2 6 5 0],1514846,[4 1 6 5 9 7 3 2 0 8],2906234,[8 0 1 6 4 7 2 5 3 9],2945713,[8 1 0 5 3 7 2 4 9 6],735657,[2 0 3 9 7 5 4 6 8 1],335585,[0 9 3 6 1 5 7 8 4 2],836631,[2 3 7 9 8 6 4 1 5 0],1766640,[4 8 7 3 6 0 1 2 5 9]
66,275689,[0 7 8 5 9 3 1 2 6 4],1819821,[5 0 2 1 7 3 9 6 8 4],536232,[1 5 3 4 8 7 0 2 6 9],371370,[1 0 3 7 8 6 9 2 4 5],1299568,[3 6 1 8 9 5 4 7 0 2],1865102,[5 1 3 0 6 7 8 4 2 9],2014829,[5 4 9 7 2 1 0 8 6 3],1626601,[4 5 2 8 1 0 3 6 9 7],1154140,[3 1 6 9 8 7 0 5 2 4],364968,[1 0 2 5 9 6 3 4 7 8],402302,[1 0 9 7 6 4 5 3 2 8],1421039,[3 9 1 8 5 7 6 4 2 0],2367390,[6 4 7 8 0 2 3 1 5 9],1516254,[4 1 6 8 9 3 2 0 5 7],3051552,[8 3 6 4 1 7 0 2 5 9],3131794,[8 5 6 2 7 1 3 9 0 4],639371,[1 7 8 9 0 2 4 6 5 3],384039,[1 0 6 3 5 4 8 7 9 2],963290,[2 6 9 0 8 4 1 5 3 7],1613044,[4 5 0 1 6 2 3 9 7 8]
67,248574,[0 7 2 4 3 6 5 1 8 9],1601078,[4 3 7 6 8 1 5 2 0 9],519882,[1 4 9 2 0 5 8 3 6 7],442744,[1 2 9 7 8 4 5 6 0 3],1274085,[3 5 6 8 4 1 9 2 7 0],1784004,[4 9 1 8 6 5 3 0 2 7],2010323,[5 4 8 9 0 6 2 7 3 1],1488828,[4 0 9 3 7 8 5 1 2 6],1320414,[3 6 7 9 8 2 1 0 4 5],481754,[1 3 9 6 0 7 2 5 4 8],509206,[1 4 7 0 3 5 9 8 2 6],1079225,[2 9 7 0 8 4 5 6 3 1],2580460,[7 0 9 8 6 5 1 4 2 3],1208448,[3 2 9 7 4 5 0 1 6 8],3071455,[8 4 1 3 9 5 2 0 7 6],2996094,[8 2 3 5 1 6 4 0 7 9],727502,[2 0 1 5 6 7 8 4 3 9],543937,[1 5 4 9 3 8 0 2 7 6],867912,[2 4 6 1 5 8 0 3 7 9],1622604,[4 5 1 9 6 7 3 0 2 8]
68,300437,[0 8 4 6 2 7 1 9 5 3],1866390,[5 1 3 4 2 6 7 0 8 9],585890,[1 6 5 2 8 4 0 7 3 9],495367,[1 4 3 5 0 2 7 6 9 8],1239613,[3 4 7 9 6 0 5 1 8 2],1816646,[5 0 1 6 2 8 7 4 3 9],2177665,[6 0 1 2 7 4 3 5 9 8],1552149,[4 2 5 9 7 3 8 1 6 0],1415687,[3 9 0 8 2 4 7 6 5 1],583791,[1 6 4 8 7 9 3 2 5 0],407777,[1 2 0 9 5 3 7 8 6 4],1228962,[3 4 5 8 9 1 7 0 2 6],2582262,[7 1 0 4 5 9 3 2 6 8],1528811,[4 1 9 3 5 0 6 8 7 2],3031673,[8 3 1 5 6 9 4 7 2 0],2808776,[7 6 5 2 0 4 3 8 1 9],556774,[1 5 8 4 2 7 9 6 0 3],407510,[1 2 0 8 9 7 5 4 3 6],811879,[2 3 1 0 7 8 5 4 9 6],1561518,[4 2 7 8 6 5 1 0 3 9]
69,64191,[0 2 6 8 1 9 5 4 7 3],1613019,[4 5 0 1 3 9 2 7 8 6],731078,[2 0 3 1 6 5 8 7 4 9],643713,[1 7 9 6 0 3 4 5 8 2],1242388,[3 4 8 5 6 1 0 9 2 7],1783365,[4 9 1 7 8 2 6 3 5 0],1938944,[5 3 0 7 9 8 2 4 1 6],1360271,[3 7 6 9 1 4 8 5 2 0],1308483,[3 6 4 7 2 0 1 8 9 5],451012,[1 3 2 6 5 7 0 9 4 8],474316,[1 3 8 0 7 6 2 9 4 5],1069251,[2 9 5 1 0 6 3 7 8 4],2396756,[6 5 3 4 8 9 7 1 0 2],1208145,[3 2 9 6 8 7 1 4 5 0],2974404,[8 1 7 2 0 6 5 3 4 9],3044008,[8 3 4 9 6 5 2 7 0 1],587757,[1 6 5 7 2 9 8 3 4 0],560174,[1 5 9 2 0 3 7 6 4 8],1029578,[2 8 5 1 9 7 0 4 3 6],1739174,[4 8 1 0 6 2 7 5 3 9]
70,370272,[1 0 3 6 4 8 2 5 7 9],1742399,[4 8 1 6 9 7 5 3 2 0],762368,[2 0 9 3 8 1 5 6 4 7],483421,[1 3 9 8 4 5 6 0 7 2],1349566,[3 7 4 8 2 1 9 6 0 5],1659831,[4 6 1 3 2 9 7 5 8 0],2027957,[5 6 2 3 7 8 0 9 4 1],1444974,[3 9 7 5 8 2 1 0 4 6],1167633,[3 1 9 6 7 2 4 5 8 0],311081,[0 8 6 7 1 3 5 9 4 2],575835,[1 6 3 2 8 7 0 5 9 4],1298360,[3 6 1 7 2 8 4 5 0 9],2424413,[6 7 1 0 3 5 2 9 8 4],1517903,[4 1 7 2 3 0 9 8 6 5],2884884,[7 9 4 2 6 5 3 0 1 8],2790790,[7 6 1 8 0 4 9 5 2 3],391887,[1 0 7 8 3 6 5 4 9 2],562366,[1 5 9 6 0 3 8 7 2 4],762282,[2 0 9 3 7 4 8 1 5 6],1851534,[5 0 9 3 6 4 2 1 7 8]
71,67201,[0 2 7 4 5 1 3 6 9 8],1591484,[4 3 5 8 2 1 9 6 0 7],635996,[1 7 8 2 3 9 6 4 0 5],654596,[1 8 2 9 0 7 6 4 3 5],1040986,[2 8 7 4 6 9 1 5 0 3],1556538,[4 2 6 8 9 0 7 1 3 5],2072820,[5 7 3 1 9 4 6 0 2 8],1361551,[3 7 8 1 0 4 5 2 9 6],1420817,[3 9 1 8 4 0 6 7 5 2],509333,[1 4 7 0 5 6 2 9 8 3],299889,[0 8 4 5 6 1 3 7 9 2],1244781,[3 4 8 9 7 0 6 2 5 1],2601571,[7 1 5 2 3 8 9 0 6 4],1535754,[4 2 0 7 9 8 6 1 3 5],2912133,[8 0 2 7 5 6 9 3 4 1],3066076,[8 4 0 3 5 7 1 9 2 6],498052,[1 4 3 8 7 5 0 9 2 6],634507,[1 7 6 9 2 4 8 0 5 3],827442,[2 3 6 1 4 5 9 0 7 8],1627693,[4 5 2 9 7 0 6 1 8 3]
72,9199,[0 1 3 8 7 6 4 2 9 5],1695797,[4 7 0 5 2 8 1 9 6 3],467606,[1 3 6 8 4 7 5 2 0 9],601995,[1 6 9 4 0 7 2 5 8 3],1185657,[3 2 5 1 8 6 4 7 9 0],1791700,[4 9 3 5 2 8 0 7 1 6],2115101,[5 8 3 6 4 9 0 7 2 1],1510788,[4 1 5 8 2 9 6 0 3 7],1197810,[3 2 7 6 5 8 9 0 1 4],314778,[0 8 7 4 2 1 9 3 5 6],571850,[1 6 2 5 3 7 0 8 4 9],1339472,[3 7 1 8 4 2 5 6 0 9],2476125,[6 8 3 2 0 4 9 5 7 1],1552312,[4 2 5 9 8 7 3 6 0 1],3133234,[8 5 6 4 7 1 2 9 0 3],2952046,[8 1 2 7 0 4 9 6 3 5],408903,[1 2 3 0 9 6 7 5 8 4],506802,[1 4 6 5 9 2 8 0 3 7],1014752,[2 8 1 4 5 3 6 7 0 9],1526552,[4 1 8 9 2 3 5 6 0 7]
73,26725,[0 1 7 4 2 8 6 3 9 5],1871429,[5 1 4 3 2 6 0 9 8 7],586622,[1 6 5 3 8 4 7 2 0 9],489033,[1 4 2 0 5 6 7 8 9 3],1085048,[2 9 8 3 0 1 5 6 4 7],1853190,[5 0 9 6 8 2 3 1 4 7],2138327,[5 9 0 2 8 3 7 6 4 1],1430837,[3 9 4 8 1 6 0 7 5 2],1404790,[3 8 7 6 0 4 9 5 1 2],415059,[1 2 4 5 6 9 0 7 8 3],421971,[1 2 5 8 0 6 3 7 9 4],1140948,[3 1 4 5 7 9 6 0 2 8],2652129,[7 2 8 1 5 0 4 6 9 3],1206085,[3 2 9 4 0 7 6 1 8 5],2979054,[8 1 9 0 5 4 3 2 6 7],2912318,[8 0 2 7 9 3 5 4 1 6],688398,[1 9 0 6 2 7 4 3 5 8],677137,[1 8 7 3 4 9 0 2 6 5],794259,[2 1 7 6 0 9 3 5 8 4],1787156,[4 9 2 6 0 8 7 3 1 5]
74,326555,[0 9 1 7 5 3 4 8 6 2],1576312,[4 3 0 8 2 9 6 7 1 5],792792,[2 1 7 4 0 8 3 5 6 9],635460,[1 7 8 0 5 4 6 2 3 9],1130644,[3 1 0 5 6 2 4 9 7 8],1555240,[4 2 6 7 0 3 8 9 1 5],2178558,[6 0 1 3 8 7 4 2 5 9],1360766,[3 7 6 9 8 4 2 1 0 5],1213170,[3 4 0 7 9 6 8 1 2 5],293696,[0 8 3 2 9 5 4 6 1 7],333123,[0 9 3 1 7 2 4 6 8 5],1110383,[3 0 6 4 2 1 9 8 7 5],2408154,[6 5 7 8 3 9 4 0 1 2],1557643,[4 2 7 0 5 3 9 1 8 6],2911016,[8 0 2 6 1 5 4 7 3 9],2898308,[7 9 8 0 3 4 6 2 1 5],419589,[1 2 5 3 8 6 9 4 7 0],443859,[1 3 0 2 6 9 4 7 8 5],757062,[2 0 8 3 5 9 4 1 6 7],1857972,[5 1 0 7 6 2 8 3 4 9]
75,301687,[0 8 4 9 1 2 5 3 7 6],1521097,[4 1 7 8 5 9 0 2 6 3],775660,[2 1 3 9 4 8 0 7 5 6],653373,[1 8 2 6 4 7 9 3 5 0],1359074,[3 7 6 5 4 8 0 2 1 9],1554415,[4 2 6 3 9 5 1 0 8 7],2209953,[6 0 8 4 3 2 5 7 9 1],1322007,[3 6 8 2 0 7 5 4 9 1],1314152,[3 6 5 8 1 2 4 7 0 9],371662,[1 0 3 8 4 2 9 7 5 6],421311,[1 2 5 7 0 9 6 4 8 3],1184597,[3 2 5 0 4 8 1 9 7 6],2606162,[7 1 6 0 8 2 3 5 4 9],1346826,[3 7 4 1 6 5 9 0 2 8],2846284,[7 8 4 6 1 0 2 9 3 5],2800784,[7 6 3 5 9 8 1 2 0 4],457910,[1 3 4 8 9 7 5 2 0 6],566354,[1 6 0 4 7 8 2 5 3 9],999210,[2 7 8 1 6 5 9 0 3 4],1548158,[4 2 5 1 3 6 8 7 0 9]
76,334259,[0 9 3 4 2 6 5 8 7 1],1654025,[4 6 0 2 3 7 8 9 5 1],526155,[1 5 0 4 8 7 2 6 9 3],304752,[0 8 5 4 2 7 1 3 6 9],1109425,[3 0 6 1 9 4 2 5 8 7],1856599,[5 1 0 4 7 8 3 2 9 6],2124919,[5 8 6 4 1 7 2 0 9 3],1499866,[4 1 2 7 0 9 5 8 3 6],1127092,[3 0 9 6 4 5 1 8 2 7],459072,[1 3 5 0 7 8 2 4 6 9],363162,[1 0 2 3 6 5 9 4 7 8],1297646,[3 6 1 5 2 8 7 4 0 9],2435687,[6 7 3 1 9 2 8 5 4 0],1455620,[4 0 1 8 7 2 9 5 3 6],2978134,[8 1 7 9 2 5 6 4 0 3],2881173,[7 9 3 5 4 6 8 1 2 0],665343,[1 8 5 0 2 6 7 4 9 3],665855,[1 8 5 0 7 6 9 4 3 2],848831,[2 4 0 5 9 6 8 7 3 1],1863524,[5 1 2 8 3 4 9 6 0 7]
77,333186,[0 9 3 1 7 5 8 2 4 6],1582176,[4 3 1 9 5 8 0 2 6 7],665763,[1 8 5 0 7 2 3 6 9 4],521962,[1 4 9 5 8 6 2 7 0 3],1009469,[2 8 0 4 1 5 3 9 7 6],1815301,[5 0 1 3 4 7 8 2 9 6],2238104,[6 1 5 0 4 9 3 7 2 8],1524045,[4 1 8 3 7 2 9 5 6 0],1425739,[3 9 2 8 1 0 7 4 6 5],580432,[1 6 4 2 0 9 7 8 3 5],497451,[1 4 3 7 9 5 0 6 8 2],1083527,[2 9 7 8 6 1 5 4 3 0],2433438,[6 7 2 8 5 4 1 0 3 9],1501068,[4 1 2 8 7 9 5 0 3 6],3118633,[8 5 2 7 3 6 0 1 9 4],2947197,[8 1 0 7 3 9 6 4 5 2],529595,[1 5 2 0 7 4 6 9 8 3],408139,[1 2 0 9 8 3 7 4 6 5],842101,[2 3 9 0 6 5 7 1 8 4],1690956,[4 6 9 3 5 1 7 0 2 8]
78,348018,[0 9 6 1 4 2 8 3 5 7],1830261,[5 0 4 2 1 3 9 7 8 6],536959,[1 5 3 6 8 7 2 0 9 4],336683,[0 9 3 7 5 6 2 8 4 1],1156766,[3 1 7 5 6 8 4 2 0 9],1868924,[5 1 3 8 7 2 9 4 0 6],1915357,[5 2 6 0 3 4 8 1 9 7],1293102,[3 6 0 5 9 8 2 1 4 7],1391587,[3 8 5 0 7 4 9 1 6 2],534396,[1 5 3 0 4 6 8 2 7 9],607266,[1 7 0 5 4 6 9 2 3 8],1332260,[3 7 0 4 5 1 9 6 2 8],2592167,[7 1 3 4 2 5 9 8 6 0],1211498,[3 4 0 5 7 9 1 6 2 8],2951562,[8 1 2 6 4 3 9 0 5 7],2907278,[8 0 1 7 9 3 5 4 2 6],488294,[1 4 0 9 3 2 7 6 5 8],656345,[1 8 3 2 6 5 7 9 4 0],1035117,[2 8 6 3 5 9 7 1 4 0],1694377,[4 7 0 2 3 9 1 5 8 6]
79,363270,[1 0 2 3 7 5 6 4 8 9],1524437,[4 1 8 5 2 7 0 9 6 3],796821,[2 1 8 0 7 3 9 5 6 4],314450,[0 8 7 3 6 4 1 5 2 9],1152787,[3 1 6 8 0 5 9 2 7 4],1598367,[4 3 7 0 9 6 5 2 8 1],2153526,[5 9 3 2 0 1 6 4 7 8],1556805,[4 2 6 9 1 3 8 5 7 0],1153996,[3 1 6 9 7 5 0 8 2 4],402558,[1 0 9 8 2 6 4 3 5 7],368047,[1 0 3 2 5 4 7 6 9 8],1282321,[3 5 8 4 0 1 2 6 9 7],2447974,[6 7 5 4 9 3 8 2 0 1],1542946,[4 2 3 0 9 8 5 7 1 6],3031721,[8 3 1 5 7 2 6 9 4 0],3083370,[8 4 3 7 2 6 9 0 1 5],704724,[1 9 4 7 6 5 3 0 2 8],542478,[1 5 4 7 3 8 2 0 6 9],844327,[2 3 9 5 7 0 4 1 8 6],1761830,[4 8 6 3 9 7 2 1 0 5]
