2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,53070,[0 2 4 6 8 3 5 1 7 9],1657198,[4 6 0 8 5 9 7 3 1 2],512086,[1 4 7 6 2 3 9 8 0 5],320669,[0 8 9 5 3 2 1 7 6 4],1138263,[3 1 2 8 9 5 6 4 7 0],1691600,[4 6 9 5 2 7 1 3 0 8],2135273,[5 8 9 4 3 7 2 6 1 0],1387101,[3 8 4 1 6 0 9 5 7 2],1194428,[3 2 6 9 8 4 7 1 0 5],293095,[0 8 3 2 1 6 5 4 9 7],303674,[0 8 5 2 7 6 1 4 3 9],1221056,[3 4 2 1 9 6 5 7 0 8],2519890,[6 9 3 8 7 0 2 5 1 4],1366663,[3 7 9 1 0 8 4 2 6 5],3061085,[8 3 9 2 5 0 1 7 6 4],3053297,[8 3 6 7 5 0 4 9 2 1],481823,[1 3 9 6 2 0 8 7 5 4],377141,[1 0 4 8 7 9 2 6 5 3],808174,[2 3 0 5 6 8 9 7 1 4],1660054,[4 6 1 3 7 8 9 5 0 2]
54,78295,[0 2 9 5 7 4 3 1 8 6],1692244,[4 6 9 7 2 0 1 8 3 5],534526,[1 5 3 0 6 4 9 8 2 7],370731,[1 0 3 6 9 5 2 7 8 4],1144025,[3 1 4 9 8 5 6 7 2 0],1715112,[4 7 5 2 0 8 1 3 6 9],2119681,[5 8 4 6 0 1 2 3 9 7],1414420,[3 9 0 6 4 8 1 7 2 5],1195533,[3 2 7 1 5 8 9 4 6 0],283444,[0 8 1 3 7 2 4 9 5 6],310077,[0 8 6 4 5 9 7 2 3 1],1184320,[3 2 4 9 8 1 6 7 0 5],2531329,[6 9 7 1 5 3 0 2 8 4],1371395,[3 8 0 1 7 4 5 9 6 2],3129597,[8 5 4 9 3 7 6 1 2 0],3030164,[8 3 1 2 6 4 9 5 0 7],426498,[1 2 6 7 4 0 9 3 5 8],374545,[1 0 4 5 3 6 2 7 9 8],822176,[2 3 5 0 9 6 4 7 1 8],1677225,[4 6 5 8 2 9 1 3 7 0]
55,81308,[0 3 1 2 9 6 8 5 4 7],1722341,[4 7 6 8 0 9 1 5 3 2],489542,[1 4 2 0 9 6 7 5 3 8],322261,[0 8 9 7 4 3 5 1 6 2],1143100,[3 1 4 8 6 9 0 7 2 5],1719861,[4 7 6 1 8 0 9 3 5 2],2129384,[5 8 7 3 2 9 1 4 0 6],1400523,[3 8 6 9 1 0 2 5 7 4],1252666,[3 5 0 6 8 9 2 7 1 4],289595,[0 8 2 5 3 4 6 9 7 1],302695,[0 8 5 1 4 6 3 2 9 7],1227055,[3 4 5 6 1 7 2 0 9 8],2533905,[6 9 7 5 1 8 2 3 4 0],1302721,[3 6 2 5 4 0 1 7 9 8],3058806,[8 3 7 9 2 0 4 1 5 6],3036525,[8 3 2 5 4 1 9 6 7 0],477183,[1 3 8 6 7 4 5 2 9 0],393142,[1 0 8 2 3 4 9 7 5 6],847432,[2 4 0 1 9 8 6 7 3 5],1659176,[4 6 1 2 5 7 3 8 0 9]
56,36961,[0 1 9 4 5 2 3 6 8 7],1725736,[4 7 8 2 9 0 5 6 1 3],485735,[1 4 0 5 7 8 9 6 3 2],354568,[0 9 7 3 4 6 5 8 1 2],1100197,[3 0 4 5 1 6 8 2 9 7],1737451,[4 8 0 7 1 6 9 2 5 3],2075332,[5 7 3 8 2 4 0 9 1 6],1426699,[3 9 4 0 6 1 8 2 7 5],1190532,[3 2 6 1 7 0 8 4 5 9],298257,[0 8 4 2 3 6 5 7 9 1],359280,[0 9 8 3 1 2 4 5 6 7],1178090,[3 2 1 8 4 6 0 7 5 9],2513774,[6 9 2 7 3 0 5 4 1 8],1332945,[3 7 0 5 2 9 4 6 8 1],3061903,[8 3 9 4 5 7 1 0 6 2],3067541,[8 4 0 6 3 9 1 7 5 2],423232,[1 2 5 9 7 8 4 6 0 3],428481,[1 2 7 0 3 8 5 6 9 4],799675,[2 1 8 6 5 9 7 0 4 3],1706750,[4 7 2 6 3 9 5 1 0 8]
57,58407,[0 2 5 7 1 8 6 4 9 3],1702956,[4 7 1 9 2 3 6 0 5 8],521833,[1 4 9 5 7 6 0 2 8 3],328960,[0 9 2 3 8 4 6 7 1 5],1144868,[3 1 5 2 0 7 9 6 4 8],1701042,[4 7 1 5 6 2 9 0 3 8],2091866,[5 7 9 0 3 2 1 6 4 8],1422310,[3 9 2 1 5 6 8 7 0 4],1198053,[3 2 7 6 9 5 8 1 4 0],291018,[0 8 2 7 3 1 9 4 5 6],300335,[0 8 4 6 1 7 9 5 3 2],1171055,[3 2 0 5 6 8 9 7 4 1],2566344,[7 0 6 2 4 3 1 5 8 9],1345532,[3 7 2 9 6 5 8 1 0 4],3079476,[8 4 3 0 1 5 7 2 6 9],3081929,[8 4 3 5 2 7 6 9 1 0],422143,[1 2 5 8 3 9 4 0 7 6],424938,[1 2 6 4 3 0 9 5 7 8],802382,[2 1 9 3 5 6 7 4 0 8],1667622,[4 6 2 9 0 8 3 1 5 7]
58,44268,[0 2 1 8 5 9 6 3 4 7],1663387,[4 6 2 0 3 7 9 1 8 5],516340,[1 4 8 5 0 9 2 7 3 6],322114,[0 8 9 7 3 2 4 6 1 5],1159068,[3 1 7 9 6 8 4 0 2 5],1688986,[4 6 9 0 7 8 2 5 1 3],2086897,[5 7 8 0 3 9 1 2 6 4],1448166,[3 9 8 2 4 0 5 1 6 7],1237442,[3 4 7 5 8 0 1 6 2 9],254292,[0 7 3 5 2 1 8 4 6 9],309192,[0 8 6 3 4 7 1 2 5 9],1157775,[3 1 7 8 0 2 6 5 9 4],2564175,[7 0 5 8 3 1 6 4 9 2],1347559,[3 7 4 2 6 8 1 0 9 5],3115936,[8 5 2 1 7 0 6 9 3 4],3043365,[8 3 4 7 9 1 6 2 5 0],483221,[1 3 9 8 0 7 2 6 5 4],423535,[1 2 6 0 4 7 5 3 9 8],821963,[2 3 5 0 7 8 4 9 6 1],1692388,[4 6 9 7 3 1 0 8 2 5]
59,52717,[0 2 4 6 3 5 8 1 9 7],1720491,[4 7 6 2 5 3 0 8 9 1],544733,[1 5 6 0 7 4 2 9 8 3],366670,[1 0 2 8 4 6 9 7 3 5],1110940,[3 0 6 4 9 8 1 7 2 5],1673739,[4 6 5 0 7 9 1 3 8 2],2120275,[5 8 4 6 7 9 3 0 2 1],1411440,[3 9 0 1 5 2 4 6 7 8],1182719,[3 2 4 7 6 9 8 5 1 0],302478,[0 8 5 1 2 7 4 3 6 9],328214,[0 9 2 1 8 3 6 5 4 7],1210433,[3 4 0 2 1 9 7 8 6 5],2571072,[7 0 8 1 9 5 2 3 4 6],1327491,[3 6 9 2 7 4 0 5 8 1],3092608,[8 4 6 5 1 7 3 9 0 2],3034952,[8 3 2 1 4 5 6 7 0 9],446085,[1 3 0 6 7 4 9 5 8 2],399384,[1 0 9 3 7 4 2 5 6 8],851008,[2 4 0 8 9 6 5 7 1 3],1695888,[4 7 0 5 3 6 1 2 8 9]
60,66836,[0 2 7 3 8 9 6 4 1 5],1720968,[4 7 6 3 1 5 0 2 8 9],518098,[1 4 8 7 5 3 2 9 0 6],387384,[1 0 6 9 2 4 3 5 7 8],1150890,[3 1 6 4 5 8 9 0 2 7],1699879,[4 7 1 2 9 6 3 0 8 5],2094182,[5 7 9 3 4 2 6 1 0 8],1419040,[3 9 1 5 8 2 6 7 0 4],1227582,[3 4 5 6 9 8 1 0 2 7],257191,[0 7 4 1 3 5 6 2 9 8],329080,[0 9 2 4 1 5 7 8 3 6],1171310,[3 2 0 5 8 9 6 4 1 7],2531892,[6 9 7 2 4 0 5 1 3 8],1358530,[3 7 6 4 9 0 2 8 1 5],3094873,[8 4 7 0 3 6 1 2 9 5],3055677,[8 3 7 1 9 6 5 2 4 0],432211,[1 2 7 8 3 6 9 0 5 4],420436,[1 2 5 4 9 7 0 8 3 6],868804,[2 4 6 3 8 0 1 9 5 7],1715141,[4 7 5 2 0 9 1 8 6 3]
61,22872,[0 1 6 5 8 7 2 3 4 9],1713092,[4 7 3 9 1 6 8 2 0 5],522473,[1 4 9 6 5 8 3 7 2 0],332241,[0 9 2 8 4 6 3 5 7 1],1150588,[3 1 6 4 0 5 2 9 7 8],1676845,[4 6 5 7 9 3 2 0 8 1],2096709,[5 8 0 1 2 6 9 4 7 3],1392573,[3 8 5 2 0 7 9 4 6 1],1200650,[3 2 8 1 6 5 0 7 4 9],295211,[0 8 3 6 1 2 5 9 7 4],344278,[0 9 5 3 1 8 7 6 2 4],1223407,[3 4 2 8 1 0 6 5 9 7],2529455,[6 9 5 8 0 4 7 3 2 1],1374172,[3 8 0 6 5 4 1 9 2 7],3089837,[8 4 6 0 3 7 1 9 5 2],3059996,[8 3 9 0 7 6 5 2 1 4],452301,[1 3 2 8 4 0 9 6 7 5],421782,[1 2 5 7 8 9 3 0 4 6],802004,[2 1 9 0 8 4 7 5 3 6],1662587,[4 6 1 9 0 8 3 7 5 2]
62,20089,[0 1 5 9 8 4 2 3 7 6],1657070,[4 6 0 8 3 9 5 2 1 7],535161,[1 5 3 2 4 8 6 7 9 0],350754,[0 9 6 5 1 8 7 2 3 4],1141594,[3 1 4 6 7 2 5 9 0 8],1726026,[4 7 8 3 1 5 9 0 2 6],2087213,[5 7 8 0 9 3 1 6 4 2],1441042,[3 9 6 8 2 5 1 7 0 4],1248200,[3 4 9 6 5 7 1 2 0 8],272012,[0 7 6 9 5 4 8 2 1 3],347109,[0 9 5 8 1 4 7 3 6 2],1209843,[3 4 0 1 6 2 5 8 9 7],2554380,[7 0 3 8 6 4 5 1 2 9],1326439,[3 6 9 1 2 7 4 0 8 5],3087861,[8 4 5 6 7 0 9 2 3 1],3059893,[8 3 9 0 7 1 5 2 6 4],448560,[1 3 2 0 4 5 6 7 8 9],409724,[1 2 3 5 0 6 9 7 4 8],840934,[2 3 8 7 9 5 6 4 0 1],1678541,[4 6 7 0 2 9 1 8 5 3]
63,71248,[0 2 8 1 9 6 5 7 3 4],1702299,[4 7 1 8 2 9 0 5 6 3],489343,[1 4 2 0 7 9 5 3 8 6],353227,[0 9 7 1 5 4 8 2 6 3],1117258,[3 0 7 6 8 4 2 9 1 5],1669232,[4 6 3 1 5 2 7 8 0 9],2142885,[5 9 1 2 3 4 8 6 7 0],1433588,[3 9 5 4 0 6 8 2 1 7],1197860,[3 2 7 6 8 0 9 4 1 5],286324,[0 8 1 7 6 2 3 9 4 5],316785,[0 8 7 6 9 5 2 3 4 1],1167360,[3 1 9 6 4 0 2 5 7 8],2540136,[6 9 8 7 5 4 0 1 2 3],1326319,[3 6 9 1 0 7 4 2 8 5],3066878,[8 4 0 5 6 2 7 3 1 9],3068058,[8 4 0 7 2 1 9 3 5 6],427927,[1 2 6 9 4 0 5 3 8 7],397599,[1 0 8 9 3 4 6 5 7 2],805766,[2 1 9 8 0 6 5 4 3 7],1686530,[4 6 8 5 2 3 0 7 1 9]
64,72905,[0 2 8 5 3 6 7 9 4 1],1717366,[4 7 5 8 1 2 9 6 0 3],479824,[1 3 9 2 5 6 7 8 0 4],386786,[1 0 6 8 3 4 2 7 5 9],1114445,[3 0 7 1 9 2 4 8 6 5],1687009,[4 6 8 7 0 3 1 2 9 5],2143334,[5 9 1 2 8 0 6 4 3 7],1416466,[3 9 1 0 4 8 5 7 2 6],1234093,[3 4 6 9 0 1 7 2 8 5],323911,[0 9 1 3 8 4 5 2 7 6],351281,[0 9 6 5 8 2 4 7 3 1],1172545,[3 2 0 7 6 4 1 5 9 8],2511775,[6 9 2 3 5 4 1 0 8 7],1320889,[3 6 8 0 5 4 1 2 9 7],3091073,[8 4 6 2 0 9 5 7 3 1],3063868,[8 3 9 7 2 1 0 6 4 5],478049,[1 3 8 7 9 5 4 6 2 0],373362,[1 0 4 2 7 5 9 3 6 8],803931,[2 1 9 5 6 4 0 7 8 3],1679951,[4 6 7 2 1 5 9 8 3 0]
65,68833,[0 2 7 6 5 8 1 3 9 4],1705059,[4 7 2 3 0 9 1 6 8 5],510317,[1 4 7 2 8 6 0 9 5 3],330146,[0 9 2 5 6 3 1 7 4 8],1140721,[3 1 4 5 6 0 2 7 9 8],1723902,[4 7 8 0 2 9 3 1 5 6],2139611,[5 9 0 4 7 1 3 8 6 2],1447580,[3 9 8 1 5 0 7 4 2 6],1197275,[3 2 7 5 9 1 4 8 6 0],291879,[0 8 2 9 4 3 6 5 7 1],310939,[0 8 6 5 9 1 7 2 4 3],1204232,[3 2 8 9 5 1 4 6 0 7],2510977,[6 9 2 1 4 8 0 3 7 5],1327889,[3 6 9 4 1 7 5 8 2 0],3080960,[8 4 3 2 0 7 5 6 1 9],3056929,[8 3 7 4 6 2 0 1 9 5],476536,[1 3 8 5 9 0 6 7 2 4],387955,[1 0 6 9 7 8 5 2 4 3],802832,[2 1 9 4 0 5 6 7 3 8],1720997,[4 7 6 3 1 8 0 9 5 2]
66,41384,[0 2 1 4 6 9 5 7 3 8],1674089,[4 6 5 1 0 8 7 9 3 2],546961,[1 5 6 4 8 0 2 3 9 7],374198,[1 0 4 3 8 5 7 6 2 9],1157398,[3 1 7 6 4 9 8 5 0 2],1686275,[4 6 8 5 0 2 3 9 7 1],2090475,[5 7 8 6 2 4 0 3 9 1],1426985,[3 9 4 0 8 5 6 7 2 1],1209193,[3 2 9 8 4 6 0 1 7 5],325281,[0 9 1 5 7 6 3 4 8 2],319610,[0 8 9 3 7 4 1 5 2 6],1168084,[3 1 9 7 4 0 2 8 5 6],2561747,[7 0 5 2 9 8 3 6 4 1],1332741,[3 7 0 5 1 2 9 6 8 4],3063660,[8 3 9 7 0 4 5 1 2 6],3055951,[8 3 7 2 4 1 5 0 9 6],467712,[1 3 6 8 5 7 0 2 4 9],369436,[1 0 3 5 2 8 4 9 6 7],849802,[2 4 0 7 3 8 5 9 1 6],1723301,[4 7 6 9 2 8 0 5 3 1]
67,80085,[0 2 9 8 3 4 7 5 6 1],1691206,[4 6 9 3 8 1 7 5 0 2],540079,[1 5 4 2 0 8 6 3 9 7],346602,[0 9 5 7 3 2 8 1 4 6],1146612,[3 1 5 6 7 0 8 2 4 9],1699748,[4 7 1 2 8 5 9 3 0 6],2085120,[5 7 6 8 0 1 2 3 4 9],1392033,[3 8 5 1 4 2 6 7 9 0],1232510,[3 4 6 5 8 9 2 1 0 7],262286,[0 7 5 1 3 8 6 4 2 9],312603,[0 8 7 1 3 2 4 6 9 5],1210210,[3 4 0 1 9 2 6 8 5 7],2522349,[6 9 4 3 1 5 8 2 7 0],1366406,[3 7 9 0 6 5 4 2 1 8],3114309,[8 5 1 9 3 4 7 2 6 0],3061515,[8 3 9 4 0 6 1 5 7 2],479872,[1 3 9 2 5 8 6 7 0 4],417046,[1 2 4 8 3 5 9 7 0 6],821369,[2 3 4 9 7 6 5 8 1 0],1710487,[4 7 3 2 8 0 5 1 9 6]
68,12062,[0 1 4 5 8 6 7 3 2 9],1721320,[4 7 6 3 8 1 5 9 0 2],510037,[1 4 7 2 5 3 8 0 9 6],350782,[0 9 6 5 2 1 8 7 3 4],1137425,[3 1 2 7 8 5 6 9 4 0],1677730,[4 6 5 9 1 0 3 8 2 7],2095064,[5 7 9 4 6 8 1 2 0 3],1392280,[3 8 5 1 7 2 6 9 0 4],1210268,[3 4 0 1 9 6 8 5 2 7],285289,[0 8 1 6 3 5 2 4 9 7],305065,[0 8 5 4 7 2 1 3 9 6],1194799,[3 2 7 0 5 8 4 1 9 6],2571915,[7 0 8 3 1 6 2 5 9 4],1326845,[3 6 9 1 8 0 2 7 5 4],3107402,[8 5 0 4 9 1 2 6 3 7],3043849,[8 3 4 9 5 2 0 1 7 6],486452,[1 4 0 6 7 8 9 3 2 5],429229,[1 2 7 3 0 9 6 4 8 5],851321,[2 4 0 9 5 3 7 8 6 1],1695825,[4 7 0 5 2 9 3 6 8 1]
69,70230,[0 2 7 9 5 3 4 1 6 8],1696082,[4 7 0 5 8 1 2 6 3 9],505052,[1 4 6 2 5 8 9 3 0 7],333461,[0 9 3 2 1 8 4 7 6 5],1111518,[3 0 6 5 8 7 2 1 4 9],1666661,[4 6 2 7 8 9 0 5 3 1],2100705,[5 8 0 7 4 9 2 3 6 1],1388859,[3 8 4 5 9 7 0 2 6 1],1190679,[3 2 6 1 8 4 7 5 9 0],320546,[0 8 9 5 2 3 1 6 4 7],346979,[0 9 5 7 8 3 2 6 4 1],1197866,[3 2 7 6 8 1 0 5 4 9],2575871,[7 0 9 1 5 4 8 6 3 2],1343066,[3 7 2 5 4 1 0 8 6 9],3099252,[8 4 7 9 3 0 5 1 2 6],3019608,[8 2 9 0 7 4 1 3 5 6],445900,[1 3 0 6 4 9 2 8 5 7],432518,[1 2 7 8 6 3 5 4 0 9],839251,[2 3 8 5 6 7 9 0 4 1],1662565,[4 6 1 9 0 7 5 2 8 3]
70,21476,[0 1 6 3 8 9 7 4 2 5],1707865,[4 7 2 9 0 3 1 5 8 6],487314,[1 4 0 7 8 9 6 2 3 5],345158,[0 9 5 4 3 2 7 6 1 8],1136807,[3 1 2 6 9 4 8 7 5 0],1677708,[4 6 5 9 0 8 3 1 2 7],2120612,[5 8 4 7 1 6 9 2 0 3],1386286,[3 8 4 0 5 2 9 7 1 6],1221426,[3 4 2 5 6 7 9 0 1 8],282762,[0 8 1 2 7 4 9 3 5 6],358467,[0 9 8 1 7 3 2 5 6 4],1208016,[3 2 9 6 7 8 0 1 4 5],2512654,[6 9 2 4 7 5 8 3 0 1],1323095,[3 6 8 4 5 7 9 2 1 0],3115496,[8 5 2 1 0 6 4 7 3 9],3051898,[8 3 6 4 7 2 1 9 0 5],430424,[1 2 7 4 8 9 3 5 0 6],418551,[1 2 5 0 4 9 7 6 8 3],818980,[2 3 4 6 5 9 0 8 1 7],1700513,[4 7 1 3 8 9 5 6 2 0]
71,34286,[0 1 8 7 5 6 4 3 2 9],1716990,[4 7 5 6 8 1 2 0 3 9],544935,[1 5 6 0 9 2 7 4 8 3],358396,[0 9 8 1 6 5 2 7 3 4],1153835,[3 1 6 9 5 2 4 8 7 0],1674888,[4 6 5 2 1 7 0 3 8 9],2076031,[5 7 3 9 2 1 4 0 8 6],1412728,[3 9 0 4 1 7 6 8 2 5],1197299,[3 2 7 5 9 4 1 8 6 0],312036,[0 8 6 9 3 2 5 1 4 7],329223,[0 9 2 4 3 6 7 5 8 1],1196339,[3 2 7 4 6 5 1 9 8 0],2531053,[6 9 7 1 3 0 5 2 8 4],1357786,[3 7 6 2 8 9 1 5 0 4],3068393,[8 4 0 7 5 9 3 6 2 1],3088078,[8 4 5 6 9 7 3 2 0 1],477182,[1 3 8 6 7 4 5 2 0 9],366463,[1 0 2 7 9 8 4 3 6 5],801887,[2 1 9 0 7 4 8 6 5 3],1680851,[4 6 7 3 5 0 2 9 8 1]
72,76599,[0 2 9 3 5 4 7 6 8 1],1708324,[4 7 2 9 6 0 1 8 3 5],531846,[1 5 2 6 8 0 4 3 7 9],335818,[0 9 3 6 4 5 2 8 1 7],1113993,[3 0 7 1 4 5 6 8 9 2],1712394,[4 7 3 8 1 9 6 0 2 5],2117522,[5 8 4 1 0 2 3 7 6 9],1449396,[3 9 8 5 0 2 6 1 4 7],1213528,[3 4 0 8 5 7 6 9 1 2],311234,[0 8 6 7 2 5 1 4 3 9],303855,[0 8 5 3 1 2 7 6 9 4],1166044,[3 1 9 4 6 0 2 8 5 7],2532182,[6 9 7 2 8 3 4 1 0 5],1303737,[3 6 2 7 8 4 1 5 9 0],3080475,[8 4 3 1 5 7 0 6 9 2],3035840,[8 3 2 4 5 7 1 6 0 9],483363,[1 3 9 8 4 0 2 6 7 5],374733,[1 0 4 5 6 8 9 3 7 2],825737,[2 3 5 8 9 0 6 7 4 1],1717655,[4 7 5 8 3 6 9 2 1 0]
73,47368,[0 2 3 5 8 7 6 9 1 4],1656608,[4 6 0 7 9 1 3 5 2 8],520119,[1 4 9 2 5 3 7 6 8 0],384468,[1 0 6 3 9 8 5 2 4 7],1111783,[3 0 6 7 1 9 4 2 8 5],1702547,[4 7 1 8 5 9 2 6 3 0],2125364,[5 8 6 4 9 1 7 2 0 3],1447064,[3 9 8 0 6 7 2 4 1 5],1204887,[3 2 9 0 5 7 6 4 8 1],275672,[0 7 8 5 9 2 3 4 1 6],319097,[0 8 9 3 2 1 6 7 5 4],1194597,[3 2 7 0 1 9 8 5 6 4],2526279,[6 9 5 1 7 2 4 3 8 0],1316951,[3 6 7 2 0 5 9 8 4 1],3079093,[8 4 2 9 5 0 6 1 7 3],3029219,[8 3 1 0 4 6 5 9 7 2],433891,[1 2 8 0 6 7 9 3 5 4],408030,[1 2 0 9 7 4 5 3 6 8],802573,[2 1 9 3 7 0 6 4 8 5],1721276,[4 7 6 3 5 9 8 1 0 2]
74,82148,[0 3 1 5 2 7 9 6 4 8],1676036,[4 6 5 3 8 9 7 1 0 2],538354,[1 5 3 8 7 2 4 9 0 6],373956,[1 0 4 3 6 5 8 2 7 9],1102006,[3 0 4 7 6 2 9 8 1 5],1731204,[4 7 9 3 2 6 5 0 1 8],2134729,[5 8 9 3 7 2 0 1 6 4],1436942,[3 9 6 0 7 4 5 2 1 8],1242371,[3 4 8 5 6 0 2 9 7 1],270818,[0 7 6 8 1 9 2 4 3 5],334293,[0 9 3 4 2 7 8 5 6 1],1174473,[3 2 1 0 5 6 7 8 9 4],2555047,[7 0 3 9 6 1 4 2 8 5],1361516,[3 7 8 0 9 6 5 2 1 4],3058378,[8 3 7 6 5 2 1 9 0 4],3076938,[8 4 2 5 6 0 9 1 3 7],417533,[1 2 4 8 9 5 0 7 6 3],390759,[1 0 7 5 8 3 6 4 9 2],828872,[2 3 6 5 1 4 7 8 0 9],1726919,[4 7 8 5 2 9 6 3 1 0]
75,75979,[0 2 9 1 6 3 8 4 7 5],1660022,[4 6 1 3 7 5 8 2 0 9],544213,[1 5 4 9 8 0 6 2 7 3],336123,[0 9 3 6 8 1 2 5 7 4],1149736,[3 1 6 0 9 2 7 8 4 5],1681024,[4 6 7 3 8 2 5 9 0 1],2137483,[5 9 0 1 7 3 8 2 6 4],1410479,[3 8 9 6 7 5 4 2 1 0],1183571,[3 2 4 8 9 0 5 7 6 1],263414,[0 7 5 2 9 1 6 4 3 8],353084,[0 9 7 1 4 3 8 5 2 6],1191790,[3 2 6 5 1 7 9 8 0 4],2567905,[7 0 6 4 5 2 1 3 9 8],1370748,[3 7 9 8 5 6 2 0 1 4],3110330,[8 5 1 0 9 4 2 6 3 7],3075949,[8 4 2 3 0 9 6 1 7 5],452266,[1 3 2 8 0 9 5 7 4 6],374688,[1 0 4 5 6 7 2 3 8 9],847502,[2 4 0 3 1 7 8 6 5 9],1659122,[4 6 1 2 5 0 3 8 7 9]
76,28647,[0 1 7 6 8 5 4 3 9 2],1657045,[4 6 0 8 3 7 5 1 9 2],485997,[1 4 0 5 9 8 7 3 6 2],372433,[1 0 3 9 4 7 2 5 8 6],1158429,[3 1 7 8 9 4 6 2 5 0],1679655,[4 6 7 1 9 0 5 3 8 2],2103698,[5 8 1 3 7 9 0 4 2 6],1445909,[3 9 7 8 1 2 0 6 5 4],1224659,[3 4 2 9 8 5 1 7 6 0],264865,[0 7 5 4 9 2 1 3 8 6],361961,[0 9 8 6 5 2 4 7 3 1],1211653,[3 4 0 5 9 1 7 2 8 6],2572774,[7 0 8 4 2 6 9 5 1 3],1354968,[3 7 5 8 9 2 0 1 4 6],3108178,[8 5 0 6 9 3 2 7 1 4],3046472,[8 3 5 4 1 2 6 7 0 9],437498,[1 2 8 7 5 9 0 4 3 6],391442,[1 0 7 6 8 2 3 5 4 9],832265,[2 3 7 0 9 5 6 8 4 1],1683572,[4 6 8 0 2 7 9 3 1 5]
77,28169,[0 1 7 6 2 8 5 9 4 3],1695089,[4 7 0 3 2 8 6 9 5 1],517086,[1 4 8 6 2 0 5 3 7 9],357121,[0 9 7 8 1 2 3 4 6 5],1105410,[3 0 5 4 2 8 9 1 6 7],1674090,[4 6 5 1 0 8 9 2 3 7],2104641,[5 8 1 6 0 7 3 4 9 2],1444804,[3 9 7 5 6 0 1 8 2 4],1227817,[3 4 5 7 1 9 0 2 8 6],323841,[0 9 1 3 7 6 4 5 8 2],301159,[0 8 4 7 2 6 3 1 9 5],1197204,[3 2 7 5 8 6 4 0 1 9],2563633,[7 0 5 6 4 8 1 2 9 3],1371646,[3 8 0 2 1 5 9 7 4 6],3093719,[8 4 6 7 5 9 3 2 1 0],3016281,[8 2 7 4 1 6 3 5 9 0],472514,[1 3 7 8 2 6 0 5 4 9],422169,[1 2 5 8 4 0 6 7 9 3],798778,[2 1 8 5 4 6 3 9 0 7],1702020,[4 7 1 6 9 3 5 0 2 8]
78,80256,[0 2 9 8 4 7 1 3 5 6],1683954,[4 6 8 0 7 9 5 1 2 3],526992,[1 5 0 6 9 7 2 3 4 8],365515,[1 0 2 6 7 9 8 3 5 4],1125916,[3 0 9 4 7 6 1 8 2 5],1703154,[4 7 1 9 3 8 6 0 2 5],2117091,[5 8 4 0 3 6 1 7 9 2],1442698,[3 9 7 1 6 4 2 8 0 5],1233891,[3 4 6 8 7 2 0 5 9 1],285984,[0 8 1 7 3 4 2 5 6 9],364183,[1 0 2 4 8 9 5 3 7 6],1200580,[3 2 8 1 5 9 0 7 4 6],2545238,[7 0 2 1 3 5 8 6 4 9],1356062,[3 7 6 0 4 5 8 2 1 9],3101448,[8 4 9 2 5 3 0 1 6 7],3043595,[8 3 4 9 1 2 5 7 6 0],434236,[1 2 8 3 0 7 4 9 5 6],391754,[1 0 7 8 2 6 3 5 4 9],826832,[2 3 6 0 5 4 7 8 1 9],1666553,[4 6 2 7 5 9 3 8 1 0]
79,15932,[0 1 5 3 2 8 9 6 4 7],1669426,[4 6 3 1 7 9 2 8 0 5],489773,[1 4 2 3 5 7 0 9 8 6],344468,[0 9 5 3 4 6 8 2 1 7],1116206,[3 0 7 5 2 8 6 4 1 9],1696566,[4 7 0 6 3 1 5 2 8 9],2128848,[5 8 7 2 6 3 0 1 4 9],1434618,[3 9 5 6 4 0 8 1 2 7],1204056,[3 2 8 9 1 7 0 4 5 6],280137,[0 7 9 5 1 4 3 6 8 2],329605,[0 9 2 4 7 6 5 1 8 3],1196461,[3 2 7 4 8 5 6 0 9 1],2569347,[7 0 6 8 4 2 1 5 9 3],1319927,[3 6 7 9 1 2 8 5 4 0],3079599,[8 4 3 0 2 5 7 6 9 1],3032939,[8 3 1 7 4 5 2 9 6 0],465669,[1 3 6 4 8 5 9 2 7 0],366235,[1 0 2 7 6 9 8 3 5 4],860253,[2 4 3 7 8 6 9 1 5 0],1686612,[4 6 8 5 3 0 7 1 2 9]
