2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,134638,[0 4 3 7 9 8 6 5 1 2],148975,[0 4 7 5 9 3 2 1 8 6],525223,[1 5 0 3 6 9 4 2 8 7],369291,[1 0 3 4 9 6 2 7 8 5],1152304,[3 1 6 7 4 5 8 9 0 2],1704742,[4 7 2 1 8 0 9 6 3 5],2116224,[5 8 3 9 1 2 0 4 6 7],1435467,[3 9 5 7 6 1 0 4 8 2],1202545,[3 2 8 6 1 4 0 5 9 7],324332,[0 9 1 4 5 7 8 3 2 6]
10,173172,[0 5 3 4 7 1 8 2 6 9],188591,[0 5 7 3 9 4 8 6 2 1],483431,[1 3 9 8 4 5 7 6 2 0],318419,[0 8 9 2 3 5 4 7 6 1],1162547,[3 1 8 6 5 9 2 7 4 0],1725552,[4 7 8 2 5 6 0 1 3 9],2124905,[5 8 6 4 1 3 7 9 2 0],1399209,[3 8 6 5 2 0 4 7 9 1],1184349,[3 2 4 9 8 5 7 1 6 0],287564,[0 8 2 1 5 4 9 6 3 7]
11,177165,[0 5 4 2 1 6 9 7 8 3],194139,[0 5 8 4 6 9 1 3 7 2],525692,[1 5 0 4 2 8 9 6 3 7],334679,[0 9 3 4 7 8 6 5 2 1],1158434,[3 1 7 8 9 5 0 4 2 6],1708986,[4 7 3 0 6 5 9 1 2 8],2106797,[5 8 2 0 1 7 3 9 6 4],1436497,[3 9 6 0 1 8 2 4 7 5],1246571,[3 4 9 2 5 0 6 8 7 1],265156,[0 7 5 6 2 8 1 9 3 4]
12,154073,[0 4 8 5 9 7 3 6 2 1],172966,[0 5 3 4 2 6 9 8 1 7],528222,[1 5 0 8 6 9 3 2 4 7],368239,[1 0 3 2 6 8 5 4 9 7],1118947,[3 0 8 1 2 6 9 4 7 5],1693795,[4 7 0 1 5 9 8 2 6 3],2080682,[5 7 4 8 9 0 1 3 2 6],1406584,[3 8 9 0 5 4 6 7 1 2],1191562,[3 2 6 4 9 7 1 8 0 5],278831,[0 7 9 3 2 5 8 6 4 1]
13,181872,[0 5 6 1 7 8 2 3 4 9],171974,[0 5 3 1 9 2 7 6 4 8],494738,[1 4 3 2 0 9 5 7 6 8],387231,[1 0 6 8 7 9 4 3 5 2],1128447,[3 0 9 8 2 6 5 4 7 1],1685335,[4 6 8 2 7 3 1 0 9 5],2140100,[5 9 0 6 3 1 8 4 2 7],1445345,[3 9 7 6 2 4 5 8 1 0],1202258,[3 2 8 5 7 9 0 4 1 6],295528,[0 8 3 6 4 7 5 9 1 2]
14,138696,[0 4 5 6 7 9 1 2 3 8],180627,[0 5 4 8 9 2 1 6 7 3],526126,[1 5 0 4 8 3 9 7 2 6],330367,[0 9 2 5 8 1 4 3 7 6],1099678,[3 0 4 2 5 9 8 7 1 6],1666809,[4 6 2 8 0 1 5 7 9 3],2109833,[5 8 2 6 1 9 4 7 3 0],1449387,[3 9 8 5 0 2 1 6 7 4],1240986,[3 4 8 1 6 5 9 0 2 7],284063,[0 8 1 4 6 2 9 7 5 3]
15,137001,[0 4 5 2 3 8 6 7 9 1],138694,[0 4 5 6 7 8 9 3 1 2],485399,[1 4 0 5 2 9 8 7 6 3],362266,[0 9 8 7 1 6 3 5 2 4],1156193,[3 1 7 4 8 9 5 6 2 0],1669919,[4 6 3 2 1 9 8 7 5 0],2142502,[5 9 1 0 7 2 8 6 3 4],1427587,[3 9 4 1 7 5 8 0 6 2],1225917,[3 4 5 1 7 9 8 2 6 0],262822,[0 7 5 2 1 3 9 8 4 6]
16,140464,[0 4 5 9 1 6 7 8 2 3],168247,[0 5 2 4 8 1 6 3 9 7],476677,[1 3 8 6 0 4 7 2 9 5],351321,[0 9 6 5 8 4 2 3 7 1],1137533,[3 1 2 7 9 5 0 8 6 4],1702215,[4 7 1 8 2 0 6 5 9 3],2091848,[5 7 9 0 3 1 4 6 2 8],1422903,[3 9 2 4 1 6 7 5 8 0],1219119,[3 4 1 9 2 5 7 6 8 0],254894,[0 7 3 6 1 2 8 5 4 9]
17,152997,[0 4 8 3 5 9 7 2 6 1],139240,[0 4 5 7 3 2 8 9 1 6],488348,[1 4 0 9 3 6 8 5 2 7],343740,[0 9 5 2 4 6 7 1 3 8],1139624,[3 1 4 0 8 9 5 6 2 7],1675842,[4 6 5 3 7 1 9 0 2 8],2082493,[5 7 6 1 3 0 8 2 9 4],1431171,[3 9 4 8 6 2 0 5 7 1],1215917,[3 4 1 2 8 7 0 9 6 5],325434,[0 9 1 5 8 7 6 2 3 4]
18,135360,[0 4 3 9 1 2 5 6 7 8],195095,[0 5 8 6 9 4 7 3 2 1],527932,[1 5 0 8 3 6 2 9 4 7],354753,[0 9 7 3 6 2 4 5 8 1],1104423,[3 0 5 1 9 6 7 4 8 2],1713060,[4 7 3 9 1 5 6 0 2 8],2135987,[5 8 9 6 3 7 1 4 2 0],1425321,[3 9 2 7 5 6 1 4 8 0],1248066,[3 4 9 6 2 5 8 0 1 7],274532,[0 7 8 4 2 6 9 3 1 5]
19,126442,[0 4 2 1 7 8 5 9 3 6],143779,[0 4 6 5 8 1 9 2 7 3],503839,[1 4 5 9 7 6 2 0 8 3],360938,[0 9 8 5 2 7 1 4 3 6],1119967,[3 0 8 2 6 1 5 4 9 7],1673289,[4 6 5 0 1 2 7 8 9 3],2097534,[5 8 0 2 3 6 4 1 7 9],1426934,[3 9 4 0 8 1 6 5 2 7],1231836,[3 4 6 2 9 1 7 0 5 8],283575,[0 8 1 3 9 2 6 5 7 4]
20,140636,[0 4 5 9 2 8 7 3 1 6],154094,[0 4 8 6 1 2 7 5 3 9],541589,[1 5 4 6 2 3 0 9 8 7],322504,[0 8 9 7 6 3 4 5 1 2],1109569,[3 0 6 2 1 7 4 5 9 8],1731026,[4 7 9 3 1 2 0 6 5 8],2078926,[5 7 4 3 2 1 9 8 0 6],1413213,[3 9 0 4 7 6 8 2 5 1],1208343,[3 2 9 7 1 5 6 4 8 0],303740,[0 8 5 2 9 1 7 4 3 6]
21,152642,[0 4 8 3 1 2 5 7 6 9],180859,[0 5 4 9 2 1 8 3 7 6],490000,[1 4 2 3 7 5 8 9 0 6],387153,[1 0 6 8 7 3 4 5 9 2],1149142,[3 1 6 0 2 4 9 8 5 7],1677703,[4 6 5 9 0 8 2 1 7 3],2109443,[5 8 2 4 7 6 1 9 3 0],1421122,[3 9 1 8 6 5 2 7 0 4],1211120,[3 4 0 5 1 8 6 7 2 9],264277,[0 7 5 4 1 3 8 2 9 6]
22,144013,[0 4 6 7 1 2 8 3 9 5],199182,[0 5 9 4 6 8 2 1 3 7],533228,[1 5 2 8 6 4 9 3 0 7],367407,[1 0 2 9 4 7 6 5 8 3],1160770,[3 1 8 4 2 0 6 9 5 7],1668984,[4 6 3 1 0 5 2 7 8 9],2140880,[5 9 0 7 3 6 2 4 1 8],1449845,[3 9 8 5 6 0 1 7 4 2],1204630,[3 2 9 0 1 6 8 7 4 5],289521,[0 8 2 5 1 7 4 6 9 3]
23,147678,[0 4 7 3 1 8 5 2 6 9],139501,[0 4 5 7 8 3 6 1 9 2],545336,[1 5 6 2 4 7 3 8 0 9],382922,[1 0 5 9 8 2 3 6 4 7],1103205,[3 0 4 9 2 5 8 6 7 1],1683991,[4 6 8 0 9 2 3 1 7 5],2128711,[5 8 7 2 4 1 3 0 9 6],1398594,[3 8 6 4 2 9 7 0 1 5],1205129,[3 2 9 0 7 6 5 8 4 1],305951,[0 8 5 6 9 3 7 4 2 1]
24,172763,[0 5 3 2 9 7 4 8 6 1],174350,[0 5 3 7 1 9 6 4 2 8],480955,[1 3 9 4 8 7 6 0 5 2],389740,[1 0 7 4 3 9 2 8 5 6],1107849,[3 0 5 8 7 1 4 6 9 2],1703909,[4 7 2 0 6 3 1 9 8 5],2113221,[5 8 3 2 0 1 9 6 7 4],1384637,[3 8 2 7 0 6 1 9 5 4],1229471,[3 4 5 9 6 2 8 7 1 0],257372,[0 7 4 1 5 8 9 3 2 6]
25,167679,[0 5 2 3 9 4 7 6 8 1],155463,[0 4 8 7 9 3 5 2 6 1],482648,[1 3 9 7 4 0 5 6 2 8],325777,[0 9 1 6 4 8 2 3 7 5],1130668,[3 1 0 5 6 4 2 9 7 8],1676261,[4 6 5 7 0 9 1 8 3 2],2095712,[5 7 9 6 4 1 2 3 0 8],1415534,[3 9 0 8 1 2 6 5 4 7],1232253,[3 4 6 5 2 8 9 1 7 0],294989,[0 8 3 5 7 2 1 9 6 4]
26,165339,[0 5 1 8 6 9 2 4 7 3],192408,[0 5 8 2 3 6 1 4 7 9],540417,[1 5 4 2 7 6 3 8 9 0],330714,[0 9 2 6 3 8 7 1 4 5],1123697,[3 0 8 9 6 1 5 7 4 2],1714620,[4 7 5 1 3 6 8 0 2 9],2105439,[5 8 1 7 2 3 6 4 9 0],1415132,[3 9 0 7 4 6 8 2 1 5],1244043,[3 4 8 7 9 0 1 5 6 2],293364,[0 8 3 2 5 7 6 1 4 9]
27,127888,[0 4 2 5 7 8 6 9 1 3],204408,[0 6 1 5 9 4 2 3 7 8],516544,[1 4 8 5 3 6 7 9 0 2],344358,[0 9 5 3 2 7 4 1 6 8],1125726,[3 0 9 4 6 1 5 2 7 8],1685756,[4 6 8 3 1 9 7 2 0 5],2087298,[5 7 8 1 0 2 9 3 4 6],1447303,[3 9 8 1 0 7 4 2 6 5],1208136,[3 2 9 6 8 7 0 1 4 5],254421,[0 7 3 5 4 1 9 6 8 2]
28,137075,[0 4 5 2 6 3 7 9 8 1],201045,[0 5 9 8 2 3 7 4 6 1],508544,[1 4 6 9 2 8 3 5 0 7],372034,[1 0 3 8 7 4 5 9 2 6],1103479,[3 0 4 9 6 7 2 1 8 5],1690995,[4 6 9 3 5 7 0 2 8 1],2076194,[5 7 3 9 4 6 0 2 1 8],1421615,[3 9 2 0 5 7 8 6 4 1],1247072,[3 4 9 5 0 2 6 7 1 8],310283,[0 8 6 4 9 5 2 7 3 1]
29,191724,[0 5 8 1 3 7 6 2 4 9],136713,[0 4 5 1 9 3 6 7 8 2],526046,[1 5 0 4 7 8 6 3 2 9],322035,[0 8 9 7 2 5 1 4 6 3],1142437,[3 1 4 7 8 2 6 0 9 5],1673873,[4 6 5 0 8 9 3 7 2 1],2135951,[5 8 9 6 3 2 7 4 1 0],1436583,[3 9 6 0 2 5 7 4 8 1],1185706,[3 2 5 1 8 9 4 7 0 6],306412,[0 8 5 7 4 3 1 9 2 6]
30,172258,[0 5 3 2 4 7 6 9 1 8],200669,[0 5 9 7 6 2 1 8 4 3],511204,[1 4 7 5 0 2 3 9 6 8],370253,[1 0 3 6 4 7 2 9 8 5],1112097,[3 0 6 7 5 4 2 8 9 1],1675710,[4 6 5 3 2 1 7 0 8 9],2109822,[5 8 2 6 1 9 3 0 4 7],1396565,[3 8 6 0 7 1 2 9 5 4],1198265,[3 2 7 8 1 5 6 9 4 0],316177,[0 8 7 6 1 9 2 3 5 4]
31,161647,[0 5 1 2 7 3 6 4 9 8],144332,[0 4 6 7 3 8 9 2 1 5],529773,[1 5 2 0 8 7 9 4 6 3],389908,[1 0 7 4 6 3 2 9 5 8],1120997,[3 0 8 4 9 6 1 7 5 2],1698723,[4 7 1 0 5 2 3 8 9 6],2132031,[5 8 9 0 1 7 4 3 6 2],1434036,[3 9 5 4 7 1 6 0 2 8],1233842,[3 4 6 8 7 0 1 5 2 9],287599,[0 8 2 1 5 7 4 3 9 6]
32,172353,[0 5 3 2 6 4 7 8 9 1],133677,[0 4 3 6 7 9 8 2 5 1],497056,[1 4 3 7 5 0 8 9 2 6],358739,[0 9 8 2 3 5 4 7 6 1],1112264,[3 0 6 7 8 9 2 4 1 5],1671998,[4 6 3 8 1 2 7 5 0 9],2128746,[5 8 7 2 4 3 9 0 1 6],1418607,[3 9 1 5 2 7 6 4 8 0],1236137,[3 4 7 1 9 0 6 8 5 2],295442,[0 8 3 6 4 1 2 7 5 9]
33,192957,[0 5 8 2 9 7 6 3 4 1],165747,[0 5 1 9 3 4 2 7 8 6],519632,[1 4 9 0 7 3 5 6 2 8],364652,[1 0 2 5 6 8 9 4 3 7],1125010,[3 0 9 2 6 1 5 8 4 7],1723077,[4 7 6 9 0 8 5 2 3 1],2139730,[5 9 0 4 8 1 3 7 2 6],1395470,[3 8 5 9 0 7 4 2 1 6],1197740,[3 2 7 6 5 0 9 4 1 8],281485,[0 7 9 6 8 4 3 1 5 2]
34,154538,[0 4 8 6 5 9 1 3 2 7],163295,[0 5 1 4 8 7 9 6 3 2],482376,[1 3 9 6 8 7 0 2 4 5],369625,[1 0 3 5 6 4 2 7 9 8],1160926,[3 1 8 4 5 2 9 7 0 6],1725043,[4 7 8 1 9 2 6 0 5 3],2115077,[5 8 3 6 4 7 0 9 2 1],1423533,[3 9 2 5 0 7 8 4 6 1],1195597,[3 2 7 1 6 4 8 0 9 5],319605,[0 8 9 3 7 2 6 4 5 1]
35,171910,[0 5 3 1 8 6 9 7 2 4],136065,[0 4 3 9 8 7 2 5 6 1],482732,[1 3 9 7 4 6 8 2 0 5],319218,[0 8 9 3 4 1 7 2 5 6],1145205,[3 1 5 2 7 4 9 6 8 0],1719254,[4 7 6 0 9 1 5 3 2 8],2130275,[5 8 7 4 6 1 2 9 3 0],1396927,[3 8 6 1 2 0 5 4 9 7],1191473,[3 2 6 4 8 9 5 7 1 0],255674,[0 7 3 8 1 6 2 5 4 9]
36,142341,[0 4 6 2 8 1 9 5 7 3],182973,[0 5 6 3 1 8 9 4 7 2],511738,[1 4 7 5 8 3 2 9 0 6],325628,[0 9 1 6 3 5 8 4 2 7],1166666,[3 1 9 5 4 2 0 7 6 8],1714872,[4 7 5 1 8 6 0 2 3 9],2090170,[5 7 8 6 0 1 3 9 2 4],1416506,[3 9 1 0 5 4 2 7 6 8],1203734,[3 2 8 7 9 0 5 4 1 6],303763,[0 8 5 2 9 3 7 1 6 4]
37,139558,[0 4 5 7 8 9 6 3 1 2],167358,[0 5 2 3 6 8 4 1 7 9],507882,[1 4 6 8 3 2 9 0 5 7],341876,[0 9 4 7 6 8 5 2 1 3],1120772,[3 0 8 4 6 7 9 2 1 5],1700039,[4 7 1 3 0 9 8 6 5 2],2126417,[5 8 6 9 2 0 4 7 3 1],1443868,[3 9 7 4 2 1 0 8 5 6],1213071,[3 4 0 7 8 9 5 2 6 1],292594,[0 8 3 1 5 4 6 9 2 7]
38,167519,[0 5 2 3 7 9 8 6 4 1],159896,[0 4 9 7 1 5 3 6 2 8],530309,[1 5 2 3 7 4 0 9 8 6],382624,[1 0 5 9 4 6 7 8 2 3],1115205,[3 0 7 2 9 4 8 5 6 1],1671776,[4 6 3 7 9 2 1 5 0 8],2105557,[5 8 1 7 3 2 6 0 9 4],1437617,[3 9 6 1 7 0 5 8 4 2],1219183,[3 4 1 9 2 8 5 0 7 6],297538,[0 8 4 1 3 6 5 9 2 7]
39,135454,[0 4 3 9 1 7 8 6 2 5],133395,[0 4 3 6 2 8 1 7 9 5],517566,[1 4 8 6 9 0 3 2 5 7],370872,[1 0 3 7 2 8 4 5 6 9],1167118,[3 1 9 5 8 7 6 4 0 2],1714199,[4 7 5 0 8 9 6 3 2 1],2117388,[5 8 4 0 7 9 3 1 2 6],1412121,[3 9 0 2 4 7 5 6 8 1],1250006,[3 5 0 1 2 8 7 6 4 9],311202,[0 8 6 7 2 3 9 1 4 5]
40,150174,[0 4 7 8 5 3 2 1 6 9],168370,[0 5 2 4 9 1 6 8 3 7],533971,[1 5 2 9 6 7 8 0 4 3],342807,[0 9 5 1 2 7 6 4 8 3],1136819,[3 1 2 6 9 5 4 8 7 0],1683971,[4 6 8 0 9 1 3 7 5 2],2141428,[5 9 0 8 2 3 1 7 4 6],1443164,[3 9 7 2 4 1 8 5 0 6],1243590,[3 4 8 7 1 2 5 0 6 9],304389,[0 8 5 3 7 4 9 2 6 1]
41,136170,[0 4 5 1 2 8 9 3 6 7],152005,[0 4 8 2 1 7 6 3 9 5],483487,[1 3 9 8 5 0 4 2 7 6],343795,[0 9 5 2 4 8 7 1 6 3],1160970,[3 1 8 4 5 7 9 0 2 6],1685039,[4 6 8 2 1 9 7 5 3 0],2131104,[5 8 7 6 9 1 0 2 3 4],1424193,[3 9 2 6 0 4 5 7 8 1],1224407,[3 4 2 9 6 1 8 7 5 0],289417,[0 8 2 4 9 7 1 3 6 5]
42,141651,[0 4 6 1 8 5 2 7 9 3],164770,[0 5 1 7 9 2 4 8 3 6],491346,[1 4 2 6 5 7 9 0 3 8],339954,[0 9 4 5 1 8 7 2 3 6],1152882,[3 1 6 8 2 4 9 0 5 7],1730888,[4 7 9 3 0 1 5 6 2 8],2077673,[5 7 4 1 6 9 3 8 2 0],1444013,[3 9 7 4 5 2 0 8 6 1],1231060,[3 4 6 1 8 9 0 7 2 5],315552,[0 8 7 5 2 6 1 3 4 9]
43,168655,[0 5 2 6 3 7 4 1 9 8],181098,[0 5 4 9 6 1 8 2 3 7],489242,[1 4 2 0 7 3 5 8 6 9],332336,[0 9 2 8 5 4 3 6 1 7],1138799,[3 1 2 9 6 8 7 5 4 0],1691351,[4 6 9 5 0 3 8 7 2 1],2102736,[5 8 1 2 4 9 0 3 6 7],1411700,[3 9 0 1 7 2 8 5 4 6],1223000,[3 4 2 7 6 8 1 5 0 9],264579,[0 7 5 4 3 9 1 6 8 2]
44,155152,[0 4 8 7 3 9 5 6 1 2],148986,[0 4 7 5 9 3 8 1 2 6],546242,[1 5 6 3 8 0 2 7 4 9],352982,[0 9 7 1 3 5 6 4 2 8],1156802,[3 1 7 5 8 0 2 6 4 9],1691872,[4 6 9 5 7 8 2 3 0 1],2105124,[5 8 1 6 7 4 3 0 2 9],1397341,[3 8 6 1 7 4 5 0 9 2],1213410,[3 4 0 8 2 7 9 1 5 6],266108,[0 7 5 8 4 3 9 2 1 6]
45,169354,[0 5 2 7 3 4 6 9 1 8],141040,[0 4 5 9 8 2 6 7 1 3],540795,[1 5 4 3 0 8 2 7 9 6],357594,[0 9 7 8 4 6 5 1 2 3],1100772,[3 0 4 5 9 1 7 2 6 8],1682886,[4 6 7 9 2 0 3 1 5 8],2114675,[5 8 3 6 0 2 4 9 7 1],1383915,[3 8 2 6 0 7 1 5 9 4],1185332,[3 2 5 1 4 8 9 6 0 7],262669,[0 7 5 1 8 9 4 2 6 3]
46,152375,[0 4 8 2 6 7 9 5 3 1],177497,[0 5 4 2 7 1 8 9 6 3],517299,[1 4 8 6 3 9 0 5 7 2],375340,[1 0 4 6 3 9 2 8 5 7],1116191,[3 0 7 5 2 6 9 8 4 1],1719224,[4 7 6 0 8 9 2 3 1 5],2095771,[5 7 9 6 4 3 8 0 2 1],1381922,[3 8 2 1 5 0 4 7 6 9],1213068,[3 4 0 7 8 9 5 1 2 6],272745,[0 7 8 1 6 9 3 4 5 2]
47,133579,[0 4 3 6 7 1 9 2 8 5],161428,[0 5 1 2 4 6 3 9 7 8],527178,[1 5 0 7 3 2 9 4 6 8],347779,[0 9 6 1 2 3 8 4 7 5],1106525,[3 0 5 6 9 1 2 8 7 4],1679552,[4 6 7 1 8 2 3 5 0 9],2138538,[5 9 0 3 2 1 8 4 6 7],1379636,[3 8 1 7 0 9 6 4 2 5],1249207,[3 4 9 8 0 1 5 2 7 6],286854,[0 8 1 9 4 5 3 2 6 7]
48,137746,[0 4 5 3 2 9 6 8 1 7],169849,[0 5 2 7 9 4 1 3 8 6],517024,[1 4 8 6 0 5 7 9 2 3],376322,[1 0 4 7 8 2 3 6 5 9],1155860,[3 1 7 4 5 0 9 6 2 8],1668022,[4 6 2 9 7 0 8 5 1 3],2124156,[5 8 6 3 1 2 7 0 4 9],1423497,[3 9 2 5 0 6 4 7 8 1],1238575,[3 4 7 8 1 5 2 0 9 6],297676,[0 8 4 1 5 7 2 9 3 6]
49,148079,[0 4 7 3 6 9 8 5 2 1],203951,[0 6 1 5 3 7 9 8 4 2],535126,[1 5 3 2 4 6 9 8 0 7],359159,[0 9 8 2 6 7 5 4 3 1],1138065,[3 1 2 8 6 9 4 5 7 0],1677708,[4 6 5 9 0 8 3 1 2 7],2082898,[5 7 6 1 9 3 2 8 0 4],1443569,[3 9 7 2 8 5 4 6 1 0],1209725,[3 4 0 1 5 2 6 9 8 7],265602,[0 7 5 6 9 2 8 1 3 4]
50,134779,[0 4 3 8 2 1 9 5 7 6],166046,[0 5 1 9 6 7 4 3 2 8],512159,[1 4 7 6 2 9 8 5 3 0],359305,[0 9 8 3 1 4 2 5 7 6],1162779,[3 1 8 6 9 7 0 4 5 2],1731808,[4 7 9 5 1 6 3 8 0 2],2087836,[5 7 8 1 6 4 0 9 2 3],1450890,[3 9 8 7 0 5 6 1 2 4],1249133,[3 4 9 7 8 2 0 6 5 1],321356,[0 8 9 6 2 7 5 3 1 4]
51,140359,[0 4 5 8 9 6 2 1 7 3],171710,[0 5 3 1 6 9 7 4 2 8],479959,[1 3 9 2 6 7 4 0 8 5],365642,[1 0 2 6 9 3 4 7 5 8],1099542,[3 0 4 2 1 9 6 5 7 8],1675623,[4 6 5 3 1 7 8 2 9 0],2116693,[5 8 3 9 7 0 4 1 6 2],1409434,[3 8 9 5 4 1 2 7 0 6],1251226,[3 5 0 2 8 9 4 7 1 6],324346,[0 9 1 4 5 8 3 7 2 6]
52,183635,[0 5 6 4 1 3 7 9 8 2],187618,[0 5 7 2 6 4 3 9 1 8],525622,[1 5 0 4 2 3 9 8 6 7],357654,[0 9 7 8 5 3 2 1 4 6],1130262,[3 1 0 4 8 9 5 2 6 7],1733654,[4 7 9 8 6 0 3 2 1 5],2111592,[5 8 2 9 6 4 0 1 3 7],1425013,[3 9 2 7 1 0 6 4 8 5],1186734,[3 2 5 6 1 7 4 0 8 9],279714,[0 7 9 4 3 8 6 1 2 5]
53,166925,[0 5 2 1 9 3 4 8 7 6],157808,[0 4 9 3 2 1 6 7 5 8],495544,[1 4 3 5 2 7 8 9 0 6],383045,[1 0 6 2 3 4 5 9 8 7],1136140,[3 1 2 5 9 8 0 7 4 6],1724588,[4 7 8 1 2 5 9 3 0 6],2135016,[5 8 9 4 1 7 0 2 3 6],1393458,[3 8 5 4 2 0 9 1 6 7],1195863,[3 2 7 1 9 5 6 4 8 0],283652,[0 8 1 3 9 6 7 4 2 5]
54,197790,[0 5 9 2 7 3 4 1 6 8],151440,[0 4 8 1 5 2 3 6 7 9],524196,[1 5 0 2 3 6 8 4 7 9],379991,[1 0 5 4 8 6 9 7 3 2],1169114,[3 1 9 8 6 5 0 4 2 7],1733939,[4 8 0 1 3 6 5 9 7 2],2131226,[5 8 7 9 0 2 1 4 3 6],1384825,[3 8 2 7 4 1 0 5 9 6],1236753,[3 4 7 2 8 1 5 6 9 0],311844,[0 8 6 9 1 5 4 2 3 7]
55,139682,[0 4 5 8 1 2 3 7 6 9],183645,[0 5 6 4 1 3 9 7 8 2],476372,[1 3 8 5 6 7 9 2 0 4],326099,[0 9 1 6 8 4 3 7 5 2],1102341,[3 0 4 8 1 2 9 6 7 5],1710799,[4 7 3 5 0 8 2 1 9 6],2100714,[5 8 0 7 4 9 6 1 2 3],1448078,[3 9 8 2 1 4 6 5 0 7],1252635,[3 5 0 6 8 7 1 4 9 2],304741,[0 8 5 4 2 6 7 1 9 3]
56,154216,[0 4 8 6 2 1 7 9 3 5],183572,[0 5 6 3 9 7 8 2 1 4],520314,[1 4 9 2 6 8 7 0 3 5],351258,[0 9 6 5 8 1 7 2 3 4],1103380,[3 0 4 9 5 8 1 7 2 6],1700080,[4 7 1 3 2 5 8 9 0 6],2124998,[5 8 6 4 2 1 7 3 0 9],1414500,[3 9 0 6 5 4 7 1 2 8],1182367,[3 2 4 7 1 0 6 5 9 8],304548,[0 8 5 3 9 7 4 1 2 6]
57,152133,[0 4 8 2 3 7 9 5 6 1],188451,[0 5 7 3 8 4 1 6 9 2],540468,[1 5 4 2 7 9 6 0 3 8],363259,[1 0 2 3 7 4 9 5 8 6],1148686,[3 1 5 9 4 2 8 7 0 6],1697937,[4 7 0 9 2 5 3 6 8 1],2108106,[5 8 2 1 9 4 7 0 3 6],1435855,[3 9 5 8 1 4 2 0 7 6],1218246,[3 4 1 8 0 2 6 5 7 9],295046,[0 8 3 5 7 6 4 2 1 9]
58,173384,[0 5 3 4 8 9 2 6 1 7],174540,[0 5 3 7 4 6 8 1 2 9],499786,[1 4 5 2 0 9 6 8 3 7],387076,[1 0 6 8 5 7 2 9 3 4],1127558,[3 0 9 7 1 4 6 5 2 8],1689544,[4 6 9 1 5 3 7 8 0 2],2128778,[5 8 7 2 4 9 0 3 1 6],1449853,[3 9 8 5 6 0 4 1 7 2],1199288,[3 2 7 9 6 0 4 5 1 8],290129,[0 8 2 5 9 6 4 7 3 1]
59,130331,[0 4 2 9 1 3 6 8 7 5],170502,[0 5 2 8 7 9 3 1 4 6],495810,[1 4 3 5 7 8 9 0 2 6],330842,[0 9 2 6 5 1 3 7 4 8],1150516,[3 1 6 2 9 7 0 8 4 5],1737071,[4 8 0 6 5 3 9 7 2 1],2127586,[5 8 7 0 9 6 2 4 1 3],1428870,[3 9 4 5 6 1 2 0 7 8],1215498,[3 4 1 2 5 0 9 6 7 8],255714,[0 7 3 8 1 9 6 2 4 5]
60,172078,[0 5 3 1 9 8 7 6 2 4],198821,[0 5 9 4 1 8 2 7 6 3],508741,[1 4 6 9 5 3 7 0 8 2],383136,[1 0 6 2 3 9 4 5 7 8],1158329,[3 1 7 8 6 5 4 9 2 0],1736470,[4 8 0 5 7 3 9 6 1 2],2087546,[5 7 8 1 3 2 0 6 4 9],1417180,[3 9 1 2 4 8 0 7 5 6],1202496,[3 2 8 6 0 9 1 4 5 7],255730,[0 7 3 8 2 1 5 9 4 6]
61,188454,[0 5 7 3 8 4 2 1 6 9],198044,[0 5 9 3 1 4 8 6 2 7],519572,[1 4 9 0 6 7 8 3 2 5],345418,[0 9 5 4 7 3 2 8 1 6],1108653,[3 0 5 9 7 6 8 2 4 1],1719330,[4 7 6 0 9 5 8 1 2 3],2140468,[5 9 0 6 8 2 1 7 3 4],1431568,[3 9 5 0 2 7 6 8 1 4],1225885,[3 4 5 1 7 8 6 0 9 2],274839,[0 7 8 4 6 2 5 3 9 1]
62,160908,[0 4 9 8 3 7 5 1 2 6],142681,[0 4 6 3 2 1 5 7 9 8],498310,[1 4 3 9 0 6 8 7 2 5],373434,[1 0 4 2 7 9 8 3 5 6],1153328,[3 1 6 8 9 0 4 5 2 7],1681255,[4 6 7 5 0 3 2 1 9 8],2134424,[5 8 9 3 2 7 1 4 0 6],1426321,[3 9 4 0 1 2 5 6 8 7],1204927,[3 2 9 0 6 1 5 4 8 7],279248,[0 7 9 3 8 1 4 5 2 6]
63,160006,[0 4 9 7 2 3 8 6 1 5],134825,[0 4 3 8 2 6 7 9 5 1],512055,[1 4 7 6 2 0 8 5 9 3],325074,[0 9 1 5 4 8 7 2 3 6],1143298,[3 1 4 8 9 5 2 7 0 6],1738362,[4 8 0 9 3 2 7 1 5 6],2096558,[5 7 9 8 6 1 3 2 0 4],1387873,[3 8 4 2 6 7 0 1 9 5],1244494,[3 4 8 9 2 6 7 5 0 1],278879,[0 7 9 3 2 8 6 5 4 1]
