10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,206616,[0 6 1 9 8 7 2 3 4 5],469011,[1 3 7 0 5 6 2 8 9 4],599210,[1 6 8 9 2 4 0 5 3 7],546522,[1 5 6 4 0 3 9 2 7 8],1029050,[2 8 5 1 3 6 0 7 4 9],1595489,[4 3 6 5 9 7 2 8 1 0],2196951,[6 0 4 9 2 8 5 3 7 1],1297107,[3 6 1 4 7 2 0 8 9 5],1333688,[3 7 0 6 4 1 5 8 2 9],328665,[0 9 2 3 5 8 4 6 7 1]
10,164173,[0 5 1 7 2 3 8 4 9 6],434507,[1 2 8 3 5 9 4 7 6 0],492419,[1 4 2 7 9 5 3 8 6 0],641046,[1 7 9 2 4 0 5 3 6 8],1075553,[2 9 6 3 7 8 4 5 1 0],1542957,[4 2 3 0 9 8 7 5 6 1],2142074,[5 9 1 0 2 7 3 6 4 8],1390743,[3 8 4 9 5 2 6 1 7 0],1403275,[3 8 7 2 9 6 5 0 4 1],472692,[1 3 7 8 5 0 6 2 4 9]
11,460164,[1 3 5 4 0 8 7 2 6 9],240223,[0 6 9 5 4 8 2 1 7 3],527353,[1 5 0 7 4 8 2 3 9 6],389426,[1 0 7 3 9 4 2 6 5 8],1257014,[3 5 1 4 9 0 7 6 2 8],1596423,[4 3 6 8 1 5 7 2 9 0],2247798,[6 1 7 9 8 4 2 0 3 5],1612648,[4 3 9 8 6 5 2 7 0 1],1114920,[3 0 7 2 6 1 4 5 8 9],304474,[0 8 5 3 9 2 4 7 1 6]
12,166627,[0 5 2 1 6 7 9 3 8 4],133450,[0 4 3 6 5 1 7 9 2 8],679315,[1 8 7 6 3 9 5 0 4 2],640723,[1 7 9 0 8 3 6 2 5 4],1054884,[2 9 1 4 0 7 6 3 5 8],1626152,[4 5 2 7 6 1 3 8 0 9],1926973,[5 2 8 3 4 0 7 1 9 6],1276397,[3 5 7 1 8 6 0 9 4 2],1393075,[3 8 5 2 7 9 6 0 4 1],520065,[1 4 9 2 3 8 5 6 7 0]
13,383595,[1 0 6 2 8 7 3 5 9 4],144043,[0 4 6 7 1 3 9 2 8 5],449022,[1 3 2 0 7 9 5 4 6 8],593272,[1 6 7 5 9 8 3 4 0 2],1336768,[3 7 1 2 6 8 5 9 0 4],1607339,[4 3 8 9 2 5 1 7 6 0],2215397,[6 0 9 4 8 5 1 7 3 2],1439918,[3 9 6 5 8 1 4 2 0 7],1241903,[3 4 8 2 9 0 7 6 5 1],362036,[0 9 8 6 5 7 4 2 1 3]
14,421828,[1 2 5 7 9 3 0 8 4 6],420998,[1 2 5 6 8 3 7 4 0 9],592342,[1 6 7 4 8 0 9 5 2 3],449601,[1 3 2 4 6 8 5 7 9 0],1089814,[3 0 1 4 7 8 9 6 2 5],1765642,[4 8 7 2 1 6 3 9 0 5],2080076,[5 7 4 6 9 8 3 1 0 2],1491559,[4 0 9 8 5 6 2 1 7 3],1238134,[3 4 7 6 5 8 9 2 0 1],593088,[1 6 7 5 8 3 0 2 4 9]
15,297361,[0 8 4 1 2 3 5 6 9 7],212483,[0 6 3 2 1 8 5 9 7 4],798527,[2 1 8 5 0 4 9 7 6 3],418611,[1 2 5 0 6 7 3 8 9 4],1024640,[2 8 4 3 0 7 5 6 1 9],1637048,[4 5 6 8 7 0 2 3 1 9],2021932,[5 6 1 2 3 7 0 9 4 8],1374594,[3 8 0 7 1 9 6 2 4 5],1152285,[3 1 6 7 4 2 9 5 8 0],325895,[0 9 1 6 5 7 8 4 3 2]
16,293439,[0 8 3 2 6 4 7 5 9 1],230976,[0 6 7 8 5 9 1 2 3 4],476541,[1 3 8 5 9 0 7 4 6 2],390101,[1 0 7 4 8 9 2 6 5 3],1032570,[2 8 5 9 0 6 7 1 3 4],1562890,[4 2 8 0 7 1 5 9 3 6],2094874,[5 7 9 4 3 1 2 8 0 6],1579313,[4 3 1 5 6 9 7 8 2 0],1379288,[3 8 1 6 7 0 4 5 2 9],570975,[1 6 2 4 0 3 8 7 9 5]
17,193697,[0 5 8 4 1 2 7 9 6 3],179740,[0 5 4 7 6 9 1 8 2 3],438946,[1 2 9 0 6 8 4 7 3 5],293544,[0 8 3 2 7 4 1 5 6 9],1021125,[2 8 3 6 1 4 9 5 7 0],1830492,[5 0 4 2 6 1 8 3 7 9],1999925,[5 4 6 8 7 0 1 9 3 2],1274619,[3 5 6 9 1 8 0 4 7 2],1243741,[3 4 8 7 2 5 6 0 9 1],341641,[0 9 4 7 5 1 2 3 8 6]
18,313275,[0 8 7 2 1 6 3 5 9 4],279539,[0 7 9 4 2 5 3 8 6 1],797525,[2 1 8 3 7 0 4 9 6 5],468465,[1 3 6 9 5 8 2 4 7 0],1154855,[3 1 7 0 9 6 8 5 4 2],1699270,[4 7 1 2 0 6 9 8 3 5],1963140,[5 3 7 4 6 2 8 0 1 9],1430033,[3 9 4 7 0 8 5 6 2 1],1435043,[3 9 5 7 0 6 2 8 4 1],416321,[1 2 4 7 3 5 8 9 6 0]
19,296530,[0 8 3 7 9 1 4 6 2 5],289089,[0 8 2 4 6 1 5 7 9 3],479439,[1 3 9 0 8 4 6 5 7 2],346402,[0 9 5 7 1 6 3 8 2 4],1051887,[2 9 0 6 8 5 4 3 7 1],1646674,[4 5 8 7 0 2 3 9 1 6],2219552,[6 1 0 4 8 3 5 7 2 9],1501180,[4 1 2 8 9 7 0 6 3 5],1126565,[3 0 9 5 7 1 2 8 6 4],253208,[0 7 3 2 8 1 5 6 4 9]
20,275211,[0 7 8 5 2 4 1 6 9 3],249312,[0 7 2 5 3 8 1 4 6 9],470967,[1 3 7 5 0 8 6 4 9 2],544889,[1 5 6 0 8 7 4 9 3 2],1091848,[3 0 1 7 5 8 6 9 2 4],1745824,[4 8 2 3 7 5 6 9 0 1],2200041,[6 0 5 4 7 8 2 3 9 1],1510217,[4 1 5 7 6 0 8 9 3 2],1367820,[3 7 9 2 6 4 5 0 1 8],476399,[1 3 8 5 6 9 7 4 2 0]
21,161212,[0 4 9 8 7 3 1 6 2 5],291046,[0 8 2 7 3 4 9 6 1 5],497323,[1 4 3 7 8 2 9 0 6 5],530106,[1 5 2 3 4 7 9 0 6 8],1263610,[3 5 2 8 0 1 6 9 4 7],1604869,[4 3 8 2 9 7 5 0 6 1],2210433,[6 0 8 5 1 3 4 7 9 2],1272145,[3 5 6 2 9 1 0 4 8 7],1256592,[3 5 1 4 2 8 0 6 7 9],389862,[1 0 7 4 5 9 3 2 6 8]
22,383434,[1 0 6 2 7 4 5 9 3 8],427742,[1 2 6 9 0 5 7 4 3 8],701532,[1 9 4 2 5 0 7 3 6 8],416615,[1 2 4 7 6 8 9 5 3 0],1017962,[2 8 1 9 7 0 3 5 4 6],1889758,[5 1 8 9 4 7 6 3 0 2],2054928,[5 6 9 7 0 3 1 2 4 8],1308575,[3 6 4 7 2 8 9 5 1 0],1399283,[3 8 6 5 2 7 1 9 4 0],269889,[0 7 6 4 9 1 3 5 8 2]
23,424062,[1 2 6 0 9 8 4 3 5 7],480209,[1 3 9 2 8 6 5 7 4 0],588832,[1 6 5 8 7 9 3 4 0 2],512861,[1 4 7 8 2 9 0 6 5 3],1191294,[3 2 6 4 7 5 1 0 8 9],1794094,[4 9 3 8 6 5 7 2 0 1],2069609,[5 7 2 6 3 8 4 9 1 0],1579925,[4 3 1 6 5 0 2 9 8 7],1273980,[3 5 6 8 2 4 7 0 1 9],299771,[0 8 4 5 3 1 6 9 7 2]
24,205332,[0 6 1 8 3 2 7 4 5 9],476230,[1 3 8 5 4 6 9 7 0 2],584335,[1 6 4 9 5 3 2 0 8 7],459845,[1 3 5 2 8 0 4 9 7 6],1053526,[2 9 1 0 4 5 8 7 3 6],1654942,[4 6 0 3 7 1 9 8 2 5],1982162,[5 4 1 3 0 2 6 8 7 9],1535672,[4 2 0 7 9 3 5 6 1 8],1173782,[3 2 0 9 4 6 7 5 1 8],263491,[0 7 5 2 9 6 8 1 4 3]
25,247758,[0 7 2 3 1 8 5 4 6 9],385207,[1 0 6 5 2 3 7 4 9 8],493055,[1 4 2 8 7 6 9 5 3 0],298466,[0 8 4 2 6 3 1 7 5 9],1207085,[3 2 9 5 6 0 1 8 7 4],1774573,[4 9 0 1 7 2 6 3 8 5],2079232,[5 7 4 3 8 9 2 6 0 1],1592269,[4 3 5 9 2 8 6 0 7 1],1289598,[3 5 9 8 0 6 2 1 4 7],425261,[1 2 6 4 7 9 0 8 5 3]
26,439192,[1 2 9 0 8 7 5 6 3 4],246874,[0 7 1 9 8 3 4 6 2 5],704419,[1 9 4 7 3 0 8 2 6 5],565587,[1 6 0 3 7 4 2 8 9 5],1052856,[2 9 0 8 3 7 1 4 5 6],1855182,[5 1 0 2 7 9 4 3 6 8],2233085,[6 1 4 0 7 2 3 9 8 5],1579327,[4 3 1 5 7 0 6 2 9 8],1442565,[3 9 7 1 5 2 8 4 6 0],396826,[1 0 8 7 2 9 4 6 3 5]
27,154312,[0 4 8 6 2 9 5 7 1 3],302655,[0 8 5 1 4 2 7 6 9 3],748945,[2 0 6 7 3 4 1 5 9 8],488273,[1 4 0 9 2 8 6 7 5 3],1366783,[3 7 9 1 2 8 4 0 6 5],1695477,[4 7 0 3 8 9 6 2 5 1],2158158,[5 9 4 1 3 7 2 0 6 8],1422432,[3 9 2 1 6 7 0 4 5 8],1236562,[3 4 7 2 5 8 1 9 0 6],341549,[0 9 4 7 3 2 1 8 6 5]
28,225246,[0 6 5 7 9 1 3 2 4 8],382031,[1 0 5 8 6 4 9 7 3 2],775238,[2 1 3 8 7 4 6 5 0 9],606355,[1 7 0 4 2 9 8 3 6 5],1295853,[3 6 1 0 8 7 9 4 5 2],1741926,[4 8 1 6 3 0 5 2 7 9],2106326,[5 8 1 9 3 6 4 2 0 7],1520081,[4 1 7 6 2 3 8 9 5 0],1322293,[3 6 8 2 5 0 7 1 9 4],348464,[0 9 6 1 8 7 3 4 2 5]
29,327493,[0 9 1 8 7 2 5 3 6 4],267783,[0 7 6 1 9 4 5 3 8 2],499211,[1 4 5 0 6 2 7 9 8 3],354853,[0 9 7 3 8 1 5 2 6 4],1337750,[3 7 1 4 9 8 5 2 0 6],1790749,[4 9 3 2 0 8 6 1 7 5],2187390,[6 0 3 1 2 5 7 4 8 9],1350602,[3 7 4 9 8 0 1 5 2 6],1387711,[3 8 4 2 5 1 6 0 9 7],306154,[0 8 5 7 2 3 4 9 1 6]
30,390265,[1 0 7 5 2 4 3 6 9 8],152782,[0 4 8 3 2 1 9 7 5 6],619041,[1 7 3 8 6 5 2 4 9 0],529528,[1 5 2 0 6 8 7 9 3 4],1298010,[3 6 1 5 8 7 9 0 2 4],1539500,[4 2 1 6 3 0 9 7 5 8],2093324,[5 7 9 2 3 1 8 4 0 6],1441746,[3 9 7 0 4 5 8 1 2 6],1345398,[3 7 2 9 5 6 1 0 4 8],536270,[1 5 3 4 8 9 6 2 0 7]
31,208078,[0 6 2 3 9 8 7 5 1 4],265904,[0 7 5 8 2 9 3 4 1 6],473552,[1 3 7 9 6 2 4 5 0 8],482678,[1 3 9 7 4 2 6 5 0 8],1083392,[2 9 7 8 5 1 3 4 0 6],1613067,[4 5 0 1 6 3 2 8 9 7],2149498,[5 9 2 4 3 6 1 8 0 7],1438197,[3 9 6 2 4 8 7 1 5 0],1168789,[3 1 9 8 2 7 5 0 6 4],464763,[1 3 6 2 7 0 4 8 9 5]
32,370129,[1 0 3 6 2 7 4 5 9 8],335500,[0 9 3 5 8 7 1 6 2 4],691138,[1 9 2 0 8 5 4 7 3 6],548725,[1 5 6 9 0 7 4 2 8 3],1341651,[3 7 2 1 5 6 0 8 9 4],1605785,[4 3 8 6 1 5 7 9 2 0],1927190,[5 2 8 3 6 9 4 1 0 7],1324311,[3 6 8 7 1 9 4 2 5 0],1250462,[3 5 0 1 8 6 7 4 2 9],514857,[1 4 8 2 0 6 5 7 9 3]
33,215350,[0 6 3 8 1 5 9 7 2 4],407488,[1 2 0 8 9 6 5 7 3 4],788519,[2 1 6 5 0 9 8 7 4 3],551522,[1 5 7 4 0 2 3 8 6 9],1343760,[3 7 2 6 4 0 1 5 8 9],1688685,[4 6 9 0 3 2 8 5 7 1],1971731,[5 3 9 1 6 0 4 8 7 2],1414363,[3 9 0 6 4 2 8 1 7 5],1196395,[3 2 7 4 6 9 8 0 5 1],380073,[1 0 5 4 9 3 6 7 8 2]
34,194889,[0 5 8 6 7 1 3 4 9 2],450446,[1 3 2 5 7 8 6 4 0 9],480657,[1 3 9 4 6 5 2 7 8 0],558821,[1 5 8 9 0 7 2 6 4 3],1267066,[3 5 4 2 8 9 1 7 0 6],1656578,[4 6 0 7 8 9 1 3 2 5],1933267,[5 2 9 6 0 4 8 1 7 3],1401963,[3 8 7 1 2 0 4 6 9 5],1289448,[3 5 9 7 8 2 0 1 4 6],272662,[0 7 8 1 6 2 9 5 3 4]
35,312411,[0 8 6 9 7 3 1 4 5 2],192739,[0 5 8 2 7 1 9 3 6 4],533490,[1 5 2 8 9 6 7 0 3 4],405304,[1 2 0 5 9 6 7 8 3 4],1084250,[2 9 8 0 7 4 1 5 3 6],1779125,[4 9 1 0 2 3 5 8 7 6],2093248,[5 7 9 2 1 6 4 8 0 3],1627538,[4 5 2 9 3 8 0 6 1 7],1189818,[3 2 6 0 7 1 9 4 5 8],248497,[0 7 2 4 1 9 3 5 8 6]
36,197258,[0 5 9 1 8 7 2 4 3 6],303317,[0 8 5 2 3 7 1 9 6 4],653698,[1 8 2 6 9 4 3 7 0 5],346633,[0 9 5 7 3 6 1 2 8 4],1295370,[3 6 1 0 2 8 9 4 5 7],1626526,[4 5 2 8 0 3 9 7 1 6],2072315,[5 7 3 1 2 4 6 9 8 0],1377622,[3 8 1 4 5 0 9 7 2 6],1407355,[3 8 9 1 5 7 6 0 4 2],494004,[1 4 3 0 2 8 7 5 6 9]
37,405746,[1 2 0 6 7 4 3 8 5 9],246343,[0 7 1 9 2 8 4 3 6 5],509845,[1 4 7 2 0 8 6 3 9 5],554250,[1 5 7 9 6 4 8 0 2 3],1214544,[3 4 0 9 8 2 1 5 6 7],1639391,[4 5 7 1 9 3 8 6 2 0],1975226,[5 3 9 8 2 1 0 6 4 7],1612611,[4 3 9 8 6 2 0 5 7 1],1218026,[3 4 1 7 8 2 0 6 5 9],508999,[1 4 6 9 8 5 2 0 7 3]
38,255541,[0 7 3 6 9 4 5 1 8 2],427351,[1 2 6 8 5 3 4 0 9 7],495592,[1 4 3 5 2 9 7 8 0 6],526501,[1 5 0 6 3 7 8 2 9 4],1315903,[3 6 7 0 5 9 2 1 8 4],1579879,[4 3 1 6 2 8 5 0 9 7],2264243,[6 2 1 3 8 7 4 9 5 0],1357569,[3 7 6 2 5 0 4 8 9 1],1204959,[3 2 9 0 6 4 7 5 8 1],420922,[1 2 5 6 7 8 3 9 0 4]
39,457763,[1 3 4 8 7 6 2 9 5 0],356915,[0 9 7 6 5 2 3 8 4 1],452772,[1 3 2 8 9 0 6 4 5 7],509198,[1 4 7 0 3 5 8 6 2 9],1238782,[3 4 7 8 5 0 9 6 1 2],1625904,[4 5 2 7 1 3 0 6 8 9],2202019,[6 0 5 9 3 1 8 2 7 4],1503763,[4 1 3 5 7 2 9 0 8 6],1394084,[3 8 5 6 1 2 9 4 0 7],279691,[0 7 9 4 3 6 8 1 5 2]
40,464525,[1 3 6 2 4 0 5 9 8 7],188457,[0 5 7 3 8 4 2 6 9 1],449182,[1 3 2 0 9 4 8 7 5 6],470764,[1 3 7 4 9 0 2 8 5 6],1054194,[2 9 1 3 0 8 7 4 5 6],1863583,[5 1 2 8 3 9 4 0 7 6],2100518,[5 8 0 7 3 2 6 4 1 9],1610977,[4 3 9 6 2 8 0 1 7 5],1424505,[3 9 2 6 4 8 1 5 7 0],318199,[0 8 9 1 7 5 3 2 6 4]
41,317667,[0 8 9 1 3 4 2 6 7 5],440188,[1 2 9 4 5 3 0 8 6 7],493213,[1 4 2 9 0 3 7 5 8 6],366132,[1 0 2 7 6 3 8 4 5 9],1245280,[3 4 9 0 6 2 7 8 1 5],1765824,[4 8 7 2 5 1 0 3 6 9],2108884,[5 8 2 4 0 1 3 9 6 7],1328269,[3 6 9 4 7 8 2 0 5 1],1276840,[3 5 7 2 4 1 8 9 0 6],514411,[1 4 8 0 5 7 9 2 6 3]
42,351956,[0 9 6 7 5 8 4 2 1 3],155278,[0 4 8 7 5 9 6 3 1 2],675788,[1 8 7 0 5 4 9 3 2 6],388238,[1 0 7 2 4 5 8 6 3 9],1242535,[3 4 8 5 7 2 1 0 9 6],1706128,[4 7 2 5 6 8 3 9 0 1],2143141,[5 9 1 2 6 4 7 0 8 3],1562214,[4 2 7 9 6 3 1 0 5 8],1121210,[3 0 8 5 2 6 1 7 4 9],378443,[1 0 5 2 7 8 4 9 6 3]
43,442964,[1 2 9 8 3 4 7 5 0 6],319303,[0 8 9 3 4 7 2 1 6 5],473551,[1 3 7 9 6 2 4 0 8 5],623830,[1 7 4 8 3 5 9 6 0 2],1236343,[3 4 7 2 0 9 5 1 8 6],1853346,[5 0 9 7 1 4 8 2 3 6],1925796,[5 2 8 0 7 3 6 1 4 9],1405752,[3 8 7 9 2 5 0 1 4 6],1238063,[3 4 7 6 5 0 9 8 2 1],269031,[0 7 6 3 5 9 4 2 8 1]
44,469084,[1 3 7 0 6 2 4 9 5 8],358051,[0 9 8 1 3 6 7 2 5 4],715609,[1 9 6 8 7 3 0 2 5 4],422590,[1 2 5 8 9 4 7 6 0 3],1136156,[3 1 2 5 9 8 7 4 0 6],1697291,[4 7 0 8 3 1 5 9 6 2],2161111,[5 9 4 7 3 1 2 0 8 6],1555423,[4 2 6 7 1 9 3 0 8 5],1191861,[3 2 6 5 4 0 9 7 8 1],369695,[1 0 3 5 6 8 9 7 4 2]
45,450868,[1 3 2 6 4 5 0 9 7 8],201428,[0 5 9 8 6 3 7 2 1 4],468433,[1 3 6 9 5 7 0 2 8 4],297683,[0 8 4 1 5 7 3 9 6 2],1289877,[3 5 9 8 2 7 6 1 4 0],1715249,[4 7 5 2 1 8 6 9 3 0],2012809,[5 4 9 2 6 3 0 1 8 7],1611112,[4 3 9 6 5 8 2 7 0 1],1296755,[3 6 1 4 0 5 7 9 8 2],420996,[1 2 5 6 8 3 7 0 4 9]
46,358569,[0 9 8 2 1 3 5 6 7 4],225371,[0 6 5 8 1 2 4 9 7 3],641542,[1 7 9 3 0 2 8 6 4 5],449015,[1 3 2 0 7 8 9 6 5 4],1256828,[3 5 1 4 7 6 9 2 0 8],1836565,[5 0 6 3 8 7 4 1 9 2],2040011,[5 6 4 8 2 0 3 9 7 1],1353364,[3 7 5 4 8 0 1 9 2 6],1442773,[3 9 7 1 8 0 5 2 6 4],342436,[0 9 4 8 5 6 1 7 2 3]
47,192965,[0 5 8 3 1 2 4 9 7 6],275882,[0 7 8 6 2 1 3 5 4 9],691162,[1 9 2 0 8 6 4 7 3 5],354348,[0 9 7 3 1 8 5 2 4 6],1352206,[3 7 5 2 0 4 9 8 1 6],1727765,[4 7 8 6 5 0 1 9 3 2],2049664,[5 6 8 4 7 2 3 9 0 1],1374069,[3 8 0 6 4 5 9 2 7 1],1225138,[3 4 5 0 7 6 2 9 1 8],427295,[1 2 6 8 4 7 9 5 3 0]
48,460244,[1 3 5 4 2 6 9 7 0 8],400809,[1 0 9 5 7 2 4 6 8 3],750491,[2 0 6 9 4 1 5 8 7 3],591219,[1 6 7 3 0 9 2 5 8 4],1057414,[2 9 1 7 5 6 8 4 0 3],1731705,[4 7 9 5 0 8 2 3 6 1],2167149,[5 9 6 8 7 2 4 1 3 0],1310998,[3 6 5 0 8 9 7 4 1 2],1185318,[3 2 5 1 4 8 6 0 7 9],469515,[1 3 7 2 0 8 4 6 9 5]
49,153943,[0 4 8 5 7 9 2 1 6 3],348512,[0 9 6 2 1 4 5 7 3 8],665267,[1 8 4 9 7 6 2 5 3 0],629733,[1 7 5 9 4 6 8 2 3 0],1076960,[2 9 6 5 7 4 1 3 0 8],1627499,[4 5 2 9 3 6 1 8 7 0],2100287,[5 8 0 7 1 3 9 6 4 2],1514365,[4 1 6 5 2 8 7 0 9 3],1213686,[3 4 0 8 7 1 5 2 6 9],538843,[1 5 3 9 4 2 8 0 7 6]
50,291883,[0 8 2 9 4 3 7 1 6 5],325039,[0 9 1 5 4 7 3 2 8 6],596256,[1 6 8 3 0 9 2 4 5 7],407228,[1 2 0 8 6 5 9 4 3 7],1367008,[3 7 9 1 5 6 4 8 0 2],1784778,[4 9 2 0 8 1 7 3 5 6],2223869,[6 1 2 3 8 4 0 9 7 5],1413741,[3 9 0 5 6 1 8 4 7 2],1341806,[3 7 2 1 6 8 5 4 0 9],569731,[1 6 2 0 4 8 9 3 7 5]
51,250072,[0 7 2 6 3 9 5 8 1 4],152272,[0 4 8 2 5 9 6 7 1 3],653190,[1 8 2 6 3 4 5 0 7 9],635709,[1 7 8 0 9 4 6 3 5 2],1076011,[2 9 6 4 3 7 8 0 5 1],1669506,[4 6 3 1 8 5 9 0 2 7],1977788,[5 4 0 3 9 6 8 2 1 7],1317286,[3 6 7 2 5 1 9 8 0 4],1404241,[3 8 7 5 2 0 1 4 9 6],399194,[1 0 9 3 5 7 2 6 4 8]
52,183404,[0 5 6 3 8 2 9 4 1 7],284134,[0 8 1 4 6 7 9 5 2 3],502524,[1 4 5 7 9 6 3 0 2 8],497291,[1 4 3 7 8 0 5 9 6 2],1287285,[3 5 9 2 8 1 7 4 6 0],1596511,[4 3 6 8 2 1 5 0 9 7],2108921,[5 8 2 4 0 3 7 9 6 1],1413246,[3 9 0 4 8 1 5 2 6 7],1341959,[3 7 2 1 8 9 6 5 4 0],541586,[1 5 4 6 2 3 0 8 7 9]
53,474844,[1 3 8 2 6 0 4 9 5 7],475564,[1 3 8 4 6 0 2 9 5 7],444669,[1 3 0 4 7 6 9 5 8 2],387098,[1 0 6 8 5 9 2 4 3 7],1047483,[2 8 9 6 7 0 1 4 5 3],1873580,[5 1 4 8 2 0 9 6 3 7],2120485,[5 8 4 7 0 6 3 1 9 2],1382626,[3 8 2 4 1 9 5 7 0 6],1375120,[3 8 0 7 9 2 5 6 1 4],489108,[1 4 2 0 5 9 7 3 6 8]
54,428990,[1 2 7 0 8 9 5 4 3 6],322714,[0 9 1 2 4 5 6 8 3 7],708473,[1 9 5 4 8 7 3 6 2 0],532248,[1 5 2 7 3 6 0 4 8 9],1174262,[3 2 0 9 8 5 6 4 1 7],1749769,[4 8 3 1 2 6 0 5 9 7],1946679,[5 3 2 1 8 4 7 6 9 0],1604644,[4 3 8 2 7 0 1 9 5 6],1322432,[3 6 8 2 7 1 4 5 0 9],272290,[0 7 8 1 3 2 5 9 4 6]
55,367523,[1 0 2 9 5 7 4 8 6 3],337911,[0 9 4 1 3 8 6 5 7 2],621553,[1 7 4 3 2 8 0 5 9 6],297499,[0 8 4 1 3 2 9 5 7 6],1313602,[3 6 5 7 2 8 1 9 0 4],1631967,[4 5 3 8 6 7 2 1 9 0],2130988,[5 8 7 6 4 1 0 9 2 3],1577355,[4 3 0 9 7 6 1 5 8 2],1120489,[3 0 8 4 2 6 1 5 9 7],557838,[1 5 8 6 7 4 2 0 3 9]
56,428375,[1 2 6 9 8 5 7 4 3 0],454308,[1 3 4 0 9 8 6 2 5 7],621989,[1 7 4 3 9 2 0 8 6 5],556823,[1 5 8 4 3 0 9 7 6 2],1182362,[3 2 4 7 1 0 5 8 6 9],1708969,[4 7 3 0 6 5 1 2 9 8],2265862,[6 2 1 7 0 3 9 8 4 5],1296841,[3 6 1 4 2 0 5 7 9 8],1276191,[3 5 7 1 4 9 6 2 8 0],386337,[1 0 6 7 5 4 3 8 9 2]
57,478969,[1 3 9 0 4 6 2 5 8 7],374546,[1 0 4 5 3 6 2 8 7 9],658380,[1 8 3 6 4 5 7 0 2 9],559778,[1 5 9 0 4 8 2 6 3 7],1068228,[2 9 4 8 5 7 3 0 1 6],1653491,[4 6 0 1 7 2 5 9 8 3],2159672,[5 9 4 3 6 1 2 7 0 8],1587385,[4 3 2 9 7 1 0 5 8 6],1136036,[3 1 2 5 8 9 7 4 0 6],447535,[1 3 0 8 6 5 4 2 9 7]
58,286806,[0 8 1 9 4 2 5 3 6 7],255962,[0 7 3 8 5 1 2 6 4 9],488719,[1 4 0 9 7 6 3 2 8 5],379630,[1 0 5 4 3 7 9 8 2 6],1362714,[3 7 8 2 5 9 6 0 1 4],1616329,[4 5 0 7 9 3 1 2 8 6],2113818,[5 8 3 2 9 0 7 1 4 6],1555889,[4 2 6 7 9 5 3 8 1 0],1240686,[3 4 8 1 2 0 6 5 7 9],383869,[1 0 6 3 2 9 7 4 8 5]
59,154912,[0 4 8 7 1 9 5 6 2 3],309722,[0 8 6 4 2 1 3 7 5 9],441642,[1 2 9 6 4 3 8 0 5 7],560779,[1 5 9 2 8 0 7 3 6 4],1041415,[2 8 7 5 3 4 1 0 9 6],1743551,[4 8 1 9 5 3 7 6 2 0],1991995,[5 4 3 1 7 9 8 0 6 2],1324486,[3 6 8 7 4 1 9 5 0 2],1374884,[3 8 0 7 5 2 9 4 1 6],478096,[1 3 8 9 0 2 6 7 4 5]
60,363241,[1 0 2 3 7 4 5 6 9 8],468456,[1 3 6 9 5 8 0 2 4 7],773271,[2 1 3 5 9 8 6 4 7 0],474032,[1 3 8 0 5 4 6 7 2 9],1169670,[3 2 0 1 7 5 6 4 8 9],1651676,[4 5 9 6 8 7 3 1 0 2],2116194,[5 8 3 9 0 7 6 1 2 4],1287288,[3 5 9 2 8 4 0 1 6 7],1093132,[3 0 1 9 4 6 2 8 5 7],479789,[1 3 9 2 5 4 0 8 7 6]
61,295815,[0 8 3 6 9 1 5 4 7 2],433071,[1 2 7 9 4 8 5 3 6 0],469797,[1 3 7 2 5 9 8 4 6 0],571486,[1 6 2 4 8 3 9 7 0 5],1071306,[2 9 5 4 8 3 7 0 1 6],1604370,[4 3 8 2 1 7 9 0 5 6],2158573,[5 9 4 2 0 1 7 3 8 6],1449871,[3 9 8 5 6 1 2 0 7 4],1232999,[3 4 6 7 2 9 8 5 1 0],482179,[1 3 9 6 7 0 8 2 5 4]
62,353414,[0 9 7 1 8 2 5 4 3 6],288554,[0 8 2 3 7 6 1 5 4 9],500848,[1 4 5 3 7 8 6 9 0 2],432052,[1 2 7 8 0 5 3 9 4 6],1340699,[3 7 2 0 1 6 5 9 8 4],1678325,[4 6 7 0 1 2 3 9 8 5],1980680,[5 4 0 9 8 6 2 3 1 7],1314998,[3 6 5 9 2 1 7 4 0 8],1245935,[3 4 9 1 5 7 8 6 2 0],519723,[1 4 9 0 8 2 3 6 7 5]
63,476001,[1 3 8 5 0 7 4 6 9 2],353198,[0 9 7 1 5 3 6 4 2 8],799381,[2 1 8 6 3 5 7 0 9 4],335133,[0 9 3 5 4 7 8 2 6 1],1183225,[3 2 4 8 5 1 0 6 9 7],1849110,[5 0 8 9 2 3 4 1 6 7],2093638,[5 7 9 2 6 8 4 3 0 1],1351278,[3 7 5 0 8 6 2 1 4 9],1233325,[3 4 6 7 9 5 2 0 8 1],237877,[0 6 9 2 4 3 7 1 8 5]
