100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
9,953930,[2 6 7 1 9 4 0 5 3 8],674936,[1 8 6 9 3 4 2 5 0 7],3555972,[9 7 1 4 8 0 5 2 3 6],3628356,[9 8 7 6 2 1 4 0 3 5],3046217,[8 3 5 2 9 0 6 7 4 1],377376,[1 0 4 9 2 8 3 5 6 7],1516133,[4 1 6 8 7 3 0 9 5 2],3463042,[9 4 8 0 6 5 2 7 1 3],1680534,[4 6 7 3 0 5 2 1 8 9],3561362,[9 7 2 5 3 0 1 6 4 8]
10,72595,[0 2 8 4 7 9 6 1 5 3],852175,[2 4 1 0 7 6 5 3 9 8],2650835,[7 2 6 9 5 1 3 8 4 0],2558224,[7 0 4 6 1 5 8 9 2 3],2483097,[6 8 4 5 7 2 1 3 9 0],3280030,[9 0 3 7 5 4 8 6 1 2],1554953,[4 2 6 5 7 9 3 8 1 0],8931,[0 1 3 8 5 6 2 7 9 4],555062,[1 5 8 0 9 4 6 3 2 7],3259608,[8 9 6 5 1 3 0 2 4 7]
11,1683736,[4 6 8 0 5 1 7 9 2 3],1546914,[4 2 3 9 5 8 7 0 1 6],3041833,[8 3 4 5 7 6 0 1 9 2],1902916,[5 2 1 6 9 7 0 8 3 4],3404074,[9 3 4 2 8 1 5 7 0 6],3221175,[8 7 9 0 6 1 4 3 5 2],3021772,[8 2 9 4 7 3 0 6 1 5],2230569,[6 1 3 7 0 2 5 8 9 4],3563709,[9 7 3 0 5 4 8 2 6 1],2615460,[7 1 8 9 4 3 5 0 2 6]
12,2500784,[6 9 0 2 3 8 4 5 1 7],321679,[0 8 9 6 5 4 2 1 7 3],2429999,[6 7 2 0 9 8 5 4 3 1],2268071,[6 2 3 0 1 7 9 8 5 4],1168345,[3 1 9 7 6 2 0 4 8 5],637759,[1 7 8 4 6 5 2 0 9 3],820004,[2 3 4 7 9 1 8 5 0 6],1199909,[3 2 8 0 6 4 1 9 7 5],2557955,[7 0 4 5 8 2 3 9 6 1],832821,[2 3 7 1 8 0 9 5 6 4]
13,841563,[2 3 8 9 7 0 1 5 6 4],791495,[2 1 7 0 4 8 9 6 5 3],688756,[1 9 0 6 5 7 2 8 3 4],1323284,[3 6 8 4 9 1 7 2 0 5],1259775,[3 5 1 9 7 0 6 4 8 2],29080,[0 1 7 8 4 3 6 9 2 5],1327655,[3 6 9 2 8 5 7 4 1 0],1655421,[4 6 0 5 2 1 9 7 8 3],3449402,[9 4 5 2 8 0 1 6 3 7],1008245,[2 8 0 1 5 3 4 9 7 6]
14,3445954,[9 4 3 7 0 2 5 8 1 6],942692,[2 6 4 0 3 8 9 5 1 7],2845952,[7 8 4 5 6 1 2 3 0 9],2290525,[6 2 8 4 1 7 5 0 9 3],2998313,[8 2 3 9 1 7 5 6 4 0],3057326,[8 3 7 5 1 6 4 2 0 9],601503,[1 6 9 3 4 5 7 2 8 0],313053,[0 8 7 1 6 5 9 3 4 2],1473578,[4 0 6 3 7 9 1 5 2 8],1105711,[3 0 5 4 8 2 6 1 9 7]
15,3088293,[8 4 5 7 1 6 9 2 3 0],328868,[0 9 2 3 7 5 8 4 1 6],48215,[0 2 3 6 9 7 8 5 4 1],935628,[2 6 1 7 4 9 5 0 3 8],1559369,[4 2 7 3 8 6 5 9 1 0],966377,[2 6 9 7 1 0 5 8 4 3],356195,[0 9 7 5 6 2 3 8 4 1],405961,[1 2 0 6 9 3 4 5 8 7],244641,[0 7 1 5 8 6 3 4 9 2],3371244,[9 2 5 8 1 6 4 0 3 7]
16,3529095,[9 6 4 1 5 0 7 3 8 2],3043602,[8 3 4 9 1 2 7 0 5 6],2324481,[6 3 7 1 4 8 2 5 9 0],968439,[2 7 0 3 1 5 8 6 9 4],1518020,[4 1 7 2 5 0 9 6 3 8],2768949,[7 5 6 2 8 3 9 1 4 0],3129537,[8 5 4 9 3 2 1 6 7 0],369477,[1 0 3 5 2 9 8 6 7 4],309132,[0 8 6 3 4 1 7 2 5 9],1943816,[5 3 1 7 8 4 2 6 0 9]
17,3557009,[9 7 1 6 2 5 4 8 3 0],1553367,[4 2 6 1 5 8 7 3 9 0],2216441,[6 0 9 7 3 2 5 8 4 1],3231880,[8 9 1 2 6 3 5 7 0 4],1975863,[5 4 0 1 3 7 8 6 9 2],3484974,[9 5 3 4 1 6 2 0 7 8],2399526,[6 5 4 0 8 1 3 2 7 9],1451277,[3 9 8 7 4 6 5 1 2 0],620766,[1 7 4 2 3 0 6 5 8 9],2698914,[7 3 9 4 2 8 6 0 1 5]
18,1640589,[4 5 7 3 6 2 9 1 8 0],3404744,[9 3 4 5 7 8 1 2 0 6],1630058,[4 5 3 2 9 8 0 6 1 7],2333765,[6 3 9 0 4 1 2 8 7 5],2043960,[5 6 7 3 9 0 1 2 4 8],125931,[0 4 1 9 8 5 2 6 7 3],3003487,[8 2 4 9 5 0 3 1 7 6],3018680,[8 2 7 9 4 5 1 3 0 6],1505183,[4 1 3 7 6 0 9 8 5 2],2395624,[6 5 3 2 1 7 8 9 0 4]
19,3584076,[9 7 8 0 6 2 4 1 3 5],817464,[2 3 4 1 6 5 0 7 8 9],1065312,[2 9 4 3 6 7 0 1 5 8],21938,[0 1 6 4 5 9 2 7 3 8],3183867,[8 6 9 5 0 2 1 4 7 3],3108330,[8 5 0 7 1 6 9 2 3 4],1140389,[3 1 4 2 9 5 0 8 7 6],3066489,[8 4 0 5 1 2 6 7 9 3],1797649,[4 9 5 6 7 2 0 1 8 3],850322,[2 4 0 8 1 3 5 7 6 9]
20,544010,[1 5 4 9 6 3 0 7 2 8],1160014,[3 1 8 2 0 7 9 6 4 5],1223480,[3 4 2 8 1 7 5 6 0 9],1205381,[3 2 9 1 0 8 4 7 6 5],2554198,[7 0 3 8 4 9 6 5 1 2],312486,[0 8 7 1 2 3 5 4 6 9],2510337,[6 9 2 0 5 4 3 7 8 1],488172,[1 4 0 9 2 3 7 5 6 8],674495,[1 8 6 7 5 4 9 3 2 0],2362016,[6 4 5 7 3 2 1 8 0 9]
21,2841083,[7 8 3 5 9 4 1 6 2 0],2464828,[6 8 1 0 4 3 2 9 5 7],1228240,[3 4 5 7 9 1 6 8 0 2],928726,[2 6 0 3 9 4 8 7 1 5],3022398,[8 2 9 5 6 4 1 0 3 7],3516957,[9 6 1 7 4 8 5 2 3 0],2741127,[7 4 9 8 0 5 3 2 6 1],1909516,[5 2 3 9 0 7 1 8 4 6],1673101,[4 6 3 9 7 2 5 0 8 1],1435639,[3 9 5 7 8 4 1 0 6 2]
22,1123107,[3 0 8 7 9 2 1 5 6 4],3613455,[9 8 4 7 5 0 3 2 6 1],191952,[0 5 8 1 6 7 2 3 4 9],1429558,[3 9 4 6 2 8 7 5 0 1],3435524,[9 4 1 6 5 2 8 3 0 7],1333516,[3 7 0 6 1 8 2 9 4 5],2963727,[8 1 5 0 3 7 6 4 9 2],2988699,[8 2 0 9 7 6 1 4 5 3],2900442,[7 9 8 3 2 1 6 0 4 5],1274231,[3 5 6 8 7 2 9 4 1 0]
23,394448,[1 0 8 3 9 2 5 6 4 7],3015536,[8 2 7 3 1 5 4 6 0 9],2496563,[6 8 9 2 3 5 1 7 4 0],2965121,[8 1 5 3 2 4 7 9 6 0],2874408,[7 9 2 3 1 5 0 4 6 8],2992412,[8 2 1 7 0 6 9 4 3 5],466272,[1 3 6 5 7 8 0 2 4 9],1250620,[3 5 0 1 9 8 2 7 4 6],822497,[2 3 5 1 6 0 8 9 7 4],817045,[2 3 4 0 8 7 6 1 9 5]
24,2413779,[6 5 8 9 2 7 0 3 4 1],2524267,[6 9 4 7 8 2 5 0 3 1],3034623,[8 3 2 0 7 5 6 4 9 1],1601268,[4 3 7 6 9 8 2 0 1 5],2999041,[8 2 4 0 5 1 3 6 9 7],1182594,[3 2 4 7 5 9 8 0 1 6],2401577,[6 5 4 3 7 0 8 9 2 1],2754358,[7 5 2 4 3 9 8 6 0 1],88480,[0 3 2 6 9 4 7 8 1 5],2569775,[7 0 6 9 1 5 8 4 3 2]
25,1270103,[3 5 6 0 1 2 9 8 7 4],364732,[1 0 2 5 7 6 3 9 4 8],2433252,[6 7 2 8 4 0 5 1 3 9],2696348,[7 3 8 9 6 2 5 1 0 4],2304472,[6 3 1 2 7 9 5 8 0 4],819163,[2 3 4 6 8 1 9 0 7 5],570553,[1 6 2 3 5 8 0 4 9 7],2767756,[7 5 6 1 0 8 2 9 3 4],1597606,[4 3 6 9 8 1 7 5 0 2],3275447,[9 0 2 8 3 4 7 6 5 1]
26,1599380,[4 3 7 2 5 0 9 6 1 8],2615084,[7 1 8 9 0 3 6 4 2 5],1934932,[5 2 9 8 3 4 0 7 1 6],2142123,[5 9 1 0 3 2 4 7 8 6],2038294,[5 6 4 2 9 7 8 3 0 1],440938,[1 2 9 5 4 6 3 8 0 7],2938821,[8 0 9 1 6 2 7 4 5 3],3559410,[9 7 2 1 5 6 8 0 3 4],2787832,[7 6 1 0 9 8 4 5 2 3],3078685,[8 4 2 7 9 5 3 0 6 1]
27,3410688,[9 3 5 7 0 4 1 2 6 8],241972,[0 7 1 2 3 6 4 9 5 8],2610263,[7 1 6 9 3 0 8 5 4 2],957868,[2 6 8 0 4 3 1 9 5 7],3007589,[8 2 5 7 1 3 0 9 6 4],2900699,[7 9 8 3 5 2 1 6 4 0],2609468,[7 1 6 8 2 4 9 3 0 5],3034173,[8 3 2 0 1 7 9 5 6 4],3595254,[9 8 1 3 4 5 2 0 6 7],122693,[0 4 1 5 6 7 2 9 8 3]
28,3165188,[8 6 4 0 1 5 9 3 2 7],3237902,[8 9 2 4 0 5 6 3 1 7],2369029,[6 4 8 0 2 9 5 1 7 3],3509935,[9 6 0 3 8 4 2 1 7 5],2650961,[7 2 6 9 8 1 4 5 3 0],2242958,[6 1 7 0 3 4 8 5 2 9],2360174,[6 4 5 2 0 1 8 7 3 9],2633404,[7 2 3 5 6 0 1 9 4 8],2191878,[6 0 3 9 2 7 4 1 5 8],2940819,[8 0 9 4 3 7 1 5 6 2]
29,3363750,[9 2 4 3 8 1 5 0 6 7],965635,[2 6 9 5 0 8 7 1 4 3],493083,[1 4 2 8 9 0 3 6 7 5],1967644,[5 3 8 2 9 0 1 7 4 6],2153527,[5 9 3 2 0 1 6 4 8 7],2197337,[6 0 4 9 8 1 5 7 3 2],216731,[0 6 4 1 2 3 7 9 8 5],2618217,[7 1 9 4 3 5 2 6 8 0],821908,[2 3 5 0 7 4 1 9 6 8],212309,[0 6 3 1 9 4 2 8 7 5]
30,3547927,[9 6 8 7 4 0 2 1 5 3],3198436,[8 7 2 5 1 6 0 9 3 4],2306453,[6 3 1 7 4 5 0 9 8 2],3486271,[9 5 3 7 0 2 4 1 8 6],2170039,[5 9 7 3 8 4 1 0 6 2],3267969,[9 0 1 4 8 2 5 6 7 3],1508375,[4 1 5 2 9 7 8 6 3 0],860209,[2 4 3 7 8 5 0 1 9 6],1907758,[5 2 3 6 7 9 8 4 0 1],3213662,[8 7 5 4 2 3 6 1 0 9]
31,2717779,[7 4 3 1 8 0 9 2 6 5],2089561,[5 7 8 4 1 0 2 3 9 6],1779751,[4 9 1 0 8 3 5 2 7 6],1775272,[4 9 0 2 6 8 5 7 1 3],2763195,[7 5 4 1 8 6 0 3 9 2],1743329,[4 8 1 9 2 6 5 7 3 0],3045679,[8 3 5 2 0 7 4 1 9 6],613662,[1 7 2 8 3 9 4 0 5 6],1576790,[4 3 0 8 9 7 5 2 1 6],2393647,[6 5 2 9 4 0 3 1 8 7]
32,2845379,[7 8 4 3 9 2 1 6 5 0],1010901,[2 8 0 6 1 3 9 5 7 4],1605558,[4 3 8 5 9 6 1 0 2 7],1118847,[3 0 7 9 8 5 4 2 6 1],2280450,[6 2 5 4 1 8 9 0 3 7],3259032,[8 9 6 4 2 5 0 1 3 7],1337446,[3 7 1 4 6 2 9 8 0 5],273516,[0 7 8 2 9 3 5 1 4 6],1941857,[5 3 1 4 0 2 8 9 7 6],3480830,[9 5 2 6 3 8 4 1 0 7]
33,2066924,[5 7 2 0 8 3 9 4 1 6],517919,[1 4 8 7 2 9 6 5 3 0],484123,[1 4 0 2 6 5 9 3 8 7],1202502,[3 2 8 6 0 9 4 1 5 7],734665,[2 0 3 8 5 4 1 6 9 7],1190399,[3 2 6 1 4 9 8 7 5 0],2815356,[7 6 8 4 1 2 5 0 3 9],344679,[0 9 5 3 7 2 6 4 8 1],1991638,[5 4 3 1 0 9 8 7 2 6],3396610,[9 3 1 8 5 0 4 7 2 6]
34,959850,[2 6 8 4 0 7 9 1 3 5],3071745,[8 4 1 5 2 9 3 6 7 0],264092,[0 7 5 3 8 6 9 2 1 4],633630,[1 7 6 8 0 3 4 2 5 9],2211483,[6 0 8 7 4 1 2 5 9 3],868817,[2 4 6 3 8 0 7 9 5 1],1496277,[4 1 0 9 2 8 7 5 6 3],2753656,[7 5 2 3 6 0 8 9 1 4],2025870,[5 6 1 9 7 2 3 0 4 8],715933,[1 9 7 0 4 2 6 3 8 5]
35,2706657,[7 4 1 0 3 6 5 8 9 2],694599,[1 9 2 7 6 3 5 4 8 0],1905884,[5 2 3 1 0 6 9 7 4 8],2561457,[7 0 5 2 6 4 3 8 9 1],14555,[0 1 4 9 3 5 6 8 7 2],441843,[1 2 9 6 7 0 3 5 8 4],873894,[2 4 7 3 8 5 1 0 6 9],375681,[1 0 4 6 8 7 3 5 9 2],2946093,[8 1 0 5 7 6 9 3 4 2],1388976,[3 8 4 6 0 9 1 2 5 7]
36,2534290,[6 9 7 5 8 0 2 4 1 3],1807318,[4 9 7 5 0 8 6 3 1 2],2152327,[5 9 3 0 4 1 6 2 8 7],1165065,[3 1 9 2 0 8 5 6 7 4],542609,[1 5 4 7 6 8 3 9 2 0],2818143,[7 6 9 1 0 4 5 3 8 2],963031,[2 6 9 0 5 3 4 1 8 7],3453961,[9 4 6 2 1 0 3 5 8 7],2799844,[7 6 3 4 8 0 1 9 2 5],1075305,[2 9 6 3 4 8 1 5 7 0]
37,341626,[0 9 4 7 3 8 2 6 1 5],752019,[2 0 7 3 5 9 1 6 8 4],3265621,[8 9 7 6 3 2 4 0 5 1],1804053,[4 9 6 8 3 5 7 1 2 0],1325372,[3 6 8 9 5 4 7 1 0 2],2299634,[6 3 0 2 9 7 1 5 4 8],435422,[1 2 8 4 7 5 6 3 0 9],2917798,[8 0 3 9 4 7 6 5 1 2],659004,[1 8 3 7 2 6 5 0 4 9],1483657,[4 0 8 3 6 9 1 2 7 5]
38,1755542,[4 8 5 2 1 6 7 3 0 9],186080,[0 5 6 9 3 7 2 4 1 8],386003,[1 0 6 7 2 8 4 9 5 3],465582,[1 3 6 4 7 9 2 0 5 8],2539891,[6 9 8 7 3 4 5 0 2 1],2544779,[7 0 1 9 4 5 3 8 6 2],2656760,[7 2 9 0 8 5 3 4 1 6],842742,[2 3 9 1 5 8 4 0 6 7],2918408,[8 0 4 1 5 2 6 7 3 9],1274197,[3 5 6 8 7 1 4 0 9 2]
39,99565,[0 3 5 8 2 7 6 1 9 4],1568088,[4 2 9 0 8 5 1 3 6 7],1163937,[3 1 8 9 5 4 2 6 7 0],113064,[0 3 8 5 1 4 2 6 7 9],1819107,[5 0 1 9 6 3 2 7 8 4],2130992,[5 8 7 6 4 1 2 3 0 9],2413894,[6 5 8 9 3 4 7 2 0 1],761283,[2 0 9 1 5 3 4 7 8 6],2619342,[7 1 9 5 8 6 2 0 3 4],2779357,[7 5 9 3 1 2 6 0 8 4]
40,68531,[0 2 7 6 3 1 5 9 8 4],207151,[0 6 2 1 8 4 5 3 9 7],307009,[0 8 5 9 3 4 1 2 7 6],1085265,[2 9 8 3 1 7 4 5 6 0],973863,[2 7 1 3 6 5 8 4 9 0],3022836,[8 2 9 6 3 1 5 0 4 7],1311771,[3 6 5 1 9 4 0 7 8 2],177897,[0 5 4 3 1 7 6 8 9 2],1276981,[3 5 7 2 6 4 8 0 9 1],763143,[2 0 9 4 8 5 6 3 7 1]
41,2729840,[7 4 6 5 2 8 1 3 0 9],1795351,[4 9 5 1 6 2 3 0 8 7],538350,[1 5 3 8 7 2 4 0 6 9],938508,[2 6 3 1 5 9 7 0 4 8],69263,[0 2 7 8 3 1 9 6 5 4],1882691,[5 1 7 4 9 0 3 8 6 2],2538227,[6 9 8 4 1 7 2 5 3 0],2566859,[7 0 6 3 1 5 4 9 8 2],504487,[1 4 6 0 8 2 5 3 9 7],2434886,[6 7 3 0 8 5 4 2 1 9]
42,224954,[0 6 5 7 3 8 1 4 2 9],1253985,[3 5 0 8 6 9 2 4 7 1],3071230,[8 4 1 3 6 5 9 7 0 2],1892759,[5 1 9 4 7 8 6 3 2 0],624906,[1 7 4 9 8 3 6 0 2 5],2010806,[5 4 8 9 6 3 2 1 0 7],2959068,[8 1 4 0 7 9 5 2 3 6],127815,[0 4 2 5 7 1 8 6 9 3],3431290,[9 4 0 7 6 1 3 8 2 5],1684628,[4 6 8 1 7 3 9 2 0 5]
43,557979,[1 5 8 6 9 7 0 3 4 2],744549,[2 0 5 8 1 6 9 4 7 3],1009024,[2 8 0 3 5 6 7 9 1 4],1382630,[3 8 2 4 1 9 6 5 0 7],1108346,[3 0 5 9 4 2 1 7 6 8],2499745,[6 8 9 7 5 1 0 2 4 3],842441,[2 3 9 1 0 5 7 8 6 4],705570,[1 9 4 8 7 5 6 0 2 3],688027,[1 9 0 5 6 4 8 2 7 3],2252175,[6 1 8 9 0 2 5 4 7 3]
44,2015977,[5 4 9 8 7 6 0 1 3 2],1182947,[3 2 4 7 9 8 1 6 5 0],668661,[1 8 5 6 7 0 9 3 4 2],1680876,[4 6 7 3 5 1 8 0 2 9],2044137,[5 6 7 4 0 3 2 8 9 1],1289963,[3 5 9 8 4 6 1 7 2 0],2783850,[7 6 0 3 4 8 9 1 2 5],1333346,[3 7 0 5 9 2 1 6 4 8],1976323,[5 4 0 1 9 3 8 2 7 6],2188791,[6 0 3 2 9 8 5 4 7 1]
45,1402949,[3 8 7 2 5 1 0 9 6 4],3532605,[9 6 4 8 2 1 7 3 5 0],1758755,[4 8 5 9 6 1 2 7 3 0],828395,[2 3 6 4 7 1 5 9 8 0],1011658,[2 8 0 7 1 5 4 9 3 6],789894,[2 1 6 8 0 5 4 3 7 9],126489,[0 4 2 1 8 3 6 7 9 5],3588701,[9 8 0 1 3 7 2 6 5 4],2625035,[7 2 0 8 9 3 4 6 5 1],800769,[2 1 8 9 3 0 5 6 7 4]
46,400486,[1 0 9 5 3 4 8 7 2 6],2687012,[7 3 6 0 9 5 8 2 1 4],2757052,[7 5 3 0 2 6 1 9 4 8],1170073,[3 2 0 4 1 8 5 6 9 7],16140,[0 1 5 3 6 7 8 2 4 9],3532116,[9 6 4 7 5 1 3 0 2 8],2350886,[6 4 2 5 0 8 7 3 1 9],951717,[2 6 5 8 7 9 4 1 3 0],2996551,[8 2 3 5 9 1 4 0 7 6],2999303,[8 2 4 0 7 1 9 6 5 3]
47,2005669,[5 4 7 9 3 8 2 0 6 1],1090090,[3 0 1 5 2 4 7 9 6 8],1420781,[3 9 1 8 2 7 0 6 5 4],59392,[0 2 5 8 4 9 6 7 1 3],257349,[0 7 4 1 5 6 9 3 8 2],618604,[1 7 3 8 2 0 4 9 5 6],3180225,[8 6 7 9 5 4 1 2 3 0],157312,[0 4 9 2 5 8 6 7 1 3],1684812,[4 6 8 2 0 1 7 3 5 9],1575348,[4 3 0 6 9 8 5 1 2 7]
48,2014146,[5 4 9 6 2 3 8 0 1 7],64159,[0 2 6 8 1 7 4 3 9 5],3421218,[9 3 7 6 5 0 8 1 2 4],323489,[0 9 1 3 4 7 6 8 5 2],3349423,[9 2 0 5 8 7 3 1 6 4],1656499,[4 6 0 7 8 1 9 2 5 3],2111495,[5 8 2 9 4 6 7 3 1 0],668932,[1 8 5 7 0 4 2 9 3 6],205106,[0 6 1 7 9 3 2 5 4 8],950241,[2 6 5 4 8 7 1 3 9 0]
49,1615703,[4 5 0 7 1 2 9 8 6 3],1042162,[2 8 7 6 3 5 1 9 0 4],1026691,[2 8 4 6 9 5 7 0 3 1],1157739,[3 1 7 6 9 8 0 4 5 2],3023632,[8 2 9 7 3 6 4 5 0 1],3346140,[9 1 8 7 3 4 5 0 2 6],2690726,[7 3 6 9 0 5 4 2 1 8],3218720,[8 7 6 4 2 5 1 3 0 9],1181182,[3 2 4 5 7 0 9 8 1 6],3491781,[9 5 4 7 6 0 8 2 3 1]
50,2378480,[6 4 9 8 2 5 1 3 0 7],1441649,[3 9 7 0 2 6 5 8 4 1],3000585,[8 2 4 3 5 9 1 6 7 0],3078137,[8 4 2 7 1 0 6 9 5 3],1182197,[3 2 4 6 9 7 0 8 5 1],2458340,[6 7 9 5 2 0 8 3 1 4],3433789,[9 4 1 3 0 8 6 2 7 5],470120,[1 3 7 2 9 6 4 5 0 8],2384945,[6 5 1 2 4 7 8 9 3 0],808727,[2 3 0 6 4 5 9 8 7 1]
51,1539931,[4 2 1 6 8 7 9 0 5 3],1924742,[5 2 7 9 1 4 6 3 0 8],2621750,[7 2 0 3 4 9 6 5 1 8],1188032,[3 2 5 8 0 4 6 7 1 9],98136,[0 3 5 6 2 9 1 4 7 8],576696,[1 6 3 4 9 8 0 2 5 7],263790,[0 7 5 3 4 2 6 1 8 9],2118616,[5 8 4 2 6 0 7 9 1 3],1502215,[4 1 3 0 6 7 5 2 9 8],1987849,[5 4 2 3 9 6 0 1 8 7]
52,121885,[0 4 1 3 5 8 7 2 9 6],31489,[0 1 8 3 7 5 2 4 9 6],427895,[1 2 6 9 3 7 8 5 4 0],933427,[2 6 1 3 5 7 9 0 8 4],3426262,[9 3 8 6 5 0 7 4 1 2],824776,[2 3 5 7 6 0 8 9 1 4],3217355,[8 7 6 2 4 1 3 9 5 0],166734,[0 5 2 1 7 6 4 3 8 9],1645,[0 1 2 5 4 8 7 3 9 6],2134783,[5 8 9 3 7 6 1 0 4 2]
53,2211213,[6 0 8 7 1 5 9 3 4 2],2793058,[7 6 2 1 3 5 4 9 0 8],337328,[0 9 3 8 5 1 4 6 2 7],548992,[1 5 6 9 3 8 4 7 0 2],3555730,[9 7 1 4 5 0 3 8 2 6],26154,[0 1 7 3 4 9 8 2 5 6],2722914,[7 4 5 1 8 9 6 0 2 3],185694,[0 5 6 8 9 3 2 1 4 7],2025928,[5 6 1 9 7 4 3 8 0 2],323181,[0 9 1 2 8 3 7 5 6 4]
54,742870,[2 0 5 4 8 6 9 7 1 3],455966,[1 3 4 6 2 8 7 5 0 9],1286736,[3 5 9 2 0 8 1 4 6 7],2332518,[6 3 8 7 4 5 1 0 2 9],3177732,[8 6 7 3 4 0 5 1 2 9],2693112,[7 3 8 2 4 6 0 1 5 9],1565272,[4 2 8 5 9 7 3 6 0 1],250841,[0 7 2 8 4 3 6 9 5 1],990197,[2 7 5 4 1 8 0 9 6 3],1304568,[3 6 2 8 9 4 0 1 5 7]
55,2529353,[6 9 5 7 8 4 2 3 1 0],3076760,[8 4 2 5 1 7 3 6 0 9],958129,[2 6 8 0 7 4 1 3 9 5],3120024,[8 5 3 0 4 2 1 6 7 9],2954323,[8 1 3 2 4 5 9 0 7 6],1383788,[3 8 2 5 9 4 7 1 0 6],1996245,[5 4 6 0 7 2 9 3 8 1],501603,[1 4 5 6 8 0 2 7 9 3],979554,[2 7 3 4 5 9 8 0 1 6],1637623,[4 5 6 9 2 8 1 0 7 3]
56,988692,[2 7 5 1 3 0 8 4 6 9],1670328,[4 6 3 2 9 5 0 1 7 8],1070102,[2 9 5 3 1 6 7 4 0 8],914192,[2 5 7 3 8 1 4 6 0 9],1592769,[4 3 6 0 2 1 7 8 9 5],1011146,[2 8 0 6 4 3 1 7 5 9],1379160,[3 8 1 6 5 0 2 4 7 9],1527430,[4 1 9 0 5 6 8 7 2 3],2093335,[5 7 9 2 3 4 1 0 8 6],1737726,[4 8 0 7 5 1 3 2 6 9]
57,1297112,[3 6 1 4 7 2 5 8 0 9],828220,[2 3 6 4 1 9 0 8 5 7],3041168,[8 3 4 2 9 0 5 6 1 7],906794,[2 5 4 9 3 7 0 6 1 8],3525156,[9 6 3 4 0 2 7 1 5 8],1455755,[4 0 1 8 9 3 5 7 6 2],3247993,[8 9 4 3 0 6 1 2 7 5],2165801,[5 9 6 7 0 2 4 8 3 1],208530,[0 6 2 4 7 8 9 1 3 5],1980213,[5 4 0 9 2 7 8 3 6 1]
58,187242,[0 5 7 2 1 4 9 3 6 8],3359568,[9 2 3 6 0 5 1 4 7 8],2175876,[5 9 8 6 0 2 4 1 3 7],1645460,[4 5 8 3 2 0 9 6 1 7],2591453,[7 1 3 2 4 6 0 9 8 5],3263339,[8 9 7 3 2 4 1 6 5 0],2700706,[7 3 9 6 8 5 1 4 0 2],2477142,[6 8 3 4 2 9 1 0 5 7],2244748,[6 1 7 3 8 2 0 9 4 5],2334324,[6 3 9 1 0 7 5 2 4 8]
59,714243,[1 9 6 7 0 2 3 5 8 4],2619514,[7 1 9 6 2 3 4 8 0 5],3356047,[9 2 1 8 3 0 5 4 7 6],2202336,[6 0 5 9 7 8 1 2 3 4],3098522,[8 4 7 6 3 0 1 5 2 9],2760661,[7 5 3 8 1 4 6 0 9 2],3095616,[8 4 7 1 3 9 0 2 5 6],3362942,[9 2 4 1 7 5 6 3 0 8],446878,[1 3 0 7 6 9 8 5 2 4],636284,[1 7 8 2 6 3 9 4 0 5]
60,2442627,[6 7 4 5 3 1 0 8 9 2],67937,[0 2 7 5 4 1 8 9 6 3],2580057,[7 0 9 8 3 4 2 5 6 1],1497373,[4 1 2 0 8 3 7 5 9 6],2382016,[6 5 0 7 3 1 8 9 2 4],20720,[0 1 6 2 8 7 4 5 3 9],3563796,[9 7 3 0 6 2 5 1 4 8],2167120,[5 9 6 8 7 1 3 4 0 2],1794730,[4 9 5 0 7 1 3 8 2 6],116288,[0 3 9 1 6 2 5 7 4 8]
61,2001494,[5 4 7 0 9 1 6 3 2 8],1815628,[5 0 1 3 8 4 2 9 6 7],3256494,[8 9 6 0 7 3 2 1 4 5],2173410,[5 9 8 1 4 6 7 0 2 3],1870715,[5 1 4 2 3 6 7 9 8 0],3492096,[9 5 4 8 0 7 1 2 3 6],1064584,[2 9 4 1 6 5 7 8 0 3],453136,[1 3 2 9 5 0 7 8 4 6],81047,[0 3 1 2 7 5 9 8 6 4],2098946,[5 8 0 4 2 3 1 7 6 9]
62,2227486,[6 1 2 9 7 3 8 5 0 4],2078573,[5 7 4 2 9 3 0 8 6 1],3193084,[8 7 1 4 9 0 2 6 3 5],1786138,[4 9 2 3 7 5 1 8 0 6],3214092,[8 7 5 6 0 1 4 2 3 9],1577676,[4 3 1 0 5 6 8 2 7 9],2120469,[5 8 4 7 0 3 9 2 6 1],2854647,[7 8 6 2 5 4 3 1 9 0],168914,[0 5 2 6 7 8 1 4 3 9],2928168,[8 0 5 9 7 3 1 2 4 6]
63,767358,[2 1 0 4 8 7 5 3 6 9],3015445,[8 2 7 3 0 6 5 1 9 4],210626,[0 6 2 8 5 3 1 7 4 9],1099227,[3 0 4 1 8 5 2 7 9 6],1102205,[3 0 4 7 9 1 2 8 6 5],1028089,[2 8 4 9 7 3 0 1 6 5],317069,[0 8 7 9 3 2 1 6 5 4],1313623,[3 6 5 7 2 9 1 0 8 4],1068977,[2 9 5 0 7 1 6 8 4 3],2161427,[5 9 4 7 8 6 1 3 2 0]
