98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,1852073,[5 0 9 4 2 8 6 7 3 1],1064543,[2 9 4 1 6 0 8 7 5 3],921503,[2 5 8 7 9 0 6 4 3 1],2383567,[6 5 0 9 4 1 3 2 8 7],1245849,[3 4 9 1 5 0 6 7 8 2],1288713,[3 5 9 6 8 1 2 4 7 0],48382,[0 2 3 7 4 1 9 8 5 6],1709531,[4 7 3 1 5 0 6 9 8 2],470663,[1 3 7 4 8 0 9 6 5 2],1308717,[3 6 4 7 5 9 8 1 2 0],1751845,[4 8 3 6 0 7 5 1 9 2],3397694,[9 3 2 1 0 4 7 6 5 8],2165478,[5 9 6 4 3 7 1 0 2 8],3096046,[8 4 7 2 0 3 9 6 1 5],3455873,[9 4 6 5 7 8 2 3 1 0],450196,[1 3 2 5 4 8 0 9 6 7],167399,[0 5 2 3 6 9 8 7 4 1],535411,[1 5 3 2 7 8 9 0 6 4],1288027,[3 5 9 4 8 2 7 0 6 1],2358716,[6 4 3 9 8 7 5 1 0 2]
54,3460352,[9 4 7 5 0 2 3 6 1 8],400435,[1 0 9 5 2 8 7 3 6 4],2970196,[8 1 6 3 2 7 0 9 4 5],244062,[0 7 1 4 9 8 3 2 5 6],983909,[2 7 4 1 6 3 0 9 8 5],3166108,[8 6 4 1 3 2 0 9 5 7],295568,[0 8 3 6 5 1 4 7 2 9],139538,[0 4 5 7 8 9 1 3 2 6],3126830,[8 5 4 2 7 9 3 1 0 6],1963851,[5 3 7 6 4 2 0 8 9 1],971427,[2 7 0 8 3 4 1 6 9 5],1741875,[4 8 1 6 2 7 0 5 9 3],1535061,[4 2 0 7 1 3 9 6 8 5],3274389,[9 0 2 6 7 4 8 3 5 1],1316203,[3 6 7 1 0 4 9 2 8 5],3249448,[8 9 4 6 0 5 3 7 1 2],3202887,[8 7 3 4 2 6 5 1 9 0],51526,[0 2 4 3 7 5 9 8 1 6],2705729,[7 4 0 8 9 5 3 6 2 1],1356945,[3 7 6 1 5 9 2 4 8 0]
55,1349402,[3 7 4 8 1 0 2 6 5 9],1973989,[5 3 9 6 4 8 2 0 7 1],2548301,[7 0 2 6 3 9 1 8 5 4],3093444,[8 4 6 7 2 5 3 0 1 9],371322,[1 0 3 7 8 4 9 2 5 6],3207109,[8 7 4 2 1 9 5 0 6 3],445522,[1 3 0 5 8 7 4 9 2 6],1963498,[5 3 7 6 0 4 2 9 1 8],1929758,[5 2 8 9 1 3 6 4 0 7],1604580,[4 3 8 2 6 5 7 0 1 9],2689053,[7 3 6 4 8 5 9 1 2 0],1021009,[2 8 3 6 0 5 1 4 9 7],2507338,[6 9 1 4 3 5 2 8 0 7],2499465,[6 8 9 7 2 5 1 3 4 0],3101840,[8 4 9 3 0 6 2 5 1 7],647508,[1 8 0 5 3 9 6 2 4 7],3398039,[9 3 2 1 5 8 7 6 4 0],913841,[2 5 7 3 1 4 8 9 6 0],2884349,[7 9 4 2 0 3 1 8 6 5],1391840,[3 8 5 1 0 7 4 6 2 9]
56,3406673,[9 3 4 8 2 7 5 6 1 0],3439899,[9 4 2 5 6 8 0 3 7 1],2521611,[6 9 4 2 1 5 0 7 8 3],3369877,[9 2 5 6 3 1 7 0 8 4],2800047,[7 6 3 4 9 5 2 1 8 0],264922,[0 7 5 4 9 6 2 8 1 3],2102945,[5 8 1 2 7 4 6 9 3 0],730388,[2 0 1 9 5 6 8 4 3 7],1123421,[3 0 8 9 2 7 1 6 5 4],1945031,[5 3 1 9 4 6 8 7 2 0],3190865,[8 7 1 0 6 4 5 9 3 2],1533942,[4 2 0 5 6 9 3 1 7 8],1923001,[5 2 7 4 9 0 1 3 8 6],1241813,[3 4 8 2 7 5 0 9 6 1],1312449,[3 6 5 2 9 0 4 7 8 1],695201,[1 9 2 8 5 3 6 7 4 0],1855648,[5 1 0 3 4 8 7 9 2 6],2908692,[8 0 2 1 9 3 6 4 5 7],2686018,[7 3 5 9 4 2 1 8 0 6],2550115,[7 0 2 9 6 8 5 1 4 3]
57,306923,[0 8 5 9 2 6 3 7 4 1],2325483,[6 3 7 2 9 0 1 5 8 4],1711668,[4 7 3 6 1 9 5 0 2 8],1954821,[5 3 4 9 0 1 8 6 7 2],1707758,[4 7 2 8 9 1 5 3 0 6],786104,[2 1 5 9 7 8 3 4 0 6],1602394,[4 3 7 9 5 1 2 8 0 6],887576,[2 5 0 1 8 6 4 7 3 9],2458726,[6 7 9 5 8 1 4 3 0 2],3254358,[8 9 5 4 7 3 1 0 2 6],1769282,[4 8 9 0 3 1 2 6 5 7],3034483,[8 3 2 0 6 4 9 1 7 5],3241158,[8 9 3 0 5 6 2 1 4 7],2530475,[6 9 7 0 4 2 3 8 5 1],1772755,[4 8 9 6 0 7 5 1 3 2],1135401,[3 1 2 4 9 7 5 6 8 0],2517371,[6 9 3 4 2 0 5 8 7 1],2088130,[5 7 8 2 1 0 4 9 3 6],1627638,[4 5 2 9 6 7 1 0 3 8],672194,[1 8 6 3 5 7 0 4 2 9]
58,360914,[0 9 8 5 2 6 1 4 3 7],1878168,[5 1 6 7 4 3 0 2 8 9],2354722,[6 4 3 1 5 8 2 9 0 7],2679927,[7 3 4 8 0 6 5 2 9 1],3250586,[8 9 4 7 5 1 0 3 2 6],3298801,[9 0 7 4 6 1 2 3 8 5],1273334,[3 5 6 7 4 0 8 2 1 9],203152,[0 6 1 4 2 9 7 8 3 5],696744,[1 9 3 2 7 4 0 5 6 8],2382354,[6 5 0 7 8 9 4 1 2 3],45907,[0 2 3 1 8 6 9 4 7 5],3023898,[8 2 9 7 6 0 5 1 3 4],1510532,[4 1 5 7 9 6 8 2 0 3],2593408,[7 1 3 5 9 6 4 8 0 2],3001579,[8 2 4 5 9 0 7 1 6 3],1629579,[4 5 3 2 1 9 0 7 8 6],3288621,[9 0 5 4 6 1 8 3 7 2],2743462,[7 5 0 3 4 1 9 8 2 6],2564293,[7 0 5 8 4 1 6 2 9 3],1812123,[4 9 8 3 7 0 1 5 6 2]
59,3100820,[8 4 9 1 6 0 7 3 2 5],1901263,[5 2 1 3 7 9 4 0 8 6],3470759,[9 5 0 6 3 8 7 4 2 1],2480126,[6 8 4 0 5 7 3 2 1 9],573123,[1 6 2 8 0 3 4 7 9 5],1248313,[3 4 9 6 7 5 0 1 8 2],191777,[0 5 8 1 4 2 7 9 6 3],598109,[1 6 8 5 7 2 0 9 4 3],3411352,[9 3 5 7 8 6 2 4 0 1],3123938,[8 5 3 7 6 9 0 2 1 4],2043091,[5 6 7 2 4 8 9 0 3 1],1500821,[4 1 2 8 5 9 0 7 6 3],2035433,[5 6 3 8 9 7 2 4 1 0],2250560,[6 1 8 4 7 5 2 3 0 9],1358406,[3 7 6 4 8 0 2 1 5 9],2544661,[7 0 1 9 3 5 6 2 8 4],2313466,[6 3 4 0 1 9 5 8 2 7],2885816,[7 9 4 5 0 3 2 6 1 8],598913,[1 6 8 7 5 9 3 4 2 0],3226107,[8 9 0 1 6 3 2 5 7 4]
60,3039650,[8 3 4 0 7 5 1 6 2 9],1064638,[2 9 4 1 6 8 7 5 0 3],240851,[0 6 9 7 4 1 3 8 5 2],2235685,[6 1 4 7 0 8 5 2 9 3],215190,[0 6 3 7 9 2 4 1 5 8],2766586,[7 5 4 9 2 8 1 6 0 3],3184322,[8 6 9 5 4 0 1 3 2 7],3344456,[9 1 8 5 0 4 3 6 2 7],628801,[1 7 5 8 3 0 2 4 9 6],2145705,[5 9 1 7 0 8 3 4 6 2],499174,[1 4 5 0 3 8 9 7 2 6],1662006,[4 6 1 8 3 0 5 2 7 9],253260,[0 7 3 2 8 5 6 1 4 9],3358002,[9 2 3 1 8 4 7 0 5 6],1993138,[5 4 3 6 1 7 2 9 0 8],2920482,[8 0 4 5 2 3 9 1 6 7],2691240,[7 3 6 9 8 0 1 2 4 5],3155354,[8 6 2 0 4 7 1 5 3 9],1517747,[4 1 7 0 9 8 3 6 5 2],2100790,[5 8 0 7 6 3 9 4 1 2]
61,854813,[2 4 1 7 3 6 0 9 8 5],598550,[1 6 8 7 2 9 4 3 0 5],3550219,[9 7 0 3 8 1 6 2 5 4],453402,[1 3 2 9 7 4 8 0 5 6],2760698,[7 5 3 8 1 9 0 4 2 6],1911071,[5 2 4 1 3 7 9 8 6 0],964309,[2 6 9 3 1 8 5 0 7 4],1545968,[4 2 3 8 1 0 6 7 5 9],1427671,[3 9 4 1 8 2 5 0 7 6],1624114,[4 5 2 1 8 3 6 9 0 7],1612841,[4 5 0 1 2 6 8 9 7 3],3551098,[9 7 0 5 1 4 3 8 2 6],3598703,[9 8 2 0 3 1 7 6 5 4],3535447,[9 6 5 3 2 0 4 1 8 7],390287,[1 0 7 5 2 4 9 8 6 3],2150859,[5 9 2 7 1 8 0 4 6 3],2799326,[7 6 3 2 9 5 4 1 0 8],2004315,[5 4 7 6 8 3 0 2 9 1],2062102,[5 7 1 2 0 3 9 8 4 6],171703,[0 5 3 1 6 9 4 2 8 7]
62,2967323,[8 1 5 7 2 6 3 9 4 0],1043777,[2 8 9 0 6 1 5 7 4 3],1143034,[3 1 4 8 6 2 5 9 0 7],3008378,[8 2 5 9 1 7 0 4 3 6],3299244,[9 0 7 5 2 6 4 1 3 8],1044891,[2 8 9 3 1 5 0 6 7 4],2742507,[7 5 0 2 1 4 3 8 9 6],346865,[0 9 5 7 6 3 4 8 2 1],3466523,[9 4 8 6 3 5 1 7 2 0],597824,[1 6 8 5 2 9 3 4 0 7],1272161,[3 5 6 2 9 1 7 8 4 0],227766,[0 6 7 2 4 1 5 3 8 9],2408252,[6 5 7 8 4 3 9 1 0 2],2614641,[7 1 8 6 3 5 2 4 9 0],3306643,[9 1 0 2 6 4 8 3 7 5],2360719,[6 4 5 2 8 7 1 0 9 3],2608207,[7 1 6 4 5 0 3 2 9 8],316750,[0 8 7 6 9 3 5 4 1 2],2027739,[5 6 2 3 1 9 0 7 8 4],3447125,[9 4 3 8 6 0 1 7 5 2]
63,2638653,[7 2 4 5 8 6 9 1 3 0],3413985,[9 3 6 2 5 8 1 4 7 0],2752882,[7 5 2 1 4 8 3 9 0 6],254267,[0 7 3 5 1 9 4 8 6 2],291718,[0 8 2 9 1 7 6 5 3 4],2470833,[6 8 2 1 7 3 4 5 9 0],209942,[0 6 2 7 5 4 8 3 1 9],2342378,[6 4 0 8 2 9 1 5 3 7],589957,[1 6 7 0 4 3 8 2 9 5],548484,[1 5 6 8 7 4 3 0 2 9],1350902,[3 7 5 0 2 6 8 4 1 9],489646,[1 4 2 3 0 6 9 8 5 7],1104333,[3 0 5 1 8 7 9 4 6 2],3102021,[8 4 9 3 2 0 7 5 6 1],3121173,[8 5 3 1 9 6 7 2 4 0],265621,[0 7 5 6 9 3 4 1 8 2],2189622,[6 0 3 5 1 9 4 2 7 8],673462,[1 8 6 5 3 0 9 7 2 4],373874,[1 0 4 3 5 8 2 7 6 9],3130756,[8 5 6 1 2 7 0 9 3 4]
64,1403779,[3 8 7 4 6 0 9 1 5 2],1918173,[5 2 6 7 0 8 9 3 4 1],607784,[1 7 0 6 2 9 4 5 3 8],321852,[0 8 9 7 1 2 5 3 4 6],652274,[1 8 2 4 9 6 0 5 3 7],2876463,[7 9 2 6 0 4 5 3 8 1],1249495,[3 4 9 8 2 5 1 0 7 6],1114616,[3 0 7 2 1 6 5 8 4 9],1378326,[3 8 1 5 4 0 6 2 7 9],2500783,[6 9 0 2 3 8 4 1 7 5],1642249,[4 5 7 8 9 2 0 1 6 3],611450,[1 7 2 4 3 6 0 8 5 9],830205,[2 3 6 8 0 4 9 5 7 1],2824742,[7 8 0 4 2 5 6 3 1 9],3506603,[9 5 8 6 1 4 2 7 3 0],3556933,[9 7 1 6 2 0 5 3 8 4],2009117,[5 4 8 6 2 7 0 9 3 1],2138586,[5 9 0 3 2 6 8 1 4 7],672974,[1 8 6 4 7 0 5 3 2 9],462853,[1 3 5 8 9 0 6 2 7 4]
65,1341679,[3 7 2 1 5 8 4 0 9 6],3388971,[9 3 0 4 8 5 1 6 7 2],1147820,[3 1 5 8 2 0 9 6 4 7],830358,[2 3 6 8 1 7 4 0 5 9],2078643,[5 7 4 3 0 1 2 8 9 6],918607,[2 5 8 1 9 0 4 3 7 6],3215704,[8 7 6 0 2 4 5 9 1 3],1974542,[5 3 9 7 2 4 6 1 0 8],2419945,[6 7 0 2 1 4 3 5 9 8],2297050,[6 2 9 7 3 0 4 8 1 5],866446,[2 4 5 9 3 1 8 7 0 6],1679969,[4 6 7 2 1 8 5 9 3 0],2980925,[8 1 9 4 2 0 3 7 6 5],83278,[0 3 1 6 7 9 8 5 2 4],3029496,[8 3 1 0 6 9 2 4 5 7],1011806,[2 8 0 7 3 6 5 4 1 9],1791063,[4 9 3 2 6 5 7 1 8 0],3500054,[9 5 7 3 1 0 6 4 2 8],2526854,[6 9 5 2 4 0 7 3 1 8],1800934,[4 9 6 2 1 7 8 5 0 3]
66,2705505,[7 4 0 8 5 9 2 3 6 1],726931,[2 0 1 4 7 8 9 3 6 5],3319990,[9 1 3 7 0 5 8 6 2 4],693843,[1 9 2 6 7 0 3 5 8 4],2984884,[8 2 0 3 7 1 4 9 5 6],609278,[1 7 0 9 3 4 6 5 2 8],3036070,[8 3 2 4 7 5 9 6 0 1],2723829,[7 4 5 3 0 6 9 2 8 1],3258524,[8 9 6 3 5 1 7 2 0 4],39668,[0 1 9 8 2 5 7 4 3 6],1931994,[5 2 9 3 1 8 7 0 4 6],37890,[0 1 9 5 6 7 8 2 3 4],1403520,[3 8 7 4 2 0 1 5 6 9],3324002,[9 1 4 5 7 0 2 6 3 8],1725588,[4 7 8 2 5 9 3 0 1 6],996911,[2 7 6 8 4 3 9 5 1 0],1205486,[3 2 9 1 4 7 6 5 0 8],2289348,[6 2 8 1 5 9 4 0 3 7],189603,[0 5 7 6 3 1 2 8 9 4],93507,[0 3 4 6 9 2 1 7 8 5]
67,3053255,[8 3 6 7 4 5 9 2 1 0],395140,[1 0 8 4 7 9 2 6 3 5],2886083,[7 9 4 5 2 6 1 8 3 0],465931,[1 3 6 5 0 8 9 2 7 4],2721285,[7 4 3 9 5 1 8 2 6 0],1621651,[4 5 1 8 2 7 9 0 6 3],2480373,[6 8 4 0 9 5 7 2 3 1],3023007,[8 2 9 6 4 5 3 1 7 0],319389,[0 8 9 3 5 4 7 2 6 1],1536056,[4 2 0 8 5 6 3 7 1 9],3221099,[8 7 9 0 5 3 2 6 4 1],1524536,[4 1 8 5 3 6 2 7 0 9],2809928,[7 6 5 3 8 0 2 4 1 9],332520,[0 9 2 8 7 1 3 4 5 6],1786427,[4 9 2 5 0 8 3 7 6 1],850021,[2 4 0 7 6 5 8 1 9 3],758870,[2 0 8 5 9 7 4 3 1 6],3301093,[9 0 7 8 6 1 4 2 5 3],1717248,[4 7 5 8 0 3 1 2 6 9],883289,[2 4 9 1 7 6 5 8 3 0]
68,2077423,[5 7 4 1 2 9 3 0 8 6],570554,[1 6 2 3 5 8 0 7 4 9],1907075,[5 2 3 4 8 1 6 9 7 0],118931,[0 3 9 6 2 1 5 8 7 4],1779279,[4 9 1 0 3 5 7 6 8 2],93599,[0 3 4 6 9 8 7 5 2 1],1002276,[2 7 8 9 0 3 5 1 4 6],3405599,[9 3 4 6 8 7 5 2 1 0],2197707,[6 0 5 1 4 3 2 8 9 7],367138,[1 0 2 8 9 5 4 7 3 6],2952394,[8 1 2 7 5 3 4 9 0 6],1575142,[4 3 0 6 8 1 9 7 2 5],3196719,[8 7 2 1 9 3 5 4 6 0],1144642,[3 1 5 0 8 7 4 9 2 6],2563391,[7 0 5 6 2 4 9 8 3 1],731909,[2 0 3 4 7 5 1 9 8 6],1907115,[5 2 3 4 8 7 0 6 9 1],395837,[1 0 8 5 7 6 2 9 4 3],3269315,[9 0 1 6 7 3 4 8 5 2],121172,[0 4 1 2 5 8 9 6 3 7]
69,1909628,[5 2 3 9 1 6 8 4 0 7],1260326,[3 5 2 0 6 8 7 4 1 9],3046009,[8 3 5 2 6 4 0 1 9 7],994300,[2 7 6 1 9 8 0 5 3 4],1098088,[3 0 2 9 1 7 6 8 4 5],990291,[2 7 5 4 3 6 0 8 9 1],1254316,[3 5 0 9 1 7 2 8 4 6],3094265,[8 4 6 9 3 2 5 7 1 0],486358,[1 4 0 6 5 9 8 7 2 3],3346330,[9 1 8 7 5 0 3 6 2 4],1746031,[4 8 2 5 0 3 6 1 9 7],2982981,[8 1 9 7 0 2 6 4 5 3],3371172,[9 2 5 8 1 0 6 3 4 7],2312194,[6 3 2 8 4 1 5 9 0 7],762464,[2 0 9 3 8 7 4 5 1 6],1268967,[3 5 4 8 2 7 6 1 9 0],2816989,[7 6 8 9 2 5 3 0 4 1],685427,[1 8 9 7 6 5 2 4 3 0],3068545,[8 4 0 7 9 2 1 3 6 5],831613,[2 3 7 0 1 4 8 5 9 6]
70,2041035,[5 6 4 9 7 3 0 2 8 1],47840,[0 2 3 6 5 8 4 7 1 9],2751609,[7 5 1 9 6 0 3 4 8 2],1932407,[5 2 9 3 8 1 7 6 4 0],2308340,[6 3 2 0 1 4 9 7 5 8],2130000,[5 8 7 4 2 0 1 3 6 9],1983529,[5 4 1 6 9 3 0 2 8 7],2756050,[7 5 2 8 9 0 3 6 1 4],997873,[2 7 6 9 8 4 0 1 5 3],1762341,[4 8 6 5 7 0 9 2 3 1],42619,[0 2 1 6 4 3 9 5 8 7],40003,[0 1 9 8 5 3 7 2 6 4],1753711,[4 8 3 9 6 1 2 0 7 5],2592017,[7 1 3 4 0 2 8 9 6 5],1841201,[5 0 7 3 2 4 8 9 6 1],1278460,[3 5 7 6 4 9 0 8 1 2],2076969,[5 7 4 0 8 1 3 6 9 2],380658,[1 0 5 6 8 2 9 3 4 7],2774396,[7 5 8 3 1 9 6 2 0 4],3385205,[9 2 8 5 6 0 1 7 4 3]
71,341651,[0 9 4 7 5 1 3 8 6 2],504539,[1 4 6 0 8 5 3 9 7 2],3095341,[8 4 7 1 0 5 6 2 9 3],2250363,[6 1 8 4 5 0 2 7 9 3],197698,[0 5 9 2 6 4 3 8 1 7],620107,[1 7 4 0 3 6 9 2 8 5],2398487,[6 5 3 9 1 2 8 7 4 0],1015588,[2 8 1 5 6 3 0 9 4 7],2735614,[7 4 8 6 2 5 9 3 0 1],2935785,[8 0 7 4 3 9 2 5 6 1],2178931,[6 0 1 4 3 8 9 2 7 5],3252894,[8 9 5 2 7 3 1 0 4 6],1258175,[3 5 1 7 4 8 9 6 2 0],142415,[0 4 6 2 8 7 9 5 3 1],1598495,[4 3 7 1 0 8 9 6 5 2],414247,[1 2 4 3 6 0 7 5 9 8],3000153,[8 2 4 1 9 3 5 6 7 0],441468,[1 2 9 6 0 8 5 3 4 7],1506342,[4 1 3 9 0 8 5 2 6 7],1173270,[3 2 0 8 6 4 5 1 7 9]
72,1594096,[4 3 6 2 0 1 8 9 5 7],1514517,[4 1 6 5 3 9 8 2 7 0],2020331,[5 6 0 9 1 2 4 8 7 3],3156710,[8 6 2 3 1 9 5 4 0 7],2565856,[7 0 6 1 8 2 5 9 3 4],608026,[1 7 0 6 4 9 3 8 2 5],2754820,[7 5 2 6 0 9 1 8 3 4],53083,[0 2 4 6 8 3 9 1 7 5],2345811,[6 4 1 5 0 7 2 8 9 3],311446,[0 8 6 7 4 2 9 5 1 3],2851261,[7 8 5 6 0 3 4 1 9 2],2313531,[6 3 4 0 2 7 1 8 9 5],718861,[1 9 7 5 3 4 6 0 8 2],315120,[0 8 7 4 6 1 2 3 5 9],3043498,[8 3 4 9 0 5 2 7 1 6],925858,[2 5 9 6 8 3 1 7 0 4],30408,[0 1 8 2 4 6 3 5 7 9],458379,[1 3 4 9 6 8 0 5 7 2],1448630,[3 9 8 2 7 6 4 1 0 5],2053764,[5 6 9 3 2 7 4 0 1 8]
73,562509,[1 5 9 6 2 4 8 3 7 0],104319,[0 3 6 7 9 2 5 4 8 1],765578,[2 0 9 8 3 7 1 5 4 6],1866816,[5 1 3 4 8 9 0 2 6 7],1609458,[4 3 9 2 5 0 8 1 6 7],3092125,[8 4 6 3 5 7 2 0 9 1],2354094,[6 4 3 0 7 5 2 1 8 9],3354802,[9 2 1 6 4 7 3 8 0 5],1169832,[3 2 0 1 8 7 4 5 6 9],1129807,[3 1 0 4 5 2 7 6 9 8],723260,[1 9 8 4 5 0 7 3 2 6],843749,[2 3 9 4 8 1 0 7 6 5],656143,[1 8 3 2 4 9 5 0 7 6],206179,[0 6 1 9 4 2 8 3 7 5],820633,[2 3 4 8 7 6 0 1 9 5],1043315,[2 8 9 0 1 4 5 7 6 3],1380510,[3 8 1 9 4 2 5 0 6 7],244392,[0 7 1 5 4 8 2 3 6 9],943829,[2 6 4 1 9 3 0 8 7 5],241746,[0 6 9 8 5 3 7 1 2 4]
74,258003,[0 7 4 2 5 1 3 8 9 6],424743,[1 2 6 3 9 5 7 4 8 0],3015112,[8 2 7 1 5 9 4 6 0 3],949335,[2 6 5 3 7 0 8 4 9 1],1737384,[4 8 0 7 1 3 2 5 6 9],414660,[1 2 4 3 9 6 7 0 5 8],832838,[2 3 7 1 8 4 6 5 0 9],272334,[0 7 8 1 3 5 4 2 6 9],194392,[0 5 8 4 9 7 3 6 1 2],591287,[1 6 7 3 2 4 9 8 5 0],659104,[1 8 3 7 4 5 6 9 0 2],1291571,[3 6 0 2 9 1 5 8 7 4],1927637,[5 2 8 4 1 7 0 9 6 3],1247786,[3 4 9 6 0 2 1 7 5 8],1672969,[4 6 3 9 5 2 0 1 8 7],909974,[2 5 6 4 9 0 7 3 1 8],3394153,[9 3 1 5 0 7 2 4 8 6],2628235,[7 2 1 5 3 9 8 0 6 4],2368747,[6 4 7 9 8 2 5 0 3 1],918482,[2 5 8 1 7 0 3 6 4 9]
75,593859,[1 6 7 8 5 9 0 3 4 2],1165352,[3 1 9 2 6 4 5 7 0 8],2848643,[7 8 5 1 3 6 2 9 4 0],1983550,[5 4 1 6 9 3 8 7 0 2],2588527,[7 1 2 6 3 0 5 4 9 8],2874038,[7 9 2 1 6 3 5 4 0 8],2639924,[7 2 4 8 5 1 9 3 0 6],3010223,[8 2 6 1 9 0 7 5 4 3],618785,[1 7 3 8 4 5 6 9 2 0],1442597,[3 9 7 1 5 6 0 8 4 2],1254582,[3 5 0 9 4 8 2 1 6 7],2419433,[6 7 0 1 3 9 5 8 4 2],1252066,[3 5 0 4 9 8 2 7 1 6],1066688,[2 9 4 6 5 0 3 7 1 8],3083602,[8 4 3 7 6 5 1 9 0 2],2482149,[6 8 4 3 2 5 9 1 7 0],1367960,[3 7 9 2 8 5 1 4 0 6],1279697,[3 5 7 9 2 0 6 8 4 1],189495,[0 5 7 6 2 1 8 4 9 3],188135,[0 5 7 3 2 8 9 6 4 1]
76,3475060,[9 5 1 4 3 8 0 7 2 6],1914461,[5 2 4 8 9 7 0 6 3 1],3475494,[9 5 1 6 0 4 3 2 7 8],586182,[1 6 5 3 0 9 4 2 7 8],859476,[2 4 3 6 8 1 7 0 5 9],2510427,[6 9 2 0 7 3 1 5 8 4],2734159,[7 4 8 3 2 6 1 0 9 5],583169,[1 6 4 7 9 5 3 8 2 0],773410,[2 1 3 6 4 0 7 9 5 8],515795,[1 4 8 3 5 2 6 9 7 0],1358644,[3 7 6 5 0 1 2 9 4 8],1886181,[5 1 8 2 7 0 9 4 6 3],778772,[2 1 4 6 7 8 9 3 0 5],713695,[1 9 6 5 2 4 3 0 8 7],2226712,[6 1 2 8 5 9 4 7 0 3],283671,[0 8 1 3 9 7 5 4 6 2],80192,[0 2 9 8 4 3 5 6 1 7],750910,[2 0 6 9 8 4 7 5 1 3],1367639,[3 7 9 2 4 8 6 5 1 0],479844,[1 3 9 2 5 7 6 0 4 8]
77,805597,[2 1 9 7 8 3 5 0 6 4],3393865,[9 3 1 4 7 2 0 5 8 6],2423046,[6 7 0 8 3 1 4 2 5 9],2187062,[6 0 2 9 5 4 7 3 1 8],2906764,[8 0 1 7 3 2 4 9 5 6],2789291,[7 6 1 4 0 2 5 9 8 3],2004930,[5 4 7 8 3 6 9 0 1 2],2136852,[5 8 9 7 6 0 3 1 2 4],1990756,[5 4 2 9 8 6 0 7 1 3],1234914,[3 4 7 0 1 9 8 2 5 6],2034235,[5 6 3 7 1 9 8 0 4 2],3076174,[8 4 2 3 5 7 9 6 0 1],3229415,[8 9 0 6 2 5 7 4 3 1],988114,[2 7 5 0 4 3 6 9 1 8],2375468,[6 4 9 2 1 5 8 3 0 7],2093189,[5 7 9 2 1 3 0 8 6 4],1932516,[5 2 9 4 0 3 7 1 6 8],1580050,[4 3 1 6 7 0 5 9 2 8],2963969,[8 1 5 0 6 7 4 9 3 2],1989525,[5 4 2 8 1 3 9 6 7 0]
78,2210255,[6 0 8 4 7 5 9 3 2 1],1426632,[3 9 4 0 5 7 1 2 6 8],953041,[2 6 7 0 8 1 3 4 9 5],1363499,[3 7 8 4 6 2 1 9 5 0],2333971,[6 3 9 0 5 7 8 1 4 2],733595,[2 0 3 6 9 4 5 8 7 1],3237710,[8 9 2 3 6 7 4 1 0 5],2515911,[6 9 3 1 2 8 5 4 7 0],1049530,[2 9 0 3 7 1 5 8 4 6],3284456,[9 0 4 6 7 3 2 5 1 8],3137517,[8 5 7 3 4 9 6 1 2 0],1796993,[4 9 5 3 7 8 2 6 1 0],1761435,[4 8 6 3 2 7 0 5 9 1],3429668,[9 4 0 5 3 6 8 2 1 7],2633026,[7 2 3 4 9 8 1 6 0 5],3006445,[8 2 5 4 6 7 3 0 9 1],3036194,[8 3 2 4 9 6 0 5 1 7],274794,[0 7 8 4 5 9 6 1 2 3],3265555,[8 9 7 6 2 5 4 0 3 1],1890798,[5 1 9 2 0 7 4 3 6 8]
79,947637,[2 6 5 0 1 9 8 4 7 3],604476,[1 6 9 8 4 2 5 0 3 7],3472476,[9 5 0 8 7 2 4 1 3 6],3452302,[9 4 5 8 7 0 6 3 1 2],1820111,[5 0 2 1 9 6 8 7 4 3],3098897,[8 4 7 9 0 1 5 6 3 2],2192621,[6 0 4 1 3 9 2 8 7 5],569344,[1 6 0 9 7 4 5 8 2 3],3148471,[8 6 0 5 9 2 3 1 7 4],332165,[0 9 2 8 4 1 3 7 6 5],3028425,[8 3 0 9 1 7 4 5 6 2],2856063,[7 8 6 4 5 2 3 1 9 0],2593289,[7 1 3 5 8 6 4 9 2 0],1562300,[4 2 7 9 8 0 6 3 1 5],3571753,[9 7 4 5 6 3 0 1 8 2],3608323,[9 8 3 7 4 1 6 0 5 2],1668660,[4 6 3 0 7 5 8 1 2 9],2013431,[5 4 9 3 2 6 8 7 1 0],3489747,[9 5 4 2 8 1 0 6 7 3],2658898,[7 2 9 4 8 3 1 6 0 5]
