10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
21,164351,[0 5 1 7 3 6 9 8 4 2],1680280,[4 6 7 2 8 1 5 9 0 3],655011,[1 8 2 9 6 4 0 5 7 3],399611,[1 0 9 4 2 3 6 8 7 5],1349742,[3 7 4 8 5 9 1 0 2 6]
22,324312,[0 9 1 4 5 7 2 3 6 8],1786870,[4 9 2 5 7 3 8 6 0 1],500492,[1 4 5 3 0 8 9 6 2 7],415015,[1 2 4 5 6 7 3 0 9 8],1241741,[3 4 8 2 6 9 0 7 5 1]
23,354342,[0 9 7 3 1 8 4 2 5 6],1686019,[4 6 8 3 7 0 9 1 5 2],614673,[1 7 2 9 6 3 4 5 8 0],483079,[1 3 9 7 8 5 2 0 6 4],1309506,[3 6 4 8 7 2 9 0 1 5]
24,12458,[0 1 4 6 3 9 2 7 5 8],1866895,[5 1 3 4 9 6 2 0 8 7],450371,[1 3 2 5 7 0 6 9 8 4],630280,[1 7 6 0 4 3 8 9 2 5],1037384,[2 8 6 7 5 9 1 3 0 4]
25,290144,[0 8 2 5 9 7 3 4 1 6],1662393,[4 6 1 8 9 2 3 5 7 0],745073,[2 0 5 8 7 9 4 6 3 1],349835,[0 9 6 3 8 2 4 7 5 1],1361990,[3 7 8 1 5 9 4 2 0 6]
26,73831,[0 2 8 6 5 3 4 1 9 7],1775491,[4 9 0 2 8 6 7 1 5 3],487417,[1 4 0 7 9 8 2 3 6 5],563904,[1 5 9 8 2 3 0 4 6 7],1017121,[2 8 1 7 6 0 3 4 9 5]
27,143667,[0 4 6 5 7 2 1 8 9 3],1699527,[4 7 1 2 5 8 6 3 9 0],577255,[1 6 3 5 8 4 2 0 9 7],455760,[1 3 4 6 0 2 5 7 8 9],1148596,[3 1 5 9 2 7 0 8 4 6]
28,298956,[0 8 4 3 2 5 7 1 6 9],1708470,[4 7 2 9 8 1 3 0 5 6],622065,[1 7 4 3 9 8 2 5 6 0],332876,[0 9 3 1 4 8 7 5 2 6],1210502,[3 4 0 2 5 7 8 6 1 9]
29,309298,[0 8 6 3 5 4 2 9 1 7],1709597,[4 7 3 1 5 8 0 9 6 2],764018,[2 0 9 6 1 8 3 5 4 7],440480,[1 2 9 4 7 6 3 5 0 8],1212177,[3 4 0 6 7 5 2 8 9 1]
30,209039,[0 6 2 5 3 9 8 7 4 1],1756473,[4 8 5 3 6 1 2 7 9 0],684895,[1 8 9 7 2 4 3 0 6 5],377511,[1 0 4 9 3 8 6 5 7 2],1267881,[3 5 4 6 9 7 1 2 8 0]
31,359852,[0 9 8 3 6 5 7 2 1 4],1758483,[4 8 5 9 2 0 1 6 7 3],784403,[2 1 5 7 4 8 3 9 6 0],627585,[1 7 5 4 6 9 2 3 8 0],1020532,[2 8 3 5 4 6 0 9 1 7]
32,149148,[0 4 7 6 1 9 5 2 3 8],1857477,[5 1 0 6 8 9 7 3 4 2],515762,[1 4 8 3 5 0 2 7 6 9],593648,[1 6 7 8 4 0 3 5 2 9],1236577,[3 4 7 2 5 9 0 1 8 6]
33,39004,[0 1 9 7 3 2 4 8 5 6],1617204,[4 5 0 9 1 7 6 2 3 8],522427,[1 4 9 6 5 3 8 0 7 2],426435,[1 2 6 7 3 8 0 5 9 4],1100821,[3 0 4 5 9 6 7 1 8 2]
34,258570,[0 7 4 3 1 8 9 2 5 6],1584011,[4 3 2 5 0 1 7 9 8 6],703026,[1 9 4 5 3 6 8 0 2 7],324923,[0 9 1 5 3 7 4 8 6 2],1197986,[3 2 7 6 9 1 0 5 4 8]
35,238129,[0 6 9 2 7 4 1 3 8 5],1855816,[5 1 0 3 7 2 8 9 4 6],519017,[1 4 8 9 7 0 5 6 3 2],604845,[1 7 0 2 3 5 9 6 8 4],1119873,[3 0 8 2 5 4 6 7 9 1]
36,237510,[0 6 9 1 8 3 4 2 5 7],1582065,[4 3 1 9 2 8 5 6 7 0],721088,[1 9 8 0 5 2 4 6 3 7],433686,[1 2 8 0 5 3 6 4 7 9],1205506,[3 2 9 1 4 8 5 7 0 6]
37,309201,[0 8 6 3 4 7 2 5 9 1],1520955,[4 1 7 8 3 6 0 5 9 2],641692,[1 7 9 3 2 5 0 8 4 6],442072,[1 2 9 6 8 7 4 5 0 3],1364279,[3 7 8 5 6 9 4 2 1 0]
38,145370,[0 4 6 8 9 3 1 5 2 7],1733305,[4 7 9 8 2 1 0 3 6 5],532986,[1 5 2 8 3 6 9 0 4 7],400506,[1 0 9 5 3 6 8 2 4 7],1267612,[3 5 4 6 7 2 0 9 1 8]
39,80838,[0 3 1 2 5 8 6 4 7 9],1678987,[4 6 7 0 9 3 8 1 5 2],590113,[1 6 7 0 5 8 2 3 9 4],554434,[1 5 8 0 2 4 6 9 3 7],1135605,[3 1 2 5 4 6 9 7 8 0]
40,182122,[0 5 6 1 9 7 3 8 2 4],1548416,[4 2 5 1 7 6 3 8 0 9],747027,[2 0 6 3 7 4 1 8 9 5],540647,[1 5 4 2 9 3 8 7 6 0],1368970,[3 7 9 5 2 0 4 8 1 6]
41,123226,[0 4 1 6 2 9 5 8 3 7],1861975,[5 1 2 6 0 7 4 3 9 8],491799,[1 4 2 7 0 5 8 6 9 3],642481,[1 7 9 4 3 0 2 5 8 6],1338885,[3 7 1 6 5 2 9 4 8 0]
42,61343,[0 2 6 3 4 1 9 8 7 5],1738569,[4 8 0 9 6 1 3 5 7 2],762372,[2 0 9 3 8 1 6 4 5 7],572663,[1 6 2 7 4 0 9 8 5 3],1293964,[3 6 0 8 2 1 4 9 5 7]
43,277073,[0 7 8 9 5 6 3 4 2 1],1837270,[5 0 6 4 8 3 9 7 1 2],630029,[1 7 6 0 2 4 3 9 8 5],336340,[0 9 3 7 1 8 2 6 4 5],1299327,[3 6 1 8 5 7 4 2 9 0]
44,15861,[0 1 5 3 2 4 9 7 8 6],1693669,[4 7 0 1 3 9 6 2 8 5],444870,[1 3 0 4 9 5 6 2 7 8],475356,[1 3 8 4 2 5 7 0 6 9],1024414,[2 8 4 1 7 6 9 5 0 3]
45,182556,[0 5 6 2 7 3 8 1 4 9],1546178,[4 2 3 8 5 9 0 6 1 7],652663,[1 8 2 5 4 9 3 0 7 6],309362,[0 8 6 3 7 1 2 5 4 9],1174630,[3 2 1 0 6 7 9 8 4 5]
46,167665,[0 5 2 3 9 4 1 6 8 7],1533300,[4 2 0 3 7 6 8 1 5 9],661573,[1 8 4 2 9 0 6 3 7 5],530880,[1 5 2 4 6 0 3 7 8 9],1155096,[3 1 7 2 4 9 0 5 6 8]
47,46085,[0 2 3 4 1 5 6 9 8 7],1757484,[4 8 5 6 9 3 2 0 1 7],473527,[1 3 7 9 6 0 4 2 8 5],359657,[0 9 8 3 5 1 6 7 4 2],1133838,[3 1 0 9 7 6 4 2 5 8]
48,368312,[1 0 3 2 7 5 6 8 4 9],1676940,[4 6 5 8 0 3 7 1 2 9],675878,[1 8 7 0 6 3 5 4 2 9],523016,[1 4 9 7 3 5 2 6 0 8],1337912,[3 7 1 5 2 4 6 8 0 9]
49,181056,[0 5 4 9 3 8 1 2 6 7],1627934,[4 5 3 0 1 2 8 7 6 9],693463,[1 9 2 6 0 8 4 3 7 5],425876,[1 2 6 5 4 9 8 3 0 7],1289015,[3 5 9 7 1 6 8 4 2 0]
50,248864,[0 7 2 4 6 9 3 5 1 8],1591205,[4 3 5 8 0 1 2 9 7 6],467025,[1 3 6 7 5 9 2 4 8 0],502227,[1 4 5 7 6 2 0 8 9 3],1183809,[3 2 4 9 1 0 6 7 8 5]
51,237663,[0 6 9 2 1 5 7 4 8 3],1541842,[4 2 1 9 5 7 3 8 0 6],538380,[1 5 3 8 7 4 6 0 2 9],292663,[0 8 3 1 5 9 4 2 7 6],1287910,[3 5 9 4 7 2 8 6 0 1]
52,103798,[0 3 6 7 1 9 8 5 2 4],1777283,[4 9 0 6 3 7 2 8 5 1],693956,[1 9 2 6 7 8 5 3 0 4],647540,[1 8 0 5 4 2 9 6 3 7],1165734,[3 1 9 4 0 6 5 2 7 8]
53,348281,[0 9 6 1 7 3 5 8 4 2],1540451,[4 2 1 7 6 0 5 9 8 3],474127,[1 3 8 0 6 2 5 4 9 7],433435,[1 2 7 9 8 6 5 0 4 3],1328890,[3 6 9 5 7 0 2 8 1 4]
54,168909,[0 5 2 6 7 4 9 3 8 1],1602228,[4 3 7 9 1 8 5 0 2 6],513354,[1 4 7 8 9 6 5 0 2 3],424333,[1 2 6 3 5 0 8 4 9 7],1041140,[2 8 7 5 0 1 9 4 3 6]
55,362833,[0 9 8 7 6 4 1 2 5 3],1731976,[4 7 9 5 3 0 6 8 1 2],499702,[1 4 5 2 0 3 9 8 6 7],483595,[1 3 9 8 5 7 6 0 4 2],1201319,[3 2 8 4 5 9 7 6 1 0]
56,312487,[0 8 7 1 2 3 5 4 9 6],1868311,[5 1 3 7 9 2 4 0 8 6],478481,[1 3 8 9 5 2 6 7 4 0],628158,[1 7 5 6 3 8 2 0 4 9],1207775,[3 2 9 6 4 7 8 5 1 0]
57,210973,[0 6 2 9 1 3 7 4 8 5],1720930,[4 7 6 3 1 0 5 9 2 8],755020,[2 0 7 8 5 9 1 6 3 4],581243,[1 6 4 3 2 8 5 9 7 0],1239322,[3 4 7 9 1 6 2 8 0 5]
58,345985,[0 9 5 6 4 2 1 3 8 7],1644566,[4 5 8 2 0 7 6 3 1 9],663297,[1 8 4 6 2 5 3 7 9 0],332911,[0 9 3 1 5 4 6 2 8 7],1015652,[2 8 1 5 6 7 9 3 0 4]
59,146230,[0 4 7 1 2 6 9 8 3 5],1827813,[5 0 3 7 6 8 9 2 4 1],706798,[1 9 5 2 6 8 7 4 0 3],634597,[1 7 6 9 3 2 5 0 8 4],1356972,[3 7 6 1 8 0 5 2 4 9]
60,136098,[0 4 5 1 2 3 9 6 7 8],1618086,[4 5 1 0 6 2 7 3 8 9],494318,[1 4 3 0 7 5 8 6 2 9],384569,[1 0 6 4 2 8 7 9 5 3],1370972,[3 8 0 1 2 7 9 5 4 6]
61,85057,[0 3 1 9 2 8 4 5 7 6],1660050,[4 6 1 3 7 8 9 0 2 5],793423,[2 1 7 4 9 8 3 0 6 5],423607,[1 2 6 0 5 3 7 4 9 8],1311368,[3 6 5 1 4 0 7 8 2 9]
62,331811,[0 9 2 7 8 1 4 6 5 3],1580152,[4 3 1 6 7 9 5 8 0 2],567956,[1 6 0 7 8 9 5 3 2 4],496727,[1 4 3 6 9 2 8 7 5 0],1169751,[3 2 0 1 7 9 6 5 8 4]
63,312806,[0 8 7 1 4 6 5 3 2 9],1587866,[4 3 5 0 6 2 1 8 7 9],491653,[1 4 2 6 9 0 7 3 8 5],547525,[1 5 6 7 3 8 4 0 9 2],1159564,[3 1 8 0 6 2 4 9 5 7]
64,192044,[0 5 8 1 7 3 9 4 2 6],1664408,[4 6 2 1 8 0 5 7 3 9],709043,[1 9 5 6 7 4 2 8 3 0],515648,[1 4 8 3 2 0 6 7 5 9],1183269,[3 2 4 8 5 6 9 1 7 0]
65,327485,[0 9 1 8 7 2 3 6 5 4],1589506,[4 3 5 2 7 9 1 8 0 6],739444,[2 0 4 8 1 3 5 9 6 7],393582,[1 0 8 2 6 9 4 3 5 7],1366621,[3 7 9 1 0 5 6 2 8 4]
66,212223,[0 6 3 1 8 5 7 4 9 2],1803197,[4 9 6 7 2 5 0 8 3 1],525707,[1 5 0 4 2 9 6 8 7 3],350607,[0 9 6 4 8 5 3 2 7 1],1023772,[2 8 4 0 9 5 1 7 3 6]
67,230906,[0 6 7 8 5 2 1 4 3 9],1588310,[4 3 5 0 9 8 6 2 1 7],783515,[2 1 5 6 3 4 7 9 8 0],528248,[1 5 0 8 7 2 4 6 3 9],1022102,[2 8 3 7 5 4 6 1 0 9]
68,340485,[0 9 4 5 8 2 7 3 6 1],1867196,[5 1 3 6 2 9 8 4 0 7],666254,[1 8 5 2 4 0 7 6 3 9],529691,[1 5 2 0 8 3 6 9 7 4],1247910,[3 4 9 6 1 2 5 0 7 8]
69,356422,[0 9 7 6 1 2 8 5 3 4],1573349,[4 3 0 2 5 6 1 9 8 7],650926,[1 8 2 3 0 5 9 7 4 6],334657,[0 9 3 4 7 8 1 2 6 5],1298515,[3 6 1 7 4 9 8 0 5 2]
70,83689,[0 3 1 7 4 6 2 5 9 8],1592704,[4 3 6 0 1 7 8 9 2 5],773128,[2 1 3 5 8 7 6 9 0 4],326147,[0 9 1 6 8 7 3 5 4 2],1209285,[3 2 9 8 5 1 7 4 6 0]
71,30607,[0 1 8 2 6 3 5 4 9 7],1714536,[4 7 5 1 2 9 0 3 6 8],660083,[1 8 3 9 6 5 2 7 4 0],309890,[0 8 6 4 3 5 1 7 2 9],1162499,[3 1 8 6 5 4 2 9 7 0]
72,232006,[0 6 8 1 3 4 9 7 2 5],1847171,[5 0 8 4 6 1 3 9 7 2],471960,[1 3 7 6 5 0 2 4 8 9],618027,[1 7 3 6 4 2 0 8 9 5],1166534,[3 1 9 5 2 0 7 6 4 8]
73,283342,[0 8 1 3 6 2 9 7 4 5],1717763,[4 7 5 8 6 3 1 9 2 0],448757,[1 3 2 0 5 8 4 9 7 6],354968,[0 9 7 4 1 2 5 6 3 8],1186273,[3 2 5 4 7 8 0 1 9 6]
74,66340,[0 2 7 3 1 9 4 8 5 6],1777726,[4 9 0 7 1 3 8 6 2 5],618808,[1 7 3 8 4 6 5 9 0 2],654663,[1 8 2 9 3 5 6 4 7 0],1127252,[3 0 9 6 5 7 8 2 1 4]
75,210071,[0 6 2 7 8 4 9 5 3 1],1842638,[5 0 7 6 2 3 8 4 1 9],450395,[1 3 2 5 7 4 6 9 8 0],438989,[1 2 9 0 7 4 3 8 6 5],1214407,[3 4 0 9 7 1 5 2 8 6]
76,112197,[0 3 8 2 7 9 6 4 5 1],1535616,[4 2 0 7 8 9 1 3 5 6],692921,[1 9 2 5 4 3 7 8 6 0],482092,[1 3 9 6 5 4 0 8 2 7],1064657,[2 9 4 1 7 0 6 8 5 3]
77,56428,[0 2 5 3 6 4 1 9 7 8],1832833,[5 0 4 7 6 8 1 2 9 3],670745,[1 8 6 0 5 4 7 9 3 2],370939,[1 0 3 7 4 2 9 5 8 6],1313685,[3 6 5 7 4 1 9 2 8 0]
78,347670,[0 9 5 8 7 2 3 1 4 6],1713176,[4 7 3 9 2 5 1 6 0 8],573541,[1 6 2 8 5 4 7 0 9 3],317015,[0 8 7 9 2 5 6 4 3 1],1213485,[3 4 0 8 5 2 9 6 7 1]
79,201971,[0 6 1 2 7 3 5 9 8 4],1723793,[4 7 8 0 1 9 5 6 3 2],620651,[1 7 4 2 0 3 6 9 8 5],614903,[1 7 3 0 2 4 9 8 6 5],1288082,[3 5 9 6 0 1 2 7 4 8]
80,131667,[0 4 3 1 9 5 2 7 8 6],1754139,[4 8 5 0 2 9 1 6 7 3],520901,[1 4 9 3 5 8 0 7 6 2],474099,[1 3 8 0 5 9 2 6 7 4],1215285,[3 4 1 0 9 5 8 6 7 2]
81,36935,[0 1 9 4 3 7 8 6 5 2],1671273,[4 6 3 7 1 2 5 8 9 0],448462,[1 3 0 9 8 2 7 6 4 5],496511,[1 4 3 6 7 5 9 8 2 0],1349137,[3 7 4 6 8 9 0 1 5 2]
82,147425,[0 4 7 2 8 5 6 9 3 1],1522446,[4 1 8 0 6 2 5 3 7 9],701658,[1 9 4 2 6 0 8 3 5 7],587889,[1 6 5 7 4 0 3 8 9 2],1181954,[3 2 4 6 7 8 0 5 1 9]
83,127088,[0 4 2 3 7 1 6 8 5 9],1562508,[4 2 8 0 1 9 6 3 5 7],728884,[2 0 1 7 5 3 4 9 6 8],562145,[1 5 9 4 7 3 6 8 2 0],1292758,[3 6 0 5 4 9 8 7 1 2]
84,69623,[0 2 7 8 6 1 9 5 4 3],1598110,[4 3 7 0 6 5 9 8 1 2],745040,[2 0 5 8 7 6 3 4 1 9],593397,[1 6 7 8 0 9 5 3 4 2],1092067,[3 0 1 7 8 5 9 2 6 4]
85,343445,[0 9 5 2 1 3 4 8 7 6],1600598,[4 3 7 6 0 2 8 5 1 9],583917,[1 6 4 8 9 7 5 2 3 0],345435,[0 9 5 4 7 6 1 3 8 2],1351242,[3 7 5 0 8 2 9 1 4 6]
86,265243,[0 7 5 6 3 2 9 1 8 4],1864433,[5 1 2 9 4 8 6 7 3 0],527849,[1 5 0 8 2 7 6 9 4 3],635190,[1 7 8 0 3 4 5 2 6 9],1313830,[3 6 5 7 8 2 9 4 0 1]
87,172937,[0 5 3 4 2 1 8 9 7 6],1708647,[4 7 3 0 1 8 6 5 9 2],503886,[1 4 5 9 8 0 3 2 6 7],452478,[1 3 2 8 5 7 4 0 6 9],1278957,[3 5 7 8 1 9 6 2 4 0]
88,242164,[0 7 1 2 5 3 4 9 6 8],1868256,[5 1 3 7 8 9 0 2 4 6],476930,[1 3 8 6 4 5 0 7 2 9],322637,[0 9 1 2 3 7 4 8 6 5],1311590,[3 6 5 1 7 9 4 2 0 8]
89,267807,[0 7 6 1 9 5 4 3 8 2],1776877,[4 9 0 5 8 2 6 1 7 3],640725,[1 7 9 0 8 3 6 4 5 2],496472,[1 4 3 6 7 2 5 8 0 9],1367938,[3 7 9 2 8 4 1 6 0 5]
90,297712,[0 8 4 1 5 9 6 7 2 3],1870738,[5 1 4 2 3 7 6 9 0 8],511495,[1 4 7 5 3 6 2 0 9 8],631831,[1 7 6 3 5 2 4 0 9 8],1172447,[3 2 0 7 5 4 9 8 6 1]
91,35725,[0 1 9 2 6 7 5 3 8 4],1789870,[4 9 3 0 8 5 7 6 1 2],766349,[2 1 0 3 6 5 4 9 8 7],507588,[1 4 6 7 9 8 3 0 2 5],1337454,[3 7 1 4 6 5 2 0 8 9]
92,335285,[0 9 3 5 7 1 2 8 6 4],1565669,[4 2 8 6 5 1 0 9 7 3],778677,[2 1 4 6 5 9 8 3 7 0],401426,[1 0 9 6 5 3 2 7 4 8],1259497,[3 5 1 9 2 8 0 4 7 6]
93,371210,[1 0 3 7 6 5 2 8 4 9],1788724,[4 9 2 8 3 0 1 7 5 6],626470,[1 7 5 3 0 6 9 8 2 4],421054,[1 2 5 6 8 7 9 4 0 3],1281910,[3 5 8 2 4 6 9 7 0 1]
94,316809,[0 8 7 9 1 2 4 5 6 3],1822331,[5 0 2 7 1 3 6 9 8 4],533197,[1 5 2 8 6 3 7 0 9 4],462130,[1 3 5 7 9 0 4 8 2 6],1135903,[3 1 2 5 7 9 4 0 8 6]
95,106253,[0 3 7 1 6 5 2 9 8 4],1577647,[4 3 1 0 5 2 7 6 9 8],753885,[2 0 7 6 1 4 9 5 8 3],409305,[1 2 3 4 6 9 5 7 8 0],1062833,[2 9 3 8 0 7 5 6 4 1]
96,163485,[0 5 1 6 2 4 9 7 8 3],1752846,[4 8 3 7 5 0 2 1 6 9],724124,[1 9 8 5 6 2 7 3 0 4],438019,[1 2 8 9 4 0 7 3 6 5],1177524,[3 2 1 7 5 8 6 0 4 9]
97,120606,[0 3 9 8 5 1 4 2 6 7],1572477,[4 2 9 8 7 6 5 1 3 0],708121,[1 9 5 4 6 0 2 3 8 7],299600,[0 8 4 5 1 7 3 6 2 9],1142791,[3 1 4 8 2 5 6 0 9 7]
98,94217,[0 3 4 7 9 1 6 8 5 2],1812397,[4 9 8 5 1 2 6 0 7 3],721267,[1 9 8 0 6 4 7 2 5 3],475837,[1 3 8 4 9 2 6 0 7 5],1124448,[3 0 9 1 7 5 2 4 6 8]
99,60446,[0 2 5 9 8 6 4 3 1 7],1615737,[4 5 0 7 1 6 3 8 9 2],539371,[1 5 4 0 2 8 9 3 7 6],374039,[1 0 4 3 6 9 8 7 5 2],1019764,[2 8 3 4 5 0 1 9 6 7]
100,342402,[0 9 4 8 5 2 7 1 3 6],1743489,[4 8 1 9 5 0 3 6 7 2],564358,[1 5 9 8 6 7 4 3 0 2],612178,[1 7 2 5 3 6 4 9 0 8],1050858,[2 9 0 5 6 1 8 3 4 7]
1,308829,[0 8 6 2 9 4 7 3 5 1],1634271,[4 5 6 1 8 9 3 2 7 0],678340,[1 8 7 5 0 9 2 6 3 4],322106,[0 8 9 7 3 2 1 5 4 6],1072062,[2 9 5 6 8 7 1 0 3 4]
2,77669,[0 2 9 4 8 3 1 7 6 5],1773520,[4 8 9 7 1 2 5 6 0 3],583904,[1 6 4 8 9 7 2 3 0 5],485111,[1 4 0 3 8 6 9 7 5 2],1257198,[3 5 1 6 0 8 4 2 7 9]
3,21078,[0 1 6 3 4 8 5 2 7 9],1779642,[4 9 1 0 7 3 8 2 5 6],461051,[1 3 5 6 4 0 7 9 8 2],480623,[1 3 9 4 6 0 8 7 5 2],1081037,[2 9 7 4 3 6 0 8 5 1]
4,106556,[0 3 7 1 9 8 6 4 2 5],1848002,[5 0 8 6 7 1 2 4 3 9],720616,[1 9 7 8 6 0 4 5 2 3],391993,[1 0 7 8 4 6 2 3 9 5],1040705,[2 8 7 4 3 5 6 9 1 0]
5,227445,[0 6 7 1 9 3 8 4 5 2],1787124,[4 9 2 6 0 7 5 1 3 8],596578,[1 6 8 3 5 4 2 9 0 7],487379,[1 4 0 7 9 5 3 8 6 2],1099124,[3 0 4 1 7 5 9 6 2 8]
6,14846,[0 1 4 9 6 7 5 3 2 8],1703851,[4 7 2 0 5 8 9 1 6 3],524337,[1 5 0 2 4 7 6 8 9 3],361457,[0 9 8 6 1 2 5 7 4 3],1129766,[3 1 0 4 2 8 7 6 5 9]
7,192525,[0 5 8 2 4 3 9 6 7 1],1629761,[4 5 3 2 7 1 8 9 6 0],656710,[1 8 3 4 0 6 9 7 2 5],584837,[1 6 5 0 3 8 2 9 7 4],1350732,[3 7 5 0 1 2 8 4 6 9]
8,291129,[0 8 2 7 4 1 5 6 9 3],1774688,[4 9 0 1 8 2 5 6 3 7],630750,[1 7 6 2 0 4 5 3 8 9],433916,[1 2 8 0 6 9 7 4 3 5],1210029,[3 4 0 1 7 6 9 5 8 2]
9,330908,[0 9 2 6 5 4 8 3 1 7],1561633,[4 2 7 8 9 5 0 1 6 3],445657,[1 3 0 5 9 8 2 4 7 6],640489,[1 7 9 0 5 4 2 3 8 6],1244548,[3 4 8 9 5 1 0 7 2 6]
10,259824,[0 7 4 5 9 2 1 3 6 8],1631320,[4 5 3 7 8 1 6 9 0 2],607063,[1 7 0 5 2 9 4 3 8 6],323236,[0 9 1 2 8 6 3 7 4 5],1145542,[3 1 5 4 0 2 9 8 6 7]
11,265248,[0 7 5 6 3 4 1 2 8 9],1653803,[4 6 0 1 9 7 3 8 5 2],574460,[1 6 2 9 8 0 7 4 3 5],549483,[1 5 7 0 3 2 4 8 9 6],1265361,[3 5 4 0 6 8 2 7 9 1]
12,235373,[0 6 8 5 9 3 1 7 4 2],1681527,[4 6 7 5 2 8 3 1 9 0],618880,[1 7 3 8 5 2 6 9 0 4],573520,[1 6 2 8 5 3 7 9 0 4],1094598,[3 0 2 4 5 8 6 1 7 9]
13,153202,[0 4 8 3 7 6 2 9 1 5],1724506,[4 7 8 1 0 9 3 6 2 5],443357,[1 2 9 8 6 5 0 7 4 3],373153,[1 0 4 2 5 8 3 6 9 7],1196361,[3 2 7 4 6 8 1 5 9 0]
14,23752,[0 1 6 7 9 8 4 5 2 3],1615607,[4 5 0 6 9 2 8 7 3 1],623298,[1 7 4 6 8 0 9 2 3 5],452762,[1 3 2 8 9 0 4 6 5 7],1150078,[3 1 6 2 4 9 8 7 0 5]
15,108352,[0 3 7 5 4 9 6 8 1 2],1636094,[4 5 6 7 2 0 8 3 1 9],466626,[1 3 6 7 0 5 9 2 4 8],543202,[1 5 4 8 3 7 2 9 0 6],1098599,[3 0 2 9 7 8 6 5 4 1]
16,309702,[0 8 6 4 1 9 3 2 5 7],1745629,[4 8 2 3 5 9 6 0 7 1],529167,[1 5 0 9 8 6 4 3 7 2],490863,[1 4 2 5 8 6 7 3 9 0],1137805,[3 1 2 8 4 7 6 0 9 5]
17,213911,[0 6 3 5 1 7 9 8 4 2],1865589,[5 1 3 2 0 7 9 6 8 4],639353,[1 7 8 6 9 5 3 4 2 0],589726,[1 6 7 0 2 4 9 8 3 5],1248264,[3 4 9 6 7 1 0 2 5 8]
18,252372,[0 7 3 1 6 2 8 4 5 9],1679036,[4 6 7 0 9 8 5 2 1 3],546894,[1 5 6 4 7 3 2 0 8 9],609273,[1 7 0 9 3 4 5 6 8 2],1131196,[3 1 0 6 2 8 4 9 5 7]
19,220668,[0 6 4 8 3 9 5 1 2 7],1819422,[5 0 1 9 8 7 3 2 4 6],562528,[1 5 9 6 2 7 4 8 0 3],462477,[1 3 5 8 2 9 7 4 6 0],1203298,[3 2 8 7 1 5 4 9 0 6]
20,71430,[0 2 8 3 4 5 6 1 7 9],1570706,[4 2 9 6 5 1 0 7 3 8],648996,[1 8 0 7 4 3 6 2 5 9],413537,[1 2 4 0 6 3 8 9 7 5],1067644,[2 9 4 7 8 0 1 6 3 5]
21,48474,[0 2 3 7 4 9 8 1 5 6],1594731,[4 3 6 2 9 5 0 7 8 1],464182,[1 3 6 0 8 2 9 7 4 5],553274,[1 5 7 8 3 6 0 4 2 9],1197366,[3 2 7 6 0 1 5 4 8 9]
22,360812,[0 9 8 5 1 6 7 3 2 4],1573333,[4 3 0 2 5 1 8 6 9 7],774443,[2 1 3 7 6 8 4 9 5 0],526147,[1 5 0 4 8 6 9 2 7 3],1166404,[3 1 9 5 0 2 4 8 6 7]
23,81867,[0 3 1 4 8 5 2 7 9 6],1598962,[4 3 7 1 8 6 2 9 0 5],460474,[1 3 5 4 7 2 6 9 0 8],325483,[0 9 1 6 2 4 8 3 7 5],1251243,[3 5 0 2 9 1 4 7 8 6]
24,67899,[0 2 7 5 3 9 1 6 8 4],1560854,[4 2 7 6 9 0 5 3 1 8],576833,[1 6 3 5 0 9 7 8 4 2],357970,[0 9 8 1 3 2 5 7 4 6],1134458,[3 1 2 0 7 9 4 6 5 8]
25,57152,[0 2 5 4 6 3 7 8 1 9],1710291,[4 7 3 2 5 6 0 8 9 1],479224,[1 3 9 0 6 5 7 8 2 4],473703,[1 3 7 9 8 4 5 2 6 0],1243102,[3 4 8 6 5 0 9 7 1 2]
26,67391,[0 2 7 4 6 5 9 8 3 1],1618707,[4 5 1 2 3 6 0 8 9 7],681687,[1 8 9 2 6 5 4 3 7 0],560832,[1 5 9 2 8 6 0 3 4 7],1274272,[3 5 6 8 7 9 2 4 0 1]
27,232866,[0 6 8 2 4 5 9 1 3 7],1630834,[4 5 3 7 0 2 6 9 1 8],625256,[1 7 5 0 4 6 3 8 2 9],489238,[1 4 2 0 6 9 8 7 3 5],1255894,[3 5 1 2 4 8 9 7 0 6]
28,338603,[0 9 4 2 3 7 5 8 6 1],1778664,[4 9 0 8 3 2 1 5 6 7],741732,[2 0 5 3 4 1 8 6 7 9],547983,[1 5 6 8 0 4 7 3 9 2],1070065,[2 9 5 3 1 4 0 6 8 7]
29,332157,[0 9 2 8 3 7 6 4 5 1],1543539,[4 2 3 1 8 9 0 6 7 5],665205,[1 8 4 9 7 2 6 3 5 0],537623,[1 5 3 7 8 0 9 6 4 2],1059175,[2 9 3 1 0 6 5 4 8 7]
30,55775,[0 2 5 1 6 8 9 7 4 3],1599489,[4 3 7 2 6 0 5 8 9 1],549166,[1 5 6 9 7 2 8 4 0 3],323768,[0 9 1 3 7 2 5 6 4 8],1083552,[2 9 7 8 6 4 0 1 3 5]
31,363661,[1 0 2 4 3 7 8 5 9 6],1652420,[4 5 9 8 0 1 7 3 2 6],785081,[2 1 5 8 4 3 7 9 6 0],456954,[1 3 4 7 6 9 8 0 2 5],1292647,[3 6 0 5 4 1 7 2 9 8]
