100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
19,1149671,[3 1 6 0 8 5 9 7 4 2],2561087,[7 0 5 2 1 4 9 8 6 3],2929081,[8 0 6 2 3 1 4 5 9 7],3296149,[9 0 6 8 7 5 3 1 4 2],349315,[0 9 6 3 1 8 7 2 5 4]
20,3415312,[9 3 6 5 2 8 4 7 0 1],3151667,[8 6 1 3 2 9 4 7 5 0],2644684,[7 2 5 8 1 0 3 9 4 6],3401810,[9 3 2 8 6 4 0 5 1 7],1440051,[3 9 6 7 0 4 1 5 8 2]
21,770617,[2 1 0 9 4 8 3 5 7 6],801767,[2 1 9 0 6 4 8 7 5 3],2195383,[6 0 4 7 1 9 3 2 8 5],365625,[1 0 2 6 8 9 4 5 7 3],640341,[1 7 9 0 4 2 8 5 6 3]
22,3505712,[9 5 8 4 0 2 3 6 1 7],3519553,[9 6 2 3 1 7 0 4 8 5],512995,[1 4 7 8 3 9 6 0 5 2],1927970,[5 2 8 4 7 3 0 6 1 9],1966404,[5 3 8 1 0 7 6 2 4 9]
23,3121305,[8 5 3 2 0 9 4 6 7 1],1557449,[4 2 7 0 1 8 6 9 5 3],399995,[1 0 9 4 6 3 5 8 7 2],2833091,[7 8 2 0 9 1 4 6 5 3],1501109,[4 1 2 8 9 3 0 7 6 5]
24,2942594,[8 0 9 6 7 4 1 3 2 5],1042473,[2 8 7 6 9 1 3 4 5 0],2111595,[5 8 2 9 6 4 0 3 7 1],3297443,[9 0 7 2 6 5 3 8 4 1],1080012,[2 9 7 3 0 1 6 4 5 8]
25,659063,[1 8 3 7 4 0 9 6 5 2],1964079,[5 3 7 6 9 1 4 2 8 0],1072926,[2 9 5 8 1 0 4 3 6 7],3343707,[9 1 8 4 0 3 2 6 7 5],1880326,[5 1 7 0 6 3 9 8 2 4]
26,2916556,[8 0 3 6 7 5 1 9 2 4],1804987,[4 9 7 0 8 3 6 1 5 2],3160129,[8 6 3 0 1 5 2 4 9 7],3526748,[9 6 3 7 1 4 8 2 0 5],1000702,[2 7 8 4 9 0 6 5 1 3]
27,1858324,[5 1 0 8 2 3 4 9 6 7],151140,[0 4 7 9 8 3 5 1 2 6],3030912,[8 3 1 4 6 7 0 2 5 9],3591768,[9 8 0 5 4 3 1 2 6 7],1722677,[4 7 6 8 3 5 0 9 2 1]
28,2080406,[5 7 4 8 2 6 3 1 0 9],2143034,[5 9 1 2 4 7 0 6 3 8],1918139,[5 2 6 7 0 4 3 9 8 1],1237646,[3 4 7 5 9 6 2 1 0 8],627778,[1 7 5 4 9 3 2 8 0 6]
29,3615732,[9 8 5 2 7 0 4 1 3 6],890974,[2 5 0 8 4 7 9 6 1 3],3095236,[8 4 7 0 9 5 1 6 2 3],2473003,[6 8 2 5 7 1 9 0 4 3],641027,[1 7 9 2 3 8 4 6 5 0]
30,912747,[2 5 7 0 8 3 1 6 9 4],145884,[0 4 6 9 5 7 3 1 2 8],857560,[2 4 3 1 0 6 8 9 5 7],2963093,[8 1 4 9 3 5 0 7 6 2],3530133,[9 6 4 2 8 5 7 1 3 0]
31,1875085,[5 1 6 0 3 8 7 2 9 4],43390,[0 2 1 7 4 6 9 8 3 5],3524176,[9 6 3 1 7 0 5 8 2 4],2547247,[7 0 2 4 9 1 5 3 8 6],1839563,[5 0 6 9 8 4 2 7 3 1]
32,57557,[0 2 5 4 9 7 1 8 6 3],2920019,[8 0 4 3 6 5 2 9 7 1],2424327,[6 7 1 0 2 8 5 4 9 3],2782938,[7 6 0 2 3 1 9 4 5 8],349538,[0 9 6 3 4 8 1 5 2 7]
33,641752,[1 7 9 3 2 8 5 6 0 4],2786677,[7 6 0 9 3 2 5 1 8 4],2223585,[6 1 2 3 4 9 5 7 8 0],3509804,[9 6 0 3 7 2 8 4 1 5],1395533,[3 8 5 9 1 4 0 7 6 2]
34,2745967,[7 5 0 8 9 1 3 2 6 4],1062677,[2 9 3 7 8 5 0 6 4 1],531259,[1 5 2 4 9 0 8 3 7 6],3093331,[8 4 6 7 1 5 9 0 3 2],3066787,[8 4 0 5 3 6 9 1 7 2]
35,2856510,[7 8 6 5 2 1 3 0 4 9],785382,[2 1 5 8 7 9 3 0 4 6],1552213,[4 2 5 9 8 0 6 1 7 3],3433771,[9 4 1 3 0 7 8 2 6 5],693217,[1 9 2 5 7 8 0 3 6 4]
36,1326621,[3 6 9 1 5 0 8 4 7 2],2821654,[7 6 9 5 8 3 4 2 0 1],1868812,[5 1 3 8 6 4 0 9 2 7],482614,[1 3 9 7 2 6 8 5 0 4],1370205,[3 7 9 8 0 2 6 4 5 1]
37,809133,[2 3 0 6 8 7 9 4 5 1],1403872,[3 8 7 4 6 9 2 5 0 1],1040929,[2 8 7 4 6 3 0 1 9 5],3243705,[8 9 3 5 0 7 2 4 6 1],2503404,[6 9 0 5 8 4 3 1 2 7]
38,792123,[2 1 7 3 4 0 5 8 9 6],2337603,[6 3 9 7 5 0 1 4 8 2],3491239,[9 5 4 6 8 3 1 0 7 2],1426515,[3 9 4 0 2 7 1 6 8 5],3239022,[8 9 2 5 4 7 1 0 3 6]
39,2550630,[7 0 3 1 6 4 5 2 8 9],490267,[1 4 2 3 9 6 8 0 7 5],1144158,[3 1 5 0 2 8 6 4 7 9],2197686,[6 0 5 1 4 2 7 3 8 9],98370,[0 3 5 6 7 8 9 1 2 4]
40,3614929,[9 8 5 1 6 3 0 2 7 4],2637128,[7 2 4 1 8 0 5 6 3 9],43056,[0 2 1 6 8 9 3 4 5 7],3541589,[9 6 7 4 8 1 0 5 3 2],1583015,[4 3 2 0 7 8 9 6 5 1]
41,2729566,[7 4 6 5 0 2 9 8 1 3],1650564,[4 5 9 3 2 7 6 0 1 8],2494561,[6 8 7 9 4 0 1 2 5 3],734035,[2 0 3 7 5 9 8 1 6 4],741721,[2 0 5 3 4 1 6 7 9 8]
42,3366424,[9 2 4 8 5 3 6 7 0 1],153187,[0 4 8 3 7 5 9 1 6 2],2721286,[7 4 3 9 5 1 8 6 0 2],520682,[1 4 9 3 2 0 5 7 6 8],1025711,[2 8 4 5 6 3 9 7 1 0]
43,941245,[2 6 3 8 1 7 5 0 9 4],949237,[2 6 5 3 4 1 8 0 9 7],1636629,[4 5 6 8 0 3 9 2 7 1],3497226,[9 5 6 8 1 3 7 0 2 4],12032,[0 1 4 5 8 3 6 7 2 9]
44,2077501,[5 7 4 1 3 6 8 0 9 2],654085,[1 8 2 7 4 6 5 0 9 3],972992,[2 7 1 0 5 4 6 8 3 9],3311018,[9 1 0 8 5 7 2 4 3 6],3074147,[8 4 1 9 5 7 2 6 3 0]
45,3148399,[8 6 0 5 7 4 2 1 9 3],1640585,[4 5 7 3 6 2 8 9 1 0],2380547,[6 5 0 3 2 9 4 8 7 1],2431218,[6 7 2 3 8 0 9 1 4 5],2117723,[5 8 4 1 2 7 3 9 6 0]
46,1215732,[3 4 1 2 7 0 8 5 6 9],1661518,[4 6 1 7 5 9 8 3 0 2],1005849,[2 7 9 5 0 1 4 6 8 3],3202916,[8 7 3 4 2 9 6 1 0 5],1215526,[3 4 1 2 5 6 9 8 0 7]
47,2952404,[8 1 2 7 5 3 9 4 0 6],1450254,[3 9 8 6 1 4 2 0 5 7],2044030,[5 6 7 3 9 2 8 4 0 1],806953,[2 3 0 1 8 7 4 5 9 6],2347829,[6 4 1 8 9 2 0 7 5 3]
48,2808018,[7 6 5 1 0 2 9 3 4 8],2705551,[7 4 0 8 6 2 3 1 9 5],3042684,[8 3 4 6 9 5 2 0 1 7],2524722,[6 9 4 8 3 1 7 0 2 5],3023400,[8 2 9 7 1 0 3 4 5 6]
49,2983949,[8 2 0 1 5 4 3 9 7 6],3607381,[9 8 3 6 1 4 5 0 7 2],2093075,[5 7 9 2 0 3 4 8 6 1],703858,[1 9 4 6 5 3 2 8 0 7],2942282,[8 0 9 6 4 1 2 5 3 7]
50,916875,[2 5 7 9 3 6 0 4 8 1],2290045,[6 2 8 3 5 7 4 0 9 1],2562804,[7 0 5 4 3 8 6 1 2 9],2791506,[7 6 1 9 0 4 8 2 3 5],1028560,[2 8 5 0 6 3 7 9 1 4]
51,2703587,[7 4 0 3 9 8 2 6 5 1],2695852,[7 3 8 9 1 4 0 6 2 5],1920498,[5 2 7 0 4 1 9 3 6 8],480542,[1 3 9 4 5 6 7 2 0 8],2890784,[7 9 5 3 8 6 1 2 0 4]
52,2026327,[5 6 2 0 4 1 7 3 9 8],2046535,[5 6 8 0 3 4 2 1 9 7],1751485,[4 8 3 5 6 7 2 0 9 1],2651521,[7 2 8 0 6 1 3 4 9 5],1377700,[3 8 1 4 5 9 0 7 2 6]
53,1823063,[5 0 2 8 1 3 9 7 6 4],2528548,[6 9 5 4 8 1 0 7 2 3],422715,[1 2 5 9 0 7 3 6 8 4],467542,[1 3 6 8 4 0 9 7 2 5],761171,[2 0 9 1 4 3 6 8 7 5]
54,1340759,[3 7 2 0 1 9 8 6 5 4],1635471,[4 5 6 3 2 9 7 1 8 0],181406,[0 5 4 9 8 6 3 2 1 7],2813959,[7 6 8 2 1 5 3 0 9 4],314526,[0 8 7 3 9 1 4 2 5 6]
55,118862,[0 3 9 6 1 5 7 4 2 8],2356889,[6 4 3 7 2 8 5 9 1 0],3586610,[9 7 8 4 2 3 0 5 1 6],1272966,[3 5 6 7 0 1 4 2 8 9],2507958,[6 9 1 5 2 7 3 0 4 8]
56,1899480,[5 2 0 9 3 1 4 6 7 8],1811557,[4 9 8 3 0 2 6 1 7 5],3237338,[8 9 2 3 1 7 0 5 4 6],839697,[2 3 8 6 1 5 4 7 9 0],1525187,[4 1 8 6 2 9 3 7 5 0]
57,33849,[0 1 8 7 2 3 5 6 9 4],915851,[2 5 7 8 0 1 4 9 6 3],261495,[0 7 4 9 2 1 6 5 8 3],621220,[1 7 4 2 8 9 0 6 3 5],1986220,[5 4 2 0 7 9 1 8 3 6]
58,2655383,[7 2 8 9 0 1 6 5 4 3],2929326,[8 0 6 2 5 1 4 3 7 9],497670,[1 4 3 8 2 5 6 0 7 9],1663758,[4 6 2 0 8 7 3 1 5 9],3406098,[9 3 4 7 6 0 8 1 2 5]
59,1502648,[4 1 3 2 0 5 7 8 6 9],694145,[1 9 2 7 0 5 6 8 4 3],2133629,[5 8 9 2 3 1 0 7 6 4],243779,[0 7 1 4 6 5 3 9 8 2],1887228,[5 1 8 4 0 9 6 2 3 7]
60,3526537,[9 6 3 5 8 7 0 1 4 2],734616,[2 0 3 8 4 9 1 5 6 7],2598149,[7 1 4 5 6 2 0 9 8 3],2988541,[8 2 0 9 6 4 5 1 7 3],115113,[0 3 8 7 9 2 4 5 6 1]
61,2358313,[6 4 3 9 2 7 0 1 8 5],249318,[0 7 2 5 3 8 4 1 6 9],1971994,[5 3 9 1 8 2 4 7 0 6],1922393,[5 2 7 3 9 8 4 6 1 0],1508436,[4 1 5 3 0 6 8 2 7 9]
62,727714,[2 0 1 5 8 4 6 9 3 7],2249893,[6 1 8 3 9 0 5 2 7 4],3564688,[9 7 3 1 8 5 4 6 0 2],3093225,[8 4 6 7 0 9 2 3 5 1],3346505,[9 1 8 7 6 3 4 5 2 0]
63,2359669,[6 4 5 1 2 9 7 0 8 3],2658365,[7 2 9 4 1 0 3 8 6 5],2977182,[8 1 7 5 9 6 2 0 3 4],1878373,[5 1 6 7 9 0 4 2 8 3],1667315,[4 6 2 8 7 1 3 9 5 0]
64,211401,[0 6 2 9 5 7 3 4 8 1],704227,[1 9 4 7 0 5 8 2 6 3],1248131,[3 4 9 6 5 0 2 8 7 1],2949089,[8 1 2 0 9 6 5 7 4 3],2159356,[5 9 4 3 0 7 1 8 2 6]
65,3144232,[8 5 9 6 7 4 2 3 0 1],1952348,[5 3 4 2 7 6 9 1 0 8],574349,[1 6 2 9 7 3 0 8 5 4],1712389,[4 7 3 8 1 9 5 0 6 2],3417493,[9 3 7 0 5 1 6 2 8 4]
66,282655,[0 8 1 2 6 5 4 3 9 7],1313564,[3 6 5 7 2 1 9 4 0 8],553229,[1 5 7 8 3 2 0 9 6 4],995460,[2 7 6 4 5 3 8 0 1 9],1814334,[4 9 8 7 6 2 1 0 3 5]
67,2686302,[7 3 5 9 8 6 1 0 2 4],1944524,[5 3 1 8 7 2 9 4 0 6],3508812,[9 6 0 2 4 1 7 3 5 8],482241,[1 3 9 6 7 5 2 4 8 0],3135961,[8 5 7 1 4 0 2 3 9 6]
68,3174879,[8 6 5 9 3 1 4 2 7 0],1811349,[4 9 8 2 6 3 7 1 5 0],680518,[1 8 9 0 2 7 6 5 3 4],3313521,[9 1 2 5 0 7 4 6 8 3],2047349,[5 6 8 1 4 2 0 9 7 3]
69,1087032,[2 9 8 5 6 4 0 1 3 7],1275402,[3 5 7 0 4 2 9 1 6 8],3554154,[9 7 1 2 3 8 6 0 4 5],1512718,[4 1 6 0 9 8 7 5 2 3],3374886,[9 2 6 5 3 0 4 1 7 8]
70,2683041,[7 3 5 2 4 8 1 6 9 0],3321370,[9 1 4 0 2 3 6 8 5 7],1912137,[5 2 4 3 8 6 1 7 9 0],1988551,[5 4 2 6 9 1 3 0 8 7],2232513,[6 1 3 9 7 2 4 5 8 0]
71,2006600,[5 4 8 0 9 6 2 3 1 7],2622931,[7 2 0 4 9 6 8 1 5 3],3341880,[9 1 8 0 5 2 3 4 6 7],670560,[1 8 6 0 4 2 3 5 7 9],1332062,[3 7 0 4 1 6 8 5 2 9]
72,1538463,[4 2 1 3 8 6 7 5 9 0],565364,[1 6 0 3 4 5 9 7 2 8],2424619,[6 7 1 0 5 2 9 3 8 4],1185027,[3 2 5 0 9 4 1 7 8 6],201338,[0 5 9 8 4 7 1 3 2 6]
73,2447259,[6 7 5 3 9 8 0 2 4 1],2810080,[7 6 5 3 9 1 4 8 0 2],1782802,[4 9 1 7 0 6 3 8 2 5],2335205,[6 3 9 2 4 0 1 8 7 5],743138,[2 0 5 6 1 9 3 7 4 8]
74,1163542,[3 1 8 9 0 2 7 6 4 5],3552760,[9 7 0 8 3 2 5 6 1 4],2486134,[6 8 5 1 9 4 7 3 0 2],3383360,[9 2 8 3 0 6 4 5 1 7],2816904,[7 6 8 9 2 1 0 3 4 5]
75,685746,[1 9 0 2 5 6 8 3 4 7],3112951,[8 5 1 6 4 2 3 0 9 7],335880,[0 9 3 6 5 1 2 4 7 8],2667774,[7 3 1 4 2 6 5 0 8 9],59097,[0 2 5 8 1 6 4 7 9 3]
76,1032993,[2 8 5 9 6 1 3 4 7 0],2980221,[8 1 9 3 2 0 7 5 6 4],3102898,[8 4 9 5 3 2 1 7 0 6],3473744,[9 5 1 2 6 8 3 4 0 7],735064,[2 0 3 8 9 5 6 7 1 4]
77,2564467,[7 0 5 8 6 3 9 1 4 2],2779510,[7 5 9 3 2 4 8 6 0 1],2505166,[6 9 1 0 4 3 8 7 2 5],2059545,[5 7 0 6 3 9 2 4 8 1],262432,[0 7 5 1 4 9 6 8 2 3]
78,1043804,[2 8 9 0 6 3 7 4 1 5],2725436,[7 4 5 8 1 9 6 2 0 3],2741815,[7 5 0 1 2 6 4 3 9 8],3150873,[8 6 1 2 3 4 5 7 9 0],2055762,[5 6 9 8 1 2 7 0 3 4]
79,3422995,[9 3 8 1 0 7 6 2 5 4],1091169,[3 0 1 6 7 2 5 8 9 4],3359849,[9 2 3 6 4 7 5 8 1 0],866225,[2 4 5 9 0 6 7 8 3 1],1551500,[4 2 5 8 9 0 7 3 1 6]
80,3072132,[8 4 1 5 9 0 6 2 3 7],1936316,[5 3 0 2 4 9 8 6 1 7],418925,[1 2 5 0 9 3 4 8 7 6],183948,[0 5 6 4 3 9 7 1 2 8],455634,[1 3 4 5 8 9 7 0 2 6]
81,3592952,[9 8 0 7 2 3 4 5 1 6],123319,[0 4 1 6 3 8 5 2 9 7],1116099,[3 0 7 5 1 9 2 6 8 4],2719795,[7 4 3 6 2 9 8 0 5 1],1400704,[3 8 6 9 2 4 5 7 0 1]
82,2679106,[7 3 4 5 9 8 1 6 0 2],2461389,[6 8 0 3 5 4 9 2 7 1],3617028,[9 8 5 4 3 7 2 0 1 6],1067046,[2 9 4 7 0 1 5 3 6 8],2328077,[6 3 7 9 2 5 0 8 4 1]
83,2725257,[7 4 5 8 0 3 2 6 9 1],2164454,[5 9 6 3 1 0 7 4 2 8],3453865,[9 4 6 2 0 3 1 5 8 7],533787,[1 5 2 9 4 3 0 7 8 6],1179174,[3 2 1 9 7 5 4 0 6 8]
84,2698857,[7 3 9 4 2 5 1 6 8 0],2137062,[5 9 0 1 2 8 4 3 6 7],532431,[1 5 2 7 4 9 6 3 8 0],3310298,[9 1 0 7 5 8 2 4 3 6],732902,[2 0 3 5 9 6 7 4 1 8]
85,1837960,[5 0 6 7 8 2 4 9 1 3],2476345,[6 8 3 2 4 1 0 5 9 7],2565863,[7 0 6 1 8 2 9 5 4 3],2482551,[6 8 4 3 9 7 2 1 5 0],481086,[1 3 9 5 2 0 6 4 7 8]
86,3477559,[9 5 1 8 7 4 2 0 6 3],3228155,[8 9 0 4 5 2 3 7 6 1],1772690,[4 8 9 6 0 3 1 5 2 7],3524526,[9 6 3 2 1 0 5 4 7 8],658571,[1 8 3 6 7 0 4 9 5 2]
87,1863294,[5 1 2 7 9 4 3 0 6 8],1297809,[3 6 1 5 7 0 4 8 9 2],2361040,[6 4 5 3 1 2 8 9 0 7],2315396,[6 3 4 2 8 9 7 1 0 5],708802,[1 9 5 6 3 7 2 8 0 4]
88,2929793,[8 0 6 3 1 9 5 7 4 2],2732867,[7 4 8 1 5 9 2 6 3 0],1918989,[5 2 6 8 1 4 9 3 7 0],695845,[1 9 3 0 5 7 6 2 8 4],530810,[1 5 2 4 3 7 0 8 6 9]
89,2627104,[7 2 1 3 8 5 6 9 0 4],1898515,[5 2 0 7 8 9 6 1 4 3],573449,[1 6 2 8 4 7 5 9 3 0],1820365,[5 0 2 3 4 8 7 1 9 6],561606,[1 5 9 4 0 2 6 3 7 8]
90,957030,[2 6 7 9 1 3 4 0 5 8],2721141,[7 4 3 9 2 0 8 5 6 1],1943675,[5 3 1 7 6 2 4 9 8 0],2594073,[7 1 3 6 9 2 4 5 8 0],2530830,[6 9 7 1 0 3 4 2 5 8]
91,1292772,[3 6 0 5 7 1 8 2 4 9],2048225,[5 6 8 2 7 3 4 9 1 0],1644305,[4 5 8 1 7 3 6 9 2 0],3490195,[9 5 4 3 2 8 7 0 6 1],3012786,[8 2 6 7 3 4 9 0 1 5]
92,1782550,[4 9 1 6 7 3 8 5 0 2],704398,[1 9 4 7 2 8 6 5 0 3],543258,[1 5 4 8 6 0 9 2 3 7],1579947,[4 3 1 6 5 2 0 8 9 7],2726107,[7 4 5 9 1 3 8 0 6 2]
93,2918275,[8 0 4 1 2 9 7 3 6 5],346813,[0 9 5 7 6 1 4 2 8 3],1357610,[3 7 6 2 5 4 0 8 1 9],1345555,[3 7 2 9 6 8 5 0 4 1],1351794,[3 7 5 1 4 9 8 0 2 6]
94,2652894,[7 2 8 3 5 4 1 0 6 9],1444932,[3 9 7 5 8 0 4 1 2 6],2174810,[5 9 8 3 4 2 0 6 1 7],2837946,[7 8 3 0 5 4 9 1 2 6],1103691,[3 0 4 9 8 5 1 6 7 2]
95,1256616,[3 5 1 4 2 9 0 6 7 8],492115,[1 4 2 7 5 9 8 0 6 3],2099752,[5 8 0 6 2 9 4 7 1 3],1619195,[4 5 1 2 9 3 6 8 7 0],1045855,[2 8 9 4 5 3 1 0 7 6]
96,2001852,[5 4 7 1 3 0 8 2 6 9],271656,[0 7 6 9 2 8 1 3 4 5],2558674,[7 0 4 6 8 2 3 9 1 5],1269611,[3 5 4 9 2 0 6 8 7 1],459426,[1 3 5 2 0 7 9 4 6 8]
97,1006755,[2 7 9 6 1 5 0 4 8 3],2506528,[6 9 1 3 2 7 5 8 0 4],3372904,[9 2 6 1 5 4 7 8 0 3],2271110,[6 2 3 7 1 9 5 4 0 8],2056208,[5 6 9 8 7 0 2 3 1 4]
98,729843,[2 0 1 8 7 3 4 6 9 5],3383790,[9 2 8 3 6 1 4 0 5 7],97504,[0 3 5 4 6 7 8 9 1 2],548136,[1 5 6 8 2 9 0 3 4 7],2577847,[7 0 9 4 3 1 5 2 8 6]
99,2562069,[7 0 5 3 4 6 9 2 8 1],2711648,[7 4 2 0 3 1 6 8 5 9],87360,[0 3 2 5 6 1 4 7 8 9],1598629,[4 3 7 1 2 9 6 0 8 5],3285454,[9 0 4 8 1 6 7 5 2 3]
100,2865744,[7 9 0 5 2 3 1 4 6 8],3301780,[9 0 8 1 6 7 2 5 3 4],1827318,[5 0 3 6 9 7 2 1 4 8],1435757,[3 9 5 8 0 6 1 7 4 2],817045,[2 3 4 0 8 7 6 1 9 5]
1,2158231,[5 9 4 1 6 2 3 0 8 7],1712038,[4 7 3 6 8 9 5 2 0 1],1125838,[3 0 9 4 6 8 7 5 1 2],2720675,[7 4 3 8 6 1 2 9 5 0],1708365,[4 7 2 9 6 1 8 3 5 0]
2,3406325,[9 3 4 8 0 1 2 7 6 5],2056477,[5 7 0 1 3 4 8 2 9 6],1363511,[3 7 8 4 6 2 9 5 1 0],1122233,[3 0 8 6 5 9 4 7 2 1],819955,[2 3 4 7 8 9 6 0 5 1]
3,1720986,[4 7 6 3 1 5 9 0 2 8],2291673,[6 2 8 5 9 1 3 4 7 0],3117330,[8 5 2 4 6 7 9 0 1 3],1012003,[2 8 0 7 5 3 9 1 6 4],3277315,[9 0 3 2 7 8 6 1 5 4]
4,300908,[0 8 4 6 9 3 7 2 1 5],1403270,[3 8 7 2 9 6 4 1 0 5],305064,[0 8 5 4 7 2 1 3 6 9],2344108,[6 4 1 0 8 3 2 9 5 7],410665,[1 2 3 6 5 4 0 7 9 8]
5,2539075,[6 9 8 5 2 7 4 0 3 1],3295914,[9 0 6 8 4 7 5 1 2 3],2849725,[7 8 5 2 9 4 3 0 6 1],2120946,[5 8 4 7 6 2 9 0 1 3],2388613,[6 5 1 9 4 0 7 2 8 3]
6,1165124,[3 1 9 2 4 5 8 6 0 7],117344,[0 3 9 2 8 7 4 5 1 6],3124680,[8 5 3 9 7 0 1 2 4 6],2924315,[8 0 5 2 6 3 4 9 7 1],1971688,[5 3 9 1 4 7 6 8 0 2]
7,3207869,[8 7 4 3 2 1 0 9 6 5],2865256,[7 9 0 4 5 1 6 8 2 3],3597484,[9 8 1 6 4 0 2 7 3 5],8423,[0 1 3 7 8 2 9 6 5 4],120031,[0 3 9 7 6 2 4 1 8 5]
8,659521,[1 8 3 9 0 2 4 5 7 6],2604589,[7 1 5 8 3 9 4 0 6 2],1205953,[3 2 9 1 8 6 0 4 7 5],712982,[1 9 6 4 2 5 7 3 0 8],1171159,[3 2 0 5 7 8 4 1 9 6]
9,655013,[1 8 2 9 6 4 0 7 5 3],1119621,[3 0 8 2 1 4 9 6 7 5],331528,[0 9 2 7 4 6 5 8 1 3],178554,[0 5 4 3 9 8 7 1 2 6],3373371,[9 2 6 3 1 5 0 7 8 4]
10,2714670,[7 4 2 6 3 1 5 0 8 9],3005468,[8 2 5 3 1 6 9 4 0 7],2290,[0 1 2 6 4 3 7 9 5 8],1428022,[3 9 4 2 5 0 8 7 1 6],2122588,[5 8 6 1 0 3 2 9 4 7]
11,2963814,[8 1 5 0 4 6 3 2 7 9],2660847,[7 2 9 8 4 5 3 1 6 0],732172,[2 0 3 4 9 6 1 8 5 7],2408953,[6 5 7 9 4 3 0 1 8 2],453249,[1 3 2 9 6 0 5 7 8 4]
12,2618846,[7 1 9 5 2 6 4 3 0 8],12487,[0 1 4 6 5 2 7 3 9 8],1111492,[3 0 6 5 8 4 1 9 2 7],1099147,[3 0 4 1 7 6 9 2 8 5],3559258,[9 7 2 1 4 5 3 8 0 6]
13,2861189,[7 8 9 4 6 1 0 5 3 2],2331215,[6 3 8 4 7 5 9 2 1 0],766622,[2 1 0 3 8 6 7 5 4 9],797532,[2 1 8 3 7 0 6 4 5 9],1854598,[5 0 9 8 6 7 4 3 1 2]
14,2059317,[5 7 0 6 1 9 8 3 4 2],2687619,[7 3 6 1 8 9 0 4 5 2],2066551,[5 7 2 0 3 4 6 1 9 8],3568969,[9 7 4 0 8 3 1 2 6 5],1222427,[3 4 2 6 8 9 1 7 5 0]
15,3562385,[9 7 2 6 5 3 4 8 1 0],3017504,[8 2 7 5 9 6 1 3 0 4],1482050,[4 0 8 1 5 6 2 7 3 9],55992,[0 2 5 1 8 7 3 4 6 9],3233418,[8 9 1 4 7 0 6 2 3 5]
16,3308007,[9 1 0 4 5 7 6 3 8 2],2607373,[7 1 6 3 4 0 8 2 9 5],1983766,[5 4 1 7 2 3 9 8 0 6],855347,[2 4 1 7 9 8 3 6 5 0],2809159,[7 6 5 2 4 8 1 0 9 3]
17,1631257,[4 5 3 7 6 9 0 1 8 2],1603841,[4 3 8 1 6 2 7 9 5 0],375180,[1 0 4 6 2 7 8 3 5 9],2559438,[7 0 4 8 6 5 2 1 3 9],2167331,[5 9 7 0 2 1 4 8 6 3]
18,3289613,[9 0 5 6 8 3 1 7 4 2],1167978,[3 1 9 7 2 0 8 4 5 6],2444750,[6 7 5 0 3 9 4 2 1 8],2196875,[6 0 4 9 2 3 5 8 7 1],1279783,[3 5 7 9 2 8 1 0 6 4]
19,2002242,[5 4 7 1 9 2 8 0 3 6],2137509,[5 9 0 1 7 4 8 3 6 2],2311069,[6 3 2 5 8 9 4 0 7 1],466538,[1 3 6 5 9 8 0 4 2 7],1520007,[4 1 7 6 0 8 5 3 9 2]
20,3295474,[9 0 6 8 1 3 4 7 2 5],2352993,[6 4 2 9 0 3 5 7 8 1],2430460,[6 7 2 1 5 9 0 8 3 4],1816663,[5 0 1 6 2 9 4 3 8 7],2955630,[8 1 3 5 0 4 6 2 7 9]
21,2048161,[5 6 8 2 7 0 1 3 9 4],3613046,[9 8 4 7 0 5 3 2 1 6],1820990,[5 0 2 4 1 9 7 6 3 8],2308864,[6 3 2 0 8 5 7 9 1 4],1402701,[3 8 7 2 1 0 9 5 6 4]
22,3385309,[9 2 8 5 6 7 3 0 4 1],2840458,[7 8 3 5 0 4 2 9 1 6],1589822,[4 3 5 6 0 7 8 2 1 9],3415196,[9 3 6 5 1 8 7 2 0 4],2546337,[7 0 2 3 6 5 4 8 9 1]
23,547774,[1 5 6 7 8 4 9 3 0 2],3541635,[9 6 7 4 8 3 0 2 5 1],378933,[1 0 5 3 4 8 9 6 7 2],1493156,[4 1 0 3 8 9 7 5 2 6],1488520,[4 0 9 3 5 2 7 8 1 6]
24,130001,[0 4 2 8 6 3 7 9 5 1],367743,[1 0 2 9 7 5 6 4 8 3],1610478,[4 3 9 5 7 6 1 0 2 8],2547445,[7 0 2 5 1 8 6 3 9 4],276379,[0 7 8 6 9 1 5 2 4 3]
25,1390269,[3 8 4 7 9 2 6 1 5 0],416135,[1 2 4 6 9 7 8 5 3 0],218171,[0 6 4 3 1 2 7 9 8 5],2127156,[5 8 7 0 3 2 6 1 4 9],2848528,[7 8 5 1 2 6 4 9 0 3]
26,224049,[0 6 5 4 2 1 7 8 9 3],51232,[0 2 4 3 1 9 7 8 5 6],2798622,[7 6 3 1 9 8 2 0 4 5],2719414,[7 4 3 5 9 6 8 2 0 1],2234756,[6 1 4 3 8 9 7 2 0 5]
27,2248988,[6 1 8 2 5 4 9 3 0 7],3410249,[9 3 5 6 2 7 4 8 1 0],1067008,[2 9 4 6 8 5 3 7 0 1],3468272,[9 5 0 2 1 4 6 7 3 8],3196102,[8 7 2 1 0 3 9 6 4 5]
