10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
23,426218,[1 2 6 5 9 8 0 4 3 7],465733,[1 3 6 4 9 0 7 2 8 5],485362,[1 4 0 5 2 8 6 9 3 7],557101,[1 5 8 4 7 3 6 0 9 2],1294140,[3 6 0 8 4 5 7 1 2 9]
24,333392,[0 9 3 2 1 5 6 7 4 8],389182,[1 0 7 3 6 2 9 8 4 5],794631,[2 1 7 6 5 9 4 3 8 0],370275,[1 0 3 6 4 8 2 7 9 5],1009714,[2 8 0 4 5 3 6 9 1 7]
25,170200,[0 5 2 8 4 3 7 9 1 6],456015,[1 3 4 6 5 0 8 7 9 2],474543,[1 3 8 2 0 6 7 5 9 4],389908,[1 0 7 4 6 3 2 9 5 8],1251271,[3 5 0 2 9 4 6 1 8 7]
26,297361,[0 8 4 1 2 3 5 6 9 7],127653,[0 4 2 5 3 8 9 6 7 1],493924,[1 4 3 0 2 5 6 9 7 8],352127,[0 9 6 8 1 3 7 5 4 2],1304653,[3 6 2 9 0 1 7 4 8 5]
27,267655,[0 7 6 1 8 4 3 2 9 5],394881,[1 0 8 4 5 7 3 6 9 2],745199,[2 0 5 8 9 7 6 4 3 1],448607,[1 3 2 0 4 6 9 8 7 5],1137859,[3 1 2 8 5 0 9 4 7 6]
28,417010,[1 2 4 8 3 0 6 9 5 7],202355,[0 6 1 3 2 5 7 9 8 4],736414,[2 0 4 1 8 7 9 6 3 5],306475,[0 8 5 7 4 9 6 1 3 2],1348313,[3 7 4 5 6 9 2 8 1 0]
29,206948,[0 6 2 1 5 7 9 4 3 8],421648,[1 2 5 7 6 8 4 9 0 3],637133,[1 7 8 3 9 4 0 6 5 2],303439,[0 8 5 2 4 7 3 1 9 6],1234711,[3 4 6 9 8 1 2 0 7 5]
30,149496,[0 4 7 6 5 9 1 2 3 8],227963,[0 6 7 2 5 8 3 9 4 1],675285,[1 8 6 9 7 2 5 3 4 0],396299,[1 0 8 6 4 5 3 9 7 2],1297195,[3 6 1 4 7 9 8 0 5 2]
31,392991,[1 0 7 9 6 8 4 3 5 2],184409,[0 5 6 7 1 8 4 9 3 2],488666,[1 4 0 9 7 3 2 6 5 8],446951,[1 3 0 7 8 5 9 6 4 2],1296212,[3 6 1 2 4 8 9 5 0 7]
32,384038,[1 0 6 3 5 4 8 7 2 9],251776,[0 7 2 9 6 1 5 8 3 4],524827,[1 5 0 2 9 6 8 3 7 4],328765,[0 9 2 3 6 7 5 1 8 4],1281526,[3 5 8 1 9 2 7 6 0 4]
33,311514,[0 8 6 7 4 9 5 1 2 3],122821,[0 4 1 5 7 6 8 2 9 3],725978,[2 0 1 3 5 9 4 7 6 8],412152,[1 2 3 8 5 7 0 4 6 9],1021376,[2 8 3 6 5 4 1 7 0 9]
34,280461,[0 7 9 5 4 1 8 3 6 2],410799,[1 2 3 6 7 4 8 5 9 0],565322,[1 6 0 3 4 2 5 8 7 9],556146,[1 5 8 3 4 6 9 0 2 7],1134806,[3 1 2 4 0 8 7 6 5 9]
35,313218,[0 8 7 2 1 3 9 4 5 6],333103,[0 9 3 1 6 8 4 2 7 5],732027,[2 0 3 4 8 5 1 7 9 6],419933,[1 2 5 4 3 7 0 9 8 6],1307117,[3 6 4 2 5 8 0 9 7 1]
36,305435,[0 8 5 6 2 3 4 9 7 1],296982,[0 8 3 9 4 7 2 1 5 6],666065,[1 8 5 2 0 6 7 9 4 3],293051,[0 8 3 2 1 4 6 9 7 5],1345161,[3 7 2 9 1 6 4 5 8 0]
37,439179,[1 2 9 0 8 7 3 5 6 4],126598,[0 4 2 1 8 9 7 6 3 5],619473,[1 7 3 9 4 2 5 6 8 0],484113,[1 4 0 2 6 5 7 8 9 3],1232807,[3 4 6 7 1 2 9 8 5 0]
38,431289,[1 2 7 6 0 3 5 8 9 4],359424,[0 9 8 3 2 4 1 5 6 7],466586,[1 3 6 7 0 4 2 8 5 9],591893,[1 6 7 4 0 5 2 9 8 3],1092456,[3 0 1 8 4 9 2 5 6 7]
39,230266,[0 6 7 5 8 9 2 4 1 3],284170,[0 8 1 4 7 2 5 9 3 6],635673,[1 7 8 0 9 3 4 5 6 2],398670,[1 0 9 2 7 4 5 3 6 8],1370324,[3 7 9 8 1 2 6 4 0 5]
40,439638,[1 2 9 3 6 7 4 0 5 8],290300,[0 8 2 6 3 1 9 5 4 7],667915,[1 8 5 4 6 9 7 0 3 2],579760,[1 6 4 0 3 5 8 9 2 7],1086694,[2 9 8 5 1 6 7 4 0 3]
41,376543,[1 0 4 7 9 8 3 2 6 5],475104,[1 3 8 2 9 4 0 5 6 7],565725,[1 6 0 3 8 4 9 5 7 2],307384,[0 8 5 9 7 3 4 6 1 2],1109096,[3 0 6 1 5 7 4 8 2 9]
42,185596,[0 5 6 8 7 4 1 9 2 3],263096,[0 7 5 2 4 6 3 8 1 9],449868,[1 3 2 4 8 9 6 0 5 7],421477,[1 2 5 7 4 3 8 0 9 6],1322788,[3 6 8 4 1 2 0 9 5 7]
43,178582,[0 5 4 6 1 2 9 8 3 7],181072,[0 5 4 9 3 8 6 7 1 2],486672,[1 4 0 6 9 7 2 3 5 8],432459,[1 2 7 8 5 9 0 4 6 3],1009005,[2 8 0 3 5 4 9 6 7 1]
44,380920,[1 0 5 7 2 4 8 9 3 6],237926,[0 6 9 2 4 7 5 3 1 8],455213,[1 3 4 5 2 7 0 9 8 6],308728,[0 8 6 2 7 5 4 9 1 3],1151627,[3 1 6 5 4 9 2 8 7 0]
45,284112,[0 8 1 4 6 7 2 3 5 9],293284,[0 8 3 2 5 1 4 9 6 7],568599,[1 6 0 8 7 3 5 4 9 2],630144,[1 7 6 0 3 4 2 5 8 9],1217293,[3 4 1 6 8 0 7 2 9 5]
46,417044,[1 2 4 8 3 5 9 6 0 7],402438,[1 0 9 7 8 5 3 2 4 6],591069,[1 6 7 2 9 4 8 3 5 0],427615,[1 2 6 8 9 4 3 0 7 5],1162165,[3 1 8 6 0 7 5 2 9 4]
47,373956,[1 0 4 3 6 5 8 2 7 9],261188,[0 7 4 8 6 3 9 2 1 5],450600,[1 3 2 5 9 0 4 6 7 8],623838,[1 7 4 8 3 6 2 0 5 9],1349912,[3 7 4 8 9 1 2 5 0 6]
48,343758,[0 9 5 2 4 7 3 1 6 8],462782,[1 3 5 8 7 4 6 2 0 9],774509,[2 1 3 7 8 4 0 9 6 5],478040,[1 3 8 7 9 5 2 4 0 6],1106868,[3 0 5 7 2 9 6 1 4 8]
49,466741,[1 3 6 7 2 5 8 0 9 4],411238,[1 2 3 7 0 9 8 6 4 5],739762,[2 0 4 8 5 7 3 9 1 6],436129,[1 2 8 5 7 4 0 3 9 6],1101663,[3 0 4 7 1 6 8 5 9 2]
50,454181,[1 3 4 0 8 9 2 7 6 5],282898,[0 8 1 2 9 5 4 7 3 6],619258,[1 7 3 9 0 5 4 8 2 6],412060,[1 2 3 8 4 9 0 7 5 6],1340837,[3 7 2 0 4 8 1 9 6 5]
51,312922,[0 8 7 1 5 6 3 9 2 4],475895,[1 3 8 4 9 6 7 5 2 0],459076,[1 3 5 0 7 8 2 9 4 6],587570,[1 6 5 7 0 4 2 8 3 9],1131846,[3 1 0 7 2 4 6 5 8 9]
52,238086,[0 6 9 2 7 1 4 3 5 8],211134,[0 6 2 9 3 5 4 1 7 8],673294,[1 8 6 5 0 7 9 4 2 3],570057,[1 6 2 0 8 5 4 7 9 3],1073837,[2 9 6 0 4 7 1 8 5 3]
53,358841,[0 9 8 2 4 3 6 7 5 1],470616,[1 3 7 4 6 9 0 2 5 8],730794,[2 0 1 9 8 7 6 3 4 5],577194,[1 6 3 5 7 9 8 0 2 4],1128835,[3 0 9 8 6 7 5 1 4 2]
54,331824,[0 9 2 7 8 3 1 4 5 6],186220,[0 5 6 9 4 8 1 7 2 3],603361,[1 6 9 7 0 2 3 4 8 5],309674,[0 8 6 4 1 7 2 5 3 9],1302955,[3 6 2 5 7 9 8 0 4 1]
55,189167,[0 5 7 4 8 2 9 6 3 1],217973,[0 6 4 2 8 5 1 9 7 3],568322,[1 6 0 8 4 2 3 7 5 9],519239,[1 4 9 0 2 8 7 6 5 3],1371208,[3 8 0 1 5 7 6 9 2 4]
56,331190,[0 9 2 6 8 7 4 3 1 5],411643,[1 2 3 7 8 4 9 0 6 5],689815,[1 9 0 8 2 5 4 3 7 6],355889,[0 9 7 5 2 6 4 8 3 1],1366065,[3 7 9 0 2 8 4 5 6 1]
57,216632,[0 6 3 9 8 2 4 5 1 7],376545,[1 0 4 7 9 8 3 5 6 2],458705,[1 3 5 0 2 7 8 9 6 4],458513,[1 3 4 9 7 8 5 6 2 0],1028993,[2 8 5 1 0 9 6 7 4 3]
58,164683,[0 5 1 7 8 3 9 2 6 4],426548,[1 2 6 7 4 5 9 3 0 8],641591,[1 7 9 3 0 5 8 6 4 2],573367,[1 6 2 8 4 0 5 3 9 7],1250141,[3 5 0 1 4 9 2 8 7 6]
59,208719,[0 6 2 4 9 3 7 5 8 1],458915,[1 3 5 0 6 4 7 9 8 2],635455,[1 7 8 0 5 4 3 2 9 6],345254,[0 9 5 4 6 1 7 3 2 8],1169935,[3 2 0 1 9 6 5 4 8 7]
60,327977,[0 9 2 1 6 3 7 8 5 4],331862,[0 9 2 7 8 4 5 3 1 6],706584,[1 9 5 2 4 3 0 6 7 8],367234,[1 0 2 9 3 5 6 8 4 7],1067860,[2 9 4 8 0 7 1 6 3 5]
61,144885,[0 4 6 8 2 3 9 5 7 1],395739,[1 0 8 5 6 9 2 4 7 3],738244,[2 0 4 6 5 1 3 9 7 8],476964,[1 3 8 6 4 7 5 0 2 9],1344505,[3 7 2 8 4 1 0 5 9 6]
62,227891,[0 6 7 2 5 1 4 9 8 3],438109,[1 2 8 9 4 7 5 0 6 3],496683,[1 4 3 6 9 0 2 7 8 5],554286,[1 5 7 9 8 0 3 2 4 6],1179315,[3 2 1 9 8 6 0 5 7 4]
63,262491,[0 7 5 1 6 4 2 8 9 3],408439,[1 2 3 0 5 8 6 4 9 7],522746,[1 4 9 7 0 3 2 6 5 8],328766,[0 9 2 3 6 7 5 4 1 8],1105144,[3 0 5 2 9 6 7 8 1 4]
64,154961,[0 4 8 7 2 3 6 9 5 1],208942,[0 6 2 5 3 1 9 8 4 7],635735,[1 7 8 0 9 5 6 4 3 2],587534,[1 6 5 7 0 2 8 4 3 9],1126377,[3 0 9 5 4 6 2 7 8 1]
65,351299,[0 9 6 5 8 3 2 7 4 1],141060,[0 4 5 9 8 3 6 1 2 7],709406,[1 9 5 7 2 6 4 3 0 8],298685,[0 8 4 2 9 1 3 7 6 5],1147350,[3 1 5 7 6 2 4 0 8 9]
66,225670,[0 6 5 8 3 4 9 7 1 2],364176,[1 0 2 4 8 9 3 5 6 7],582677,[1 6 4 7 2 8 0 9 5 3],358463,[0 9 8 1 7 2 6 5 4 3],1253814,[3 5 0 8 4 6 2 1 7 9]
67,170969,[0 5 2 9 4 7 6 8 3 1],469408,[1 3 7 0 9 6 5 8 2 4],710404,[1 9 5 8 6 0 2 7 3 4],314058,[0 8 7 3 2 1 9 4 5 6],1293598,[3 6 0 7 5 9 8 4 1 2]
68,121843,[0 4 1 3 5 6 9 2 8 7],199488,[0 5 9 6 1 4 2 3 7 8],677615,[1 8 7 4 0 6 9 5 3 2],438542,[1 2 9 0 3 6 7 5 4 8],1309236,[3 6 4 8 2 1 7 0 5 9]
69,444313,[1 3 0 4 2 8 5 6 9 7],326895,[0 9 1 8 2 3 6 5 7 4],464533,[1 3 6 2 4 0 8 5 9 7],413643,[1 2 4 0 7 3 5 8 9 6],1316278,[3 6 7 1 0 9 8 5 2 4]
70,406848,[1 2 0 8 3 6 4 5 7 9],478055,[1 3 8 7 9 5 6 4 2 0],746005,[2 0 6 1 3 8 7 4 9 5],581113,[1 6 4 3 0 8 2 5 9 7],1251033,[3 5 0 2 7 4 6 8 9 1]
71,373139,[1 0 4 2 5 7 6 9 8 3],240933,[0 6 9 7 4 5 8 2 3 1],790201,[2 1 6 8 5 0 3 4 9 7],364030,[1 0 2 4 7 6 9 8 3 5],1087102,[2 9 8 5 7 0 6 4 1 3]
72,391142,[1 0 7 6 3 5 8 4 2 9],238938,[0 6 9 3 8 1 7 2 4 5],761640,[2 0 9 1 8 3 4 5 6 7],575715,[1 6 3 2 7 8 0 5 9 4],1268723,[3 5 4 8 0 7 2 9 6 1]
73,250668,[0 7 2 8 1 9 5 3 4 6],325979,[0 9 1 6 7 4 3 8 5 2],529620,[1 5 2 0 7 6 8 3 4 9],560881,[1 5 9 3 0 2 4 6 8 7],1201840,[3 2 8 5 1 4 7 9 0 6]
74,437819,[1 2 8 9 0 5 4 7 6 3],269424,[0 7 6 4 2 3 1 5 8 9],614100,[1 7 2 8 9 4 5 0 3 6],433544,[1 2 8 0 3 9 5 6 4 7],1058580,[2 9 3 0 4 6 7 1 5 8]
75,124674,[0 4 1 8 2 9 7 3 5 6],379642,[1 0 5 4 3 8 6 9 2 7],563781,[1 5 9 8 0 2 7 4 6 3],480652,[1 3 9 4 6 5 0 8 2 7],1289412,[3 5 9 7 8 0 4 1 2 6]
76,198017,[0 5 9 3 1 2 7 8 6 4],333495,[0 9 3 2 4 1 7 6 8 5],724100,[1 9 8 5 6 0 7 3 2 4],512006,[1 4 7 6 0 8 5 3 2 9],1191056,[3 2 6 4 1 7 5 8 0 9]
77,204452,[0 6 1 5 9 7 8 3 2 4],310785,[0 8 6 5 4 9 2 3 7 1],526042,[1 5 0 4 7 8 3 9 2 6],606677,[1 7 0 4 6 8 2 9 5 3],1044901,[2 8 9 3 1 5 6 0 7 4]
78,161397,[0 5 1 2 3 9 8 6 7 4],349891,[0 9 6 3 8 5 7 1 4 2],770133,[2 1 0 8 6 7 9 4 5 3],541090,[1 5 4 3 7 0 6 9 2 8],1150903,[3 1 6 4 5 9 2 0 8 7]
79,165379,[0 5 1 8 7 2 9 3 6 4],217983,[0 6 4 2 8 5 7 3 9 1],663433,[1 8 4 6 3 7 0 2 9 5],395275,[1 0 8 4 9 7 6 2 5 3],1273089,[3 5 6 7 1 0 4 8 9 2]
80,232136,[0 6 8 1 4 5 3 7 2 9],175661,[0 5 3 8 9 7 1 6 4 2],658073,[1 8 3 5 9 7 4 6 2 0],617437,[1 7 3 5 6 2 8 0 9 4],1031329,[2 8 5 6 3 4 0 1 9 7]
81,402385,[1 0 9 7 8 3 2 4 6 5],353860,[0 9 7 2 4 8 1 6 3 5],464883,[1 3 6 2 8 0 4 7 9 5],383433,[1 0 6 2 7 4 5 8 9 3],1326012,[3 6 9 0 7 1 5 2 4 8]
82,402877,[1 0 9 8 5 3 6 2 7 4],417065,[1 2 4 8 3 6 7 9 5 0],770972,[2 1 0 9 7 6 8 4 3 5],625711,[1 7 5 2 0 4 6 3 9 8],1124293,[3 0 9 1 6 2 7 4 8 5]
83,429250,[1 2 7 3 4 0 6 9 5 8],276082,[0 7 8 6 3 5 2 9 1 4],796934,[2 1 8 0 9 3 6 5 4 7],529544,[1 5 2 0 6 9 4 7 3 8],1329541,[3 6 9 7 4 2 5 0 8 1]
84,231748,[0 6 7 9 8 2 1 5 3 4],260835,[0 7 4 8 2 6 1 5 9 3],468128,[1 3 6 9 2 0 5 7 4 8],556649,[1 5 8 4 0 7 6 9 3 2],1265144,[3 5 4 0 1 9 6 7 2 8]
85,315555,[0 8 7 5 2 6 1 4 9 3],237034,[0 6 9 1 3 4 5 8 2 7],648359,[1 8 0 6 4 9 7 5 3 2],463873,[1 3 6 0 4 8 2 5 9 7],1173740,[3 2 0 9 4 1 8 6 5 7]
86,271004,[0 7 6 8 3 2 9 4 1 5],458240,[1 3 4 9 5 7 2 6 0 8],615654,[1 7 3 2 0 6 5 4 8 9],532039,[1 5 2 6 9 7 3 0 8 4],1249614,[3 4 9 8 5 2 1 0 6 7]
87,141297,[0 4 6 1 3 7 5 8 9 2],266126,[0 7 5 8 4 6 3 2 1 9],594315,[1 6 7 9 3 5 0 4 8 2],406715,[1 2 0 7 9 4 5 8 6 3],1161082,[3 1 8 4 6 7 2 9 0 5]
88,458671,[1 3 5 0 2 6 7 4 9 8],433660,[1 2 8 0 4 9 3 7 5 6],560019,[1 5 9 0 7 8 2 4 6 3],397087,[1 0 8 7 5 2 4 3 9 6],1175765,[3 2 1 5 0 4 6 9 8 7]
89,207393,[0 6 2 3 1 5 7 8 9 4],314911,[0 8 7 4 3 2 5 1 9 6],797281,[2 1 8 3 5 0 4 6 9 7],329172,[0 9 2 4 3 1 7 5 6 8],1134868,[3 1 2 4 5 6 0 9 7 8]
90,461008,[1 3 5 6 2 8 7 9 0 4],406426,[1 2 0 7 5 9 4 8 3 6],443790,[1 3 0 2 6 5 7 4 8 9],356308,[0 9 7 5 8 2 1 6 3 4],1312322,[3 6 5 2 8 0 1 7 4 9]
91,204902,[0 6 1 7 5 4 8 3 2 9],405402,[1 2 0 6 3 5 9 4 7 8],638767,[1 7 8 6 2 0 4 3 9 5],520583,[1 4 9 3 0 2 8 7 6 5],1253719,[3 5 0 8 2 7 4 1 9 6]
92,390596,[1 0 7 5 4 9 8 3 2 6],189554,[0 5 7 6 2 8 1 4 3 9],778163,[2 1 4 5 8 7 3 9 6 0],565891,[1 6 0 3 9 7 8 2 5 4],1353936,[3 7 5 6 2 9 0 1 4 8]
93,338669,[0 9 4 2 5 3 1 8 7 6],385475,[1 0 6 5 4 3 7 9 8 2],621644,[1 7 4 3 5 2 9 6 0 8],538903,[1 5 3 9 4 8 2 0 7 6],1237704,[3 4 7 6 0 2 1 5 8 9]
94,381269,[1 0 5 7 6 3 2 9 8 4],437273,[1 2 8 7 3 9 5 6 4 0],729371,[2 0 1 8 3 4 6 9 7 5],293302,[0 8 3 2 5 1 9 7 4 6],1317749,[3 6 7 4 1 2 0 9 8 5]
95,410852,[1 2 3 6 7 8 9 4 0 5],379526,[1 0 5 4 2 8 7 6 3 9],729953,[2 0 1 8 7 9 5 6 4 3],395061,[1 0 8 4 7 2 9 5 6 3],1059928,[2 9 3 4 0 7 6 8 1 5]
96,264752,[0 7 5 4 8 2 3 6 1 9],159079,[0 4 9 5 8 6 2 1 7 3],506443,[1 4 6 5 3 2 9 0 8 7],410477,[1 2 3 6 0 8 4 9 7 5],1211684,[3 4 0 5 9 2 8 6 1 7]
97,402085,[1 0 9 7 4 6 5 2 8 3],339622,[0 9 4 3 7 1 8 6 2 5],751072,[2 0 7 1 3 9 6 8 4 5],384975,[1 0 6 4 8 2 7 5 9 3],1307497,[3 6 4 2 9 8 0 1 7 5]
98,139720,[0 4 5 8 1 3 7 9 2 6],457095,[1 3 4 7 9 0 6 5 8 2],651218,[1 8 2 3 5 9 0 6 4 7],500070,[1 4 5 2 7 3 6 0 8 9],1364713,[3 7 8 6 2 5 0 1 9 4]
99,145721,[0 4 6 9 3 2 7 8 5 1],218950,[0 6 4 5 1 7 9 8 2 3],559067,[1 5 8 9 3 7 2 6 4 0],645102,[1 7 9 8 6 5 2 0 3 4],1116157,[3 0 7 5 2 4 8 1 9 6]
100,174541,[0 5 3 7 4 6 8 1 9 2],414073,[1 2 4 3 0 8 5 6 9 7],786204,[2 1 5 9 8 6 4 0 3 7],563946,[1 5 9 8 2 4 7 0 3 6],1334749,[3 7 0 8 6 9 4 1 5 2]
1,362175,[0 9 8 7 1 2 5 4 6 3],417996,[1 2 4 9 6 3 7 0 5 8],680947,[1 8 9 0 6 4 7 2 5 3],416934,[1 2 4 8 0 6 5 3 7 9],1239838,[3 4 7 9 8 6 5 2 0 1]
2,366799,[1 0 2 8 5 7 4 3 9 6],183785,[0 5 6 4 2 7 8 9 3 1],595471,[1 6 8 2 0 4 5 3 9 7],477561,[1 3 8 7 2 6 4 5 9 0],1079759,[2 9 7 1 5 8 6 4 3 0]
3,378426,[1 0 5 2 7 6 9 3 4 8],257972,[0 7 4 2 3 8 9 5 1 6],753040,[2 0 7 4 9 3 6 8 1 5],356662,[0 9 7 6 3 1 8 5 2 4],1051876,[2 9 0 6 8 5 1 7 3 4]
4,175992,[0 5 3 9 4 7 1 2 6 8],418149,[1 2 4 9 7 5 8 3 6 0],794039,[2 1 7 5 8 9 6 4 3 0],510161,[1 4 7 2 6 3 8 9 5 0],1147400,[3 1 5 7 6 8 2 4 0 9]
5,197141,[0 5 9 1 7 8 2 6 4 3],164049,[0 5 1 6 9 2 4 7 8 3],629338,[1 7 5 9 0 4 3 8 2 6],340294,[0 9 4 5 6 7 8 3 1 2],1307505,[3 6 4 2 9 8 1 5 7 0]
6,400760,[1 0 9 5 6 7 3 4 2 8],359041,[0 9 8 2 6 1 3 4 7 5],502970,[1 4 5 8 6 3 0 7 2 9],312884,[0 8 7 1 5 3 9 4 2 6],1234394,[3 4 6 9 2 7 0 5 1 8]
7,466399,[1 3 6 5 8 7 2 0 9 4],370120,[1 0 3 6 2 5 8 9 4 7],581075,[1 6 4 3 0 5 7 9 8 2],315562,[0 8 7 5 2 6 3 9 1 4],1224419,[3 4 2 9 6 5 1 8 7 0]
8,400002,[1 0 9 4 6 3 8 2 5 7],323277,[0 9 1 2 8 7 6 4 5 3],554096,[1 5 7 9 4 3 2 6 0 8],435914,[1 2 8 5 4 7 0 6 3 9],1061844,[2 9 3 6 7 5 4 0 1 8]
9,327497,[0 9 1 8 7 2 5 6 4 3],291544,[0 8 2 7 9 4 5 6 1 3],446422,[1 3 0 7 2 4 9 8 5 6],481821,[1 3 9 6 2 0 8 5 7 4],1106891,[3 0 5 7 4 1 6 9 8 2]
10,470131,[1 3 7 2 9 6 8 0 5 4],369443,[1 0 3 5 2 8 6 9 7 4],644503,[1 7 9 8 0 6 3 2 5 4],317506,[0 8 7 9 6 5 2 4 1 3],1188543,[3 2 5 8 7 4 6 1 9 0]
11,242838,[0 7 1 3 4 8 5 2 6 9],222943,[0 6 5 2 7 9 3 1 8 4],601174,[1 6 9 2 8 5 7 4 0 3],404356,[1 2 0 4 7 8 3 9 5 6],1290532,[3 6 0 1 5 7 2 9 4 8]
12,171334,[0 5 2 9 8 6 7 4 1 3],148739,[0 4 7 5 6 3 2 9 8 1],494848,[1 4 3 2 5 8 7 9 0 6],572567,[1 6 2 7 3 4 9 8 5 0],1320199,[3 6 7 9 4 5 1 0 8 2]
13,478285,[1 3 8 9 2 6 5 0 7 4],330650,[0 9 2 6 3 5 1 7 4 8],778440,[2 1 4 6 3 0 5 7 8 9],470356,[1 3 7 4 2 8 0 9 5 6],1348323,[3 7 4 5 8 0 1 6 9 2]
14,455564,[1 3 4 5 8 2 9 6 0 7],405338,[1 2 0 5 9 8 3 6 4 7],777664,[2 1 4 5 0 7 8 9 3 6],382962,[1 0 5 9 8 3 7 2 4 6],1047995,[2 8 9 7 4 1 3 6 5 0]
15,404573,[1 2 0 4 9 6 3 8 7 5],462968,[1 3 5 9 0 2 6 7 4 8],685464,[1 9 0 2 3 5 4 6 7 8],638945,[1 7 8 6 3 4 5 9 2 0],1022602,[2 8 3 9 1 6 4 7 0 5]
16,220989,[0 6 4 8 9 3 7 2 5 1],463640,[1 3 5 9 8 6 2 4 0 7],767554,[2 1 0 5 3 6 7 9 4 8],506397,[1 4 6 5 2 9 8 3 7 0],1228602,[3 4 5 8 2 1 9 0 6 7]
17,277622,[0 7 9 1 5 4 6 3 2 8],284111,[0 8 1 4 6 5 9 7 3 2],500031,[1 4 5 2 6 9 7 3 8 0],299996,[0 8 4 5 6 9 7 2 1 3],1221045,[3 4 2 1 9 5 8 6 7 0]
18,146843,[0 4 7 1 9 6 3 8 5 2],269689,[0 7 6 4 5 3 1 2 9 8],504871,[1 4 6 2 3 5 7 0 9 8],427262,[1 2 6 8 4 5 7 3 0 9],1129807,[3 1 0 4 5 2 7 6 9 8]
19,318387,[0 8 9 2 3 4 1 6 7 5],456873,[1 3 4 7 6 2 5 8 9 0],787658,[2 1 6 3 9 8 0 5 4 7],415925,[1 2 4 6 8 0 3 9 7 5],1323908,[3 6 8 5 7 2 9 1 0 4]
20,196394,[0 5 8 9 6 4 1 3 2 7],167786,[0 5 2 4 1 6 3 8 7 9],531153,[1 5 2 4 8 3 6 7 9 0],441424,[1 2 9 6 0 5 7 8 3 4],1269006,[3 5 4 8 6 0 2 1 7 9]
21,200473,[0 5 9 7 3 6 1 2 8 4],220135,[0 6 4 7 8 3 2 1 9 5],788644,[2 1 6 5 4 0 3 9 7 8],606892,[1 7 0 4 9 5 2 8 3 6],1027703,[2 8 4 9 3 0 7 6 5 1]
22,191278,[0 5 7 9 4 8 6 3 1 2],157833,[0 4 9 3 2 5 6 7 8 1],587787,[1 6 5 7 3 2 0 8 9 4],561002,[1 5 9 3 2 0 4 7 6 8],1126224,[3 0 9 5 2 4 1 6 7 8]
23,394844,[1 0 8 4 5 3 9 6 2 7],369543,[1 0 3 5 4 7 8 6 9 2],680615,[1 8 9 0 3 6 7 5 4 2],401635,[1 0 9 6 7 8 5 2 4 3],1182758,[3 2 4 7 8 1 6 5 0 9]
24,462285,[1 3 5 8 0 4 9 6 7 2],405434,[1 2 0 6 3 8 4 7 5 9],779538,[2 1 4 7 8 0 9 3 5 6],349599,[0 9 6 3 5 2 7 4 8 1],1116479,[3 0 7 5 6 9 8 4 2 1]
25,318046,[0 8 9 1 6 3 7 5 2 4],194737,[0 5 8 6 3 9 1 2 7 4],544639,[1 5 6 0 4 8 3 2 9 7],352794,[0 9 6 8 7 5 4 1 2 3],1368584,[3 7 9 4 6 8 1 2 0 5]
26,461524,[1 3 5 7 0 2 4 9 6 8],173463,[0 5 3 4 9 6 7 2 8 1],473965,[1 3 8 0 4 7 6 2 9 5],453284,[1 3 2 9 6 4 8 5 0 7],1069767,[2 9 5 1 7 6 4 3 8 0]
27,168572,[0 5 2 6 1 8 9 4 3 7],338429,[0 9 4 2 1 5 3 8 7 6],577398,[1 6 3 5 9 7 2 0 4 8],329077,[0 9 2 4 1 5 7 3 8 6],1089415,[3 0 1 4 2 7 6 5 9 8]
28,348379,[0 9 6 1 8 2 7 3 5 4],373671,[1 0 4 2 9 8 6 5 7 3],600531,[1 6 9 2 0 5 3 7 8 4],529445,[1 5 2 0 6 3 4 9 8 7],1255361,[3 5 1 0 7 4 8 9 6 2]
29,143066,[0 4 6 3 8 2 1 7 5 9],374863,[1 0 4 5 7 9 3 2 8 6],684428,[1 8 9 6 4 3 7 2 0 5],330748,[0 9 2 6 4 3 1 8 5 7],1119087,[3 0 8 1 4 7 6 5 9 2]
30,334654,[0 9 3 4 7 6 8 5 1 2],342647,[0 9 4 8 7 2 6 5 3 1],494739,[1 4 3 2 0 9 5 7 8 6],362440,[0 9 8 7 3 2 5 6 1 4],1042706,[2 8 7 9 1 3 0 5 4 6]
31,274912,[0 7 8 4 6 9 3 5 1 2],478838,[1 3 9 0 2 5 7 6 4 8],773310,[2 1 3 6 0 5 7 4 8 9],419296,[1 2 5 3 6 0 8 9 4 7],1254829,[3 5 0 9 7 8 4 1 6 2]
32,180831,[0 5 4 9 1 8 6 3 7 2],338655,[0 9 4 2 5 1 7 6 8 3],675105,[1 8 6 9 4 7 2 3 5 0],398871,[1 0 9 2 8 7 5 4 6 3],1038344,[2 8 7 0 1 9 4 5 3 6]
33,131776,[0 4 3 2 1 5 8 9 6 7],253026,[0 7 3 2 5 6 9 1 4 8],648468,[1 8 0 6 5 9 4 2 3 7],551133,[1 5 7 3 4 8 9 2 6 0],1146626,[3 1 5 6 7 2 0 8 4 9]
34,469818,[1 3 7 2 6 0 9 4 5 8],288876,[0 8 2 4 3 5 7 1 6 9],677511,[1 8 7 3 9 6 4 2 5 0],486474,[1 4 0 6 7 9 8 2 3 5],1309610,[3 6 4 8 9 2 0 5 1 7]
