98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,1577857,[4 3 1 0 6 9 2 5 8 7],142448,[0 4 6 2 9 1 5 7 3 8],2171039,[5 9 7 6 1 8 4 3 2 0],1984275,[5 4 1 7 9 6 0 3 8 2],1720305,[4 7 6 2 1 9 3 5 8 0],1752190,[4 8 3 6 5 2 9 7 0 1],1959915,[5 3 6 9 0 7 1 4 8 2],1831174,[5 0 4 3 2 8 9 7 1 6],2326109,[6 3 7 4 8 1 0 9 5 2],289677,[0 8 2 5 3 9 7 4 6 1],2595860,[7 1 4 0 5 2 9 6 3 8],3351544,[9 2 0 8 7 4 5 6 1 3],661699,[1 8 4 3 0 2 9 5 7 6],554097,[1 5 7 9 4 3 2 6 8 0],1076945,[2 9 6 5 7 3 4 8 1 0],3072204,[8 4 1 5 9 6 3 0 2 7],3329163,[9 1 5 4 8 0 2 6 7 3],1547453,[4 2 5 0 3 7 1 9 8 6],1944540,[5 3 1 8 7 4 6 0 2 9],1190025,[3 2 6 0 8 9 4 5 7 1]
54,1943786,[5 3 1 7 8 2 0 6 4 9],718231,[1 9 7 4 5 2 3 0 8 6],1256452,[3 5 1 4 0 7 2 9 6 8],2906234,[8 0 1 6 4 7 2 5 3 9],1817089,[5 0 1 6 8 4 2 3 9 7],3383891,[9 2 8 3 7 0 4 6 5 1],3067328,[8 4 0 6 2 1 5 7 3 9],1226397,[3 4 5 2 1 9 8 6 7 0],3507783,[9 5 8 7 6 2 3 1 4 0],511091,[1 4 7 3 9 0 5 8 6 2],307801,[0 8 6 1 5 2 3 4 9 7],48604,[0 2 3 7 6 1 4 9 5 8],1974145,[5 3 9 6 8 1 0 2 7 4],2912526,[8 0 2 9 3 1 5 4 6 7],840956,[2 3 8 7 9 6 5 1 0 4],2158678,[5 9 4 2 0 8 7 6 1 3],112924,[0 3 8 4 9 1 2 7 5 6],1996797,[5 4 6 1 2 9 8 3 7 0],2844977,[7 8 4 3 2 0 6 9 5 1],1233292,[3 4 6 7 9 2 0 8 1 5]
55,445395,[1 3 0 5 7 8 2 6 9 4],1323556,[3 6 8 5 1 7 0 9 2 4],896485,[2 5 1 9 0 7 6 3 8 4],1201009,[3 2 8 4 0 6 1 5 9 7],3513592,[9 6 1 0 8 7 4 5 2 3],1532425,[4 2 0 1 6 5 3 7 9 8],283678,[0 8 1 3 9 7 6 5 2 4],223038,[0 6 5 2 8 7 3 1 4 9],825358,[2 3 5 8 1 9 7 6 0 4],1324228,[3 6 8 7 1 2 0 9 4 5],1796080,[4 9 5 2 6 1 7 8 0 3],1984981,[5 4 1 8 9 3 6 0 7 2],3248505,[8 9 4 3 6 7 1 2 5 0],2790003,[7 6 1 5 0 2 3 8 9 4],128646,[0 4 2 6 8 1 5 3 7 9],1424035,[3 9 2 5 7 8 6 0 4 1],749382,[2 0 6 7 8 9 3 1 4 5],1407385,[3 8 9 1 6 2 0 4 7 5],1199111,[3 2 7 9 4 5 8 6 1 0],1551621,[4 2 5 9 0 1 8 6 7 3]
56,3255412,[8 9 5 7 2 3 0 6 1 4],302115,[0 8 4 9 5 6 1 3 7 2],1292384,[3 6 0 4 9 8 2 5 1 7],3398200,[9 3 2 1 7 4 6 8 0 5],109893,[0 3 7 8 5 6 9 2 4 1],997741,[2 7 6 9 5 3 4 0 8 1],2113441,[5 8 3 2 4 0 1 6 9 7],2271607,[6 2 3 8 0 1 5 4 9 7],1627387,[4 5 2 9 1 6 8 0 7 3],1476838,[4 0 7 1 2 9 8 6 3 5],2861604,[7 8 9 5 2 4 3 0 1 6],2250658,[6 1 8 4 9 3 2 7 0 5],119356,[0 3 9 6 7 5 1 8 2 4],3155803,[8 6 2 1 0 4 9 3 7 5],1743017,[4 8 1 7 9 0 5 6 3 2],1417652,[3 9 1 2 8 6 7 4 0 5],504051,[1 4 6 0 2 7 3 8 9 5],449594,[1 3 2 4 6 8 0 7 5 9],2355780,[6 4 3 2 9 5 7 0 1 8],2013788,[5 4 9 3 8 2 7 1 0 6]
57,2496374,[6 8 9 2 1 0 5 4 3 7],1595623,[4 3 6 7 0 9 2 1 8 5],3073952,[8 4 1 9 3 2 5 6 0 7],464482,[1 3 6 2 0 8 5 9 4 7],1182977,[3 2 4 8 0 1 7 9 6 5],2970802,[8 1 6 4 0 7 3 9 2 5],1576724,[4 3 0 8 9 2 7 5 1 6],1593927,[4 3 6 1 8 7 5 2 9 0],986708,[2 7 4 8 3 5 9 1 0 6],2900975,[7 9 8 4 0 5 6 3 2 1],1981392,[5 4 1 0 9 7 2 3 6 8],1320048,[3 6 7 9 2 4 0 1 5 8],2692532,[7 3 8 1 5 6 9 2 0 4],586335,[1 6 5 3 4 0 8 7 9 2],1083270,[2 9 7 8 4 1 3 0 5 6],1460865,[4 0 2 8 9 7 3 5 6 1],2803393,[7 6 4 1 5 8 0 2 9 3],202529,[0 6 1 3 4 8 7 9 5 2],3014654,[8 2 7 1 0 3 6 5 4 9],1078788,[2 9 7 0 3 8 5 1 4 6]
58,180290,[0 5 4 8 3 6 1 7 2 9],3501846,[9 5 7 6 4 0 2 1 3 8],942571,[2 6 4 0 1 8 9 3 7 5],2237645,[6 1 4 9 8 0 2 7 5 3],2455811,[6 7 9 1 8 0 3 5 4 2],3536751,[9 6 5 7 0 8 3 2 4 1],514926,[1 4 8 2 3 0 6 5 7 9],3141237,[8 5 9 1 6 7 4 2 3 0],2361752,[6 4 5 7 1 2 3 8 0 9],3177930,[8 6 7 3 5 4 9 0 1 2],2910439,[8 0 2 5 3 7 4 1 9 6],3436138,[9 4 1 7 3 5 2 8 0 6],3575139,[9 7 5 2 3 8 0 4 6 1],3186922,[8 7 0 3 2 6 4 9 1 5],453712,[1 3 4 0 2 9 7 8 5 6],1305851,[3 6 4 0 8 1 5 9 7 2],591876,[1 6 7 4 0 3 8 2 5 9],2803713,[7 6 4 2 0 3 5 8 9 1],903383,[2 5 4 1 8 0 9 7 6 3],405483,[1 2 0 6 4 3 5 8 9 7]
59,449830,[1 3 2 4 8 6 9 7 0 5],3458861,[9 4 7 1 8 6 0 5 3 2],3473920,[9 5 1 2 8 3 6 7 0 4],2565050,[7 0 5 9 4 3 1 6 2 8],936904,[2 6 1 9 3 5 7 8 0 4],3562887,[9 7 2 8 3 5 4 1 6 0],3005359,[8 2 5 3 0 7 4 1 9 6],2556945,[7 0 4 3 2 9 5 6 8 1],3280724,[9 0 3 8 5 2 7 4 1 6],1338735,[3 7 1 6 4 0 8 5 9 2],2911976,[8 0 2 7 4 5 3 6 1 9],2276189,[6 2 4 7 3 1 0 9 8 5],3120037,[8 5 3 0 4 2 7 1 9 6],3534112,[9 6 5 1 3 8 4 7 0 2],2682953,[7 3 5 2 1 9 6 8 4 0],408891,[1 2 3 0 9 6 4 7 8 5],1968268,[5 3 8 4 7 1 0 9 2 6],2127668,[5 8 7 1 0 4 9 3 2 6],3294995,[9 0 6 7 3 2 4 8 5 1],1928894,[5 2 8 7 0 1 6 4 3 9]
60,2158146,[5 9 4 1 3 6 8 0 2 7],3101139,[8 4 9 2 0 7 1 5 6 3],1358259,[3 7 6 4 2 9 0 5 8 1],542390,[1 5 4 7 2 9 6 3 0 8],3054280,[8 3 7 0 1 4 6 9 2 5],3142460,[8 5 9 3 4 0 7 2 1 6],319327,[0 8 9 3 5 1 4 2 7 6],292344,[0 8 3 1 2 5 4 6 7 9],2296666,[6 2 9 5 7 8 1 4 0 3],1887529,[5 1 8 4 6 3 0 2 9 7],2629849,[7 2 1 8 5 4 0 3 9 6],2346940,[6 4 1 7 5 9 0 8 2 3],2365545,[6 4 7 2 3 9 1 5 8 0],412045,[1 2 3 8 4 7 6 0 9 5],598430,[1 6 8 7 0 9 4 3 2 5],2269978,[6 2 3 4 8 5 1 9 0 7],2433541,[6 7 2 8 9 3 4 0 5 1],2865061,[7 9 0 4 2 5 6 1 8 3],1329982,[3 6 9 8 1 0 7 5 2 4],3087688,[8 4 5 6 2 7 3 9 0 1]
61,3513814,[9 6 1 2 3 7 8 5 0 4],2916779,[8 0 3 7 1 5 4 9 6 2],2149318,[5 9 2 4 0 8 7 6 1 3],1811647,[4 9 8 3 1 0 5 2 7 6],1168654,[3 1 9 8 0 6 7 5 2 4],3007216,[8 2 5 6 7 0 4 9 1 3],2723238,[7 4 5 2 1 8 3 0 6 9],704059,[1 9 4 6 8 0 7 2 5 3],2154174,[5 9 3 2 8 4 1 0 6 7],1097700,[3 0 2 8 6 5 7 1 4 9],3409966,[9 3 5 6 0 2 8 7 1 4],1231282,[3 4 6 2 0 8 5 9 1 7],2066567,[5 7 2 0 3 4 9 8 6 1],1499910,[4 1 2 7 3 5 6 0 8 9],116653,[0 3 9 2 1 4 7 5 8 6],1155591,[3 1 7 2 9 8 5 4 6 0],759725,[2 0 8 7 3 1 4 9 6 5],2073831,[5 7 3 4 1 9 6 2 8 0],1527683,[4 1 9 0 7 6 3 8 5 2],469631,[1 3 7 2 4 6 9 8 5 0]
62,2285319,[6 2 7 4 0 3 8 5 9 1],1842923,[5 0 7 6 4 8 2 9 3 1],1622455,[4 5 1 9 3 6 2 0 8 7],478240,[1 3 8 9 2 4 6 7 0 5],1824109,[5 0 2 9 4 8 6 1 7 3],2142239,[5 9 1 0 3 8 7 6 4 2],707494,[1 9 5 3 6 7 8 4 0 2],483851,[1 4 0 2 3 5 7 9 8 6],257011,[0 7 3 9 8 5 6 1 4 2],933827,[2 6 1 3 9 8 4 7 5 0],810508,[2 3 0 8 7 4 1 9 5 6],2038843,[5 6 4 3 8 1 9 0 7 2],2573145,[7 0 8 4 6 9 2 3 5 1],962324,[2 6 8 9 4 1 7 3 0 5],3339841,[9 1 7 5 6 0 2 3 8 4],1572909,[4 3 0 1 7 6 9 5 8 2],749124,[2 0 6 7 4 8 5 1 3 9],1398127,[3 8 6 2 9 0 4 1 7 5],520553,[1 4 9 2 8 7 5 6 3 0],117068,[0 3 9 2 6 5 8 4 1 7]
63,540989,[1 5 4 3 6 2 0 9 8 7],1506668,[4 1 3 9 6 5 8 2 0 7],1109393,[3 0 6 1 8 9 5 7 4 2],1438031,[3 9 6 2 1 5 8 7 4 0],597433,[1 6 8 4 7 5 0 2 9 3],394998,[1 0 8 4 6 7 3 2 5 9],877728,[2 4 8 1 0 6 3 5 7 9],108700,[0 3 7 5 9 8 1 6 2 4],496835,[1 4 3 7 0 5 6 9 8 2],2904840,[8 0 1 4 6 2 3 5 7 9],188339,[0 5 7 3 6 4 2 9 8 1],3432816,[9 4 1 0 7 8 2 3 5 6],2262674,[6 2 0 9 5 7 1 4 3 8],3395967,[9 3 1 7 5 6 4 2 8 0],2626107,[7 2 1 0 5 4 3 8 9 6],3524953,[9 6 3 2 7 5 0 1 8 4],2184489,[6 0 2 5 1 3 7 8 9 4],1121921,[3 0 8 6 2 4 7 9 5 1],990945,[2 7 5 6 1 9 3 4 8 0],1851746,[5 0 9 3 8 2 1 6 4 7]
64,2122811,[5 8 6 1 3 0 4 9 7 2],2160194,[5 9 4 6 1 7 0 3 2 8],3225137,[8 7 9 6 2 0 4 5 3 1],3518416,[9 6 2 0 7 1 5 8 3 4],2998968,[8 2 4 0 3 6 1 5 7 9],3113885,[8 5 1 7 9 0 2 6 4 3],2779179,[7 5 9 2 8 6 0 3 4 1],1871600,[5 1 4 3 6 8 2 7 0 9],1950752,[5 3 4 0 6 2 7 8 1 9],793156,[2 1 7 4 6 8 0 9 3 5],3117576,[8 5 2 4 9 7 0 1 3 6],133318,[0 4 3 6 1 9 8 7 2 5],1847696,[5 0 8 6 2 4 3 7 1 9],1675862,[4 6 5 3 7 2 8 1 0 9],1985489,[5 4 1 9 6 7 3 8 2 0],717362,[1 9 7 3 4 0 2 6 5 8],3048720,[8 3 5 9 2 0 1 4 6 7],1476748,[4 0 7 1 2 5 3 9 6 8],1004570,[2 7 9 3 1 5 0 6 4 8],3230850,[8 9 1 0 3 6 7 2 4 5]
65,2954437,[8 1 3 2 5 4 7 0 9 6],573081,[1 6 2 7 9 5 3 4 8 0],1970681,[5 3 9 0 1 4 7 8 6 2],2471144,[6 8 2 3 0 9 4 5 1 7],1304866,[3 6 2 9 1 8 4 7 0 5],3504134,[9 5 8 1 7 0 4 3 2 6],3389601,[9 3 0 5 7 6 2 4 8 1],2689011,[7 3 6 4 8 2 0 5 9 1],3198645,[8 7 2 5 4 1 9 3 6 0],2287379,[6 2 7 8 9 3 1 5 4 0],2057877,[5 7 0 3 1 9 8 4 6 2],1365717,[3 7 8 9 5 6 4 1 2 0],3315727,[9 1 2 8 3 0 5 4 7 6],990940,[2 7 5 6 1 9 0 8 3 4],2465872,[6 8 1 2 7 9 4 5 0 3],376623,[1 0 4 8 2 6 7 5 9 3],2582792,[7 1 0 5 3 4 6 8 2 9],1174303,[3 2 0 9 8 7 4 1 6 5],1045080,[2 8 9 3 5 0 1 4 6 7],3302181,[9 0 8 2 4 1 7 5 6 3]
66,2850950,[7 8 5 4 3 9 2 1 0 6],2406721,[6 5 7 3 8 0 1 2 9 4],2743462,[7 5 0 3 4 1 9 8 2 6],1401942,[3 8 7 1 0 9 4 2 5 6],1550653,[4 2 5 7 8 0 6 1 9 3],1790131,[4 9 3 1 2 7 8 0 6 5],435492,[1 2 8 4 9 0 6 3 5 7],67492,[0 2 7 4 8 5 1 9 3 6],2721595,[7 4 3 9 8 6 5 0 2 1],1787222,[4 9 2 6 1 5 7 3 0 8],3547710,[9 6 8 7 2 1 3 0 4 5],1328631,[3 6 9 5 1 8 4 2 7 0],2519620,[6 9 3 8 2 7 0 5 1 4],1065445,[2 9 4 3 7 6 5 0 8 1],1445396,[3 9 7 6 2 8 5 1 0 4],175122,[0 5 3 8 2 4 9 1 6 7],606829,[1 7 0 4 8 9 5 2 6 3],3561427,[9 7 2 5 3 4 8 0 6 1],2313370,[6 3 4 0 1 2 7 9 5 8],962857,[2 6 9 0 3 8 1 4 7 5]
67,2302286,[6 3 0 8 5 7 4 2 1 9],1245227,[3 4 9 0 5 8 2 7 6 1],1445852,[3 9 7 8 0 5 6 2 1 4],1343084,[3 7 2 5 4 1 9 6 0 8],1143491,[3 1 4 9 2 0 6 8 7 5],2092389,[5 7 9 1 0 4 8 3 6 2],1655601,[4 6 0 5 3 8 2 7 9 1],785898,[2 1 5 9 6 0 8 3 4 7],1248221,[3 4 9 6 5 8 0 7 2 1],2899168,[7 9 8 1 4 5 3 6 0 2],2024117,[5 6 1 7 2 8 0 9 4 3],2219802,[6 1 0 5 2 4 9 3 7 8],2356382,[6 4 3 5 8 2 7 1 0 9],962157,[2 6 8 9 1 7 5 3 4 0],2982875,[8 1 9 6 7 2 3 5 4 0],2273129,[6 2 4 0 1 8 7 9 5 3],2835333,[7 8 2 4 9 5 6 1 3 0],233117,[0 6 8 2 7 5 1 9 4 3],1029302,[2 8 5 1 6 4 7 3 0 9],2187175,[6 0 2 9 7 4 3 1 8 5]
68,1860261,[5 1 2 0 8 3 9 6 7 4],885601,[2 4 9 7 0 1 3 5 8 6],3005541,[8 2 5 3 4 0 9 6 7 1],2204688,[6 0 7 4 1 5 2 3 8 9],371589,[1 0 3 8 2 6 9 5 7 4],2944474,[8 1 0 3 6 4 5 9 2 7],3412542,[9 3 6 0 5 8 2 1 4 7],2079039,[5 7 4 3 6 1 8 2 9 0],594957,[1 6 8 0 3 9 7 4 5 2],486419,[1 4 0 6 7 5 3 9 8 2],253061,[0 7 3 2 5 9 1 8 6 4],877658,[2 4 8 0 9 7 1 5 3 6],2527347,[6 9 5 3 1 2 0 7 8 4],3084916,[8 4 5 0 6 7 1 9 2 3],2534376,[6 9 7 5 8 4 0 1 2 3],1255803,[3 5 1 2 4 0 6 8 9 7],1994124,[5 4 3 7 6 8 2 0 1 9],1180215,[3 2 4 1 5 0 8 7 9 6],274248,[0 7 8 3 9 4 1 2 5 6],1437082,[3 9 6 0 8 5 2 7 1 4]
69,3045896,[8 3 5 2 4 6 1 7 0 9],2319374,[6 3 5 1 4 0 8 7 2 9],2429670,[6 7 2 0 5 3 4 1 8 9],1980911,[5 4 1 0 3 7 9 8 6 2],1150580,[3 1 6 4 0 2 9 7 5 8],1091967,[3 0 1 7 6 8 5 4 9 2],2885690,[7 9 4 3 8 2 0 5 1 6],165573,[0 5 1 8 9 6 7 3 4 2],2454720,[6 7 9 0 3 1 2 4 5 8],2574612,[7 0 8 6 9 1 4 2 3 5],2979762,[8 1 9 2 5 3 7 0 4 6],3035572,[8 3 2 4 0 6 1 9 5 7],880797,[2 4 8 7 1 9 6 3 5 0],558678,[1 5 8 7 9 4 2 0 3 6],3104011,[8 4 9 7 0 5 6 1 3 2],2934327,[8 0 7 2 4 6 5 3 9 1],2528212,[6 9 5 4 2 3 0 8 1 7],2329871,[6 3 8 1 9 4 7 5 2 0],905435,[2 5 4 7 6 1 3 9 8 0],2395213,[6 5 3 1 8 0 7 2 9 4]
70,1122876,[3 0 8 7 5 2 6 1 4 9],1620635,[4 5 1 6 9 2 3 8 7 0],78930,[0 2 9 6 5 7 8 1 3 4],2657034,[7 2 9 1 3 8 6 0 4 5],1482552,[4 0 8 2 1 7 3 5 6 9],1007033,[2 7 9 6 4 8 3 5 1 0],2326871,[6 3 7 5 8 2 9 4 1 0],1004934,[2 7 9 3 6 4 1 0 5 8],985366,[2 7 4 5 6 1 9 8 0 3],256366,[0 7 3 9 1 4 8 6 2 5],3174641,[8 6 5 9 1 2 4 7 3 0],2067991,[5 7 2 3 1 4 6 0 9 8],995015,[2 7 6 3 9 5 8 4 1 0],1910692,[5 2 4 0 8 6 1 9 3 7],715252,[1 9 6 8 3 4 0 7 2 5],2159754,[5 9 4 3 6 8 7 0 1 2],1011772,[2 8 0 7 3 5 1 9 4 6],1694164,[4 7 0 2 1 3 5 9 6 8],66413,[0 2 7 3 4 6 1 9 8 5],766827,[2 1 0 4 3 6 5 8 9 7]
71,1686413,[4 6 8 5 1 3 0 9 7 2],2440899,[6 7 4 2 0 9 1 5 8 3],2134973,[5 8 9 4 1 3 0 7 6 2],3120073,[8 5 3 0 4 7 1 2 9 6],1461863,[4 0 3 1 6 2 9 8 7 5],3350262,[9 2 0 7 1 8 4 3 5 6],3102704,[8 4 9 5 1 7 2 3 0 6],692861,[1 9 2 5 3 8 0 7 6 4],1822410,[5 0 2 7 1 8 9 3 4 6],1790454,[4 9 3 1 7 5 2 0 6 8],1092127,[3 0 1 7 9 2 5 4 8 6],3236059,[8 9 2 0 5 1 7 3 6 4],2533845,[6 9 7 5 1 2 8 3 4 0],2529183,[6 9 5 7 4 2 3 1 8 0],182655,[0 5 6 2 8 1 7 4 9 3],2575782,[7 0 9 1 4 8 3 2 5 6],1388199,[3 8 4 5 0 2 7 6 9 1],3522783,[9 6 2 8 5 3 4 1 7 0],2933659,[8 0 7 1 5 2 9 3 6 4],2222378,[6 1 0 9 5 8 2 4 3 7]
72,212676,[0 6 3 2 5 4 8 1 7 9],3424910,[9 3 8 4 6 7 2 1 0 5],312628,[0 8 7 1 3 4 2 9 5 6],3442045,[9 4 2 8 5 6 3 0 7 1],2008731,[5 4 8 3 9 2 0 6 7 1],816375,[2 3 1 9 8 0 6 5 7 4],1765578,[4 8 7 2 1 0 9 3 5 6],3082602,[8 4 3 6 2 1 9 0 5 7],1100983,[3 0 4 6 1 9 5 2 8 7],3291733,[9 0 6 1 8 2 5 3 7 4],3230335,[8 9 0 7 4 3 2 1 6 5],96098,[0 3 5 1 6 9 2 7 4 8],2339285,[6 4 0 2 1 3 5 9 8 7],1253510,[3 5 0 7 9 8 4 2 1 6],3353494,[9 2 1 4 6 7 8 5 0 3],3503536,[9 5 8 1 0 2 6 7 3 4],1580336,[4 3 1 6 9 5 2 7 0 8],3331765,[9 1 6 0 4 7 5 2 8 3],2959618,[8 1 4 2 6 5 3 9 0 7],3120052,[8 5 3 0 4 6 1 9 2 7]
73,1233394,[3 4 6 8 0 2 5 9 1 7],688861,[1 9 0 6 7 4 5 2 8 3],2400711,[6 5 4 2 1 9 7 3 8 0],2408014,[6 5 7 8 2 4 9 3 0 1],3299186,[9 0 7 5 2 3 1 6 4 8],1010610,[2 8 0 5 6 7 9 1 3 4],954294,[2 6 7 3 4 5 1 0 8 9],1555193,[4 2 6 5 9 8 3 7 1 0],1506367,[4 1 3 9 2 0 6 5 8 7],2544777,[7 0 1 9 4 5 3 6 8 2],388397,[1 0 7 2 5 8 3 9 6 4],418780,[1 2 5 0 7 9 3 8 4 6],1905605,[5 2 3 0 8 1 4 9 7 6],1910968,[5 2 4 1 0 8 7 9 3 6],1884787,[5 1 7 9 6 3 8 0 4 2],3483315,[9 5 3 0 8 6 1 4 7 2],3326346,[9 1 4 8 7 3 6 0 2 5],279828,[0 7 9 4 5 8 3 1 2 6],3523929,[9 6 3 1 4 0 5 7 8 2],1527890,[4 1 9 2 0 6 3 7 5 8]
74,785018,[2 1 5 8 3 9 0 6 4 7],3444997,[9 4 3 5 7 1 6 0 8 2],2342153,[6 4 0 7 9 8 3 5 2 1],329660,[0 9 2 4 8 1 7 5 3 6],2509145,[6 9 1 7 8 3 4 5 2 0],846147,[2 3 9 8 1 4 0 6 7 5],702055,[1 9 4 3 0 6 5 2 8 7],1385931,[3 8 2 9 7 4 0 5 6 1],3523348,[9 6 3 0 5 2 1 8 4 7],775695,[2 1 3 9 5 0 7 6 8 4],885329,[2 4 9 6 5 7 3 8 1 0],2022704,[5 6 1 3 2 9 4 7 0 8],2036320,[5 6 4 0 2 3 8 9 1 7],380890,[1 0 5 7 2 3 6 9 4 8],979796,[2 7 3 4 8 9 6 1 0 5],2150654,[5 9 2 7 0 1 6 4 3 8],3105210,[8 5 0 1 7 6 9 2 3 4],3080472,[8 4 3 1 5 7 0 2 6 9],78235,[0 2 9 5 6 8 7 1 4 3],2226342,[6 1 2 8 0 9 4 3 5 7]
75,713161,[1 9 6 4 5 0 2 3 8 7],1647501,[4 5 8 9 1 0 7 3 6 2],2326628,[6 3 7 5 2 4 9 1 0 8],2747830,[7 5 1 2 4 6 9 8 0 3],888934,[2 5 0 4 7 8 9 6 1 3],811597,[2 3 1 0 5 6 8 4 9 7],2209915,[6 0 8 4 2 9 7 1 5 3],3263283,[8 9 7 3 2 0 1 5 6 4],3336182,[9 1 6 8 4 3 5 2 0 7],2039304,[5 6 4 7 2 1 0 3 8 9],2632398,[7 2 3 4 0 8 5 1 6 9],2836820,[7 8 2 9 0 1 6 4 3 5],1502095,[4 1 3 0 5 7 6 2 9 8],1683898,[4 6 8 0 7 3 2 9 1 5],1621729,[4 5 1 8 3 6 0 2 9 7],1545220,[4 2 3 7 0 9 1 8 5 6],2674744,[7 3 2 6 9 4 5 8 0 1],1837838,[5 0 6 7 4 2 8 3 1 9],2757370,[7 5 3 0 8 1 4 9 2 6],164667,[0 5 1 7 8 3 2 6 9 4]
76,3323607,[9 1 4 5 0 7 6 3 8 2],2401170,[6 5 4 2 9 7 8 0 1 3],2213743,[6 0 9 2 5 8 3 1 7 4],2113408,[5 8 3 2 1 7 6 9 0 4],3326018,[9 1 4 8 3 7 0 5 2 6],185478,[0 5 6 8 4 7 2 1 3 9],2950192,[8 1 2 4 5 9 6 7 0 3],2856683,[7 8 6 5 3 4 1 9 2 0],2447385,[6 7 5 4 0 9 2 3 8 1],753645,[2 0 7 5 8 3 9 4 6 1],2014634,[5 4 9 7 0 6 1 3 2 8],563818,[1 5 9 8 0 4 3 7 2 6],1543101,[4 2 3 1 5 0 9 7 8 6],1390041,[3 8 4 7 5 6 1 2 9 0],2402120,[6 5 4 7 1 8 2 3 0 9],209247,[0 6 2 5 7 8 4 3 9 1],3288604,[9 0 5 4 6 1 2 8 3 7],3341229,[9 1 7 8 4 3 6 2 5 0],2654564,[7 2 8 5 9 1 6 3 0 4],1176638,[3 2 1 6 4 5 8 7 0 9]
77,484838,[1 4 0 3 6 5 8 7 2 9],513535,[1 4 7 9 2 5 3 0 8 6],3380266,[9 2 7 5 6 8 1 4 0 3],559617,[1 5 9 0 3 6 4 7 8 2],3036654,[8 3 2 5 6 4 1 0 7 9],1878135,[5 1 6 7 4 0 8 3 9 2],270389,[0 7 6 5 4 2 1 9 8 3],982340,[2 7 3 9 4 0 8 5 1 6],3473279,[9 5 1 0 8 7 6 4 3 2],1917476,[5 2 6 4 0 9 8 3 1 7],977381,[2 7 1 9 4 8 0 6 5 3],2058958,[5 7 0 4 6 9 8 3 1 2],3546644,[9 6 8 4 7 1 5 2 0 3],1271358,[3 5 6 1 8 7 2 0 4 9],2221936,[6 1 0 9 2 3 7 8 4 5],2302902,[6 3 0 9 4 8 2 1 5 7],2831199,[7 8 1 6 2 3 5 4 9 0],1848171,[5 0 8 6 9 3 1 4 7 2],2396080,[6 5 3 2 9 1 7 8 0 4],155965,[0 4 8 9 5 6 3 1 7 2]
78,2066991,[5 7 2 0 8 9 4 3 6 1],784455,[2 1 5 7 6 0 8 4 9 3],3153473,[8 6 1 5 7 9 3 4 2 0],2462992,[6 8 0 5 7 9 3 4 1 2],3328640,[9 1 5 4 0 7 3 6 2 8],2593326,[7 1 3 5 9 0 4 2 6 8],1214138,[3 4 0 9 2 8 1 6 5 7],734138,[2 0 3 7 6 9 1 5 4 8],1979289,[5 4 0 8 1 2 6 7 9 3],3530356,[9 6 4 3 1 7 0 8 2 5],1924132,[5 2 7 8 3 4 0 9 1 6],514047,[1 4 7 9 8 5 3 2 6 0],1744803,[4 8 2 1 5 0 3 7 9 6],1838805,[5 0 6 8 9 2 7 3 4 1],3470495,[9 5 0 6 1 7 8 4 3 2],2134234,[5 8 9 3 1 2 4 7 0 6],3493004,[9 5 6 0 3 2 8 4 1 7],271685,[0 7 6 9 3 1 2 8 5 4],266113,[0 7 5 8 4 6 1 2 9 3],1006761,[2 7 9 6 1 5 3 4 8 0]
79,3202022,[8 7 3 2 1 5 6 4 0 9],130135,[0 4 2 8 7 5 3 1 9 6],157530,[0 4 9 2 7 6 8 1 3 5],2365293,[6 4 7 2 0 8 9 3 5 1],2603673,[7 1 5 6 2 3 4 8 9 0],2855922,[7 8 6 4 3 1 9 0 2 5],1196702,[3 2 7 5 0 6 8 4 1 9],2853565,[7 8 6 1 2 5 4 0 9 3],234332,[0 6 8 4 3 7 9 2 1 5],3529662,[9 6 4 2 1 8 3 0 5 7],78476,[0 2 9 5 8 7 6 3 1 4],1781792,[4 9 1 5 7 2 3 6 0 8],1828868,[5 0 3 9 1 6 8 4 2 7],2209170,[6 0 8 3 2 7 9 1 4 5],2489070,[6 8 5 9 0 2 3 1 4 7],148872,[0 4 7 5 8 6 1 2 3 9],2229855,[6 1 3 5 0 2 8 7 9 4],1880378,[5 1 7 0 6 9 2 4 3 8],23339,[0 1 6 7 4 5 3 9 8 2],2516040,[6 9 3 1 5 0 2 4 7 8]
