98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
18,358448,[0 9 8 1 7 2 4 5 3 6],2135887,[5 8 9 6 3 0 2 1 7 4],170946,[0 5 2 9 4 6 8 1 3 7],728983,[2 0 1 7 5 9 4 3 8 6],3416665,[9 3 6 8 2 1 0 4 7 5]
19,1458882,[4 0 2 6 3 5 9 1 7 8],134476,[0 4 3 7 8 6 1 9 2 5],360774,[0 9 8 5 1 4 3 2 6 7],479863,[1 3 9 2 5 8 4 0 7 6],822142,[2 3 5 0 9 1 8 7 4 6]
20,418626,[1 2 5 0 6 7 9 3 4 8],437678,[1 2 8 7 9 3 5 4 0 6],2258833,[6 2 0 3 4 8 1 5 9 7],89282,[0 3 2 8 1 4 5 7 6 9],1046340,[2 8 9 5 1 4 6 0 3 7]
21,2013780,[5 4 9 3 8 2 6 0 1 7],2733874,[7 4 8 3 0 2 5 9 1 6],2289026,[6 2 8 1 3 4 0 7 5 9],1766259,[4 8 7 3 0 9 1 5 6 2],459161,[1 3 5 0 8 4 7 9 6 2]
22,370062,[1 0 3 5 9 8 4 2 6 7],1277446,[3 5 7 4 1 2 9 8 0 6],2968815,[8 1 6 0 4 2 7 5 9 3],1695223,[4 7 0 3 5 9 2 1 8 6],783470,[2 1 5 6 0 9 7 4 3 8]
23,932318,[2 6 0 9 8 3 5 4 1 7],2416896,[6 5 9 3 7 8 0 1 2 4],1510318,[4 1 5 7 6 9 8 3 0 2],431860,[1 2 7 6 8 9 0 5 3 4],523969,[1 4 9 8 6 3 0 2 7 5]
24,2024009,[5 6 1 7 0 8 4 9 3 2],202406,[0 6 1 3 2 8 7 5 4 9],3271591,[9 0 2 1 8 4 5 3 7 6],3475061,[9 5 1 4 3 8 0 7 6 2],1067910,[2 9 4 8 1 3 5 0 6 7]
25,2543526,[7 0 1 6 8 2 4 3 5 9],1591437,[4 3 5 8 1 9 7 2 6 0],1419548,[3 9 1 6 5 4 8 2 0 7],679471,[1 8 7 6 5 2 3 0 9 4],2933167,[8 0 6 9 7 1 3 2 5 4]
26,1507820,[4 1 5 2 3 0 9 7 6 8],1505614,[4 1 3 8 0 7 9 6 2 5],2355645,[6 4 3 2 8 1 9 5 7 0],1060574,[2 9 3 5 0 1 7 6 4 8],389518,[1 0 7 3 9 8 6 5 2 4]
27,1468858,[4 0 5 6 1 7 3 9 2 8],2323292,[6 3 5 9 7 4 8 1 0 2],3436904,[9 4 1 8 3 7 2 5 0 6],2655069,[7 2 8 6 4 3 9 1 5 0],1185046,[3 2 5 0 9 4 8 7 1 6]
28,2541039,[7 0 1 3 4 5 8 6 9 2],3337435,[9 1 7 2 3 8 6 0 5 4],2131867,[5 8 7 9 6 2 4 0 3 1],2620614,[7 1 9 8 5 3 2 0 4 6],1205926,[3 2 9 1 8 4 7 6 0 5]
29,62566,[0 2 6 4 9 3 8 7 1 5],3237627,[8 9 2 3 6 1 0 5 7 4],2445576,[6 7 5 1 4 9 0 2 3 8],3314381,[9 1 2 6 3 8 0 7 5 4],3032972,[8 3 1 7 4 6 9 2 0 5]
30,2232955,[6 1 4 0 3 9 8 2 7 5],919450,[2 5 8 4 0 1 6 9 3 7],1267775,[3 5 4 6 8 7 9 2 1 0],642736,[1 7 9 4 6 0 5 8 2 3],1747646,[4 8 2 7 1 6 5 3 0 9]
31,582856,[1 6 4 7 5 0 8 9 2 3],2366079,[6 4 7 3 1 2 8 5 9 0],736637,[2 0 4 3 1 8 5 9 7 6],1457745,[4 0 2 3 7 9 5 6 8 1],486806,[1 4 0 7 2 8 6 5 3 9]
32,2830708,[7 8 1 5 4 2 0 9 3 6],3587266,[9 7 8 5 1 6 2 4 0 3],108360,[0 3 7 5 6 1 2 4 8 9],1006279,[2 7 9 5 4 6 1 0 8 3],832807,[2 3 7 1 8 0 5 4 9 6]
33,1322304,[3 6 8 2 5 1 0 4 7 9],1574838,[4 3 0 6 2 8 5 1 7 9],2760316,[7 5 3 6 8 4 0 9 1 2],1282740,[3 5 8 4 6 2 7 0 1 9],3112606,[8 5 1 6 0 3 9 7 2 4]
34,1116041,[3 0 7 5 1 4 8 9 6 2],46064,[0 2 3 1 9 8 5 6 4 7],1592310,[4 3 5 9 6 1 2 0 7 8],157729,[0 4 9 3 1 6 2 5 8 7],714732,[1 9 6 7 5 0 4 2 3 8]
35,1505071,[4 1 3 7 5 2 6 0 9 8],2426120,[6 7 1 3 5 8 2 4 0 9],2907574,[8 0 1 9 3 6 7 5 2 4],2276806,[6 2 4 8 1 3 9 7 0 5],3341441,[9 1 7 8 6 2 4 5 3 0]
36,1715934,[4 7 5 3 1 6 2 0 8 9],1627146,[4 5 2 8 9 3 7 0 1 6],2626879,[7 2 1 3 5 8 4 0 9 6],632349,[1 7 6 4 2 5 9 3 8 0],2584629,[7 1 0 8 6 4 9 3 5 2]
37,1546321,[4 2 3 8 7 0 1 5 9 6],1794384,[4 9 5 0 2 3 1 6 7 8],2162830,[5 9 6 0 8 3 7 4 1 2],1424816,[3 9 2 6 8 4 1 5 0 7],1580899,[4 3 1 7 8 0 9 2 6 5]
38,324907,[0 9 1 5 3 6 8 2 7 4],716642,[1 9 7 2 4 0 3 6 5 8],2786902,[7 6 0 9 5 1 8 4 2 3],762993,[2 0 9 4 7 3 5 6 8 1],2696136,[7 3 8 9 4 6 0 1 2 5]
39,622779,[1 7 4 5 9 8 0 3 6 2],881044,[2 4 8 7 6 0 1 9 3 5],1473071,[4 0 6 2 9 5 8 7 3 1],500844,[1 4 5 3 7 8 6 0 2 9],3472040,[9 5 0 8 2 6 3 4 1 7]
40,1077973,[2 9 6 8 1 0 5 3 7 4],395191,[1 0 8 4 9 3 5 2 7 6],151442,[0 4 8 1 5 2 3 7 6 9],1458870,[4 0 2 6 3 5 7 1 8 9],3407488,[9 3 5 0 6 7 4 8 1 2]
41,1886225,[5 1 8 2 7 4 6 9 3 0],1296475,[3 6 1 2 7 9 8 0 5 4],2194770,[6 0 4 5 2 8 9 1 3 7],2482101,[6 8 4 3 2 0 9 5 7 1],3127869,[8 5 4 6 1 3 9 2 7 0]
42,3322358,[9 1 4 2 5 3 7 6 0 8],2486985,[6 8 5 3 0 9 2 4 7 1],2051804,[5 6 9 0 7 2 8 3 1 4],2751753,[7 5 1 9 8 2 3 4 6 0],2038554,[5 6 4 3 1 9 8 0 2 7]
43,2552867,[7 0 3 5 6 9 2 8 4 1],542393,[1 5 4 7 2 9 6 8 3 0],1052561,[2 9 0 7 8 3 5 6 4 1],32207,[0 1 8 4 7 3 9 6 5 2],2678556,[7 3 4 5 1 2 8 0 6 9]
44,1905494,[5 2 3 0 7 1 8 6 4 9],1978446,[5 4 0 6 9 1 3 2 7 8],2074731,[5 7 3 6 4 2 0 8 9 1],526452,[1 5 0 6 3 2 8 4 7 9],485199,[1 4 0 3 9 5 7 6 8 2]
45,370471,[1 0 3 6 7 4 5 2 9 8],1342042,[3 7 2 1 9 6 4 8 0 5],1102807,[3 0 4 8 7 1 5 2 9 6],1838573,[5 0 6 8 4 3 1 9 7 2],2608959,[7 1 6 5 4 2 8 3 9 0]
46,1257896,[3 5 1 7 0 6 4 8 2 9],1111553,[3 0 6 5 8 9 4 7 2 1],373251,[1 0 4 2 6 7 3 8 9 5],1001496,[2 7 8 5 9 6 0 1 3 4],1243677,[3 4 8 7 1 9 6 2 5 0]
47,2614255,[7 1 8 5 9 3 2 0 6 4],3386616,[9 2 8 7 4 6 0 1 3 5],903925,[2 5 4 3 6 8 7 0 9 1],1719499,[4 7 6 1 2 0 9 3 8 5],3148896,[8 6 0 7 3 9 1 2 4 5]
48,3276932,[9 0 3 2 4 7 8 5 1 6],516039,[1 4 8 3 7 2 6 5 9 0],2346564,[6 4 1 7 0 8 5 2 3 9],210388,[0 6 2 8 3 4 1 9 5 7],621778,[1 7 4 3 6 5 2 9 0 8]
49,1892068,[5 1 9 3 8 2 0 7 4 6],197429,[0 5 9 2 3 4 1 8 7 6],1682874,[4 6 7 9 1 8 5 0 2 3],2254483,[6 1 9 3 2 4 8 0 7 5],2850738,[7 8 5 4 2 0 9 1 3 6]
50,742690,[2 0 5 4 7 1 6 9 3 8],455938,[1 3 4 6 2 7 5 9 0 8],77154,[0 2 9 4 1 8 7 3 5 6],204487,[0 6 1 7 2 3 5 4 9 8],3203799,[8 7 3 5 6 1 4 2 9 0]
51,1666628,[4 6 2 7 8 3 9 1 0 5],866719,[2 4 5 9 7 6 1 0 8 3],1028114,[2 8 4 9 7 5 0 3 1 6],2823396,[7 8 0 2 4 3 6 1 5 9],2878476,[7 9 3 0 8 2 5 1 4 6]
52,3149346,[8 6 0 9 1 4 7 2 3 5],3226184,[8 9 0 1 6 7 3 4 2 5],3439541,[9 4 2 5 0 8 1 7 6 3],400293,[1 0 9 4 8 6 7 3 5 2],2721602,[7 4 5 0 1 2 3 8 6 9]
53,3434667,[9 4 1 5 3 2 0 7 8 6],1816087,[5 0 1 4 6 2 7 3 9 8],2145431,[5 9 1 6 7 3 8 4 2 0],3354365,[9 2 1 5 8 0 3 7 6 4],1008433,[2 8 0 1 6 7 3 4 9 5]
54,152451,[0 4 8 2 7 5 1 6 9 3],2779468,[7 5 9 3 2 1 0 8 4 6],2965661,[8 1 5 3 9 7 0 6 4 2],2873906,[7 9 2 1 5 3 0 6 4 8],2329110,[6 3 8 0 9 2 4 1 5 7]
55,1519246,[4 1 7 5 0 3 9 8 2 6],2579485,[7 0 9 6 4 5 3 1 8 2],3162378,[8 6 3 4 1 0 9 2 5 7],3061591,[8 3 9 4 1 2 5 0 7 6],1294067,[3 6 0 8 2 9 4 7 5 1]
56,3081295,[8 4 3 2 6 5 1 0 9 7],899204,[2 5 3 4 9 1 8 6 0 7],908761,[2 5 6 3 1 0 4 7 9 8],761700,[2 0 9 1 8 5 6 3 4 7],440739,[1 2 9 5 0 8 3 6 7 4]
57,2134888,[5 8 9 4 0 6 3 7 1 2],2378062,[6 4 9 7 8 0 5 3 1 2],279530,[0 7 9 4 2 5 1 6 3 8],942305,[2 6 3 9 7 4 5 8 1 0],3427497,[9 4 0 1 5 6 3 7 8 2]
58,3057700,[8 3 7 5 6 9 0 4 1 2],1143052,[3 1 4 8 6 5 0 9 2 7],3226280,[8 9 0 1 7 5 3 4 2 6],825189,[2 3 5 8 0 6 9 4 7 1],3566120,[9 7 3 4 8 5 1 2 0 6]
59,2196613,[6 0 4 8 9 1 5 2 7 3],1243650,[3 4 8 7 1 6 9 0 2 5],1922839,[5 2 7 4 6 8 1 0 9 3],1203498,[3 2 8 7 5 0 9 1 4 6],3542898,[9 6 7 8 4 0 5 1 2 3]
60,2907435,[8 0 1 9 2 6 3 5 7 4],2773940,[7 5 8 2 6 0 9 3 1 4],1759369,[4 8 6 0 5 3 1 2 9 7],340609,[0 9 4 6 1 5 2 3 8 7],2893751,[7 9 6 1 0 4 8 5 3 2]
61,2916275,[8 0 3 6 4 2 5 9 7 1],3186771,[8 7 0 3 1 5 2 6 9 4],2569248,[7 0 6 8 3 4 1 2 5 9],2776478,[7 5 8 9 1 2 4 3 0 6],2893750,[7 9 6 1 0 4 8 5 2 3]
62,1604160,[4 3 8 2 0 1 5 6 7 9],1598175,[4 3 7 0 8 1 6 5 9 2],2773980,[7 5 8 2 6 3 4 0 1 9],3188084,[8 7 0 4 9 2 6 3 1 5],3000700,[8 2 4 3 6 9 0 7 1 5]
63,1568551,[4 2 9 1 6 3 5 0 8 7],1877200,[5 1 6 4 2 3 8 9 0 7],1298725,[3 6 1 7 8 5 4 0 9 2],470738,[1 3 7 4 8 9 0 5 2 6],3109918,[8 5 1 0 3 9 7 6 2 4]
64,3323081,[9 1 4 3 5 2 7 8 6 0],3229331,[8 9 0 6 2 1 4 7 5 3],1167497,[3 1 9 6 5 0 7 8 4 2],582999,[1 6 4 7 8 2 5 3 9 0],3551947,[9 7 0 6 2 4 8 1 5 3]
65,1676829,[4 6 5 7 9 2 8 1 3 0],126713,[0 4 2 1 9 8 6 7 5 3],108105,[0 3 7 5 1 9 4 6 8 2],1239098,[3 4 7 8 9 6 0 2 1 5],2627382,[7 2 1 4 0 9 5 3 6 8]
66,3092288,[8 4 6 3 9 0 2 5 1 7],1238441,[3 4 7 8 0 2 6 9 5 1],851881,[2 4 1 0 5 3 6 7 9 8],3300077,[9 0 7 6 3 5 1 8 4 2],3164414,[8 6 3 9 0 1 5 4 2 7]
67,2520525,[6 9 4 0 7 2 8 3 5 1],1184336,[3 2 4 9 8 5 1 6 0 7],292297,[0 8 2 9 7 6 1 3 5 4],1950927,[5 3 4 0 7 8 6 2 9 1],1269447,[3 5 4 9 0 7 6 2 8 1]
68,2330236,[6 3 8 2 4 7 0 9 1 5],2902209,[7 9 8 5 6 0 2 3 4 1],2853557,[7 8 6 1 2 5 0 9 4 3],374093,[1 0 4 3 7 6 2 9 8 5],3245322,[8 9 3 7 2 1 6 0 4 5]
69,2842048,[7 8 3 9 1 5 4 6 0 2],1855652,[5 1 0 3 4 8 9 6 2 7],570482,[1 6 2 3 5 0 4 8 7 9],1457590,[4 0 2 3 6 7 9 8 1 5],502209,[1 4 5 7 6 0 3 8 9 2]
70,550092,[1 5 7 2 0 3 8 4 6 9],2547036,[7 0 2 4 6 3 8 1 5 9],1592607,[4 3 5 9 8 6 2 1 7 0],1651533,[4 5 9 6 7 3 8 1 2 0],1060832,[2 9 3 5 4 1 6 7 0 8]
71,757881,[2 0 8 4 6 7 3 5 9 1],2200761,[6 0 5 7 4 8 2 3 9 1],2587526,[7 1 2 4 8 6 5 3 0 9],3241474,[8 9 3 1 0 4 5 7 2 6],3401490,[9 3 2 8 1 6 7 0 4 5]
72,2826429,[7 8 0 6 4 3 9 2 5 1],3010912,[8 2 6 3 7 9 4 5 0 1],1499244,[4 1 2 6 3 8 7 0 5 9],1569298,[4 2 9 3 6 5 1 8 0 7],2535844,[6 9 8 1 0 2 3 7 4 5]
73,3292097,[9 0 6 2 4 1 7 8 5 3],395415,[1 0 8 5 3 2 7 6 9 4],2417651,[6 5 9 4 8 0 2 7 3 1],96599,[0 3 5 2 1 9 8 7 6 4],3523258,[9 6 3 0 4 5 2 8 1 7]
74,381114,[1 0 5 7 3 9 8 2 4 6],1428565,[3 9 4 5 0 7 6 1 8 2],3356613,[9 2 1 8 7 5 6 3 4 0],2583711,[7 1 0 6 4 9 5 3 8 2],650998,[1 8 2 3 0 9 7 6 4 5]
75,2088830,[5 7 8 3 0 9 4 2 1 6],830483,[2 3 6 8 4 7 1 9 5 0],421939,[1 2 5 8 0 3 9 4 7 6],1322568,[3 6 8 2 9 4 0 1 5 7],595577,[1 6 8 2 3 0 7 9 5 4]
76,2247850,[6 1 8 0 2 3 5 9 4 7],1442391,[3 9 7 1 2 8 5 4 6 0],248780,[0 7 2 4 6 1 9 5 3 8],2577224,[7 0 9 3 4 8 2 5 1 6],2223760,[6 1 2 3 7 4 8 9 0 5]
77,1373624,[3 8 0 5 7 9 2 4 1 6],2854957,[7 8 6 3 1 2 5 0 9 4],1925975,[5 2 8 0 9 6 7 4 3 1],1402691,[3 8 7 2 1 0 5 9 6 4],1259449,[3 5 1 9 2 6 0 4 8 7]
78,2583253,[7 1 0 5 9 2 6 3 8 4],1250830,[3 5 0 2 4 7 9 8 1 6],3001531,[8 2 4 5 7 6 9 0 3 1],3468126,[9 5 0 1 8 2 4 3 6 7],3539862,[9 6 7 2 3 8 1 0 4 5]
79,1653742,[4 6 0 1 9 2 8 7 3 5],549645,[1 5 7 0 4 3 9 6 8 2],2178505,[6 0 1 3 8 4 2 5 9 7],1642982,[4 5 7 9 8 2 3 1 0 6],98236,[0 3 5 6 4 8 1 9 2 7]
80,1285834,[3 5 9 0 8 2 4 7 1 6],3110125,[8 5 1 0 6 7 4 2 9 3],1306797,[3 6 4 1 9 8 7 2 5 0],3240694,[8 9 2 7 6 4 5 3 0 1],1711898,[4 7 3 6 5 9 0 2 1 8]
81,2449993,[6 7 8 0 5 4 1 2 9 3],1302221,[3 6 2 4 7 9 0 8 5 1],1461440,[4 0 2 9 7 6 3 5 1 8],2903793,[8 0 1 3 2 5 6 7 9 4],1183061,[3 2 4 8 0 9 1 7 6 5]
82,1748355,[4 8 2 9 1 6 0 5 7 3],573015,[1 6 2 7 9 0 5 4 8 3],1100060,[3 0 4 2 9 1 8 6 5 7],2540719,[7 0 1 2 8 6 4 3 9 5],456453,[1 3 4 6 9 7 8 2 5 0]
83,649176,[1 8 0 7 5 9 2 3 4 6],1845584,[5 0 8 2 3 9 4 6 1 7],37009,[0 1 9 4 5 6 2 3 8 7],372626,[1 0 3 9 6 4 2 7 5 8],1933820,[5 2 9 6 8 0 7 3 1 4]
84,2876305,[7 9 2 5 8 1 0 3 6 4],2004285,[5 4 7 6 8 1 9 2 3 0],2036728,[5 6 4 0 8 7 3 9 1 2],3194129,[8 7 1 6 2 5 4 9 3 0],3407806,[9 3 5 1 0 4 8 7 2 6]
85,566532,[1 6 0 4 9 2 7 3 5 8],3537279,[9 6 5 7 8 1 3 2 4 0],246342,[0 7 1 9 2 8 4 3 5 6],1382058,[3 8 2 1 6 0 9 4 5 7],2447803,[6 7 5 4 8 1 9 0 3 2]
86,989939,[2 7 5 3 9 4 1 8 6 0],2729904,[7 4 6 5 3 1 0 2 8 9],863041,[2 4 5 1 8 0 3 6 9 7],1063947,[2 9 4 0 7 3 1 6 8 5],1513067,[4 1 6 2 5 9 3 8 7 0]
87,2952469,[8 1 2 7 5 9 4 0 6 3],1804964,[4 9 7 0 8 2 6 3 1 5],1807877,[4 9 7 5 8 3 0 6 2 1],1214632,[3 4 0 9 8 7 5 6 1 2],944808,[2 6 4 5 1 7 0 3 8 9]
88,1170057,[3 2 0 4 1 7 6 8 9 5],764297,[2 0 9 6 5 1 7 8 4 3],3360600,[9 2 3 7 5 0 1 4 6 8],1971553,[5 3 9 1 2 7 0 4 8 6],336939,[0 9 3 7 8 6 1 4 5 2]
89,3153223,[8 6 1 5 3 9 2 0 7 4],2687526,[7 3 6 1 8 0 4 2 5 9],1995877,[5 4 6 0 1 3 8 2 9 7],674632,[1 8 6 7 9 5 3 4 0 2],2712677,[7 4 2 1 6 8 0 9 5 3]
90,1980204,[5 4 0 9 2 7 6 1 3 8],87023,[0 3 2 4 9 1 8 7 6 5],2008534,[5 4 8 3 6 7 9 2 0 1],1521600,[4 1 7 9 3 0 2 5 6 8],2661745,[7 3 0 1 9 4 2 5 8 6]
91,3137474,[8 5 7 3 4 6 0 2 1 9],415198,[1 2 4 5 7 9 8 6 0 3],2420406,[6 7 0 2 8 1 4 3 5 9],3252762,[8 9 5 2 6 1 7 0 3 4],2735764,[7 4 8 6 5 0 1 9 2 3]
92,2045049,[5 6 7 8 2 0 3 4 9 1],474911,[1 3 8 2 6 5 9 7 4 0],2502495,[6 9 0 4 7 1 5 3 8 2],606121,[1 7 0 3 9 2 4 5 8 6],1593411,[4 3 6 1 0 7 2 8 9 5]
93,1684723,[4 6 8 1 9 2 7 0 5 3],1162272,[3 1 8 6 2 7 0 4 5 9],873784,[2 4 7 3 6 5 8 9 0 1],3122213,[8 5 3 4 2 6 0 9 7 1],2731871,[7 4 8 0 2 5 9 6 3 1]
94,1271773,[3 5 6 2 4 0 8 1 9 7],64975,[0 2 6 9 3 5 4 1 8 7],3279646,[9 0 3 7 1 4 8 6 2 5],164504,[0 5 1 7 4 9 3 6 2 8],542146,[1 5 4 6 9 8 2 7 0 3]
95,1718126,[4 7 5 9 1 6 3 2 0 8],1731114,[4 7 9 3 1 8 6 0 2 5],1340978,[3 7 2 0 5 9 1 6 4 8],2245111,[6 1 7 4 2 3 5 0 9 8],606696,[1 7 0 4 6 9 2 3 5 8]
96,282269,[0 8 1 2 3 5 4 9 7 6],1387581,[3 8 4 2 1 0 9 6 7 5],2986734,[8 2 0 6 3 5 4 1 7 9],2856736,[7 8 6 5 4 0 3 9 1 2],993265,[2 7 6 0 5 3 1 4 9 8]
97,1754012,[4 8 5 0 1 7 9 3 2 6],1079496,[2 9 7 1 3 8 0 4 5 6],762799,[2 0 9 4 5 7 3 1 8 6],2287510,[6 2 7 9 0 4 8 5 1 3],2507268,[6 9 1 4 2 8 5 0 3 7]
98,2786214,[7 6 0 8 5 3 2 1 4 9],181714,[0 5 6 1 4 3 7 9 2 8],3451008,[9 4 5 7 0 3 1 2 6 8],3278746,[9 0 3 5 7 8 2 6 1 4],2705242,[7 4 0 8 2 6 3 9 1 5]
99,228869,[0 6 7 3 9 2 1 8 5 4],1307188,[3 6 4 2 7 1 0 9 5 8],1696834,[4 7 0 6 8 2 3 9 1 5],2850073,[7 8 5 3 2 6 0 1 9 4],1608894,[4 3 9 1 6 5 2 0 7 8]
100,834612,[2 3 7 6 1 0 8 4 5 9],3486409,[9 5 3 7 1 4 0 2 8 6],235077,[0 6 8 5 3 9 7 2 4 1],2101215,[5 8 0 9 3 1 6 4 7 2],3023177,[8 2 9 6 7 0 4 5 3 1]
1,2293799,[6 2 9 0 7 8 5 4 3 1],1616497,[4 5 0 8 1 9 2 3 7 6],3484990,[9 5 3 4 1 6 8 7 0 2],2613287,[7 1 8 4 5 2 9 6 3 0],3552863,[9 7 0 8 4 1 6 5 3 2]
2,284224,[0 8 1 4 7 5 6 9 2 3],1204873,[3 2 9 0 5 7 1 4 8 6],1616313,[4 5 0 7 9 2 3 6 8 1],1351901,[3 7 5 1 6 9 0 8 4 2],3482207,[9 5 2 8 3 1 7 6 4 0]
3,435089,[1 2 8 4 3 7 6 9 5 0],2941384,[8 0 9 5 2 4 6 7 1 3],1785802,[4 9 2 3 1 7 5 8 0 6],2225974,[6 1 2 7 5 8 9 4 0 3],3459063,[9 4 7 2 1 5 6 3 8 0]
4,1342180,[3 7 2 4 0 9 1 8 5 6],2568610,[7 0 6 5 4 1 3 9 2 8],395735,[1 0 8 5 6 7 9 4 3 2],609444,[1 7 0 9 4 6 5 2 3 8],2791136,[7 6 1 8 4 3 2 5 0 9]
5,3541237,[9 6 7 4 2 1 5 0 8 3],2656376,[7 2 9 0 4 5 3 6 1 8],1396988,[3 8 6 1 2 5 9 4 0 7],447991,[1 3 0 9 4 5 6 2 8 7],3380942,[9 2 7 6 5 3 4 1 0 8]
6,2396627,[6 5 3 4 7 9 1 8 2 0],287621,[0 8 2 1 5 9 3 7 6 4],3094815,[8 4 7 0 3 1 6 5 9 2],1260592,[3 5 2 0 8 9 6 7 1 4],777803,[2 1 4 5 3 8 6 9 7 0]
7,3413678,[9 3 6 2 1 4 7 5 0 8],1932319,[5 2 9 3 7 6 1 0 8 4],1031611,[2 8 5 6 7 4 9 0 3 1],159080,[0 4 9 5 8 6 2 3 1 7],2776976,[7 5 8 9 6 2 1 3 0 4]
8,3053758,[8 3 6 9 1 7 5 4 0 2],167694,[0 5 2 3 9 6 4 1 7 8],2354762,[6 4 3 1 7 0 2 8 5 9],777148,[2 1 4 3 6 5 0 9 7 8],3221197,[8 7 9 0 6 2 4 1 5 3]
9,1620050,[4 5 1 6 0 7 2 8 3 9],1920671,[5 2 7 0 6 4 9 8 3 1],2901598,[7 9 8 4 6 5 3 2 0 1],1557832,[4 2 7 0 6 9 5 8 1 3],1804253,[4 9 6 8 7 2 0 5 3 1]
10,2827824,[7 8 1 0 5 3 2 4 6 9],2332595,[6 3 8 7 5 1 2 9 4 0],2925155,[8 0 5 3 7 2 4 9 6 1],490861,[1 4 2 5 8 6 7 0 9 3],2648939,[7 2 6 5 0 4 3 9 8 1]
11,1707876,[4 7 2 9 0 3 6 1 5 8],164151,[0 5 1 6 9 8 4 3 7 2],2548730,[7 0 2 6 9 4 1 5 3 8],2921728,[8 0 4 6 9 5 3 7 1 2],3021288,[8 2 9 4 1 5 0 3 6 7]
12,3108064,[8 5 0 6 7 3 4 9 1 2],1939612,[5 3 0 8 9 4 1 7 2 6],780607,[2 1 4 9 3 0 6 5 8 7],1036897,[2 8 6 7 0 9 1 3 5 4],3466267,[9 4 8 6 1 3 7 0 5 2]
13,1404163,[3 8 7 5 1 2 9 0 6 4],2996603,[8 2 3 5 9 6 1 7 4 0],1057496,[2 9 1 7 6 4 3 5 0 8],2744925,[7 5 0 6 3 2 9 4 8 1],2543921,[7 0 1 8 3 4 6 9 5 2]
14,910983,[2 5 6 8 1 4 7 3 9 0],763766,[2 0 9 5 7 6 4 3 1 8],625762,[1 7 5 2 0 8 4 9 3 6],1525523,[4 1 8 6 7 5 2 9 3 0],1853408,[5 0 9 7 2 1 4 6 3 8]
15,457646,[1 3 4 8 6 7 5 2 0 9],2386881,[6 5 1 7 0 8 3 4 9 2],188073,[0 5 7 3 2 4 6 8 9 1],999535,[2 7 8 3 1 5 4 0 9 6],1733098,[4 7 9 8 0 3 2 6 1 5]
16,1168125,[3 1 9 7 4 2 8 5 6 0],2070505,[5 7 2 8 6 1 0 3 9 4],1478908,[4 0 7 5 1 3 2 9 6 8],88979,[0 3 2 7 6 5 4 9 8 1],2229768,[6 1 3 4 9 5 0 2 7 8]
17,955188,[2 6 7 4 5 9 3 0 1 8],1869317,[5 1 3 9 2 7 0 8 6 4],2324987,[6 3 7 2 0 9 4 8 5 1],2821953,[7 6 9 8 2 1 3 4 5 0],53555,[0 2 4 7 5 3 6 9 8 1]
18,2248674,[6 1 8 2 0 9 7 3 4 5],3462925,[9 4 8 0 5 6 3 1 7 2],2827942,[7 8 1 0 6 2 9 5 3 4],839328,[2 3 8 5 7 4 0 1 6 9],3280745,[9 0 3 8 5 4 6 7 2 1]
19,2756753,[7 5 2 9 6 8 3 4 1 0],3282062,[9 0 4 2 5 6 7 3 1 8],927836,[2 6 0 1 7 9 8 4 3 5],2763659,[7 5 4 2 3 6 1 9 8 0],1126553,[3 0 9 5 6 8 4 7 2 1]
20,687095,[1 9 0 4 3 7 8 6 5 2],2456458,[6 7 9 2 5 3 1 8 0 4],3090521,[8 4 6 1 3 2 7 9 5 0],149588,[0 4 7 6 8 3 9 2 1 5],1136724,[3 1 2 6 8 7 5 0 4 9]
21,140024,[0 4 5 8 3 9 2 6 1 7],2269670,[6 2 3 4 1 9 7 5 0 8],2609949,[7 1 6 8 9 3 5 2 4 0],2091939,[5 7 9 0 3 8 1 4 6 2],2988788,[8 2 1 0 3 6 9 5 4 7]
22,1350673,[3 7 4 9 8 5 0 1 6 2],3169970,[8 6 4 9 5 2 0 3 1 7],86952,[0 3 2 4 8 7 1 5 6 9],3542092,[9 6 7 5 3 2 0 8 1 4],656892,[1 8 3 4 5 0 7 2 6 9]
23,2733441,[7 4 8 2 3 6 1 5 9 0],1474598,[4 0 6 7 1 3 8 5 2 9],867401,[2 4 6 0 8 3 7 9 5 1],3262179,[8 9 7 1 5 6 0 3 4 2],587789,[1 6 5 7 3 2 0 9 8 4]
24,862048,[2 4 5 0 3 8 7 9 1 6],1469672,[4 0 5 7 2 3 6 8 1 9],2127893,[5 8 7 1 3 4 0 9 6 2],3498708,[9 5 7 1 2 8 4 0 3 6],1557521,[4 2 7 0 3 5 8 9 6 1]
25,969047,[2 7 0 3 9 4 8 6 5 1],450112,[1 3 2 5 0 9 7 8 4 6],2738145,[7 4 9 1 8 6 2 3 5 0],1961489,[5 3 7 1 2 8 6 9 4 0],217964,[0 6 4 2 8 3 9 5 1 7]
26,2269260,[6 2 3 1 8 5 7 0 4 9],736674,[2 0 4 3 1 9 8 5 6 7],400972,[1 0 9 5 8 4 2 7 3 6],2641847,[7 2 5 1 3 4 9 8 6 0],1830487,[5 0 4 2 6 1 7 3 9 8]
27,1141910,[3 1 4 6 9 8 5 2 0 7],2483903,[6 8 4 7 9 0 5 3 2 1],635180,[1 7 8 0 3 2 9 5 4 6],2009804,[5 4 8 7 2 1 9 3 0 6],3382606,[9 2 8 1 0 4 7 6 3 5]
