98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
19,1177383,[3 2 1 7 4 6 8 5 9 0],1196919,[3 2 7 5 4 1 8 6 9 0],3207170,[8 7 4 2 3 5 0 6 1 9],3123375,[8 5 3 7 0 1 6 4 9 2],3485109,[9 5 3 4 2 6 8 1 7 0]
20,1514971,[4 1 6 7 0 8 9 2 5 3],494395,[1 4 3 0 7 9 8 2 6 5],2625343,[7 2 0 9 3 8 4 1 6 5],1215947,[3 4 1 2 8 9 5 7 6 0],2410440,[6 5 8 1 9 0 2 3 4 7]
21,2974079,[8 1 7 0 5 9 6 4 3 2],1278550,[3 5 7 6 8 2 9 4 0 1],2519705,[6 9 3 8 4 2 5 7 1 0],1534574,[4 2 0 6 5 1 8 7 3 9],1233137,[3 4 6 7 8 0 5 9 2 1]
22,163981,[0 5 1 6 8 4 7 2 9 3],2758853,[7 5 3 2 8 4 0 9 6 1],1469728,[4 0 5 7 2 8 6 9 1 3],3449684,[9 4 5 3 1 2 8 6 0 7],469104,[1 3 7 0 6 4 2 5 8 9]
23,1605437,[4 3 8 5 7 6 0 9 2 1],1679859,[4 6 7 2 0 9 1 5 8 3],836291,[2 3 7 9 5 0 4 8 6 1],1024823,[2 8 4 3 5 0 9 7 6 1],493872,[1 4 2 9 8 6 0 3 5 7]
24,1479333,[4 0 7 5 6 8 9 2 3 1],975843,[2 7 1 6 4 0 3 8 9 5],2138952,[5 9 0 3 7 6 1 2 4 8],3449433,[9 4 5 2 8 1 3 6 7 0],3113777,[8 5 1 7 6 0 4 9 3 2]
25,847899,[2 4 0 3 7 9 1 6 8 5],914690,[2 5 7 4 3 6 0 8 1 9],2385091,[6 5 1 2 7 8 9 0 4 3],2487118,[6 8 5 3 1 9 7 4 0 2],1660165,[4 6 1 3 8 7 5 0 9 2]
26,1181111,[3 2 4 5 6 7 9 8 1 0],1631935,[4 5 3 8 6 2 1 0 9 7],3001598,[8 2 4 5 9 1 6 3 0 7],1706850,[4 7 2 6 5 8 9 0 1 3],1820166,[5 0 2 3 1 4 7 6 8 9]
27,2993220,[8 2 1 9 3 5 6 0 4 7],928040,[2 6 0 1 9 7 4 5 3 8],2806873,[7 6 4 9 2 5 0 1 8 3],3273255,[9 0 2 5 3 1 7 6 8 4],2801966,[7 6 3 9 4 5 2 1 0 8]
28,578889,[1 6 3 9 0 2 5 7 8 4],1558270,[4 2 7 1 3 6 9 8 0 5],1917633,[5 2 6 4 3 1 7 8 9 0],1150748,[3 1 6 4 2 7 9 5 0 8],1888903,[5 1 8 7 3 9 2 0 6 4]
29,1234159,[3 4 6 9 0 7 2 1 8 5],1693841,[4 7 0 1 6 3 8 9 5 2],262591,[0 7 5 1 8 3 4 2 9 6],3391715,[9 3 0 8 6 2 4 7 5 1],217350,[0 6 4 1 9 3 5 2 7 8]
30,539141,[1 5 3 9 7 8 0 6 4 2],3434151,[9 4 1 3 6 8 5 2 7 0],2641741,[7 2 5 1 0 6 8 3 9 4],361980,[0 9 8 6 5 3 4 1 2 7],1746411,[4 8 2 5 6 3 0 7 9 1]
31,1416714,[3 9 1 0 6 8 7 2 4 5],2164267,[5 9 6 2 8 3 7 0 4 1],180392,[0 5 4 8 6 2 3 7 1 9],3519094,[9 6 2 1 5 7 8 4 0 3],1567057,[4 2 8 9 3 7 0 1 6 5]
32,3333998,[9 1 6 4 5 2 7 3 0 8],2078674,[5 7 4 3 0 2 6 9 1 8],1407447,[3 8 9 1 6 5 4 2 7 0],3176458,[8 6 7 1 5 3 2 9 0 4],2227136,[6 1 2 9 3 5 4 7 0 8]
33,3420718,[9 3 7 5 8 6 4 2 0 1],3192234,[8 7 1 3 5 9 6 0 2 4],257445,[0 7 4 1 6 3 9 5 8 2],571870,[1 6 2 5 3 7 9 8 0 4],1646687,[4 5 8 7 0 2 9 6 3 1]
34,1842125,[5 0 7 4 6 1 2 9 8 3],635250,[1 7 8 0 3 6 9 2 4 5],431223,[1 2 7 5 9 4 6 3 8 0],416712,[1 2 4 7 8 6 0 3 5 9],365622,[1 0 2 6 8 9 4 3 5 7]
35,2882734,[7 9 3 8 5 4 6 2 0 1],527165,[1 5 0 7 3 2 4 9 8 6],199628,[0 5 9 6 2 4 8 3 1 7],2772077,[7 5 8 0 1 6 2 9 4 3],1748715,[4 8 2 9 6 5 0 3 7 1]
36,1066014,[2 9 4 5 6 3 1 0 7 8],2878863,[7 9 3 1 4 5 6 2 8 0],3535171,[9 6 5 2 8 4 7 0 3 1],790345,[2 1 6 8 7 3 0 4 9 5],289119,[0 8 2 4 6 3 7 5 9 1]
37,3124803,[8 5 4 0 1 2 3 7 9 6],1435963,[3 9 5 8 2 1 7 0 6 4],2164650,[5 9 6 3 2 7 8 0 1 4],1954371,[5 3 4 8 2 6 0 7 9 1],1336008,[3 7 1 0 6 5 2 4 8 9]
38,2035366,[5 6 3 8 9 1 7 4 0 2],3486055,[9 5 3 6 7 2 1 0 8 4],1748364,[4 8 2 9 1 6 5 0 3 7],3510990,[9 6 0 5 3 2 4 1 7 8],907694,[2 5 6 0 8 1 7 4 3 9]
39,73942,[0 2 8 6 7 1 9 5 3 4],1565343,[4 2 8 6 0 5 7 3 9 1],1348960,[3 7 4 6 5 1 8 9 0 2],3188046,[8 7 0 4 9 1 3 2 5 6],1593125,[4 3 6 0 8 1 2 9 7 5]
40,2536726,[6 9 8 2 1 3 7 5 0 4],1577837,[4 3 1 0 6 8 2 9 7 5],3063691,[8 3 9 7 0 5 6 1 4 2],3456754,[9 4 6 8 0 2 3 7 1 5],2480147,[6 8 4 0 5 9 2 7 3 1]
41,678944,[1 8 7 5 9 6 2 3 0 4],937977,[2 6 3 0 8 5 4 7 9 1],436314,[1 2 8 5 9 7 6 0 3 4],1046267,[2 8 9 5 0 7 3 6 4 1],743355,[2 0 5 6 4 8 1 7 9 3]
42,3388201,[9 3 0 2 8 1 4 5 7 6],2031897,[5 6 3 1 0 7 4 8 9 2],595785,[1 6 8 2 4 9 3 5 7 0],1745653,[4 8 2 3 6 0 7 1 9 5],398026,[1 0 8 9 6 7 3 5 2 4]
43,2834317,[7 8 2 3 5 1 6 0 9 4],1400837,[3 8 6 9 4 5 0 7 2 1],730838,[2 0 3 1 4 6 8 7 5 9],844325,[2 3 9 5 7 0 1 8 6 4],2622686,[7 2 0 4 6 8 5 3 1 9]
44,80155,[0 2 9 8 3 7 6 1 5 4],2080858,[5 7 4 9 0 3 2 8 1 6],830968,[2 3 6 9 0 7 5 8 1 4],2472455,[6 8 2 4 9 5 7 3 1 0],421161,[1 2 5 6 9 7 3 4 8 0]
45,2507007,[6 9 1 3 8 5 4 2 7 0],1349256,[3 7 4 6 9 8 0 1 2 5],1279926,[3 5 7 9 6 0 2 1 4 8],2602283,[7 1 5 3 2 8 4 9 6 0],3388330,[9 3 0 4 1 2 6 8 5 7]
46,3351267,[9 2 0 8 5 3 1 6 7 4],529712,[1 5 2 0 8 4 6 7 3 9],184706,[0 5 6 7 4 2 1 8 3 9],2238022,[6 1 5 0 4 2 9 8 3 7],1133491,[3 1 0 9 4 7 8 2 6 5]
47,2149650,[5 9 2 4 6 7 8 0 1 3],2068983,[5 7 2 4 6 3 8 1 9 0],3281952,[9 0 4 2 3 7 1 5 6 8],1747913,[4 8 2 7 5 9 3 6 1 0],1264828,[3 5 2 9 7 1 0 8 4 6]
48,277381,[0 7 9 1 3 5 6 2 8 4],2153928,[5 9 3 2 6 4 0 1 7 8],885177,[2 4 9 6 3 5 1 7 8 0],292516,[0 8 3 1 4 7 2 9 5 6],1004279,[2 7 9 1 6 8 5 4 3 0]
49,1418029,[3 9 1 4 5 8 6 0 7 2],2956033,[8 1 3 5 6 7 0 2 9 4],1775660,[4 9 0 3 2 1 8 6 5 7],432435,[1 2 7 8 5 6 0 4 9 3],3139183,[8 5 7 6 9 4 1 0 3 2]
50,2855656,[7 8 6 4 1 0 5 9 2 3],84927,[0 3 1 8 9 6 5 4 7 2],1888420,[5 1 8 6 7 9 0 4 2 3],3009013,[8 2 6 0 3 1 7 4 9 5],2560350,[7 0 5 1 2 4 6 3 8 9]
51,2629822,[7 2 1 8 5 0 9 6 3 4],3196703,[8 7 2 1 9 0 6 5 4 3],2220744,[6 1 0 7 4 3 2 5 8 9],549895,[1 5 7 0 8 4 3 2 9 6],2070179,[5 7 2 8 1 4 3 9 6 0]
52,2342875,[6 4 0 8 9 7 5 1 3 2],3524673,[9 6 3 2 4 1 5 7 8 0],2972986,[8 1 6 9 0 7 3 5 2 4],676729,[1 8 7 2 9 4 0 3 6 5],2457593,[6 7 9 4 1 8 3 5 2 0]
53,2008722,[5 4 8 3 9 1 7 0 2 6],2291330,[6 2 8 5 3 4 0 7 1 9],1931048,[5 2 9 1 0 3 6 7 4 8],1371394,[3 8 0 1 7 4 5 9 2 6],1696564,[4 7 0 6 3 1 2 9 5 8]
54,1265221,[3 5 4 0 2 7 8 1 9 6],815453,[2 3 1 8 6 5 0 9 7 4],2157153,[5 9 4 0 1 3 6 7 8 2],2827560,[7 8 1 0 3 2 4 5 6 9],35020,[0 1 8 9 5 7 2 6 3 4]
55,1955535,[5 3 6 0 1 2 8 7 9 4],1706225,[4 7 2 5 8 3 6 9 1 0],2859969,[7 8 9 3 1 0 4 5 6 2],2089716,[5 7 8 4 2 1 6 0 3 9],3234238,[8 9 1 5 7 6 4 3 0 2]
56,1053683,[2 9 1 0 5 7 4 8 6 3],2048728,[5 6 8 3 2 7 4 9 0 1],1636738,[4 5 6 8 1 3 2 9 0 7],1029345,[2 8 5 1 6 9 3 4 7 0],614278,[1 7 2 9 0 8 6 5 3 4]
57,1167410,[3 1 9 6 4 5 0 7 2 8],2898307,[7 9 8 0 3 4 6 1 5 2],3052804,[8 3 6 7 0 1 2 9 4 5],1311544,[3 6 5 1 7 4 8 9 0 2],2326615,[6 3 7 5 2 4 1 0 9 8]
58,3024010,[8 3 0 1 2 4 6 9 5 7],3132667,[8 5 6 3 9 2 7 0 4 1],1404539,[3 8 7 5 6 2 1 9 4 0],1931216,[5 2 9 1 3 6 4 7 0 8],1732948,[4 7 9 6 8 1 0 5 2 3]
59,537265,[1 5 3 7 2 4 0 6 9 8],52610,[0 2 4 6 1 7 3 8 5 9],311422,[0 8 6 7 4 1 9 5 2 3],3049112,[8 3 5 9 7 1 2 4 0 6],1828197,[5 0 3 8 1 9 7 4 6 2]
60,555071,[1 5 8 0 9 4 7 6 3 2],260500,[0 7 4 6 8 9 1 5 2 3],2886742,[7 9 4 6 2 0 8 5 1 3],3080387,[8 4 3 1 2 9 5 7 6 0],3401935,[9 3 2 8 7 4 1 0 6 5]
61,1225057,[3 4 5 0 6 9 1 2 8 7],1287709,[3 5 9 4 2 8 6 0 7 1],2281083,[6 2 5 7 1 0 3 8 9 4],1925690,[5 2 8 0 6 4 1 7 3 9],1877333,[5 1 6 4 3 7 0 9 8 2]
62,2864344,[7 9 0 3 2 5 6 8 1 4],6325,[0 1 3 4 8 7 6 2 9 5],760981,[2 0 8 9 7 4 5 1 6 3],1694117,[4 7 0 1 9 6 2 8 5 3],1794323,[4 9 5 0 1 7 3 8 6 2]
63,2300557,[6 3 0 5 2 4 8 1 9 7],1595640,[4 3 6 7 1 0 2 5 8 9],2282485,[6 2 5 9 0 7 4 1 8 3],3512586,[9 6 0 8 4 3 7 1 2 5],110325,[0 3 7 9 2 4 8 5 6 1]
64,2396814,[6 5 3 4 9 2 1 0 7 8],1229040,[3 4 5 9 0 1 2 6 7 8],1811976,[4 9 8 3 5 7 0 1 2 6],2021662,[5 6 1 0 9 2 8 7 3 4],2147510,[5 9 2 0 6 8 4 3 1 7]
65,1853111,[5 0 9 6 7 3 8 4 2 1],854975,[2 4 1 7 5 8 9 6 3 0],1317547,[3 6 7 2 9 4 8 0 5 1],2487073,[6 8 5 3 1 7 0 2 9 4],2295580,[6 2 9 4 1 8 0 7 3 5]
66,873083,[2 4 7 1 6 8 3 9 5 0],15063,[0 1 4 9 8 5 6 3 7 2],1672699,[4 6 3 9 1 0 8 2 7 5],1481176,[4 0 7 9 2 1 6 8 3 5],408989,[1 2 3 4 0 6 5 9 8 7]
67,1563687,[4 2 8 1 7 6 5 3 9 0],2809954,[7 6 5 3 8 1 2 9 0 4],1922782,[5 2 7 4 6 0 9 8 1 3],1813510,[4 9 8 6 5 2 7 3 0 1],1510472,[4 1 5 7 9 2 3 6 0 8]
68,266306,[0 7 5 8 9 2 1 4 3 6],285314,[0 8 1 6 3 7 2 5 4 9],206457,[0 6 1 9 7 4 3 5 8 2],26388,[0 1 7 3 6 9 5 2 4 8],931932,[2 6 0 9 4 1 7 3 5 8]
69,727310,[2 0 1 5 3 9 7 6 4 8],2171330,[5 9 7 6 4 2 0 3 1 8],988231,[2 7 5 0 6 3 4 1 9 8],2437305,[6 7 3 5 0 9 2 4 8 1],2631652,[7 2 3 1 0 6 4 9 5 8]
70,362814,[0 9 8 7 6 3 2 1 4 5],1349448,[3 7 4 8 1 5 0 2 6 9],307113,[0 8 5 9 4 2 3 6 7 1],310340,[0 8 6 5 1 2 9 4 3 7],1739097,[4 8 1 0 5 6 3 7 9 2]
71,2167711,[5 9 7 0 6 2 3 1 8 4],2289519,[6 2 8 1 9 3 5 4 7 0],141333,[0 4 6 1 3 8 9 5 7 2],1395473,[3 8 5 9 0 7 4 6 2 1],3298274,[9 0 7 3 8 5 1 4 2 6]
72,2436285,[6 7 3 2 8 1 9 4 5 0],2658188,[7 2 9 3 8 4 6 1 0 5],1348310,[3 7 4 5 6 9 2 1 0 8],749259,[2 0 6 7 5 9 1 4 8 3],2026939,[5 6 2 1 3 0 9 4 8 7]
73,406891,[1 2 0 8 3 7 9 4 6 5],755219,[2 0 7 8 9 4 3 6 5 1],1063293,[2 9 3 8 6 5 7 1 4 0],2202950,[6 0 7 1 5 9 4 3 2 8],3419829,[9 3 7 4 6 2 8 1 5 0]
74,2199462,[6 0 5 3 8 9 2 1 4 7],3178019,[8 6 7 3 9 2 1 5 4 0],342524,[0 9 4 8 6 2 7 3 1 5],3229339,[8 9 0 6 2 1 7 3 5 4],115472,[0 3 8 9 4 2 5 6 1 7]
75,838607,[2 3 8 4 7 1 9 6 5 0],3115356,[8 5 2 0 9 3 6 1 4 7],2575655,[7 0 9 1 3 6 8 5 4 2],155058,[0 4 8 7 3 1 9 2 5 6],2033361,[5 6 3 4 0 8 2 7 9 1]
76,3144682,[8 5 9 7 3 4 1 6 0 2],2805591,[7 6 4 5 3 9 2 1 8 0],1933640,[5 2 9 6 4 7 1 3 0 8],3351640,[9 2 1 0 3 5 7 8 4 6],632115,[1 7 6 3 9 5 0 4 8 2]
77,888469,[2 5 0 3 9 8 6 1 7 4],1360729,[3 7 6 9 8 2 0 1 5 4],748610,[2 0 6 5 8 4 1 7 3 9],2611854,[7 1 8 2 5 4 3 0 6 9],1629686,[4 5 3 2 6 8 7 1 0 9]
78,1556591,[4 2 6 8 9 3 7 5 1 0],3157939,[8 6 2 5 0 1 9 3 7 4],480680,[1 3 9 4 6 7 2 5 0 8],2115086,[5 8 3 6 4 7 2 1 0 9],3505922,[9 5 8 4 2 0 1 6 3 7]
79,2531131,[6 9 7 1 3 5 8 0 4 2],3185525,[8 7 0 1 4 2 3 9 6 5],868747,[2 4 6 3 7 5 9 0 8 1],853645,[2 4 1 5 7 8 6 0 9 3],3304080,[9 0 8 5 1 2 3 4 6 7]
80,1055436,[2 9 1 4 8 3 6 0 5 7],387691,[1 0 6 9 4 7 8 2 5 3],2083795,[5 7 6 3 0 9 8 1 4 2],75642,[0 2 9 1 3 5 8 4 6 7],593761,[1 6 7 8 5 0 2 3 9 4]
81,2590266,[7 1 2 9 5 4 8 0 3 6],3121889,[8 5 3 2 9 6 4 7 1 0],3285591,[9 0 4 8 2 7 5 3 6 1],3521656,[9 6 2 7 1 0 5 8 3 4],565096,[1 6 0 2 9 3 7 8 4 5]
82,2718418,[7 4 3 2 6 5 1 9 0 8],2333050,[6 3 8 9 2 0 4 7 1 5],1931416,[5 2 9 1 6 0 7 8 3 4],3241033,[8 9 3 0 4 6 1 2 7 5],2685810,[7 3 5 9 1 6 8 0 2 4]
83,2719665,[7 4 3 6 1 9 2 5 8 0],2161174,[5 9 4 7 3 6 8 2 0 1],344030,[0 9 5 2 7 8 4 3 1 6],724808,[1 9 8 6 5 0 3 4 2 7],2328353,[6 3 7 9 5 8 2 4 1 0]
84,1937308,[5 3 0 4 8 2 1 9 6 7],1643118,[4 5 8 0 1 7 3 2 6 9],1910656,[5 2 4 0 8 1 7 9 3 6],389197,[1 0 7 3 6 4 8 2 9 5],1943776,[5 3 1 7 8 0 6 9 2 4]
85,1468124,[4 0 5 3 1 6 9 7 2 8],240161,[0 6 9 5 4 2 7 8 3 1],65006,[0 2 6 9 3 7 5 4 1 8],3374804,[9 2 6 5 1 3 8 4 0 7],3254864,[8 9 5 6 3 7 1 2 0 4]
86,2632644,[7 2 3 4 5 8 6 0 1 9],2198531,[6 0 5 2 7 1 4 9 8 3],908289,[2 5 6 1 7 0 4 8 9 3],2848860,[7 8 5 1 6 3 4 0 2 9],2688097,[7 3 6 2 4 9 0 1 8 5]
87,1327856,[3 6 9 4 1 5 2 7 0 8],3346282,[9 1 8 7 4 5 2 6 0 3],3042343,[8 3 4 6 2 9 1 0 7 5],1811559,[4 9 8 3 0 2 6 5 7 1],589863,[1 6 7 0 3 5 8 4 9 2]
88,2158077,[5 9 4 1 2 8 7 3 6 0],2379493,[6 5 0 1 9 2 7 3 8 4],1647070,[4 5 8 7 3 2 9 6 0 1],1307028,[3 6 4 2 1 9 7 0 5 8],581570,[1 6 4 3 8 5 0 7 2 9]
89,3445395,[9 4 3 6 1 7 0 5 8 2],2487963,[6 8 5 4 3 0 1 7 9 2],770476,[2 1 0 9 3 7 4 8 5 6],1889715,[5 1 8 9 4 6 0 3 7 2],1121616,[3 0 8 5 7 9 1 2 4 6]
90,1831631,[5 0 4 3 9 6 8 7 2 1],2037374,[5 6 4 1 8 0 7 3 2 9],2225301,[6 1 2 5 8 0 9 4 7 3],1749226,[4 8 3 0 5 9 2 7 1 6],1242559,[3 4 8 5 7 6 1 0 9 2]
91,3457408,[9 4 6 8 7 3 2 5 0 1],3539494,[9 6 7 1 8 4 5 3 0 2],492088,[1 4 2 7 5 8 6 9 0 3],3041520,[8 3 4 5 2 0 1 6 7 9],2105741,[5 8 1 7 4 9 0 6 3 2]
92,28207,[0 1 7 6 3 2 5 4 9 8],1862234,[5 1 2 6 4 8 0 7 3 9],769832,[2 1 0 8 4 5 6 7 3 9],301583,[0 8 4 7 9 1 6 5 3 2],3181692,[8 6 9 2 0 1 5 3 4 7]
93,1500680,[4 1 2 8 3 7 5 6 0 9],3403015,[9 3 4 1 5 6 2 0 8 7],1573783,[4 3 0 2 8 9 5 1 7 6],468373,[1 3 6 9 5 0 7 2 8 4],1985585,[5 4 1 9 7 3 6 8 2 0]
94,3061372,[8 3 9 2 7 4 0 6 1 5],1307556,[3 6 4 5 0 2 8 1 7 9],2028162,[5 6 2 3 9 1 8 0 4 7],217079,[0 6 4 1 5 9 8 7 3 2],1769823,[4 8 9 1 0 5 6 3 7 2]
95,1314248,[3 6 5 8 2 0 4 7 1 9],292841,[0 8 3 1 7 4 6 9 5 2],792328,[2 1 7 3 5 8 6 9 0 4],1537558,[4 2 1 0 6 9 8 7 3 5],517621,[1 4 8 6 9 3 5 0 7 2]
96,1373405,[3 8 0 5 6 1 2 9 7 4],808651,[2 3 0 6 1 8 9 4 7 5],2864372,[7 9 0 3 2 6 8 4 1 5],2914868,[8 0 3 4 5 6 9 2 1 7],2183798,[6 0 2 4 1 5 8 7 3 9]
97,1090224,[3 0 1 5 4 6 2 7 8 9],438969,[1 2 9 0 7 3 5 6 8 4],1879245,[5 1 6 9 0 3 8 4 7 2],1795785,[4 9 5 2 0 8 3 6 7 1],3290932,[9 0 5 8 6 3 1 7 2 4]
98,440082,[1 2 9 4 3 5 8 0 6 7],174509,[0 5 3 7 4 2 1 9 8 6],2484807,[6 8 5 0 1 7 4 3 9 2],2385381,[6 5 1 3 0 2 9 7 8 4],645258,[1 8 0 2 4 3 9 5 6 7]
99,1757119,[4 8 5 6 2 7 1 0 9 3],1228596,[3 4 5 8 2 1 7 0 6 9],3079366,[8 4 2 9 7 1 6 5 0 3],3548101,[9 6 8 7 5 2 3 0 4 1],2004735,[5 4 7 8 2 0 6 3 9 1]
100,1636504,[4 5 6 7 9 2 3 8 0 1],1228668,[3 4 5 8 2 9 6 0 1 7],3173171,[8 6 5 4 1 0 3 9 7 2],1127601,[3 0 9 7 1 6 4 5 8 2],2676884,[7 3 4 0 9 2 8 5 1 6]
1,1790159,[4 9 3 1 2 8 7 6 5 0],1278695,[3 5 7 6 9 4 8 2 1 0],1954179,[5 3 4 8 0 9 1 6 7 2],431006,[1 2 7 5 6 8 4 3 0 9],3201651,[8 7 3 1 6 4 0 5 9 2]
2,1885923,[5 1 8 2 4 0 3 7 9 6],1786381,[4 9 2 5 0 6 7 1 8 3],3002406,[8 2 4 7 0 1 5 3 6 9],1449563,[3 9 8 5 1 6 2 7 4 0],66518,[0 2 7 3 5 4 8 6 1 9]
3,3108876,[8 5 0 7 9 2 4 1 3 6],3541535,[9 6 7 4 5 3 8 2 1 0],3462890,[9 4 8 0 5 3 1 6 2 7],1164131,[3 1 8 9 7 0 4 6 5 2],57298,[0 2 5 4 7 6 3 9 1 8]
4,1057794,[2 9 1 8 0 7 6 3 4 5],1609298,[4 3 9 2 0 8 1 6 5 7],1596770,[4 3 6 8 7 2 0 5 1 9],418036,[1 2 4 9 6 7 0 8 3 5],1422494,[3 9 2 1 7 0 6 5 4 8]
5,690524,[1 9 2 0 3 5 8 6 4 7],1322854,[3 6 8 4 1 7 9 5 0 2],1543751,[4 2 3 5 0 7 9 8 6 1],1620035,[4 5 1 6 0 3 7 9 8 2],2840708,[7 8 3 5 2 4 9 1 0 6]
6,196116,[0 5 8 9 3 2 6 1 4 7],541227,[1 5 4 3 8 2 0 7 9 6],882155,[2 4 9 0 3 5 6 8 7 1],3363354,[9 2 4 3 1 8 7 0 5 6],1077194,[2 9 6 7 0 5 1 4 3 8]
7,1938563,[5 3 0 7 4 8 2 9 6 1],2772167,[7 5 8 0 2 3 9 6 4 1],1919414,[5 2 6 8 9 0 4 3 1 7],2036497,[5 6 4 0 3 9 1 2 8 7],2616396,[7 1 9 0 8 3 5 2 4 6]
8,3368065,[9 2 5 1 8 3 0 4 7 6],2672248,[7 3 2 1 5 8 6 9 0 4],1787570,[4 9 2 6 7 3 0 5 1 8],1704773,[4 7 2 1 8 5 0 9 6 3],451241,[1 3 2 6 8 4 7 9 5 0]
9,429193,[1 2 7 3 0 8 4 5 9 6],1259035,[3 5 1 8 6 9 7 0 4 2],3147443,[8 6 0 4 3 7 2 9 5 1],2657880,[7 2 9 3 5 0 1 4 6 8],2653095,[7 2 8 3 9 0 5 4 6 1]
10,2369657,[6 4 8 1 2 0 7 9 5 3],2459571,[6 8 0 1 2 5 3 7 9 4],936049,[2 6 1 8 0 5 3 4 9 7],2300794,[6 3 0 5 7 2 4 9 1 8],2745918,[7 5 0 8 6 4 2 1 3 9]
11,167793,[0 5 2 4 1 6 7 8 9 3],690712,[1 9 2 0 4 8 6 7 3 5],897849,[2 5 3 1 0 4 7 8 9 6],1980209,[5 4 0 9 2 7 6 8 3 1],2477512,[6 8 3 4 9 7 2 5 0 1]
12,3169623,[8 6 4 9 1 3 5 2 7 0],3299306,[9 0 7 5 3 2 1 6 4 8],3047481,[8 3 5 6 4 7 1 2 9 0],2759176,[7 5 3 4 1 0 8 9 2 6],2399326,[6 5 4 0 3 2 9 8 1 7]
13,495459,[1 4 3 5 0 9 2 7 8 6],3506080,[9 5 8 4 3 1 6 7 0 2],545513,[1 5 6 2 7 9 4 8 3 0],1084065,[2 9 8 0 5 7 3 4 6 1],2007501,[5 4 8 2 1 0 9 6 7 3]
14,3040634,[8 3 4 2 0 7 1 6 5 9],3257000,[8 9 6 1 4 5 2 3 0 7],1666451,[4 6 2 7 5 0 3 9 8 1],2800015,[7 6 3 4 9 2 1 0 8 5],1301523,[3 6 2 1 8 0 4 7 9 5]
15,1523609,[4 1 8 3 0 7 6 9 5 2],697548,[1 9 3 4 7 8 5 0 2 6],3167095,[8 6 4 2 7 3 1 0 9 5],3121450,[8 5 3 2 4 0 6 9 1 7],2846597,[7 8 4 6 3 5 0 9 2 1]
16,2065444,[5 7 1 8 6 0 2 9 3 4],2513596,[6 9 2 7 0 5 1 8 3 4],136335,[0 4 5 1 6 2 8 7 9 3],2247376,[6 1 7 9 3 0 5 8 2 4],2770156,[7 5 6 4 2 8 0 9 1 3]
17,147259,[0 4 7 2 6 1 9 3 8 5],1529801,[4 1 9 5 7 2 6 8 3 0],619008,[1 7 3 8 6 4 0 2 5 9],975804,[2 7 1 6 3 8 5 0 4 9],3044602,[8 3 5 0 6 7 2 9 1 4]
18,365828,[1 0 2 7 3 6 9 5 4 8],3511460,[9 6 0 7 1 2 8 4 3 5],114173,[0 3 8 6 5 4 1 9 7 2],3129884,[8 5 6 0 1 3 9 4 2 7],2667375,[7 3 1 2 8 0 6 5 9 4]
19,931269,[2 6 0 8 4 5 9 3 7 1],991592,[2 7 5 8 1 3 4 6 0 9],1390980,[3 8 4 9 7 2 5 0 1 6],2209577,[6 0 8 3 9 1 5 7 4 2],2471278,[6 8 2 3 1 9 7 5 0 4]
20,2779272,[7 5 9 3 0 6 1 2 4 8],2215381,[6 0 9 4 8 3 5 1 7 2],76745,[0 2 9 3 6 5 7 8 4 1],3200931,[8 7 3 0 6 4 1 5 9 2],3186115,[8 7 0 2 1 9 6 3 5 4]
21,3104032,[8 4 9 7 0 6 3 5 1 2],335956,[0 9 3 6 5 7 1 8 2 4],2196300,[6 0 4 8 3 5 7 1 2 9],3232335,[8 9 1 3 4 0 6 5 7 2],939560,[2 6 3 4 9 7 1 5 0 8]
22,2964415,[8 1 5 2 3 6 4 0 9 7],433173,[1 2 7 9 5 6 8 3 4 0],210290,[0 6 2 8 1 5 3 7 4 9],512977,[1 4 7 8 3 9 0 2 6 5],171235,[0 5 2 9 7 8 6 1 4 3]
23,379716,[1 0 5 4 6 3 8 2 7 9],1356289,[3 7 6 0 8 4 1 2 9 5],3084735,[8 4 5 0 3 1 7 6 9 2],1977848,[5 4 0 6 1 2 7 8 3 9],2667928,[7 3 1 4 5 8 6 9 0 2]
24,2454484,[6 7 9 0 1 2 3 8 4 5],136669,[0 4 5 1 8 9 6 2 7 3],2328875,[6 3 8 0 5 2 4 9 7 1],694573,[1 9 2 7 6 0 5 3 8 4],1411502,[3 9 0 1 5 6 7 4 2 8]
25,464210,[1 3 6 0 8 5 2 7 4 9],1368891,[3 7 9 5 1 4 0 6 8 2],3262466,[8 9 7 2 1 3 0 5 4 6],542092,[1 5 4 6 9 3 0 8 2 7],3211989,[8 7 5 2 0 4 9 3 6 1]
26,2066918,[5 7 2 0 8 3 6 4 1 9],429998,[1 2 7 4 3 5 8 6 0 9],3150503,[8 6 1 0 7 2 9 5 4 3],1372317,[3 8 0 2 9 7 6 4 5 1],1003853,[2 7 9 1 3 5 0 8 6 4]
27,938184,[2 6 3 1 0 5 4 7 8 9],2814111,[7 6 8 2 3 9 4 1 5 0],3340471,[9 1 7 6 4 2 3 0 8 5],43852,[0 2 1 7 9 5 3 8 4 6],1079080,[2 9 7 0 6 3 5 8 1 4]
28,904324,[2 5 4 6 0 1 3 9 7 8],3006601,[8 2 5 4 9 0 1 3 7 6],2601075,[7 1 5 0 6 8 2 4 9 3],2095291,[5 7 9 6 0 4 8 1 3 2],1672415,[4 6 3 8 7 5 9 2 1 0]
