100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,3318840,[9 1 3 5 6 0 2 4 7 8],507646,[1 4 6 8 0 3 9 7 2 5],972126,[2 7 0 9 3 1 5 4 6 8],2916441,[8 0 3 6 5 7 2 4 9 1],2707414,[7 4 1 2 3 8 9 6 0 5],145661,[0 4 6 9 2 8 1 7 5 3],236921,[0 6 9 1 2 4 7 8 5 3],45910,[0 2 3 1 8 6 9 7 4 5],1703804,[4 7 2 0 5 3 9 6 1 8],281358,[0 7 9 6 5 4 2 1 3 8],2708224,[7 4 1 3 5 6 8 9 0 2],2449741,[6 7 8 0 3 4 5 1 9 2],2233083,[6 1 4 0 7 2 3 8 9 5],1016141,[2 8 1 6 3 9 0 7 5 4],1703486,[4 7 1 9 8 5 3 2 0 6],257253,[0 7 4 1 3 8 9 5 6 2],583812,[1 6 4 8 9 0 5 2 3 7],2301248,[6 3 0 7 2 1 5 8 4 9],2403999,[6 5 4 9 8 1 3 2 7 0],148605,[0 4 7 5 3 2 9 6 8 1]
54,3118828,[8 5 2 7 6 1 0 9 3 4],2258960,[6 2 0 3 5 8 4 7 1 9],2111156,[5 8 2 9 0 7 6 3 1 4],853074,[2 4 1 3 8 9 7 0 5 6],3596441,[9 8 1 5 0 3 6 7 4 2],849358,[2 4 0 6 7 9 8 5 1 3],2961649,[8 1 4 6 3 5 0 2 9 7],392966,[1 0 7 9 6 5 4 3 2 8],1548553,[4 2 5 1 8 7 0 3 9 6],3353674,[9 2 1 4 8 3 5 7 0 6],2097103,[5 8 0 1 6 9 3 2 7 4],1896688,[5 2 0 4 3 8 7 9 1 6],1320337,[3 6 7 9 5 8 0 1 4 2],1970430,[5 3 8 9 6 1 2 0 4 7],1985850,[5 4 2 0 1 8 9 3 6 7],3411369,[9 3 5 8 0 1 4 6 7 2],3183857,[8 6 9 5 0 1 4 7 3 2],2657863,[7 2 9 3 4 8 1 0 6 5],1330132,[3 6 9 8 2 4 0 7 1 5],971625,[2 7 0 8 4 9 3 5 6 1]
55,2467107,[6 8 1 4 5 2 0 7 9 3],1318259,[3 6 7 4 9 2 1 8 5 0],1215741,[3 4 1 2 7 0 9 6 8 5],1831896,[5 0 4 6 2 9 1 3 7 8],2735752,[7 4 8 6 3 9 2 5 0 1],2916834,[8 0 3 7 1 9 6 2 4 5],907826,[2 5 6 0 9 3 1 7 4 8],1237397,[3 4 7 5 6 8 0 9 2 1],2463897,[6 8 0 9 1 4 3 5 7 2],898991,[2 5 3 4 7 6 9 8 1 0],2473920,[6 8 2 9 0 1 3 4 5 7],2218864,[6 1 0 3 8 5 7 9 2 4],1835581,[5 0 6 2 4 7 8 1 9 3],167197,[0 5 2 3 4 6 8 1 9 7],1671741,[4 6 3 7 9 0 8 2 5 1],1407102,[3 8 9 1 2 7 4 0 5 6],2113551,[5 8 3 2 4 9 6 1 7 0],3103596,[8 4 9 6 3 1 5 0 2 7],2370444,[6 4 8 2 1 7 5 0 3 9],45343,[0 2 1 9 8 7 4 3 6 5]
56,2956158,[8 1 3 5 7 6 2 0 4 9],160132,[0 4 9 7 3 5 1 8 2 6],3586906,[9 7 8 4 5 6 1 3 0 2],155745,[0 4 8 9 2 7 3 5 6 1],180214,[0 5 4 8 2 7 9 6 1 3],1488409,[4 0 9 3 2 6 1 5 8 7],1011493,[2 8 0 6 9 1 5 3 7 4],2605666,[7 1 5 9 8 6 2 4 0 3],2566704,[7 0 6 2 9 3 1 4 5 8],109038,[0 3 7 6 4 8 2 1 5 9],2646379,[7 2 6 0 5 1 9 3 8 4],1398058,[3 8 6 2 7 4 1 9 0 5],3324356,[9 1 4 6 0 8 7 3 2 5],490117,[1 4 2 3 8 5 7 0 9 6],2643354,[7 2 5 4 1 9 8 0 3 6],2307532,[6 3 1 8 9 4 0 7 2 5],462421,[1 3 5 8 2 6 7 0 9 4],1852445,[5 0 9 4 8 1 2 7 6 3],1907988,[5 2 3 6 9 8 4 0 1 7],795893,[2 1 7 9 4 5 0 8 6 3]
57,2492672,[6 8 7 4 0 2 3 5 1 9],2628388,[7 2 1 5 6 3 0 9 4 8],1528002,[4 1 9 2 3 5 8 0 6 7],3147694,[8 6 0 4 7 5 9 3 1 2],2052286,[5 6 9 1 3 2 8 7 0 4],1714004,[4 7 5 0 6 2 9 3 1 8],1876158,[5 1 6 2 8 7 3 0 4 9],1871735,[5 1 4 3 7 8 9 6 2 0],1954613,[5 3 4 8 7 2 0 9 6 1],451562,[1 3 2 7 4 0 5 8 6 9],125734,[0 4 1 9 6 7 8 5 2 3],2812137,[7 6 5 9 4 2 1 3 8 0],2012491,[5 4 9 2 0 7 8 1 6 3],3289877,[9 0 5 7 2 6 1 8 4 3],2654352,[7 2 8 5 4 6 0 1 3 9],3563030,[9 7 2 8 4 6 3 1 0 5],3400102,[9 3 2 6 4 0 8 7 1 5],1304306,[3 6 2 8 5 1 0 7 4 9],2344779,[6 4 1 2 7 9 0 5 8 3],3136683,[8 5 7 2 4 0 1 6 9 3]
58,1523949,[4 1 8 3 6 5 9 2 7 0],1403284,[3 8 7 4 0 1 2 9 5 6],1333094,[3 7 0 5 6 1 8 4 2 9],3333830,[9 1 6 4 2 8 5 3 0 7],1305211,[3 6 2 9 7 5 8 0 4 1],2418703,[6 5 9 8 1 7 2 0 4 3],1970604,[5 3 8 9 7 4 2 0 1 6],2279639,[6 2 5 3 0 9 8 7 4 1],337396,[0 9 3 8 5 6 1 7 2 4],1799590,[4 9 6 0 3 5 8 7 1 2],2364262,[6 4 7 0 8 1 9 5 2 3],3546626,[9 6 8 4 7 1 0 3 2 5],896389,[2 5 1 8 9 7 4 0 6 3],3306694,[9 1 0 2 6 7 8 5 3 4],3373878,[9 2 6 3 8 5 1 0 4 7],1839295,[5 0 6 9 4 3 2 1 8 7],2176912,[5 9 8 7 2 6 3 4 0 1],820332,[2 3 4 8 5 0 7 1 6 9],3128098,[8 5 4 6 3 2 1 9 0 7],1679943,[4 6 7 2 1 5 8 3 9 0]
59,1384362,[3 8 2 6 7 1 9 0 4 5],387000,[1 0 6 8 5 2 3 4 7 9],3493216,[9 5 6 0 7 1 4 8 2 3],2761466,[7 5 3 9 2 1 0 6 4 8],2335176,[6 3 9 2 1 8 0 4 5 7],2103896,[5 8 1 4 0 6 3 7 2 9],2622181,[7 2 0 3 9 5 6 1 8 4],231198,[0 6 7 9 1 5 3 2 4 8],2759223,[7 5 3 4 1 6 8 2 9 0],2650795,[7 2 6 9 4 8 5 0 3 1],1994546,[5 4 3 8 1 2 0 7 6 9],1592630,[4 3 5 9 8 7 2 1 0 6],567960,[1 6 0 7 9 2 3 4 5 8],1342009,[3 7 2 1 9 5 0 4 8 6],2165337,[5 9 6 4 2 3 1 7 8 0],2148108,[5 9 2 1 4 8 6 0 3 7],1465393,[4 0 3 8 2 7 1 5 9 6],2138832,[5 9 0 3 6 7 1 2 4 8],2110842,[5 8 2 7 6 1 9 0 3 4],620506,[1 7 4 0 8 9 3 6 2 5]
60,1770852,[4 8 9 2 5 0 6 1 3 7],874922,[2 4 7 6 1 0 3 8 5 9],2437189,[6 7 3 4 9 8 2 0 5 1],1194856,[3 2 7 0 6 1 8 9 4 5],2010807,[5 4 8 9 6 3 2 1 7 0],2158958,[5 9 4 2 6 1 7 3 0 8],2830077,[7 8 1 4 5 9 6 2 3 0],124814,[0 4 1 8 5 2 7 6 3 9],1016083,[2 8 1 6 3 4 9 0 7 5],1794660,[4 9 5 0 6 3 7 1 2 8],3511604,[9 6 0 7 2 3 8 4 1 5],818919,[2 3 4 6 5 1 8 7 9 0],1618839,[4 5 1 2 6 3 8 7 9 0],1282423,[3 5 8 4 0 9 2 1 7 6],2294538,[6 2 9 1 8 0 7 3 4 5],1575206,[4 3 0 6 8 7 5 2 1 9],3018681,[8 2 7 9 4 5 1 3 6 0],2548844,[7 0 2 8 1 4 9 5 3 6],3354724,[9 2 1 6 4 0 3 8 5 7],870707,[2 4 6 8 1 9 3 7 5 0]
61,3137382,[8 5 7 3 2 9 1 0 4 6],2929637,[8 0 6 2 9 5 1 7 4 3],1040172,[2 8 7 3 6 0 5 1 4 9],101171,[0 3 6 1 7 2 5 9 8 4],1108909,[3 0 6 1 2 9 7 4 8 5],2027640,[5 6 2 3 1 0 4 7 8 9],1766960,[4 8 7 5 0 6 2 3 1 9],1600153,[4 3 7 5 2 8 0 1 9 6],2370666,[6 4 8 2 5 3 9 0 1 7],82966,[0 3 1 6 4 5 9 8 2 7],1251809,[3 5 0 4 7 8 6 9 2 1],3113579,[8 5 1 7 3 4 2 9 6 0],1589496,[4 3 5 2 7 9 0 1 6 8],2159006,[5 9 4 2 6 7 3 1 0 8],3247755,[8 9 4 2 6 5 0 3 7 1],550493,[1 5 7 2 6 4 0 9 8 3],275198,[0 7 8 5 2 3 6 4 1 9],2125952,[5 8 6 7 4 1 2 3 0 9],2996692,[8 2 3 6 0 5 1 9 4 7],905115,[2 5 4 7 0 8 1 6 9 3]
62,415835,[1 2 4 6 7 3 5 9 8 0],1192656,[3 2 6 7 4 9 0 1 5 8],2855287,[7 8 6 3 5 0 2 1 9 4],1403931,[3 8 7 4 9 2 0 5 6 1],3129162,[8 5 4 9 0 2 7 1 3 6],2602830,[7 1 5 4 0 3 6 2 8 9],1067621,[2 9 4 7 6 8 0 5 3 1],918708,[2 5 8 1 9 7 4 0 3 6],3036939,[8 3 2 5 9 7 0 4 6 1],200547,[0 5 9 7 4 2 1 6 8 3],1341157,[3 7 2 0 8 4 6 1 9 5],822675,[2 3 5 1 7 8 0 6 9 4],2403317,[6 5 4 8 9 3 0 7 2 1],240920,[0 6 9 7 4 5 2 3 1 8],2799615,[7 6 3 4 2 0 8 5 9 1],3251865,[8 9 5 1 3 7 2 4 6 0],958751,[2 6 8 1 5 4 9 7 3 0],3015908,[8 2 7 3 6 4 9 1 0 5],1221895,[3 4 2 6 0 7 5 1 9 8],2082981,[5 7 6 2 0 1 9 4 8 3]
63,2736874,[7 4 9 0 2 3 5 8 1 6],968535,[2 7 0 3 4 1 8 6 9 5],2421457,[6 7 0 4 1 9 2 3 8 5],2084451,[5 7 6 4 0 3 1 8 9 2],2837033,[7 8 2 9 1 6 4 5 3 0],910030,[2 5 6 4 9 3 8 7 0 1],2284281,[6 2 7 1 5 8 3 4 9 0],811749,[2 3 1 0 6 7 9 5 8 4],512521,[1 4 7 6 9 0 2 3 8 5],2355716,[6 4 3 2 8 9 7 1 0 5],3131995,[8 5 6 2 9 7 4 0 3 1],2865104,[7 9 0 4 2 8 3 5 1 6],538293,[1 5 3 8 6 7 9 2 4 0],3523425,[9 6 3 0 5 8 2 4 7 1],3606081,[9 8 3 4 2 6 1 5 7 0],271699,[0 7 6 9 3 1 8 2 5 4],869871,[2 4 6 7 0 9 5 3 8 1],1347461,[3 7 4 2 5 9 0 8 6 1],2332071,[6 3 8 5 9 7 2 1 4 0],523535,[1 4 9 8 0 6 7 5 3 2]
64,2451720,[6 7 8 3 1 0 2 4 5 9],852969,[2 4 1 3 8 0 6 7 9 5],67481,[0 2 7 4 8 3 6 9 5 1],2851774,[7 8 5 6 4 3 9 2 0 1],1763843,[4 8 6 9 5 3 1 7 2 0],381466,[1 0 5 7 8 9 3 6 2 4],3328340,[9 1 5 3 7 0 8 4 2 6],2393521,[6 5 2 9 3 0 1 4 8 7],1188716,[3 2 5 8 9 7 6 1 0 4],400428,[1 0 9 5 2 8 6 3 4 7],970890,[2 7 0 6 4 8 9 1 3 5],2499900,[6 9 0 1 2 5 7 3 4 8],692180,[1 9 2 4 5 0 8 6 3 7],2127174,[5 8 7 0 3 4 2 1 6 9],399958,[1 0 9 4 5 8 7 6 2 3],2950753,[8 1 2 5 3 7 0 4 9 6],2497932,[6 8 9 4 2 0 5 1 3 7],730855,[2 0 3 1 4 7 6 5 9 8],2576935,[7 0 9 3 1 5 4 2 8 6],1571114,[4 2 9 7 0 6 1 5 3 8]
65,2106453,[5 8 1 9 4 6 7 2 3 0],741259,[2 0 5 1 7 3 9 4 8 6],2060912,[5 7 0 9 3 2 4 6 1 8],1009095,[2 8 0 3 6 1 7 5 9 4],2174185,[5 9 8 2 6 1 0 3 7 4],1845393,[5 0 8 2 1 4 6 7 9 3],79215,[0 2 9 7 1 3 6 5 8 4],2874016,[7 9 2 1 6 0 5 8 3 4],859976,[2 4 3 7 5 6 1 8 0 9],1544,[0 1 2 5 3 9 6 7 4 8],2123940,[5 8 6 2 9 3 4 0 1 7],2119007,[5 8 4 3 0 2 9 7 6 1],83305,[0 3 1 6 8 4 2 5 9 7],1728156,[4 7 8 9 1 2 5 0 3 6],2069038,[5 7 2 4 6 9 8 3 0 1],2313085,[6 3 2 9 5 7 4 0 8 1],2718287,[7 4 3 2 5 1 9 8 6 0],2590394,[7 1 2 9 6 5 0 4 3 8],2263406,[6 2 1 0 7 8 5 4 3 9],2956867,[8 1 3 6 7 4 9 0 5 2]
66,803587,[2 1 9 5 0 6 8 3 7 4],3181865,[8 6 9 2 1 4 5 7 3 0],1562671,[4 2 8 0 5 3 6 1 9 7],2024446,[5 6 1 7 8 2 9 4 0 3],1238501,[3 4 7 8 0 9 1 6 5 2],1561371,[4 2 7 8 5 3 0 6 9 1],1240747,[3 4 8 1 2 6 9 0 7 5],964714,[2 6 9 3 8 1 4 7 0 5],2022753,[5 6 1 3 4 2 7 8 9 0],1621204,[4 5 1 7 8 0 2 9 3 6],1927538,[5 2 8 4 0 9 1 6 3 7],836784,[2 3 8 0 4 5 1 6 7 9],3096750,[8 4 7 3 0 2 5 1 6 9],2673581,[7 3 2 5 1 9 0 8 6 4],2807216,[7 6 4 9 8 2 1 3 0 5],2794740,[7 6 2 4 5 3 8 0 1 9],3394967,[9 3 1 6 2 4 8 7 5 0],3528074,[9 6 4 0 1 7 2 5 3 8],2459550,[6 8 0 1 2 4 5 3 7 9],2198184,[6 0 5 2 1 4 3 7 8 9]
67,906924,[2 5 4 9 6 7 3 0 1 8],598698,[1 6 8 7 4 0 9 2 3 5],2568299,[7 0 6 5 1 4 3 9 8 2],113438,[0 3 8 5 6 2 7 4 1 9],1343411,[3 7 2 5 9 0 4 8 6 1],528668,[1 5 0 9 3 6 8 4 2 7],1333440,[3 7 0 6 1 2 4 5 8 9],405222,[1 2 0 5 8 9 4 3 6 7],2288905,[6 2 8 1 0 4 3 5 9 7],3165538,[8 6 4 0 5 3 2 9 1 7],1241619,[3 4 8 2 5 9 0 6 7 1],1445884,[3 9 7 8 1 0 2 6 4 5],366915,[1 0 2 8 6 7 3 5 9 4],2994918,[8 2 3 1 6 7 4 0 5 9],2841297,[7 8 3 6 1 4 2 5 9 0],2643944,[7 2 5 6 0 9 3 4 1 8],1665339,[4 6 2 3 9 8 0 5 7 1],1765969,[4 8 7 2 6 3 0 1 9 5],3345566,[9 1 8 6 4 5 3 2 0 7],1782667,[4 9 1 6 8 3 7 0 5 2]
68,2465470,[6 8 1 2 3 5 9 7 0 4],2270845,[6 2 3 5 9 7 4 0 8 1],451581,[1 3 2 7 4 0 9 6 8 5],3229819,[8 9 0 6 7 1 5 2 4 3],3465245,[9 4 8 3 7 0 1 6 5 2],1736005,[4 8 0 5 1 7 6 2 9 3],2219024,[6 1 0 3 9 8 4 5 2 7],3203538,[8 7 3 5 2 0 9 1 4 6],25384,[0 1 7 2 4 6 8 9 3 5],1237531,[3 4 7 5 8 6 9 0 2 1],1677907,[4 6 5 9 2 3 8 0 7 1],1881697,[5 1 7 3 4 9 0 2 8 6],1103504,[3 0 4 9 6 8 2 5 1 7],371225,[1 0 3 7 6 5 8 9 4 2],1465971,[4 0 3 9 1 6 2 7 8 5],3513033,[9 6 1 0 3 4 5 7 8 2],903423,[2 5 4 1 8 6 7 3 9 0],3211784,[8 7 5 1 6 9 2 3 0 4],2678528,[7 3 4 5 1 0 6 8 2 9],2321372,[6 3 5 7 0 8 9 2 1 4]
69,2498500,[6 8 9 5 0 7 1 4 2 3],2099457,[5 8 0 4 9 3 2 6 7 1],714612,[1 9 6 7 4 0 5 2 3 8],2254644,[6 1 9 3 4 7 5 0 2 8],3128677,[8 5 4 7 2 1 6 0 9 3],1057967,[2 9 1 8 4 3 7 6 5 0],2971811,[8 1 6 5 4 0 3 9 7 2],2932606,[8 0 6 9 1 3 7 5 2 4],1477675,[4 0 7 2 3 9 8 1 6 5],446584,[1 3 0 7 4 6 8 9 2 5],3238968,[8 9 2 5 4 3 0 1 6 7],2825413,[7 8 0 5 2 1 6 3 9 4],2917262,[8 0 3 7 6 4 5 2 1 9],2325620,[6 3 7 4 0 1 9 5 2 8],1087896,[2 9 8 6 7 5 0 1 3 4],77334,[0 2 9 4 5 6 3 1 7 8],1313984,[3 6 5 7 9 8 1 2 0 4],2374831,[6 4 9 1 3 2 5 0 8 7],601257,[1 6 9 3 0 5 4 7 8 2],222424,[0 6 5 1 9 4 7 8 2 3]
70,1564927,[4 2 8 5 6 0 3 1 9 7],1019456,[2 8 3 1 9 5 4 6 0 7],54477,[0 2 4 8 6 9 7 3 5 1],1527311,[4 1 9 0 3 6 8 7 5 2],467370,[1 3 6 8 0 7 9 2 4 5],3281098,[9 0 4 1 2 6 5 8 3 7],290658,[0 8 2 6 7 1 9 3 4 5],360384,[0 9 8 4 5 2 1 3 6 7],636652,[1 7 8 3 2 5 0 9 4 6],2920891,[8 0 4 5 7 6 9 1 3 2],1696506,[4 7 0 6 2 5 9 1 3 8],2869948,[7 9 1 4 0 3 2 8 5 6],1027646,[2 8 4 9 1 6 5 3 0 7],2173950,[5 9 8 2 3 1 4 0 6 7],1892487,[5 1 9 4 3 7 6 2 8 0],376210,[1 0 4 7 6 2 5 9 3 8],837007,[2 3 8 0 6 1 5 4 9 7],3375020,[9 2 6 5 4 0 8 3 1 7],1543049,[4 2 3 1 0 8 7 9 6 5],379552,[1 0 5 4 2 9 7 8 3 6]
71,950842,[2 6 5 7 4 8 1 9 0 3],2393410,[6 5 2 9 1 0 4 8 3 7],2577256,[7 0 9 3 5 1 6 8 2 4],1389022,[3 8 4 6 1 0 9 7 2 5],1176787,[3 2 1 6 5 7 9 0 8 4],2360537,[6 4 5 2 7 0 8 9 3 1],1817431,[5 0 1 7 3 4 6 2 9 8],480056,[1 3 9 2 7 5 4 6 0 8],2412189,[6 5 8 4 1 3 9 2 7 0],617561,[1 7 3 5 8 2 6 9 4 0],1033441,[2 8 6 0 4 1 3 5 9 7],986518,[2 7 4 8 0 9 6 5 1 3],1863620,[5 1 2 8 4 0 9 6 3 7],3375375,[9 2 6 7 0 1 5 4 8 3],686317,[1 9 0 3 4 5 7 2 8 6],1163797,[3 1 8 9 4 2 6 0 7 5],2102562,[5 8 1 2 3 4 9 0 6 7],2687013,[7 3 6 0 9 5 8 2 4 1],2186242,[6 0 2 8 4 7 3 9 1 5],3360497,[9 2 3 7 4 0 6 8 5 1]
72,2163616,[5 9 6 2 0 1 7 8 3 4],1717925,[4 7 5 9 0 1 2 8 6 3],1346326,[3 7 4 0 9 2 8 6 1 5],217686,[0 6 4 2 5 1 7 3 8 9],3398722,[9 3 2 4 5 7 1 8 0 6],2434957,[6 7 3 0 9 2 5 1 8 4],1883832,[5 1 7 8 3 6 0 2 4 9],2826706,[7 8 0 6 9 5 2 4 1 3],2908601,[8 0 2 1 7 4 6 9 5 3],3594899,[9 8 1 2 7 4 3 6 5 0],694525,[1 9 2 7 5 6 4 0 8 3],2690190,[7 3 6 8 2 1 4 0 5 9],3192171,[8 7 1 3 5 4 0 6 9 2],31118,[0 1 8 3 4 5 7 6 2 9],2819793,[7 6 9 3 2 1 4 5 8 0],1160965,[3 1 8 4 5 7 6 0 9 2],301664,[0 8 4 7 9 6 2 3 1 5],2087251,[5 7 8 0 9 4 6 1 3 2],2179763,[6 0 1 5 4 8 3 9 7 2],1156818,[3 1 7 5 8 0 9 2 4 6]
73,29370,[0 1 7 8 6 5 9 2 3 4],1280776,[3 5 8 0 9 1 6 7 2 4],1002254,[2 7 8 9 0 1 5 4 3 6],1231319,[3 4 6 2 0 9 8 7 5 1],2922345,[8 0 4 7 6 9 2 3 5 1],1055413,[2 9 1 4 8 0 6 3 7 5],2281780,[6 2 5 8 0 9 1 7 3 4],523625,[1 4 9 8 2 5 6 7 3 0],1282303,[3 5 8 2 9 7 1 0 6 4],2107979,[5 8 2 1 7 4 3 9 6 0],212718,[0 6 3 2 5 8 4 1 7 9],1107952,[3 0 5 8 7 9 4 6 1 2],1343602,[3 7 2 6 0 8 4 9 1 5],2792954,[7 6 2 1 0 8 3 5 4 9],3155176,[8 6 2 0 3 1 7 9 4 5],3434035,[9 4 1 3 5 8 7 0 6 2],3542970,[9 6 7 8 4 3 5 0 1 2],1005501,[2 7 9 4 5 0 8 3 6 1],847106,[2 4 0 1 7 5 3 8 6 9],3257259,[8 9 6 1 7 5 0 3 4 2]
74,1242304,[3 4 8 5 2 6 7 9 0 1],544154,[1 5 4 9 7 6 0 3 2 8],570889,[1 6 2 3 9 5 0 4 8 7],3536969,[9 6 5 7 2 4 3 8 1 0],1680717,[4 6 7 3 1 9 8 2 5 0],901432,[2 5 3 8 9 7 4 6 0 1],3266643,[9 0 1 3 2 4 5 7 8 6],1654740,[4 6 0 3 2 7 8 1 5 9],1441583,[3 9 7 0 2 1 8 6 5 4],3301335,[9 0 8 1 3 2 6 5 7 4],2455010,[6 7 9 0 5 3 1 4 2 8],2117013,[5 8 4 0 2 7 9 3 6 1],659209,[1 8 3 7 5 4 0 2 9 6],516783,[1 4 8 5 7 3 6 2 9 0],2444814,[6 7 5 0 4 3 2 1 8 9],214193,[0 6 3 5 4 9 7 8 2 1],129677,[0 4 2 8 1 7 3 9 6 5],1608486,[4 3 9 1 0 2 6 5 7 8],3291623,[9 0 6 1 7 2 8 5 4 3],1954392,[5 3 4 8 2 7 0 1 6 9]
75,2609004,[7 1 6 5 4 8 3 0 2 9],2983701,[8 2 0 1 3 4 9 6 7 5],1176766,[3 2 1 6 5 4 9 8 0 7],3195306,[8 7 1 9 6 3 5 0 2 4],2389577,[6 5 2 0 9 1 7 8 4 3],3036526,[8 3 2 5 4 1 9 7 0 6],2668374,[7 3 1 5 0 6 4 2 8 9],520952,[1 4 9 3 6 2 5 7 0 8],2474513,[6 8 2 9 5 7 3 4 1 0],2972842,[8 1 6 7 9 4 2 5 0 3],1487725,[4 0 9 2 3 7 6 1 8 5],1435012,[3 9 5 7 0 4 1 8 2 6],577172,[1 6 3 5 7 8 9 2 0 4],1328160,[3 6 9 4 7 0 1 2 5 8],2832217,[7 8 1 9 4 6 0 2 5 3],2457561,[6 7 9 4 1 5 2 3 8 0],1481939,[4 0 8 1 3 6 5 9 7 2],2943212,[8 0 9 7 5 4 6 2 1 3],1677168,[4 6 5 8 2 3 0 1 7 9],3433694,[9 4 1 3 0 2 7 6 5 8]
76,1020393,[2 8 3 5 1 4 6 7 9 0],1238215,[3 4 7 6 8 2 1 0 9 5],2492,[0 1 2 6 5 8 9 4 3 7],2890391,[7 9 5 3 2 4 8 6 1 0],1201845,[3 2 8 5 1 4 9 6 7 0],1622020,[4 5 1 8 7 9 0 6 2 3],2651497,[7 2 8 0 5 9 1 3 6 4],1262246,[3 5 2 6 0 8 7 4 1 9],2204754,[6 0 7 4 1 9 8 2 3 5],3274401,[9 0 2 6 7 5 3 4 8 1],543163,[1 5 4 8 3 2 9 0 7 6],2713633,[7 4 2 3 9 6 0 1 8 5],2318935,[6 3 5 0 8 4 2 1 9 7],3198163,[8 7 2 4 9 1 6 0 5 3],25081,[0 1 6 9 8 2 3 4 7 5],2527100,[6 9 5 2 8 0 7 3 1 4],3155200,[8 6 2 0 3 4 7 9 1 5],2595207,[7 1 3 9 4 6 5 2 8 0],3028465,[8 3 0 9 2 4 1 5 7 6],2880332,[7 9 3 4 2 6 8 1 0 5]
77,3378924,[9 2 7 3 8 5 4 0 1 6],3531777,[9 6 4 7 1 3 2 5 8 0],2173783,[5 9 8 2 0 7 3 1 6 4],2387070,[6 5 1 7 3 2 4 0 8 9],994628,[2 7 6 3 4 5 9 1 0 8],288702,[0 8 2 3 9 7 4 1 5 6],1785721,[4 9 2 3 1 0 5 6 8 7],3002622,[8 2 4 7 1 9 3 0 5 6],3449509,[9 4 5 2 8 7 3 0 6 1],1222925,[3 4 2 7 6 0 1 9 8 5],3267595,[9 0 1 4 3 8 7 2 6 5],554549,[1 5 8 0 3 4 2 9 7 6],2612206,[7 1 8 3 0 4 9 6 2 5],655953,[1 8 3 2 0 5 6 7 9 4],2473226,[6 8 2 7 0 3 1 5 4 9],1388386,[3 8 4 5 1 9 2 7 0 6],3108915,[8 5 0 7 9 4 1 3 6 2],3086301,[8 4 5 2 6 0 9 3 7 1],1440691,[3 9 6 7 8 4 5 0 2 1],3185219,[8 6 9 7 5 2 1 4 3 0]
78,784926,[2 1 5 8 3 0 6 4 7 9],2834323,[7 8 2 3 5 1 9 0 6 4],1591996,[4 3 5 9 0 7 1 8 2 6],3081554,[8 4 3 2 9 6 0 5 1 7],2517651,[6 9 3 4 7 2 0 5 8 1],953965,[2 6 7 1 9 5 4 0 8 3],3014647,[8 2 7 1 0 3 5 4 9 6],1593068,[4 3 6 0 7 5 9 2 1 8],465543,[1 3 6 4 7 5 8 2 9 0],1942687,[5 3 1 6 2 0 7 4 9 8],817929,[2 3 4 5 0 1 7 8 9 6],378729,[1 0 5 3 2 4 7 8 9 6],1879212,[5 1 6 9 0 2 7 3 4 8],2159962,[5 9 4 3 8 6 1 7 0 2],2928118,[8 0 5 9 6 7 4 3 1 2],2689350,[7 3 6 5 1 2 4 0 8 9],770705,[2 1 0 9 5 6 7 8 4 3],2165153,[5 9 6 4 0 8 3 7 2 1],227986,[0 6 7 2 5 9 3 8 1 4],468159,[1 3 6 9 2 4 7 5 8 0]
79,1184198,[3 2 4 9 7 1 6 5 0 8],1310572,[3 6 5 0 2 7 1 9 4 8],1887742,[5 1 8 4 9 0 7 6 2 3],449473,[1 3 2 4 5 8 0 6 9 7],3129866,[8 5 6 0 1 3 2 7 4 9],486965,[1 4 0 7 5 2 3 9 8 6],1144767,[3 1 5 0 9 7 6 4 8 2],703784,[1 9 4 6 3 8 2 5 0 7],3337544,[9 1 7 2 4 8 3 5 0 6],3501088,[9 5 7 4 3 6 2 8 0 1],3354904,[9 2 1 6 5 4 7 8 0 3],1470409,[4 0 5 8 2 6 1 3 9 7],2381656,[6 5 0 4 9 1 7 8 2 3],2210115,[6 0 8 4 5 7 1 3 9 2],1416675,[3 9 1 0 6 7 2 5 8 4],1890181,[5 1 9 0 3 6 7 2 8 4],3366409,[9 2 4 8 5 3 0 1 7 6],814868,[2 3 1 7 8 5 9 4 0 6],753300,[2 0 7 5 3 6 8 1 4 9],908745,[2 5 6 3 0 9 4 7 8 1]
