10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
53,208165,[0 6 2 4 1 8 7 3 9 5],375390,[1 0 4 6 5 3 7 2 8 9],781246,[2 1 5 0 3 6 9 8 4 7],591771,[1 6 7 3 9 4 0 5 8 2],1014624,[2 8 1 4 3 5 0 6 7 9],1684464,[4 6 8 1 5 2 0 3 7 9],2017920,[5 6 0 3 8 1 2 4 7 9],1586289,[4 3 2 8 1 0 6 7 9 5],1165132,[3 1 9 2 4 6 0 8 5 7],518283,[1 4 8 7 9 0 2 5 6 3],508089,[1 4 6 8 7 0 3 5 9 2],1181194,[3 2 4 5 7 1 6 9 0 8],2384582,[6 5 1 0 9 4 7 3 2 8],1215598,[3 4 1 2 5 9 8 7 0 6],3094027,[8 4 6 9 1 3 7 0 5 2],3083643,[8 4 3 7 9 0 1 5 6 2],743191,[2 0 5 6 3 4 7 1 9 8],502469,[1 4 5 7 9 2 0 8 6 3],927556,[2 6 0 1 4 8 3 9 5 7],1847628,[5 0 8 6 1 9 4 2 3 7]
54,349354,[0 9 6 3 2 4 5 8 1 7],142839,[0 4 6 3 5 2 8 7 9 1],649733,[1 8 0 9 4 5 2 7 6 3],407398,[1 2 0 8 7 9 6 5 3 4],1266722,[3 5 4 2 6 0 1 8 7 9],1581148,[4 3 1 8 0 5 2 9 6 7],1908066,[5 2 3 7 0 6 9 1 4 8],1574811,[4 3 0 6 2 7 1 8 9 5],1338653,[3 7 1 6 2 5 0 9 8 4],504531,[1 4 6 0 8 5 2 7 9 3],445113,[1 3 0 5 4 6 7 8 9 2],1369871,[3 7 9 6 4 2 8 5 1 0],2471698,[6 8 2 3 9 4 1 7 0 5],1367022,[3 7 9 1 5 8 2 0 4 6],3022132,[8 2 9 5 3 4 0 7 1 6],2785742,[7 6 0 8 1 4 5 3 2 9],455997,[1 3 4 6 2 9 8 5 7 0],687710,[1 9 0 5 2 8 6 4 3 7],742006,[2 0 5 3 7 4 9 8 1 6],1771231,[4 8 9 3 0 2 5 1 7 6]
55,121938,[0 4 1 3 6 2 9 5 7 8],156988,[0 4 9 2 1 5 3 8 6 7],743982,[2 0 5 7 3 9 4 1 6 8],587116,[1 6 5 4 3 8 0 9 2 7],1231801,[3 4 6 2 9 0 1 5 8 7],1816838,[5 0 1 6 4 3 8 7 2 9],2130463,[5 8 7 4 9 6 1 0 3 2],1286587,[3 5 9 1 8 4 7 0 6 2],1118556,[3 0 7 9 5 2 6 1 4 8],478663,[1 3 8 9 6 7 2 0 5 4],283658,[0 8 1 3 9 7 2 5 4 6],1254162,[3 5 0 8 9 2 7 1 4 6],2521613,[6 9 4 2 1 5 0 8 7 3],1294029,[3 6 0 8 2 5 9 4 7 1],2986012,[8 2 0 5 3 6 1 9 4 7],3118304,[8 5 2 6 9 7 1 3 0 4],641609,[1 7 9 3 0 6 5 8 4 2],460666,[1 3 5 4 8 9 2 7 0 6],796825,[2 1 8 0 7 4 3 5 9 6],1867722,[5 1 3 7 0 4 9 2 6 8]
56,293840,[0 8 3 4 1 7 5 6 2 9],445419,[1 3 0 5 7 9 2 6 8 4],779396,[2 1 4 7 5 9 8 3 0 6],483926,[1 4 0 2 3 8 7 6 5 9],1157179,[3 1 7 6 2 0 9 4 8 5],1699847,[4 7 1 2 9 3 8 6 5 0],2225800,[6 1 2 7 4 3 8 9 0 5],1608438,[4 3 9 0 8 6 2 1 5 7],1139650,[3 1 4 0 9 2 6 8 5 7],526151,[1 5 0 4 8 6 9 7 3 2],363144,[1 0 2 3 6 5 4 7 8 9],1182100,[3 2 4 6 8 9 0 7 1 5],2428833,[6 7 1 9 3 2 4 5 8 0],1452025,[4 0 1 2 8 5 3 6 9 7],3164812,[8 6 3 9 4 2 0 7 1 5],2925045,[8 0 5 3 6 2 9 4 7 1],381122,[1 0 5 7 4 2 3 8 6 9],500834,[1 4 5 3 7 8 0 6 2 9],1022815,[2 8 3 9 5 4 1 0 7 6],1838951,[5 0 6 9 1 4 8 7 3 2]
57,295229,[0 8 3 6 1 4 2 9 7 5],380002,[1 0 5 4 8 7 3 9 2 6],718503,[1 9 7 4 8 3 5 2 6 0],452987,[1 3 2 9 0 8 5 7 6 4],1046826,[2 8 9 5 7 3 6 0 1 4],1758123,[4 8 5 7 9 0 1 3 6 2],2238758,[6 1 5 2 4 3 8 7 0 9],1554126,[4 2 6 3 7 0 5 1 8 9],1250587,[3 5 0 1 9 6 8 2 7 4],393754,[1 0 8 2 9 4 5 7 3 6],471080,[1 3 7 5 2 8 4 6 0 9],1223188,[3 4 2 7 9 1 0 8 5 6],2513739,[6 9 2 7 1 8 0 4 5 3],1372021,[3 8 0 2 6 5 7 1 9 4],2965221,[8 1 5 3 4 0 9 6 7 2],2861538,[7 8 9 5 2 0 6 1 3 4],392646,[1 0 7 9 4 2 5 3 6 8],363347,[1 0 2 3 7 9 5 8 6 4],981799,[2 7 3 8 5 6 1 0 9 4],1722724,[4 7 6 8 5 0 1 9 2 3]
58,354381,[0 9 7 3 2 1 8 5 6 4],431354,[1 2 7 6 0 8 3 5 4 9],545078,[1 5 6 2 0 4 8 7 3 9],427433,[1 2 6 8 5 9 4 7 3 0],1215331,[3 4 1 0 9 7 8 2 6 5],1809852,[4 9 8 0 6 1 5 2 3 7],2042047,[5 6 7 1 2 0 4 3 9 8],1391206,[3 8 5 0 2 4 9 7 1 6],1216472,[3 4 1 5 7 2 6 8 0 9],355178,[0 9 7 4 2 8 1 5 3 6],618924,[1 7 3 8 5 6 4 0 2 9],1350409,[3 7 4 9 5 2 0 1 8 6],2642130,[7 2 5 1 6 8 9 0 3 4],1319368,[3 6 7 8 2 5 4 9 0 1],2979959,[8 1 9 2 6 7 5 4 3 0],2946352,[8 1 0 6 2 9 5 7 3 4],710296,[1 9 5 8 4 0 6 7 2 3],380991,[1 0 5 7 2 9 6 4 8 3],1076135,[2 9 6 4 5 7 8 3 1 0],1680424,[4 6 7 2 9 3 5 8 0 1]
59,264738,[0 7 5 4 8 1 9 2 3 6],360635,[0 9 8 4 7 2 3 6 5 1],631398,[1 7 6 2 9 5 3 0 4 8],450720,[1 3 2 6 0 4 5 7 8 9],1170985,[3 2 0 5 6 4 1 7 9 8],1830389,[5 0 4 2 3 6 1 9 8 7],2020618,[5 6 0 9 3 4 2 8 1 7],1442004,[3 9 7 0 6 5 4 1 2 8],1123245,[3 0 8 9 1 4 7 5 6 2],384934,[1 0 6 4 7 8 9 5 2 3],598339,[1 6 8 7 0 2 9 3 5 4],1209053,[3 2 9 8 1 5 0 7 6 4],2624942,[7 2 0 8 6 4 5 3 1 9],1319052,[3 6 7 8 0 1 5 2 4 9],2995008,[8 2 3 1 7 5 0 4 6 9],2977721,[8 1 7 6 5 2 4 9 3 0],388755,[1 0 7 2 9 6 3 5 8 4],382350,[1 0 5 9 2 4 6 3 7 8],808356,[2 3 0 5 8 4 7 1 6 9],1706713,[4 7 2 6 3 8 0 1 9 5]
60,185981,[0 5 6 9 2 8 1 7 4 3],203399,[0 6 1 4 5 9 8 7 3 2],751955,[2 0 7 3 5 4 6 9 8 1],305051,[0 8 5 4 7 1 3 9 6 2],1344561,[3 7 2 8 4 6 1 5 9 0],1646942,[4 5 8 7 2 3 6 1 0 9],2102957,[5 8 1 2 7 6 0 9 4 3],1555403,[4 2 6 7 1 8 3 9 5 0],1412538,[3 9 0 2 8 1 7 4 5 6],563021,[1 5 9 6 8 7 0 4 3 2],567511,[1 6 0 7 3 4 5 2 9 8],1222209,[3 4 2 6 7 0 5 8 9 1],2499552,[6 8 9 7 3 4 0 1 2 5],1422641,[3 9 2 1 8 4 6 7 5 0],2822951,[7 8 0 1 6 4 9 5 3 2],3071244,[8 4 1 3 6 7 5 0 2 9],462529,[1 3 5 8 4 6 0 2 9 7],659159,[1 8 3 7 4 9 6 5 2 0],744381,[2 0 5 7 9 1 8 4 6 3],1754580,[4 8 5 0 9 3 6 1 2 7]
61,305722,[0 8 5 6 4 7 2 9 1 3],425869,[1 2 6 5 4 9 7 0 8 3],659913,[1 8 3 9 5 2 4 6 7 0],586573,[1 6 5 3 8 0 7 2 9 4],1100955,[3 0 4 6 1 8 2 7 9 5],1878935,[5 1 6 8 4 7 9 3 2 0],2181043,[6 0 1 8 3 4 9 2 7 5],1460525,[4 0 2 8 6 1 3 9 7 5],1155524,[3 1 7 2 9 4 8 5 0 6],507463,[1 4 6 7 8 9 2 0 5 3],470784,[1 3 7 4 9 2 0 5 6 8],1395504,[3 8 5 9 1 2 0 4 6 7],2355640,[6 4 3 2 8 1 7 9 0 5],1495574,[4 1 0 8 3 2 7 6 5 9],2844824,[7 8 4 3 0 9 2 5 1 6],2931994,[8 0 6 7 2 3 4 9 1 5],632298,[1 7 6 4 2 0 9 3 5 8],503353,[1 4 5 9 0 7 2 3 8 6],1070456,[2 9 5 3 7 4 1 6 0 8],1566716,[4 2 8 7 9 6 5 1 0 3]
62,234593,[0 6 8 4 7 9 3 5 2 1],375654,[1 0 4 6 8 5 3 2 7 9],639624,[1 7 8 9 3 2 0 4 5 6],455471,[1 3 4 5 7 6 9 8 2 0],1010113,[2 8 0 4 9 6 1 3 7 5],1741675,[4 8 1 5 9 7 6 0 3 2],2110518,[5 8 2 7 1 6 3 0 4 9],1556869,[4 2 6 9 1 8 5 0 7 3],1168779,[3 1 9 8 2 7 0 5 6 4],481079,[1 3 9 5 0 8 7 6 4 2],430442,[1 2 7 4 9 0 3 6 5 8],1366214,[3 7 9 0 5 1 6 4 2 8],2570475,[7 0 8 1 2 6 3 5 9 4],1351876,[3 7 5 1 6 8 0 9 2 4],2968735,[8 1 6 0 3 5 4 2 9 7],2925022,[8 0 5 3 6 1 9 7 2 4],476888,[1 3 8 6 4 0 5 7 2 9],634958,[1 7 6 9 8 2 4 3 0 5],1022511,[2 8 3 9 0 7 5 4 6 1],1593596,[4 3 6 1 2 9 8 5 0 7]
63,252056,[0 7 3 1 2 6 5 8 4 9],225639,[0 6 5 8 3 2 7 4 9 1],498811,[1 4 3 9 7 6 8 0 5 2],446077,[1 3 0 6 7 4 8 2 9 5],1140263,[3 1 4 2 8 0 9 7 6 5],1829509,[5 0 3 9 8 7 4 1 6 2],1943730,[5 3 1 7 6 8 9 0 2 4],1403657,[3 8 7 4 5 0 6 9 2 1],1295934,[3 6 1 0 9 5 4 2 7 8],449294,[1 3 2 4 0 5 8 7 6 9],293791,[0 8 3 4 1 5 6 2 9 7],1420259,[3 9 1 7 5 4 2 8 6 0],2478516,[6 8 3 7 2 1 5 0 4 9],1388697,[3 8 4 5 7 2 1 6 9 0],3118692,[8 5 2 7 4 0 6 1 3 9],3003674,[8 2 4 9 6 5 0 3 1 7],712032,[1 9 6 2 8 5 0 3 4 7],617337,[1 7 3 5 4 6 2 8 9 0],768339,[2 1 0 6 3 9 4 7 8 5],1630376,[4 5 3 6 2 7 1 8 0 9]
64,298613,[0 8 4 2 7 5 1 9 6 3],476032,[1 3 8 5 0 9 6 7 2 4],529865,[1 5 2 0 9 6 7 8 4 3],459753,[1 3 5 2 7 4 6 8 9 0],1057339,[2 9 1 7 5 0 8 3 6 4],1686822,[4 6 8 5 7 9 1 0 2 3],2141109,[5 9 0 7 6 3 8 2 4 1],1474730,[4 0 6 7 2 5 1 8 3 9],1234424,[3 4 6 9 2 8 1 5 0 7],421904,[1 2 5 7 9 8 3 4 0 6],479320,[1 3 9 0 7 4 6 8 2 5],1076741,[2 9 6 5 3 8 0 7 4 1],2659924,[7 2 9 6 3 0 1 8 4 5],1371600,[3 8 0 2 1 4 5 6 7 9],3123634,[8 5 3 7 2 1 4 9 0 6],2860853,[7 8 9 4 2 3 0 6 5 1],729272,[2 0 1 7 9 4 5 6 3 8],521098,[1 4 9 3 7 5 2 8 0 6],1080596,[2 9 7 3 6 8 5 1 0 4],1658211,[4 6 1 0 2 7 3 8 9 5]
65,476090,[1 3 8 5 2 6 0 7 4 9],317470,[0 8 7 9 6 3 5 4 1 2],715890,[1 9 7 0 3 6 8 2 4 5],540075,[1 5 4 2 0 8 3 7 9 6],1263780,[3 5 2 8 1 6 7 0 4 9],1843417,[5 0 7 8 2 9 1 3 6 4],1965404,[5 3 7 9 6 1 8 2 0 4],1321909,[3 6 8 1 9 7 4 0 5 2],1101675,[3 0 4 7 1 8 2 6 9 5],411172,[1 2 3 7 0 6 4 9 5 8],529543,[1 5 2 0 6 9 4 3 8 7],1278930,[3 5 7 8 1 6 9 0 2 4],2408350,[6 5 7 8 9 2 4 3 0 1],1476207,[4 0 6 9 2 7 5 3 8 1],3006829,[8 2 5 6 0 9 4 1 7 3],2912740,[8 0 2 9 4 7 1 6 3 5],537944,[1 5 3 8 0 9 4 6 2 7],383541,[1 0 6 2 8 3 9 5 7 4],795770,[2 1 7 9 3 5 0 6 4 8],1747691,[4 8 2 7 3 0 5 9 6 1]
66,294851,[0 8 3 5 6 1 4 9 7 2],465678,[1 3 6 4 8 7 2 0 5 9],518854,[1 4 8 9 5 6 7 3 0 2],632812,[1 7 6 4 9 3 0 8 2 5],1146072,[3 1 5 4 8 7 0 2 6 9],1575736,[4 3 0 7 6 1 8 9 2 5],2068783,[5 7 2 4 1 9 3 0 8 6],1558159,[4 2 7 1 0 8 5 3 9 6],1100868,[3 0 4 5 9 8 6 1 2 7],456215,[1 3 4 6 7 8 9 5 2 0],513637,[1 4 7 9 3 2 6 0 8 5],1233889,[3 4 6 8 7 2 0 1 9 5],2568726,[7 0 6 5 8 1 3 2 4 9],1432545,[3 9 5 1 6 8 2 4 7 0],2990229,[8 2 1 4 0 6 9 5 7 3],3046688,[8 3 5 4 6 0 2 7 1 9],633324,[1 7 6 5 4 8 3 0 2 9],382561,[1 0 5 9 4 2 3 6 8 7],982381,[2 7 3 9 4 5 6 0 8 1],1520830,[4 1 7 8 2 5 9 6 0 3]
67,471139,[1 3 7 5 4 0 9 2 8 6],361897,[0 9 8 6 4 7 1 2 5 3],530926,[1 5 2 4 6 3 9 8 0 7],534346,[1 5 3 0 2 9 6 8 4 7],1071549,[2 9 5 6 1 4 8 3 7 0],1764740,[4 8 7 1 0 2 9 5 3 6],1908050,[5 2 3 7 0 6 1 8 4 9],1380172,[3 8 1 7 9 4 0 6 2 5],1253422,[3 5 0 7 9 1 8 6 2 4],579517,[1 6 3 9 8 2 5 0 7 4],412711,[1 2 3 9 4 5 6 0 8 7],1131808,[3 1 0 6 9 7 5 8 2 4],2522079,[6 9 4 2 8 1 5 3 7 0],1372285,[3 8 0 2 9 6 5 1 7 4],3051586,[8 3 6 4 1 9 2 7 0 5],2773733,[7 5 8 2 3 4 0 9 6 1],698468,[1 9 3 6 0 5 8 4 2 7],671072,[1 8 6 2 0 4 5 7 3 9],835021,[2 3 7 6 8 4 5 0 9 1],1776042,[4 9 0 3 7 2 8 1 5 6]
68,130611,[0 4 2 9 5 6 1 7 8 3],312847,[0 8 7 1 5 2 4 3 9 6],790985,[2 1 6 9 5 4 7 8 3 0],400864,[1 0 9 5 7 4 6 8 2 3],1118054,[3 0 7 8 9 1 5 4 2 6],1830945,[5 0 4 2 9 8 3 6 7 1],1989257,[5 4 2 7 9 0 6 8 3 1],1414851,[3 9 0 7 1 5 2 6 8 4],1116944,[3 0 7 6 2 9 4 5 1 8],421612,[1 2 5 7 6 4 0 9 3 8],391610,[1 0 7 6 9 4 2 5 3 8],1265349,[3 5 4 0 6 7 9 2 8 1],2643365,[7 2 5 4 3 0 1 9 8 6],1223572,[3 4 2 8 5 6 0 9 1 7],3003624,[8 2 4 9 6 1 0 3 5 7],3072595,[8 4 1 6 3 9 7 0 5 2],470865,[1 3 7 4 9 8 2 5 6 0],343091,[0 9 5 1 6 2 4 8 7 3],1070078,[2 9 5 3 1 4 7 6 0 8],1799142,[4 9 5 8 6 7 1 0 2 3]
69,118298,[0 3 9 5 2 8 1 6 4 7],222245,[0 6 5 1 8 2 3 9 7 4],552137,[1 5 7 4 9 0 6 8 3 2],315648,[0 8 7 5 3 4 1 2 6 9],1118209,[3 0 7 9 1 5 2 4 8 6],1886686,[5 1 8 3 4 2 9 7 0 6],2214999,[6 0 9 4 3 2 7 5 8 1],1409051,[3 8 9 5 0 1 4 7 6 2],1211546,[3 4 0 5 8 2 1 7 6 9],374662,[1 0 4 5 6 2 9 8 3 7],536994,[1 5 3 6 8 9 7 0 2 4],1230938,[3 4 6 1 7 9 0 5 2 8],2331843,[6 3 8 5 7 0 1 4 9 2],1539250,[4 2 1 5 9 0 6 8 3 7],2915097,[8 0 3 4 7 5 2 6 9 1],2787915,[7 6 1 2 0 8 3 5 9 4],545241,[1 5 6 2 3 8 4 7 9 0],430835,[1 2 7 5 4 3 6 9 8 0],989253,[2 7 5 1 9 6 8 3 4 0],1741410,[4 8 1 5 6 7 9 0 2 3]
70,380628,[1 0 5 6 7 9 4 2 3 8],455201,[1 3 4 5 2 6 8 9 7 0],784031,[2 1 5 6 9 4 8 7 3 0],354492,[0 9 7 3 4 1 6 2 5 8],1186299,[3 2 5 4 7 9 0 6 8 1],1818016,[5 0 1 8 2 3 7 9 4 6],2252563,[6 1 8 9 4 2 7 0 5 3],1350709,[3 7 4 9 8 6 2 0 5 1],1398871,[3 8 6 4 9 1 2 0 7 5],557145,[1 5 8 4 7 9 2 3 6 0],376005,[1 0 4 7 3 5 9 6 8 2],1368177,[3 7 9 4 1 5 2 6 8 0],2617678,[7 1 9 3 5 8 6 4 0 2],1547096,[4 2 3 9 7 5 1 6 0 8],3123409,[8 5 3 7 0 4 1 2 9 6],2792700,[7 6 2 0 8 4 5 1 3 9],667454,[1 8 5 4 0 2 7 6 3 9],405109,[1 2 0 5 7 9 6 3 8 4],896347,[2 5 1 8 9 4 7 0 6 3],1719522,[4 7 6 1 2 3 9 0 5 8]
71,128465,[0 4 2 6 5 7 8 9 3 1],447914,[1 3 0 9 2 7 4 6 5 8],538290,[1 5 3 8 6 7 9 0 2 4],621739,[1 7 4 3 6 0 9 2 8 5],1335313,[3 7 0 9 5 6 1 2 8 4],1705176,[4 7 2 3 1 9 0 5 6 8],2000285,[5 4 6 9 1 0 2 8 7 3],1446552,[3 9 8 0 1 6 2 4 5 7],1159517,[3 1 8 0 5 7 2 9 6 4],421145,[1 2 5 6 9 4 7 8 3 0],623057,[1 7 4 6 3 0 8 9 5 2],1251894,[3 5 0 4 8 6 2 1 7 9],2329428,[6 3 8 1 2 9 5 0 4 7],1430757,[3 9 4 8 0 7 6 2 5 1],2878838,[7 9 3 1 4 2 6 5 0 8],3118776,[8 5 2 7 4 9 0 1 3 6],654670,[1 8 2 9 3 5 7 6 0 4],687201,[1 9 0 4 5 7 3 6 8 2],1015488,[2 8 1 5 4 6 0 3 7 9],1824468,[5 0 2 9 8 7 4 1 3 6]
72,399253,[1 0 9 3 6 2 7 4 8 5],151365,[0 4 8 1 3 5 9 6 7 2],697324,[1 9 3 4 6 0 2 8 5 7],517782,[1 4 8 7 0 9 3 2 5 6],1276474,[3 5 7 1 9 2 4 8 0 6],1715155,[4 7 5 2 0 9 8 1 6 3],2023369,[5 6 1 4 2 7 0 3 9 8],1525314,[4 1 8 6 3 9 7 0 2 5],1200741,[3 2 8 1 7 0 9 5 6 4],382255,[1 0 5 8 9 4 3 2 7 6],538885,[1 5 3 9 4 7 6 0 8 2],1400667,[3 8 6 9 2 1 0 5 7 4],2593818,[7 1 3 6 5 0 9 2 4 8],1423255,[3 9 2 4 7 5 1 0 8 6],3030989,[8 3 1 4 7 2 0 9 6 5],3112176,[8 5 1 4 3 9 0 2 6 7],477520,[1 3 8 7 2 4 6 9 0 5],603519,[1 6 9 7 2 3 5 4 8 0],967935,[2 7 0 1 5 3 8 6 9 4],1876812,[5 1 6 3 8 0 7 2 4 9]
73,391038,[1 0 7 6 2 8 4 3 5 9],483126,[1 3 9 8 0 2 5 4 6 7],505279,[1 4 6 2 8 7 3 0 9 5],524054,[1 4 9 8 7 0 5 3 2 6],1171624,[3 2 0 6 4 7 8 9 1 5],1773876,[4 8 9 7 5 1 3 0 2 6],2172023,[5 9 7 8 4 0 6 3 2 1],1564816,[4 2 8 5 3 0 7 9 1 6],1146846,[3 1 5 6 9 0 4 2 7 8],571256,[1 6 2 4 5 7 3 8 0 9],418834,[1 2 5 0 8 4 6 9 3 7],1284459,[3 5 8 7 9 6 0 2 4 1],2624233,[7 2 0 6 8 5 1 3 9 4],1375489,[3 8 0 9 4 5 1 2 7 6],3019827,[8 2 9 1 3 4 0 6 7 5],3003492,[8 2 4 9 5 0 6 1 3 7],678514,[1 8 7 5 3 2 4 9 0 6],571635,[1 6 2 4 9 7 0 5 8 3],809932,[2 3 0 7 9 5 1 8 4 6],1828356,[5 0 3 8 4 2 7 1 6 9]
74,366690,[1 0 2 8 4 7 9 3 5 6],433048,[1 2 7 9 4 6 5 8 0 3],536538,[1 5 3 6 2 0 9 4 7 8],452144,[1 3 2 7 9 8 4 5 0 6],1139833,[3 1 4 2 0 8 5 6 9 7],1808451,[4 9 7 6 5 2 0 3 8 1],2214673,[6 0 9 3 8 5 1 2 7 4],1619635,[4 5 1 3 6 9 8 0 7 2],1305357,[3 6 2 9 8 7 5 1 4 0],419335,[1 2 5 3 6 7 4 0 9 8],492682,[1 4 2 8 3 7 5 9 0 6],1346721,[3 7 4 1 5 8 2 6 9 0],2427531,[6 7 1 5 4 3 0 8 9 2],1505059,[4 1 3 7 5 0 9 2 8 6],2875890,[7 9 2 5 1 6 8 0 3 4],3073450,[8 4 1 7 6 0 3 9 2 5],642989,[1 7 9 5 0 3 2 8 6 4],565288,[1 6 0 3 2 8 7 9 4 5],999323,[2 7 8 1 9 5 3 6 4 0],1612763,[4 3 9 8 7 5 1 6 2 0]
75,148765,[0 4 7 5 6 8 3 1 9 2],175946,[0 5 3 9 4 2 1 7 6 8],524187,[1 5 0 2 3 6 4 8 9 7],431854,[1 2 7 6 8 5 9 4 0 3],1152432,[3 1 6 7 5 8 0 2 4 9],1757525,[4 8 5 7 0 1 2 9 6 3],2225645,[6 1 2 7 3 0 4 9 8 5],1529698,[4 1 9 5 6 3 2 8 0 7],1135879,[3 1 2 5 7 8 4 0 9 6],265855,[0 7 5 8 2 4 3 1 9 6],451354,[1 3 2 6 9 4 5 8 0 7],1235068,[3 4 7 0 5 2 1 9 6 8],2484572,[6 8 4 9 5 3 7 1 0 2],1315657,[3 6 7 0 2 9 1 4 8 5],2852053,[7 8 5 9 1 0 4 2 6 3],3040778,[8 3 4 2 1 9 0 6 5 7],556875,[1 5 8 4 3 7 0 6 9 2],391899,[1 0 7 8 3 9 2 5 6 4],751187,[2 0 7 1 4 9 5 8 6 3],1761083,[4 8 6 2 9 5 1 7 3 0]
76,342389,[0 9 4 8 5 2 1 7 6 3],340989,[0 9 4 6 5 3 8 2 7 1],516596,[1 4 8 5 3 9 7 2 0 6],649329,[1 8 0 7 9 2 4 5 6 3],1177550,[3 2 1 7 5 9 6 4 0 8],1787244,[4 9 2 6 1 7 5 0 3 8],1980188,[5 4 0 9 2 6 8 3 1 7],1468415,[4 0 5 3 6 8 9 7 2 1],1245379,[3 4 9 0 7 1 8 2 6 5],561995,[1 5 9 4 6 2 3 8 7 0],361613,[0 9 8 6 2 4 1 7 5 3],1116918,[3 0 7 6 2 8 4 1 5 9],2405922,[6 5 7 2 4 1 9 0 3 8],1350043,[3 7 4 9 0 2 8 1 6 5],2973383,[8 1 6 9 5 0 7 4 3 2],2887853,[7 9 4 8 6 2 0 5 3 1],380946,[1 0 5 7 2 6 9 3 4 8],659051,[1 8 3 7 4 0 5 9 6 2],869880,[2 4 6 7 1 0 3 5 8 9],1653653,[4 6 0 1 8 5 2 9 7 3]
77,319334,[0 8 9 3 5 1 6 4 2 7],398453,[1 0 9 2 5 6 3 8 7 4],528155,[1 5 0 8 6 3 4 9 7 2],303970,[0 8 5 3 2 1 6 9 4 7],1336574,[3 7 1 2 5 0 8 6 4 9],1665015,[4 6 2 3 7 0 8 5 9 1],1913624,[5 2 4 7 8 9 1 3 0 6],1487118,[4 0 9 1 5 7 3 2 6 8],1247268,[3 4 9 5 1 8 6 0 2 7],320242,[0 8 9 4 6 5 2 7 1 3],325821,[0 9 1 6 5 2 8 4 7 3],1210053,[3 4 0 1 7 8 9 5 6 2],2544737,[7 0 1 9 4 2 6 8 5 3],1270780,[3 5 6 0 9 8 1 7 2 4],2893755,[7 9 6 1 0 5 2 4 8 3],3011179,[8 2 6 4 1 0 9 3 7 5],466118,[1 3 6 5 4 2 8 7 0 9],529015,[1 5 0 9 7 4 3 2 8 6],1012846,[2 8 0 9 6 3 7 5 1 4],1557312,[4 2 6 9 8 5 0 1 3 7]
78,158126,[0 4 9 3 6 7 5 2 1 8],156435,[0 4 9 1 3 7 2 6 8 5],779447,[2 1 4 7 6 3 9 8 5 0],625995,[1 7 5 2 4 8 0 6 9 3],1311400,[3 6 5 1 4 2 8 9 0 7],1764792,[4 8 7 1 0 6 2 3 5 9],2073213,[5 7 3 2 4 8 9 1 6 0],1312447,[3 6 5 2 9 0 4 1 8 7],1199536,[3 2 8 0 1 4 7 9 5 6],275182,[0 7 8 5 2 1 9 6 3 4],577239,[1 6 3 5 8 2 7 4 9 0],1276876,[3 5 7 2 4 8 0 9 1 6],2369763,[6 4 8 1 3 0 2 7 9 5],1234893,[3 4 7 0 1 8 9 5 6 2],2889119,[7 9 5 1 4 8 6 3 2 0],3123829,[8 5 3 7 4 9 2 0 6 1],454515,[1 3 4 2 5 8 0 7 9 6],543662,[1 5 4 9 0 6 7 3 2 8],1058629,[2 9 3 0 4 8 6 1 7 5],1549351,[4 2 5 3 9 1 6 0 8 7]
79,477796,[1 3 8 7 5 6 0 9 2 4],191889,[0 5 8 1 6 2 4 7 9 3],632818,[1 7 6 4 9 3 2 8 0 5],472164,[1 3 7 6 8 5 4 0 2 9],1100318,[3 0 4 5 2 6 8 7 1 9],1652550,[4 5 9 8 1 2 3 0 6 7],2225085,[6 1 2 5 4 3 9 7 8 0],1368791,[3 7 9 5 0 4 8 6 2 1],1241947,[3 4 8 2 9 5 7 0 6 1],480390,[1 3 9 4 2 5 6 0 7 8],512556,[1 4 7 6 9 2 5 0 3 8],1149617,[3 1 6 0 8 2 7 9 5 4],2622917,[7 2 0 4 9 6 1 8 5 3],1445149,[3 9 7 6 0 8 4 1 5 2],3015539,[8 2 7 3 1 5 4 9 6 0],2985961,[8 2 0 5 3 1 4 6 9 7],439931,[1 2 9 4 0 3 6 8 7 5],531991,[1 5 2 6 9 3 4 0 8 7],790654,[2 1 6 9 0 7 8 5 3 4],1757834,[4 8 5 7 2 6 0 3 1 9]
